,CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,Churn,TotalCharges
428,428,Male,1,18,22.82,Month-to-month,Mailed check,0,410.76
429,429,Female,0,21,28.68,Month-to-month,Credit card,0,602.28
430,430,Male,0,51,84.96,Month-to-month,Mailed check,0,4332.96
431,431,Female,0,41,60.12,Two year,Mailed check,0,2464.92
432,432,Male,0,24,76.73,Month-to-month,Mailed check,0,1841.52
433,433,Female,1,24,43.11,Month-to-month,Electronic check,0,1034.64
434,434,Female,0,38,84.94,Month-to-month,Electronic check,0,3227.72
435,435,Female,1,44,44.28,One year,Mailed check,0,1948.32
436,436,Female,1,57,66.08,Month-to-month,Electronic check,0,3766.56
437,437,Female,1,59,67.87,One year,Bank transfer,0,4004.33
438,438,Male,1,34,37.77,One year,Electronic check,0,1284.18
439,439,Male,1,23,107.62,Month-to-month,Bank transfer,1,2475.26
440,440,Male,0,43,72.58,Month-to-month,Bank transfer,0,3120.94
441,441,Female,1,40,106.68,Two year,Mailed check,0,4267.2
442,442,Male,1,47,46.25,Month-to-month,Mailed check,1,2173.75
443,443,Female,0,41,37.23,Month-to-month,Electronic check,1,1526.43
444,444,Female,0,47,21.8,Month-to-month,Credit card,1,1024.6
445,445,Male,1,20,29.39,Month-to-month,Mailed check,0,587.8
446,446,Male,1,65,34.75,Month-to-month,Bank transfer,0,2258.75
447,447,Female,0,68,27.89,Month-to-month,Bank transfer,0,1896.52
448,448,Male,1,24,109.69,Two year,Electronic check,1,2632.56
449,449,Female,0,36,111.14,Two year,Bank transfer,1,4001.04
450,450,Female,0,45,113.74,Month-to-month,Mailed check,0,5118.3
451,451,Female,1,2,115.99,Two year,Electronic check,0,231.98
452,452,Female,0,28,69.18,One year,Electronic check,0,1937.04
453,453,Female,1,26,73.0,Two year,Credit card,0,1898.0
454,454,Male,1,23,33.08,One year,Electronic check,1,760.84
455,455,Male,1,36,33.71,Month-to-month,Credit card,0,1213.56
456,456,Female,0,6,97.28,One year,Mailed check,0,583.68
457,457,Female,1,35,105.57,Month-to-month,Bank transfer,1,3694.95
458,458,Male,0,38,98.47,Two year,Mailed check,0,3741.86
459,459,Male,1,35,103.46,One year,Electronic check,0,3621.1
460,460,Female,1,53,47.66,One year,Credit card,0,2525.98
461,461,Male,0,38,66.61,One year,Bank transfer,0,2531.18
462,462,Female,1,59,65.92,Month-to-month,Electronic check,0,3889.28
463,463,Male,1,43,119.53,Month-to-month,Mailed check,0,5139.79
464,464,Female,0,4,114.92,Two year,Electronic check,0,459.68
465,465,Male,0,5,79.85,Two year,Credit card,0,399.25
466,466,Female,0,68,33.8,Month-to-month,Mailed check,0,2298.4
467,467,Male,1,45,45.86,Two year,Electronic check,1,2063.7
468,468,Male,0,25,56.38,One year,Credit card,0,1409.5
469,469,Female,0,11,107.32,One year,Electronic check,0,1180.52
470,470,Male,1,29,37.06,One year,Credit card,0,1074.74
471,471,Female,0,34,41.97,Two year,Electronic check,0,1426.98
472,472,Male,1,14,54.94,One year,Mailed check,0,769.16
473,473,Female,1,24,112.69,One year,Mailed check,1,2704.56
474,474,Male,0,59,70.38,Month-to-month,Mailed check,0,4152.42
475,475,Female,1,39,84.68,Month-to-month,Mailed check,0,3302.52
476,476,Male,0,26,58.72,Two year,Mailed check,0,1526.72
477,477,Female,0,43,38.85,Month-to-month,Bank transfer,1,1670.55
478,478,Male,0,36,42.28,Two year,Electronic check,1,1522.08
479,479,Female,0,39,100.27,Two year,Mailed check,0,3910.53
480,480,Female,1,61,109.35,Month-to-month,Bank transfer,0,6670.35
481,481,Female,1,16,69.31,Month-to-month,Bank transfer,0,1108.96
482,482,Male,0,59,55.7,Two year,Electronic check,1,3286.3
483,483,Female,0,6,100.78,Two year,Credit card,0,604.68
484,484,Male,1,56,87.31,Two year,Electronic check,0,4889.36
485,485,Female,0,8,24.09,One year,Electronic check,0,192.72
486,486,Male,1,27,55.07,One year,Credit card,0,1486.89
487,487,Female,0,71,88.22,Month-to-month,Credit card,0,6263.62
488,488,Male,1,27,77.37,One year,Mailed check,0,2088.99
489,489,Male,1,46,117.81,One year,Credit card,1,5419.26
490,490,Female,1,41,106.61,Two year,Credit card,0,4371.01
491,491,Male,0,25,25.97,One year,Electronic check,0,649.25
492,492,Male,0,18,92.58,Month-to-month,Electronic check,0,1666.44
493,493,Female,0,12,53.63,One year,Electronic check,0,643.56
494,494,Male,0,51,88.21,One year,Credit card,0,4498.71
495,495,Male,0,39,81.72,One year,Bank transfer,1,3187.08
496,496,Male,1,10,70.31,Month-to-month,Mailed check,0,703.1
497,497,Female,1,54,105.29,Month-to-month,Electronic check,1,5685.66
498,498,Male,1,29,90.87,Two year,Bank transfer,0,2635.23
499,499,Female,1,41,108.96,One year,Mailed check,0,4467.36
500,500,Male,1,9,48.16,Two year,Electronic check,0,433.44
501,501,Male,1,63,54.81,Two year,Bank transfer,1,3453.03
502,502,Male,1,37,82.2,Month-to-month,Mailed check,0,3041.4
503,503,Female,0,14,116.65,Two year,Electronic check,0,1633.1
504,504,Male,1,39,57.16,One year,Electronic check,0,2229.24
505,505,Male,0,40,23.23,Two year,Bank transfer,0,929.2
506,506,Female,1,54,64.59,Month-to-month,Credit card,0,3487.86
507,507,Male,1,3,74.39,Month-to-month,Credit card,0,223.17
508,508,Female,0,55,100.1,Month-to-month,Electronic check,0,5505.5
509,509,Female,1,33,92.86,One year,Bank transfer,0,3064.38
510,510,Male,0,71,116.47,Two year,Credit card,0,8269.37
511,511,Female,1,19,98.27,One year,Credit card,1,1867.13
512,512,Male,0,34,49.86,Month-to-month,Credit card,0,1695.24
513,513,Female,1,50,84.14,One year,Bank transfer,0,4207.0
514,514,Female,0,47,87.22,Month-to-month,Bank transfer,1,4099.34
515,515,Male,0,46,119.8,One year,Mailed check,0,5510.8
516,516,Female,1,56,33.87,One year,Credit card,0,1896.72
517,517,Female,1,57,39.13,Two year,Bank transfer,0,2230.41
518,518,Female,0,51,35.55,Two year,Mailed check,0,1813.05
519,519,Female,1,54,78.91,Month-to-month,Electronic check,0,4261.14
520,520,Female,0,28,33.53,Two year,Mailed check,0,938.84
521,521,Male,1,19,85.6,Two year,Credit card,0,1626.4
522,522,Female,0,27,100.38,One year,Bank transfer,0,2710.26
523,523,Male,1,48,63.28,Month-to-month,Credit card,1,3037.44
524,524,Female,0,19,76.07,One year,Credit card,0,1445.33
525,525,Male,1,51,111.27,One year,Electronic check,1,5674.77
526,526,Male,0,7,76.96,Two year,Bank transfer,0,538.72
527,527,Female,0,29,40.86,Two year,Bank transfer,0,1184.94
528,528,Female,1,43,54.32,Month-to-month,Electronic check,0,2335.76
529,529,Female,1,69,72.98,Two year,Bank transfer,0,5035.62
530,530,Male,0,58,35.49,One year,Mailed check,0,2058.42
531,531,Female,0,8,81.25,Two year,Credit card,1,650.0
532,532,Male,0,42,119.92,Month-to-month,Electronic check,0,5036.64
533,533,Male,0,42,85.25,Month-to-month,Electronic check,0,3580.5
534,534,Male,1,13,57.24,One year,Credit card,0,744.12
535,535,Female,0,26,53.17,One year,Electronic check,0,1382.42
536,536,Female,0,18,113.16,Two year,Bank transfer,0,2036.88
537,537,Male,0,42,107.15,Month-to-month,Bank transfer,1,4500.3
538,538,Male,1,51,67.24,One year,Credit card,0,3429.24
539,539,Female,0,16,55.34,Two year,Electronic check,0,885.44
540,540,Male,1,3,91.05,Two year,Mailed check,0,273.15
541,541,Female,1,45,51.45,Two year,Credit card,1,2315.25
542,542,Male,1,22,31.94,One year,Bank transfer,0,702.68
543,543,Female,1,23,51.02,One year,Bank transfer,0,1173.46
544,544,Male,1,59,63.43,Two year,Bank transfer,0,3742.37
545,545,Female,1,62,45.54,Two year,Mailed check,0,2823.48
546,546,Male,1,68,41.68,One year,Bank transfer,1,2834.24
547,547,Female,0,54,20.61,Month-to-month,Credit card,0,1112.94
548,548,Female,0,57,83.08,Two year,Credit card,0,4735.56
549,549,Male,1,23,81.44,Month-to-month,Credit card,0,1873.12
550,550,Male,0,60,38.8,Month-to-month,Bank transfer,0,2328.0
551,551,Female,0,55,114.37,One year,Mailed check,0,6290.35
552,552,Male,1,63,60.96,One year,Mailed check,1,3840.48
553,553,Female,0,56,22.55,Month-to-month,Bank transfer,0,1262.8
554,554,Male,1,55,41.98,One year,Electronic check,0,2308.9
555,555,Female,0,25,89.21,Month-to-month,Electronic check,1,2230.25
556,556,Female,1,26,40.16,Month-to-month,Credit card,0,1044.16
557,557,Female,1,49,25.39,One year,Mailed check,0,1244.11
558,558,Female,0,63,81.77,One year,Bank transfer,1,5151.51
559,559,Female,0,45,71.84,Two year,Mailed check,0,3232.8
560,560,Female,1,39,96.13,One year,Mailed check,1,3749.07
561,561,Male,1,65,97.26,Two year,Electronic check,0,6321.9
562,562,Male,1,69,115.99,One year,Mailed check,0,8003.31
563,563,Male,0,56,25.7,One year,Mailed check,0,1439.2
564,564,Female,0,9,23.9,One year,Bank transfer,0,215.1
565,565,Female,0,70,118.72,One year,Bank transfer,0,8310.4
566,566,Female,0,28,84.48,Month-to-month,Mailed check,0,2365.44
567,567,Female,1,45,91.54,One year,Mailed check,1,4119.3
568,568,Male,1,26,29.65,Month-to-month,Bank transfer,1,770.9
569,569,Male,1,28,26.98,One year,Electronic check,0,755.44
570,570,Female,1,40,36.03,One year,Bank transfer,0,1441.2
571,571,Male,0,15,62.72,Month-to-month,Bank transfer,0,940.8
572,572,Male,1,6,31.02,One year,Bank transfer,0,186.12
573,573,Female,1,27,64.63,Two year,Bank transfer,1,1745.01
574,574,Male,0,38,76.15,Two year,Bank transfer,0,2893.7
575,575,Female,0,68,20.03,One year,Electronic check,0,1362.04
576,576,Male,1,64,31.42,Two year,Credit card,0,2010.88
577,577,Female,0,30,57.52,Two year,Bank transfer,0,1725.6
578,578,Female,1,3,25.33,Two year,Bank transfer,0,75.99
579,579,Female,0,62,33.35,Two year,Electronic check,0,2067.7
580,580,Female,0,12,43.18,Month-to-month,Credit card,0,518.16
581,581,Male,1,30,62.96,Month-to-month,Mailed check,0,1888.8
582,582,Female,0,38,91.48,Month-to-month,Electronic check,0,3476.24
583,583,Female,1,60,33.27,Two year,Bank transfer,1,1996.2
584,584,Female,0,38,93.8,Two year,Mailed check,0,3564.4
585,585,Male,0,15,105.51,Month-to-month,Electronic check,0,1582.65
586,586,Female,0,18,85.15,Two year,Mailed check,0,1532.7
587,587,Male,0,52,24.37,Month-to-month,Electronic check,0,1267.24
588,588,Female,0,29,64.07,Month-to-month,Electronic check,1,1858.03
589,589,Male,1,60,86.01,Month-to-month,Mailed check,1,5160.6
590,590,Male,0,21,117.85,Two year,Credit card,1,2474.85
591,591,Female,1,17,115.18,Month-to-month,Mailed check,1,1958.06
592,592,Male,0,18,59.57,One year,Mailed check,1,1072.26
593,593,Female,1,57,81.59,Month-to-month,Credit card,0,4650.63
594,594,Female,0,37,109.08,Month-to-month,Mailed check,0,4035.96
595,595,Female,1,60,103.1,One year,Credit card,0,6186.0
596,596,Male,1,38,67.94,Two year,Credit card,1,2581.72
597,597,Male,0,12,46.12,Month-to-month,Credit card,0,553.44
598,598,Female,0,1,33.71,One year,Bank transfer,0,33.71
599,599,Female,0,58,68.8,Two year,Electronic check,1,3990.4
600,600,Male,1,3,92.28,One year,Bank transfer,0,276.84
601,601,Female,1,63,116.98,Month-to-month,Electronic check,0,7369.74
602,602,Female,0,21,106.18,One year,Bank transfer,1,2229.78
603,603,Female,0,23,40.42,Two year,Credit card,1,929.66
604,604,Male,1,9,91.98,Month-to-month,Bank transfer,1,827.82
605,605,Male,1,55,48.91,One year,Electronic check,1,2690.05
606,606,Male,0,19,88.35,Two year,Bank transfer,0,1678.65
607,607,Female,1,62,86.58,Two year,Mailed check,0,5367.96
608,608,Female,0,39,47.24,Month-to-month,Mailed check,0,1842.36
609,609,Female,0,27,43.44,Month-to-month,Credit card,1,1172.88
610,610,Male,0,46,30.39,Month-to-month,Bank transfer,0,1397.94
611,611,Female,1,34,25.05,Month-to-month,Bank transfer,0,851.7
612,612,Female,1,33,105.85,One year,Electronic check,0,3493.05
613,613,Female,1,50,24.98,Two year,Electronic check,0,1249.0
614,614,Female,1,20,28.87,Month-to-month,Bank transfer,0,577.4
615,615,Male,0,40,43.89,Month-to-month,Electronic check,1,1755.6
616,616,Male,1,58,108.77,Month-to-month,Mailed check,0,6308.66
617,617,Female,0,31,53.29,One year,Mailed check,0,1651.99
618,618,Male,0,38,39.18,Two year,Credit card,0,1488.84
619,619,Male,0,45,91.56,Two year,Mailed check,0,4120.2
620,620,Female,1,41,51.91,Month-to-month,Electronic check,0,2128.31
621,621,Female,0,9,53.34,Two year,Electronic check,0,480.06
622,622,Male,0,9,93.9,One year,Electronic check,1,845.1
623,623,Female,1,63,45.17,Two year,Electronic check,1,2845.71
624,624,Male,0,22,109.68,Month-to-month,Bank transfer,1,2412.96
625,625,Female,1,16,76.14,Two year,Bank transfer,0,1218.24
626,626,Male,1,32,73.78,One year,Bank transfer,1,2360.96
627,627,Female,1,66,46.48,One year,Bank transfer,1,3067.68
628,628,Male,0,14,103.51,Two year,Mailed check,1,1449.14
629,629,Male,1,38,77.27,Two year,Electronic check,0,2936.26
630,630,Male,1,8,35.55,Month-to-month,Mailed check,0,284.4
631,631,Female,1,21,40.63,Month-to-month,Electronic check,0,853.23
632,632,Male,1,56,66.83,Month-to-month,Bank transfer,1,3742.48
633,633,Male,0,46,97.96,Two year,Mailed check,0,4506.16
634,634,Female,1,43,113.93,One year,Electronic check,0,4898.99
635,635,Female,0,46,86.35,One year,Bank transfer,0,3972.1
636,636,Male,1,48,70.61,Two year,Credit card,1,3389.28
637,637,Male,0,70,45.07,One year,Electronic check,1,3154.9
638,638,Female,1,31,87.29,One year,Credit card,0,2705.99
639,639,Female,0,33,118.22,Two year,Electronic check,1,3901.26
640,640,Female,1,44,67.62,One year,Bank transfer,0,2975.28
641,641,Female,0,71,36.21,Two year,Mailed check,0,2570.91
642,642,Female,0,8,30.33,Month-to-month,Electronic check,1,242.64
643,643,Male,0,2,46.93,One year,Credit card,1,93.86
644,644,Female,1,17,76.94,Two year,Bank transfer,0,1307.98
645,645,Male,0,52,114.68,One year,Electronic check,0,5963.36
646,646,Male,0,45,49.92,One year,Credit card,0,2246.4
647,647,Male,0,37,50.54,Month-to-month,Electronic check,0,1869.98
648,648,Female,0,42,68.12,Two year,Credit card,0,2861.04
649,649,Male,1,44,111.85,Month-to-month,Electronic check,0,4921.4
650,650,Male,0,38,61.91,One year,Mailed check,1,2352.58
651,651,Female,0,6,42.32,One year,Mailed check,0,253.92
652,652,Male,0,68,36.31,One year,Mailed check,0,2469.08
653,653,Male,1,51,65.7,Two year,Mailed check,0,3350.7
654,654,Female,0,35,100.07,Month-to-month,Bank transfer,1,3502.45
655,655,Male,0,58,49.14,Two year,Mailed check,0,2850.12
656,656,Male,0,57,71.25,One year,Electronic check,0,4061.25
657,657,Male,0,6,80.3,Month-to-month,Bank transfer,0,481.8
658,658,Female,1,13,65.05,One year,Electronic check,0,845.65
659,659,Female,0,59,39.17,Month-to-month,Credit card,0,2311.03
660,660,Female,0,30,112.17,Two year,Mailed check,0,3365.1
661,661,Male,1,2,76.54,Two year,Electronic check,0,153.08
662,662,Male,1,58,92.91,Two year,Electronic check,0,5388.78
663,663,Female,1,36,83.6,Two year,Electronic check,0,3009.6
664,664,Male,0,45,119.8,Two year,Credit card,1,5391.0
665,665,Male,1,9,65.63,Month-to-month,Credit card,1,590.67
666,666,Female,0,65,62.5,Month-to-month,Credit card,0,4062.5
667,667,Female,1,50,56.01,One year,Electronic check,0,2800.5
668,668,Male,0,32,56.16,Month-to-month,Credit card,0,1797.12
669,669,Male,1,43,47.58,One year,Mailed check,0,2045.94
670,670,Male,0,54,118.06,Two year,Credit card,1,6375.24
671,671,Female,1,47,107.08,Month-to-month,Credit card,0,5032.76
672,672,Female,0,14,51.67,Month-to-month,Electronic check,1,723.38
673,673,Female,0,48,50.52,Two year,Electronic check,1,2424.96
674,674,Female,0,55,30.35,Two year,Electronic check,0,1669.25
675,675,Male,0,29,107.7,Two year,Electronic check,0,3123.3
676,676,Female,0,47,57.18,One year,Mailed check,0,2687.46
677,677,Female,0,63,77.26,One year,Electronic check,0,4867.38
678,678,Female,0,19,110.04,Month-to-month,Bank transfer,1,2090.76
679,679,Female,0,9,60.81,Two year,Bank transfer,0,547.29
680,680,Female,1,37,100.69,Month-to-month,Electronic check,0,3725.53
681,681,Male,0,52,63.03,Two year,Electronic check,1,3277.56
682,682,Male,0,57,90.09,Two year,Mailed check,1,5135.13
683,683,Female,1,28,63.12,Two year,Bank transfer,0,1767.36
684,684,Male,0,36,59.28,Two year,Credit card,1,2134.08
685,685,Female,1,64,119.07,Two year,Mailed check,0,7620.48
686,686,Female,0,18,81.23,One year,Credit card,1,1462.14
687,687,Male,1,35,56.74,Month-to-month,Electronic check,0,1985.9
688,688,Male,1,68,45.78,Two year,Bank transfer,1,3113.04
689,689,Female,0,39,23.98,One year,Credit card,0,935.22
690,690,Female,1,8,90.66,One year,Bank transfer,0,725.28
691,691,Female,0,15,57.22,Two year,Credit card,0,858.3
692,692,Male,0,7,102.13,Two year,Mailed check,0,714.91
693,693,Female,0,17,56.39,One year,Electronic check,0,958.63
694,694,Female,0,64,57.33,Two year,Bank transfer,1,3669.12
695,695,Female,1,12,97.92,One year,Mailed check,1,1175.04
696,696,Male,0,56,68.95,Two year,Bank transfer,1,3861.2
697,697,Female,1,46,108.49,One year,Credit card,1,4990.54
698,698,Female,1,47,79.01,Two year,Credit card,1,3713.47
699,699,Male,0,16,44.06,One year,Electronic check,1,704.96
700,700,Female,0,69,76.83,Month-to-month,Credit card,0,5301.27
701,701,Female,0,2,20.4,Two year,Electronic check,1,40.8
702,702,Male,0,54,51.24,Two year,Electronic check,0,2766.96
703,703,Female,1,27,40.8,One year,Mailed check,1,1101.6
704,704,Male,0,31,85.42,Two year,Electronic check,0,2648.02
705,705,Male,1,41,33.6,Month-to-month,Mailed check,0,1377.6
706,706,Female,0,36,49.01,Month-to-month,Bank transfer,0,1764.36
707,707,Female,0,47,53.13,One year,Credit card,0,2497.11
708,708,Female,0,43,20.33,One year,Credit card,0,874.19
709,709,Female,0,65,24.68,Two year,Credit card,1,1604.2
710,710,Male,1,50,51.11,One year,Electronic check,0,2555.5
711,711,Female,1,1,42.24,Month-to-month,Mailed check,0,42.24
712,712,Male,0,57,31.69,Month-to-month,Mailed check,0,1806.33
713,713,Female,1,16,35.42,Two year,Mailed check,0,566.72
714,714,Female,1,28,103.55,Month-to-month,Electronic check,0,2899.4
715,715,Female,0,22,88.33,One year,Credit card,0,1943.26
716,716,Male,0,41,68.41,Two year,Credit card,0,2804.81
717,717,Female,1,19,110.89,Two year,Mailed check,0,2106.91
718,718,Female,1,50,22.96,Two year,Electronic check,0,1148.0
719,719,Female,1,59,54.49,One year,Credit card,1,3214.91
720,720,Female,1,69,102.34,Two year,Electronic check,0,7061.46
721,721,Male,0,34,82.83,Two year,Bank transfer,0,2816.22
722,722,Female,0,39,118.17,Month-to-month,Bank transfer,0,4608.63
723,723,Male,1,7,114.45,Month-to-month,Electronic check,0,801.15
724,724,Male,0,52,36.99,Two year,Bank transfer,0,1923.48
725,725,Male,1,60,117.2,One year,Credit card,0,7032.0
726,726,Male,1,52,114.55,One year,Mailed check,1,5956.6
727,727,Male,0,24,57.36,One year,Electronic check,0,1376.64
728,728,Male,1,26,118.29,One year,Bank transfer,0,3075.54
729,729,Female,1,10,23.58,Month-to-month,Mailed check,0,235.8
730,730,Male,0,17,86.08,One year,Credit card,0,1463.36
731,731,Male,0,2,46.61,One year,Credit card,0,93.22
732,732,Male,1,27,32.95,Two year,Electronic check,0,889.65
733,733,Female,1,71,77.75,One year,Mailed check,1,5520.25
734,734,Female,0,48,50.64,One year,Credit card,0,2430.72
735,735,Male,1,9,86.68,One year,Electronic check,0,780.12
736,736,Female,1,23,74.0,One year,Bank transfer,1,1702.0
737,737,Male,0,71,59.26,Month-to-month,Mailed check,0,4207.46
738,738,Male,0,27,38.18,Two year,Credit card,0,1030.86
739,739,Female,0,71,80.13,Month-to-month,Bank transfer,0,5689.23
740,740,Male,0,43,102.92,Two year,Mailed check,0,4425.56
741,741,Female,0,7,80.0,Two year,Mailed check,1,560.0
742,742,Female,0,63,81.05,Two year,Mailed check,0,5106.15
743,743,Male,1,44,71.18,Two year,Credit card,0,3131.92
744,744,Male,1,39,58.82,Month-to-month,Mailed check,1,2293.98
