adult,original_language,original_title,popularity,release_date,video,vote_average,vote_count,genre_ids
False,ja,天気の子,6.8882,2019-07-19,False,7.984,2542,"[16, 18, 14, 10749]"
False,en,In a Heartbeat,1.9,2017-06-01,False,7.984,1013,"[16, 10749, 35]"
False,en,"Love, Simon",5.1816,2018-02-16,False,7.983,6187,"[35, 18, 10749]"
False,pt,Bingo: O Rei das Manhãs,0.7029,2017-08-24,False,7.983,402,"[35, 18]"
False,en,Citizen Kane,6.9428,1941-04-17,False,8.0,5905,"[9648, 18]"
False,en,The Red Shoes,3.1395,1948-09-06,False,8.0,722,"[18, 10749]"
False,en,The Deer Hunter,6.4704,1978-12-08,False,7.981,4116,"[18, 10752]"
False,ja,誰も知らない,2.5762,2004-08-07,False,7.979,608,[18]
False,en,The Gold Rush,2.2983,1925-07-13,False,7.979,1772,"[12, 35, 18]"
False,en,Cruella,10.2406,2021-05-26,False,7.978,9869,"[35, 80, 12]"
False,es,Robot Dreams,4.5769,2023-12-06,False,8.0,751,"[16, 18, 35, 878]"
False,sv,Höstsonaten,3.7055,1978-10-08,False,7.97,675,[18]
False,en,Catch Me If You Can,13.945,2002-12-16,False,8.0,16691,"[18, 80]"
False,en,North by Northwest,4.4144,1959-08-06,False,7.977,4386,"[53, 12]"
False,es,La sociedad de la nieve,6.1739,2023-12-15,False,7.974,3372,"[18, 36]"
False,ja,隠し砦の三悪人,7.5089,1958-12-28,False,7.975,670,"[18, 28, 12]"
False,es,El secreto de sus ojos,4.0608,2009-08-13,False,7.973,2766,"[9648, 53, 18]"
False,en,Before Sunrise,6.7672,1995-01-27,False,8.0,4536,"[18, 10749]"
False,en,Toy Story,23.2028,1995-11-22,False,7.97,19483,"[10751, 35, 16, 12]"
False,en,Kill Bill: Vol. 1,14.3813,2003-10-10,False,7.97,18500,"[28, 80]"
False,en,Sound of Freedom,5.0475,2023-07-03,False,7.969,2670,"[28, 18]"
False,ja,天空の城ラピュタ,8.8999,1986-08-02,False,7.966,4554,"[12, 14, 16, 28, 10751]"
False,it,Tre uomini e una gamba,1.5386,1997-12-27,False,7.965,2139,[35]
False,en,Jurassic Park,8.6582,1993-06-11,False,7.965,17446,"[12, 878]"
False,en,Flamin' Hot,4.3289,2023-03-11,False,7.964,785,"[18, 36]"
False,pt,Depois do Universo,2.2139,2022-10-26,False,8.0,340,"[10749, 18, 10402]"
False,en,Bohemian Rhapsody,11.2797,2018-10-24,False,7.963,17502,"[10402, 18]"
False,ja,愛のむきだし,8.3574,2008-11-29,False,8.0,500,"[28, 35, 18, 10749]"
False,cn,重慶森林,6.0396,1994-07-14,False,7.962,2097,"[18, 35, 10749]"
False,ru,Андрей Рублёв,2.4634,1966-12-16,False,7.963,915,"[18, 36]"
False,en,The Treasure of the Sierra Madre,2.6689,1948-01-15,False,7.961,1300,"[12, 18, 37]"
False,en,Up,17.4186,2009-05-28,False,7.959,21266,"[16, 35, 10751, 12]"
False,en,Trainspotting,7.8876,1996-02-23,False,7.96,10177,"[18, 80]"
False,hi,तारे ज़मीन पर,10.5595,2007-12-21,False,7.957,1281,[18]
False,en,Aliens,13.7536,1986-07-18,False,7.957,10547,"[28, 53, 878]"
False,ru,Зеркало,2.4962,1975-03-07,False,7.956,1054,"[18, 36]"
False,fa,کلوزآپ ، نمای نزدیک,3.3853,1990-02-01,False,8.0,433,"[80, 18]"
False,en,Million Dollar Baby,6.9241,2004-12-05,False,7.954,10140,[18]
False,en,How to Train Your Dragon,38.6347,2025-06-06,False,7.954,2517,"[14, 10751, 28, 12]"
False,en,The Iron Giant,7.7541,1999-08-06,False,7.952,6003,"[16, 878, 10751, 18]"
False,ja,椿三十郎,1.5674,1962-01-01,False,7.952,691,"[18, 28, 35]"
False,ja,風の谷のナウシカ,8.1474,1984-03-11,False,7.949,3944,"[12, 16, 14]"
False,da,Ordet,2.0893,1955-01-09,False,7.947,398,[18]
False,ja,耳をすませば,5.127,1995-07-15,False,7.947,2204,"[16, 18, 10751]"
False,en,No Country for Old Men,11.5609,2007-11-09,False,7.946,12933,"[80, 53, 37]"
False,en,Kitbull,1.8107,2019-01-18,False,7.946,391,"[16, 10751, 18]"
False,en,The Sixth Sense,11.9748,1999-08-06,False,7.947,12519,"[9648, 53, 18]"
False,pt,Hoje Eu Quero Voltar Sozinho,1.9026,2014-04-10,False,7.945,970,"[18, 10749]"
False,fr,Un condamné à mort s'est échappé,1.1574,1956-11-11,False,7.941,592,"[18, 53]"
False,en,Braveheart,12.2608,1995-05-24,False,7.94,10828,"[28, 18, 36, 10752]"
False,en,Pink Floyd: The Wall,3.0253,1982-07-14,False,7.939,1604,"[10402, 18]"
False,ja,AKIRA,7.7528,1988-06-10,False,7.939,4619,"[16, 878, 28]"
False,en,Blade Runner,12.4163,1982-06-25,False,7.939,14639,"[878, 18, 53]"
False,fr,Je verrai toujours vos visages,2.8314,2023-03-29,False,7.939,659,[18]
False,it,La notte,1.069,1961-01-24,False,7.9,718,"[18, 10749]"
False,en,The Cure,1.4559,1995-04-21,False,7.937,342,"[18, 10751]"
False,en,Rope,4.2021,1948-02-01,False,7.937,2927,"[53, 80, 18]"
False,fr,"Miraculous World : Shanghai, la légende de Ladydragon",3.324,2021-05-15,False,7.935,679,"[16, 14, 28, 10770]"
False,en,12 Years a Slave,8.7784,2013-10-18,False,7.935,11771,"[18, 36]"
False,en,The Great Escape,5.1957,1963-07-03,False,7.936,2747,"[12, 18, 10752]"
False,en,Spider-Man: No Way Home,26.5115,2021-12-15,False,7.934,21481,"[28, 12, 878]"
False,en,The Circus,5.962,1928-01-06,False,7.934,867,"[35, 10749, 18]"
False,en,"Red, White & Royal Blue",11.1861,2023-07-27,False,7.933,1491,"[35, 10749]"
False,ja,バケモノの子,3.3156,2015-07-11,False,7.933,1558,"[28, 12, 16, 18, 10751, 14]"
False,ja,思い出のマーニー,9.1963,2014-07-19,False,7.933,1911,"[16, 18, 10751, 9648]"
False,es,El ángel exterminador,1.5272,1962-05-16,False,7.9,711,"[35, 18, 14]"
False,fr,Le Comte de Monte-Cristo,12.6078,2024-06-28,False,7.931,1903,"[12, 28, 18]"
False,ja,怪物,6.12,2023-06-02,False,7.9,812,"[9648, 53, 18]"
False,en,Guardians of the Galaxy Vol. 3,15.3554,2023-05-03,False,7.929,7939,"[878, 12, 28]"
False,de,Das Cabinet des Dr. Caligari,2.8,1920-02-27,False,7.928,1724,"[18, 27, 53, 80]"
False,es,Nosotros los nobles,3.6366,2013-03-28,False,7.927,526,[35]
False,zh,大红灯笼高高挂,1.9549,1991-12-18,False,7.9,775,[18]
False,en,Heat,16.5027,1995-12-15,False,7.926,8034,"[80, 18, 28]"
False,it,Tel chi el telùn,1.3003,1999-05-12,False,7.925,334,[35]
False,fr,La Grande Vadrouille,3.9994,1966-12-08,False,7.925,1428,"[35, 10752]"
False,en,It's Such a Beautiful Day,2.4821,2012-08-24,False,7.9,363,"[16, 35]"
False,ru,Летят журавли,1.6207,1957-10-12,False,7.924,432,"[18, 10749, 10752]"
False,en,Raiders of the Lost Ark,15.2469,1981-06-12,False,7.9,13330,"[12, 28]"
False,en,Me Before You,17.2338,2016-06-01,False,7.922,13012,"[18, 10749]"
False,ko,김씨 표류기,6.852,2009-05-14,False,7.922,722,"[18, 35, 10749]"
False,ja,GHOST IN THE SHELL,7.0777,1995-11-18,False,7.9,3737,"[28, 16, 878]"
False,en,Freedom Writers,3.4084,2007-01-05,False,7.923,2367,"[80, 18]"
False,ja,東京ゴッドファーザーズ,3.5016,2003-12-05,False,7.921,1456,"[16, 18, 35]"
False,en,Gone with the Wind,8.2689,1939-12-15,False,7.9,4283,"[18, 10752, 10749]"
False,en,Dallas Buyers Club,6.8492,2013-11-01,False,7.919,8882,"[18, 36]"
False,it,Il postino,2.9002,1994-09-22,False,7.919,1192,"[35, 18, 10749]"
False,en,The General,3.6255,1926-12-25,False,7.919,1370,"[28, 12, 35, 10752, 10749]"
False,en,"Batman: The Dark Knight Returns, Part 2",2.1708,2013-01-03,False,7.9,1568,"[878, 28, 16, 9648]"
False,zh,一一,8.3571,2000-09-20,False,7.9,633,[18]
False,en,The Avengers,82.8271,2012-04-25,False,7.92,35399,"[878, 28, 12]"
False,zh,霸王别姬,7.935,1993-01-01,False,7.9,655,[18]
False,ja,蜘蛛巣城,4.8279,1957-01-15,False,7.9,948,"[18, 36]"
False,en,Raging Bull,4.3352,1980-11-14,False,7.914,4625,[18]
False,fr,Le Fabuleux Destin d'Amélie Poulain,11.1022,2001-04-25,False,7.915,12149,"[35, 10749]"
False,pt,Ainda Estou Aqui,5.6254,2024-09-19,False,7.916,953,"[18, 36]"
False,xx,One Week,3.7348,1920-08-29,False,7.914,307,[35]
False,it,La strada,1.4979,1954-09-23,False,7.912,1142,[18]
False,fa,بچه‌های آسمان,2.5522,1997-08-01,False,7.9,692,"[18, 10751]"
False,en,Chinatown,5.2183,1974-06-20,False,7.9,4134,"[80, 18, 9648, 53]"
False,ja,この世界の片隅に,6.7706,2016-11-12,False,7.9,608,"[18, 16, 10749, 10752, 36]"
False,en,Limelight,2.134,1952-10-16,False,7.91,574,"[10749, 18, 10402]"
False,ru,Иван Васильевич меняет профессию,2.0065,1973-09-17,False,7.9,388,"[35, 878]"
False,ru,Дерсу Узала,6.4786,1975-08-02,False,7.9,599,"[12, 18]"
False,en,Inside Out,17.721,2015-06-17,False,7.909,23100,"[16, 10751, 12, 18, 35]"
False,ja,DEATH NOTE リライト ～幻視する神～,7.7066,2009-09-23,False,7.909,374,"[10770, 80, 18, 14, 53, 16]"
False,en,The Third Man,4.8156,1949-08-31,False,7.909,2033,"[53, 9648]"
False,en,About Time,10.755,2013-09-04,False,7.907,9040,"[18, 10749, 14]"
False,fr,Trois couleurs : Rouge,3.4519,1994-05-12,False,7.907,1513,"[18, 9648, 10749]"
False,en,Unforgiven,6.5035,1992-08-07,False,7.907,4796,[37]
False,en,Guardians of the Galaxy,8.4473,2014-07-30,False,7.905,29240,"[28, 878, 12]"
False,ja,つみきのいえ,5.8369,2008-06-10,False,7.906,449,[16]
False,en,What Ever Happened to Baby Jane?,3.8508,1962-10-31,False,7.905,1126,"[53, 18, 27]"
False,fr,Les Diaboliques,2.527,1955-01-29,False,7.905,1062,"[53, 9648]"
False,ja,ドラゴンボール超 ブロリー,2.5689,2018-12-14,False,7.9,3065,"[28, 878, 16]"
False,en,Return of the Jedi,8.6256,1983-05-25,False,7.903,16599,"[12, 28, 878]"
False,en,Mulan,12.7378,1998-06-18,False,7.903,10238,"[16, 10751, 12]"
False,fr,L'Armée des ombres,1.4787,1969-09-10,False,7.9,716,"[10752, 18, 53]"
False,en,Titanic,30.564,1997-12-18,False,7.902,26702,"[18, 10749]"
False,en,Harry Potter and the Philosopher's Stone,26.8976,2001-11-16,False,7.9,29068,"[12, 14]"
False,en,Coraline,17.0344,2009-02-05,False,7.9,8753,"[16, 10751, 14]"
False,fr,Le Voyage dans la Lune,2.2024,1902-06-15,False,7.899,1935,"[12, 878, 14]"
False,en,V for Vendetta,10.734,2006-02-23,False,7.898,15261,"[28, 53, 878]"
False,en,CODA,8.9453,2021-08-13,False,7.898,2477,"[18, 10402, 10749]"
False,en,La La Land,12.4234,2016-12-01,False,7.898,17776,"[35, 18, 10749]"
False,es,Ya no estoy aquí,1.2798,2019-10-21,False,7.897,517,[18]
False,en,A Street Cat Named Bob,2.1956,2016-11-04,False,7.896,1521,"[10751, 18]"
False,en,Nobody,12.4129,2021-03-18,False,7.9,8005,"[28, 53]"
False,it,Amarcord,2.4561,1973-12-18,False,7.895,1177,"[35, 18]"
False,fa,جدایی نادر از سیمین,7.4787,2011-02-15,False,7.894,1903,[18]
False,en,Rebecca,3.3269,1940-03-23,False,7.894,1918,"[9648, 10749, 53]"
False,ko,마이웨이,8.5902,2011-12-21,False,7.892,429,"[18, 28, 36, 10752]"
False,de,Faust - Eine deutsche Volkssage,1.5177,1926-10-13,False,7.9,381,"[14, 18, 27]"
False,tr,Babamın Kemanı,0.849,2022-01-21,False,7.9,338,"[18, 10402]"
False,hi,दंगल,10.7383,2016-12-21,False,7.891,1103,"[18, 10751, 35]"
False,en,Regular Show: The Movie,2.0415,2015-09-01,False,7.9,412,"[16, 35, 878, 12, 28, 10751, 14]"
False,es,"No manches, Frida 2: paraíso destruido",2.6203,2019-03-15,False,7.89,933,[35]
False,ko,기억의 밤,3.3394,2017-11-29,False,7.89,1267,"[53, 9648, 80]"
False,en,Captain Fantastic,4.0616,2016-07-08,False,7.89,6696,"[12, 18]"
False,en,The Notebook,14.9666,2004-06-25,False,7.9,12278,"[10749, 18]"
False,en,In the Name of the Father,3.7567,1993-12-12,False,7.889,1896,[18]
False,en,Gone Girl,19.2848,2014-10-01,False,7.889,19582,"[9648, 53, 18]"
False,fa,خانه‌ی دوست کجاست؟,4.1931,1987-07-01,False,7.889,420,"[18, 12]"
False,sv,Nattvardsgästerna,2.6816,1963-02-11,False,7.889,487,[18]
False,en,The Miracle Worker,1.3606,1962-05-23,False,7.889,329,[18]
False,en,Roman Holiday,4.2969,1953-08-26,False,7.889,2203,"[10749, 35, 18]"
False,ja,すずめの戸締まり,7.3092,2022-11-11,False,7.888,1635,"[16, 18, 12, 14]"
False,zh,哪吒之魔童降世,18.6938,2019-07-26,False,7.886,781,"[16, 14, 12]"
False,fr,"Simone, le voyage du siècle",0.9002,2022-10-12,False,7.886,374,"[18, 36]"
False,es,Un rescate de huevitos,3.8179,2021-08-12,False,7.9,415,"[16, 35, 12, 10751]"
False,en,Where Hands Touch,1.9902,2018-09-14,False,7.886,531,"[10752, 18, 10749]"
False,fr,Persepolis,2.2336,2007-06-27,False,7.886,2080,"[16, 18]"
False,en,The Pursuit of Happyness,9.2918,2006-12-14,False,7.886,10367,[18]
False,en,Ben-Hur,6.4369,1959-11-18,False,7.9,3018,"[36, 18, 12]"
False,ja,ドラゴンボール超 スーパーヒーロー,7.3523,2022-06-11,False,7.9,2975,"[16, 878, 28]"
False,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,3.8076,2018-08-03,False,7.884,1081,"[16, 28, 12, 14]"
False,en,Justice League: The Flashpoint Paradox,2.6365,2013-07-30,False,7.9,1938,"[16, 878, 28]"
False,ko,마녀,6.8745,2018-06-27,False,7.882,695,"[28, 9648, 878]"
False,en,The Boy Who Harnessed the Wind,6.1965,2019-02-14,False,7.879,1814,"[18, 36]"
False,it,La battaglia di Algeri,1.6153,1966-09-08,False,7.879,852,"[18, 10752, 36]"
False,es,El Infierno,3.9003,2010-09-03,False,7.878,740,"[28, 80, 37, 35, 18]"
False,sv,Viskningar och rop,2.3499,1972-12-21,False,7.879,758,[18]
False,ja,泣きたい私は猫をかぶる,3.8737,2020-06-18,False,7.877,1461,"[16, 18, 10749, 14]"
False,it,Umberto D.,1.5562,1952-01-20,False,7.9,721,[18]
False,ko,7번방의 선물,3.3819,2013-01-23,False,7.876,480,"[18, 35]"
False,en,On the Waterfront,3.5971,1954-06-22,False,7.876,1712,"[80, 18, 10749]"
False,en,Kill Bill: Vol. 2,9.3397,2004-04-16,False,7.9,14740,"[28, 80, 53]"
False,en,Mary and Max,3.7901,2009-04-09,False,7.875,2183,"[16, 35, 18]"
False,fr,La Jetée,1.3236,1962-02-16,False,7.875,963,"[18, 10749, 878]"
False,fr,Rémi sans famille,2.237,2018-12-12,False,7.874,455,"[12, 10751, 18]"
False,it,Mamma Roma,0.8912,1962-09-22,False,7.873,430,[18]
False,it,Divorzio all'italiana,1.035,1961-12-20,False,7.871,514,"[35, 80]"
False,es,Relatos salvajes,5.844,2014-08-21,False,7.868,3641,"[18, 53, 35]"
False,en,The Greatest Showman,9.5032,2017-12-20,False,7.867,9878,[18]
False,en,Teen Titans: Trouble in Tokyo,2.5071,2006-09-15,False,7.9,446,"[16, 28, 878, 10770]"
False,en,A Bronx Tale,7.0524,1993-10-01,False,7.868,2740,"[18, 80]"
False,en,Ron's Gone Wrong,3.3561,2021-10-14,False,7.9,1977,"[16, 878, 10751, 35]"
False,fr,La Grande Illusion,1.2773,1937-06-04,False,7.9,751,"[18, 36, 10752]"
False,fr,Dogman,5.9165,2023-09-27,False,7.9,1313,"[28, 18, 80]"
False,th,ฉลาดเกมส์โกง,2.05,2017-05-03,False,7.864,828,"[18, 80, 53, 35]"
False,en,The Night of the Hunter,2.6268,1955-07-26,False,7.864,1764,"[80, 18, 53]"
False,en,Nimona,4.6344,2023-06-23,False,7.864,1312,"[16, 10751, 28, 12, 14, 35]"
False,sv,Släpp taget,2.6744,2024-11-01,False,7.862,356,[18]
False,en,Paper Moon,1.9048,1973-05-09,False,7.859,789,"[35, 80, 18]"
False,en,Sing Street,3.6496,2016-03-11,False,7.858,2402,"[10749, 18, 10402, 35]"
False,en,Little Women,8.6146,2019-12-25,False,7.858,6680,"[18, 10749, 36]"
False,en,Dancer in the Dark,3.285,2000-09-01,False,7.9,1932,"[18, 80]"
False,en,Ace in the Hole,1.4692,1951-06-29,False,7.859,720,[18]
False,en,Young Frankenstein,5.0882,1974-12-15,False,7.9,3327,[35]
False,en,Thirteen Lives,3.0707,2022-07-18,False,7.856,1426,"[18, 53]"
False,en,The Mitchells vs. the Machines,6.2467,2021-04-22,False,7.856,3219,"[16, 12, 35]"
False,en,Just Mercy,5.2089,2019-12-25,False,7.855,2431,"[18, 80, 36]"
False,it,Perfetti sconosciuti,2.4732,2016-02-11,False,7.855,4567,"[35, 18]"
False,ja,秋刀魚の味,1.3126,1962-11-18,False,7.9,312,[18]
False,en,How to Train Your Dragon,15.1794,2010-03-18,False,7.855,14042,"[14, 12, 16, 10751]"
False,de,Der Untergang,4.9317,2004-09-16,False,7.9,4170,"[18, 36, 10752]"
False,en,A Beautiful Mind,8.3861,2001-12-14,False,7.855,10832,"[18, 10749]"
False,ja,劇場版 ソードアート・オンライン-プログレッシブ- 星なき夜のアリア,2.1628,2021-10-30,False,7.861,317,"[16, 28, 14, 878]"
False,en,Wish Dragon,4.3181,2021-01-15,False,7.853,1435,"[16, 10751, 35, 14, 10749, 12]"
False,en,Vincent,3.871,1982-10-01,False,7.852,896,"[16, 14]"
False,en,Redeeming Love,9.4216,2022-01-21,False,7.851,696,"[10749, 18, 37]"
False,en,Predator: Killer of Killers,15.9807,2025-06-05,False,7.849,1053,"[16, 28, 878, 53]"
False,en,Young Woman and the Sea,2.9912,2024-05-31,False,7.849,400,"[36, 18]"
False,en,Indiana Jones and the Last Crusade,9.7543,1989-05-24,False,7.848,10816,"[12, 28]"
False,en,Fargo,8.6949,1996-03-08,False,7.847,8823,"[80, 18, 53]"
False,ja,万引き家族,4.312,2018-06-02,False,7.846,2224,"[18, 80, 53]"
False,en,"Monsters, Inc.",19.7167,2001-11-01,False,7.847,19412,"[16, 35, 10751]"
False,en,Warrior,5.9979,2011-09-09,False,7.846,4872,"[18, 28]"
False,en,Stand by Me,8.5988,1986-08-08,False,7.846,6309,"[80, 18]"
False,en,Anatomy of a Murder,3.0154,1959-07-01,False,7.846,1114,"[80, 18, 9648]"
False,en,Isle of Dogs,10.3393,2018-03-23,False,7.845,5263,"[12, 35, 16]"
False,sv,Jungfrukällan,1.2218,1960-02-08,False,7.845,658,"[18, 36]"
False,en,Knives Out,14.7838,2019-11-27,False,7.845,13583,"[35, 80, 9648]"
False,ja,おくりびと,10.524,2008-09-13,False,7.845,893,[18]
False,ko,악인전,7.769,2019-05-15,False,7.84,1390,"[80, 28, 53]"
False,en,Her,11.9058,2013-12-18,False,7.842,14998,"[10749, 878, 18]"
False,en,Dog Day Afternoon,4.6159,1975-09-21,False,7.843,3234,"[80, 18, 53]"
False,pl,Znachor,2.6025,2023-09-26,False,7.848,338,"[18, 10749]"
False,en,Sherlock: The Abominable Bride,3.0439,2016-01-01,False,7.841,2313,"[80, 18, 9648, 53, 10770]"
False,ko,오직 그대만,1.9388,2011-10-20,False,7.84,303,"[10749, 18]"
False,en,The Big Lebowski,10.441,1998-03-06,False,7.84,11891,"[35, 80]"
False,en,Feast,1.5889,2014-10-25,False,7.839,886,"[16, 35, 18, 10751]"
False,ja,千年女優,2.4351,2002-09-14,False,7.839,973,"[18, 16, 10749, 14]"
False,en,We Bare Bears: The Movie,2.8293,2020-06-30,False,7.837,838,"[16, 12, 10751, 35, 10770]"
False,en,War Room,2.9965,2015-08-28,False,7.837,566,[18]
False,hu,Werckmeister harmóniák,1.6991,2001-02-01,False,7.837,368,[18]
False,en,The Theory of Everything,4.5936,2014-11-07,False,7.836,10954,"[18, 10749]"
False,en,Mr. Smith Goes to Washington,2.8751,1939-10-19,False,7.835,1154,"[35, 18]"
False,en,Ratatouille,15.9339,2007-06-28,False,7.835,18111,"[16, 35, 10751, 14]"
False,en,Sing 2,9.4309,2021-12-01,False,7.834,4684,"[10751, 35, 10402, 16]"
False,ja,Mishima: A Life in Four Chapters,1.9328,1985-09-20,False,7.834,334,[18]
False,en,Dances with Wolves,12.5137,1990-03-30,False,7.832,4561,"[12, 18, 37]"
False,en,The Nightmare Before Christmas,9.4381,1993-10-09,False,7.832,10140,"[14, 16, 10751]"
False,en,The Breadwinner,3.6465,2017-11-17,False,7.831,893,"[16, 10752, 18, 10751]"
False,en,The Wizards Return: Alex vs. Alex,1.0966,2013-06-01,False,7.831,1063,"[10751, 35, 10770, 14]"
False,pt,Lisbela e o Prisioneiro,0.1504,2003-08-22,False,7.831,399,"[35, 10749]"
False,ja,影武者,2.0554,1980-04-26,False,7.8,712,"[28, 18, 36, 10752]"
False,ru,Иваново детство,1.6885,1962-05-09,False,7.83,804,"[18, 10752]"
False,en,World of Tomorrow,3.789,2015-01-22,False,7.8,351,"[16, 18, 878]"
False,fr,Au revoir là-haut,1.7435,2017-10-25,False,7.827,1336,"[18, 80, 10752]"
False,pt,Tropa de Elite 2,3.8886,2010-10-08,False,7.827,1980,"[18, 28, 80]"
False,ja,魔女の宅急便,7.1383,1989-07-29,False,7.8,4434,"[16, 10751, 14, 18]"
False,it,Per un pugno di dollari,6.6449,1964-09-12,False,7.8,4570,[37]
False,en,Inner Workings,1.2993,2016-11-23,False,7.8,302,"[16, 10751, 35]"
False,en,Temple Grandin,2.4971,2010-02-06,False,7.826,528,"[18, 36]"
False,en,Carlito's Way,5.7581,1993-11-10,False,7.825,3370,"[80, 18, 53]"
False,es,Argentina 1985,1.2285,2022-09-29,False,7.825,716,"[18, 36, 80]"
False,en,La luna,0.9564,2012-02-10,False,7.825,828,"[16, 10751, 14]"
False,it,La ciociara,1.415,1960-12-22,False,7.825,561,"[18, 10752]"
False,ko,공동경비구역 JSA,6.3664,2000-09-09,False,7.825,783,"[18, 53, 28]"
False,en,Papillon,4.2045,1973-12-16,False,7.824,2056,"[80, 18]"
False,en,The Cameraman,4.7044,1928-09-10,False,7.8,419,"[35, 10749]"
False,bn,পথের পাঁচালী,1.2095,1955-08-26,False,7.822,471,"[18, 36]"
False,en,It Happened One Night,2.5142,1934-02-22,False,7.822,1359,"[35, 10749]"
False,it,Il marchese del Grillo,0.6093,1981-12-23,False,7.821,491,[35]
False,en,Sunrise: A Song of Two Humans,1.8468,1927-11-04,False,7.8,873,"[18, 10749]"
False,ko,빈집,6.9699,2004-10-15,False,7.82,1225,"[18, 10749, 80]"
False,en,Us Again,4.8269,2021-03-03,False,7.819,342,"[16, 18, 10751, 10749]"
False,es,Tod@s Caen,0.9358,2019-08-30,False,7.819,480,[35]
False,en,Logan,11.4124,2017-02-28,False,7.8,20082,"[28, 18, 878]"
False,en,The Boy in the Striped Pyjamas,8.1077,2008-05-07,False,7.818,7513,"[18, 10752, 36]"
False,da,Skyggen i mit øje,2.6355,2021-10-28,False,7.818,537,"[10752, 18, 36]"
False,it,Fantozzi,0.7865,1975-03-27,False,7.818,861,[35]
False,en,Rosemary's Baby,4.0605,1968-06-12,False,7.8,4252,"[18, 27, 53]"
False,en,Pirates of the Caribbean: The Curse of the Black Pearl,20.4658,2003-07-09,False,7.818,21797,"[12, 14, 28]"
False,ja,ノーゲーム・ノーライフ ゼロ,7.6477,2017-07-15,False,7.817,426,"[12, 16, 18, 14, 10749]"
