season,week,regime,judges_save,celebrity_name,judge_total,judge_percent,judge_rank,prior_p0,p_est,fan_rank,combined_metric,eliminated_this_week,in_bottom2,judge_choice_match,p_min,p_max,p_width,certainty_score
4,4,percent,0,Heather Mills,23.0,0.12105263157894737,4,0.12169627330682375,0.12169627330682377,4,0.24274890488577114,0,,,0.0,0.9947348421052631,0.9947348421052631,1.0052920159020267
4,4,percent,0,Ian Ziering,24.0,0.12631578947368421,3,0.1595491398476355,0.15954913984763552,3,0.28586492932131974,0,,,0.0,0.9947348421052631,0.9947348421052631,1.0052920159020267
4,4,percent,0,Joey Fatone,28.0,0.14736842105263157,1,0.16254913452788444,0.16254913452788447,2,0.30991755558051604,0,,,0.0,0.9947348421052631,0.9947348421052631,1.0052920159020267
4,4,percent,0,John Ratzenberger,16.0,0.08421052631578947,7,0.07352379841617884,0.07352379841617886,7,0.15773432473196833,0,,,1e-06,0.9947358421052631,0.9947348421052631,1.0052920159020267
4,4,percent,0,Laila Ali,21.0,0.11052631578947368,6,0.11674690632695521,0.11674690632695518,5,0.22727322211642886,0,,,0.0,0.9947348421052631,0.9947348421052631,1.0052920159020267
4,4,percent,0,Leeza Gibbons,16.0,0.08421052631578947,8,0.057406613240109795,0.04085512596359773,9,0.1250656522793872,1,,,0.0,0.13801080701754387,0.13801080701754387,7.2457568784160715
4,5,percent,0,Apolo Anton Ohno,30.0,0.17045454545454544,1,0.20643802596426344,0.20643802596426344,1,0.3768925714188089,0,,,0.0,1.0,1.0,0.9999990000010001
4,5,percent,0,Billy Ray Cyrus,17.0,0.09659090909090909,7,0.05582814727938036,0.05582814727938036,7,0.15241905637028946,0,,,0.0,1.0,1.0,0.9999990000010001
4,5,percent,0,Clyde Drexler,13.0,0.07386363636363637,8,0.03276523917484023,0.03276523917484023,8,0.1066288755384766,1,,,0.0,0.17613548863636366,0.17613548863636366,5.677415325705252
4,5,percent,0,Heather Mills,21.0,0.11931818181818182,5,0.08897032816872473,0.08897032816872473,5,0.20828850998690657,0,,,0.0,1.0,1.0,0.9999990000010001
4,5,percent,0,Ian Ziering,24.0,0.13636363636363635,4,0.1737506313955528,0.1737506313955528,3,0.31011426775918915,0,,,0.0,1.0,1.0,0.9999990000010001
4,5,percent,0,Joey Fatone,25.0,0.14204545454545456,3,0.17345096250489128,0.17345096250489128,4,0.3154964170503458,0,,,0.0,1.0,1.0,0.9999990000010001
4,5,percent,0,John Ratzenberger,18.0,0.10227272727272728,6,0.07631755459608904,0.07631755459608904,6,0.17859028186881631,0,,,0.0,1.0,1.0,0.9999990000010001
4,5,percent,0,Laila Ali,28.0,0.1590909090909091,2,0.1924791109162581,0.1924791109162581,2,0.3515700200071672,0,,,0.0,1.0,1.0,0.9999990000010001
4,6,percent,0,Apolo Anton Ohno,28.0,0.16470588235294117,1,0.2535900589510431,0.2535900589510431,1,0.4182959413039843,0,,,0.0,0.9647038823529412,0.9647038823529412,1.036586440363993
4,6,percent,0,Billy Ray Cyrus,21.0,0.12352941176470589,6,0.05388635945273007,0.05388635945273008,6,0.17741577121743596,0,,,0.011765705882352926,0.9764695882352942,0.9647038823529412,1.036586440363993
4,6,percent,0,Heather Mills,23.0,0.13529411764705881,5,0.06533207027824708,0.040288932720430104,7,0.17558305036748892,1,,,0.0,0.15041931092436978,0.15041931092436978,6.6480383789579625
4,6,percent,0,Ian Ziering,24.0,0.1411764705882353,4,0.18386589187908625,0.18386589187908625,3,0.32504236246732154,0,,,0.0,0.9647038823529412,0.9647038823529412,1.036586440363993
4,6,percent,0,Joey Fatone,27.0,0.1588235294117647,3,0.17515320670609372,0.17515320670609372,4,0.3339767361178584,0,,,0.0,0.9647038823529412,0.9647038823529412,1.036586440363993
4,6,percent,0,John Ratzenberger,19.0,0.11176470588235295,7,0.038776206927318924,0.06381934448513596,5,0.17558405036748892,0,,,0.02353041176470587,0.9882342941176471,0.9647038823529412,1.036586440363993
4,6,percent,0,Laila Ali,28.0,0.16470588235294117,2,0.22939620580548084,0.22939620580548084,2,0.394102088158422,0,,,0.0,0.9647038823529412,0.9647038823529412,1.036586440363993
4,7,percent,0,Apolo Anton Ohno,27.0,0.17475728155339806,3,0.23828357393961128,0.23828357393961128,3,0.41304085549300934,0,,,0.0,0.9773452783171521,0.9773452783171521,1.0231788079470199
4,7,percent,0,Billy Ray Cyrus,19.0,0.12297734627831715,6,0.04242222666760894,0.06555431718342798,5,0.18853166346174513,0,,,0.022654721682847892,1.0,0.9773452783171521,1.0231788079470199
4,7,percent,0,Ian Ziering,27.0,0.17475728155339806,4,0.16679279809210892,0.16679279809210892,4,0.341550079645507,0,,,0.0,0.9773452783171521,0.9773452783171521,1.0231788079470199
4,7,percent,0,Joey Fatone,29.5,0.19093851132686085,1,0.24399135982720857,0.24399135982720857,1,0.43492987115406945,0,,,0.0,0.9773452783171521,0.9773452783171521,1.0231788079470199
4,7,percent,0,John Ratzenberger,22.5,0.14563106796116504,5,0.06603168601639914,0.0428995955005801,6,0.18853066346174513,1,,,0.0,0.18770143203883496,0.18770143203883496,5.32758147637162
4,7,percent,0,Laila Ali,29.5,0.19093851132686085,2,0.24247835545706314,0.24247835545706314,2,0.433416866783924,0,,,0.0,0.9773452783171521,0.9773452783171521,1.0231788079470199
4,8,percent,0,Apolo Anton Ohno,29.0,0.23107569721115537,1,0.35246978689245356,0.35246978689245356,1,0.583545484103609,0,,,0.0,1.0,1.0,0.9999990000010001
4,8,percent,0,Billy Ray Cyrus,19.0,0.15139442231075698,5,0.04798725665645225,0.04798725665645225,5,0.19938167896720924,1,,,0.0,0.24860477768924305,0.24860477768924305,4.022432661440391
4,8,percent,0,Ian Ziering,23.5,0.18725099601593626,4,0.1689285011149047,0.1689285011149047,4,0.35617949713084096,0,,,0.0,1.0,1.0,0.9999990000010001
4,8,percent,0,Joey Fatone,27.5,0.21912350597609562,2,0.21798714800242489,0.21798714800242489,2,0.4371106539785205,0,,,0.0,1.0,1.0,0.9999990000010001
4,8,percent,0,Laila Ali,26.5,0.21115537848605578,3,0.21262730733376478,0.21262730733376478,3,0.4237826858198206,0,,,0.0,1.0,1.0,0.9999990000010001
4,9,percent,0,Apolo Anton Ohno,29.5,0.2489451476793249,3,0.2813228481860472,0.2813228481860472,3,0.5302679958653721,0,,,0.0,1.0,1.0,0.9999990000010001
4,9,percent,0,Ian Ziering,29.0,0.24472573839662448,4,0.1390709194749771,0.1390709194749771,4,0.38379665787160155,1,,,0.0,0.2552735116033755,0.2552735116033755,3.9173515354863064
4,9,percent,0,Joey Fatone,30.0,0.25316455696202533,1,0.29807573619759187,0.29807573619759187,1,0.5512402931596172,0,,,0.0,1.0,1.0,0.9999990000010001
4,9,percent,0,Laila Ali,30.0,0.25316455696202533,2,0.28153049614138387,0.28153049614138387,2,0.5346950531034091,0,,,0.0,1.0,1.0,0.9999990000010001
4,10,percent,0,Apolo Anton Ohno,29.3332,0.33976850076853665,1,0.5730331899535601,0.5730331899535601,1,0.9128016907220968,0,,,,,,
4,10,percent,0,Joey Fatone,28.6665,0.3320460681848982,2,0.2184247855487603,0.2184247855487603,2,0.5504708537336584,0,,,,,,
4,10,percent,0,Laila Ali,28.333200000000005,0.3281854310465651,3,0.20854202449767956,0.20854202449767956,3,0.5367274555442447,0,,,,,,
5,1,percent,0,Albert Reed,21.0,0.08171206225680934,5,0.08481617183154809,0.08481617183154809,7,0.16652823408835743,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Cameron Mathison,21.0,0.08171206225680934,6,0.10673262040146608,0.10673262040146608,6,0.1884446826582754,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Floyd Mayweather Jr. ,18.0,0.07003891050583658,11,0.04094568236437117,0.04094568236437117,11,0.11098459287020775,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Helio Castroneves,25.0,0.09727626459143969,2,0.12069963364665119,0.12069963364665119,1,0.21797589823809088,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Jane Seymour,24.0,0.0933852140077821,3,0.11814693582774281,0.11814693582774281,3,0.21153214983552493,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Jennie Garth,21.0,0.08171206225680934,7,0.10820366274033025,0.10820366274033025,5,0.1899157249971396,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Josie Maran,16.0,0.0622568093385214,12,0.003998924536924227,0.003998924536924227,12,0.06625573387544563,1,,,0.0,0.1044089406614786,0.1044089406614786,9.577632107293628
5,1,percent,0,Marie Osmond,21.0,0.08171206225680934,8,0.0602421178054286,0.0602421178054286,9,0.14195418006223792,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Mark Cuban,21.0,0.08171206225680934,9,0.07328066734802434,0.07328066734802434,8,0.15499272960483368,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Mel B,24.0,0.0933852140077821,4,0.11762996029030659,0.11762996029030659,4,0.2110151742980887,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Sabrina Bryan,26.0,0.10116731517509728,1,0.12065295142292021,0.12065295142292021,2,0.22182026659801748,0,,,0.0,1.0,1.0,0.9999990000010001
5,1,percent,0,Wayne Newton,19.0,0.07392996108949416,10,0.04465067178428648,0.04465067178428648,10,0.11858063287378065,0,,,0.0,1.0,1.0,0.9999990000010001
5,2,percent,0,Albert Reed,21.0,0.08823529411764706,5,0.0839227405679853,0.0447043762463364,11,0.13293967036398346,1,,,0.0,0.0935819786096257,0.0935819786096257,10.685703905316203
5,2,percent,0,Cameron Mathison,21.0,0.08823529411764706,6,0.10412706375908615,0.10412706375908616,5,0.19236235787673323,0,,,1e-06,0.9621798739495797,0.9621788739495797,1.0393067108077987
5,2,percent,0,Floyd Mayweather Jr. ,21.0,0.08823529411764706,7,0.09595903465082388,0.0959590346508239,6,0.18419432876847097,0,,,1e-06,0.9621798739495797,0.9621788739495797,1.0393067108077987
5,2,percent,0,Helio Castroneves,27.0,0.1134453781512605,1,0.11741673666660826,0.11741673666660826,1,0.23086211481786878,0,,,0.0,0.9621788739495797,0.9621788739495797,1.0393067108077987
5,2,percent,0,Jane Seymour,21.0,0.08823529411764706,8,0.08146372439437322,0.08146372439437323,8,0.1696990185120203,0,,,1e-06,0.9621798739495797,0.9621788739495797,1.0393067108077987
5,2,percent,0,Jennie Garth,21.0,0.08823529411764706,9,0.08651335323130575,0.08651335323130575,7,0.17474864734895282,0,,,1e-06,0.9621798739495797,0.9621788739495797,1.0393067108077987
5,2,percent,0,Marie Osmond,24.0,0.10084033613445378,3,0.11130370372323391,0.11130370372323392,4,0.2121440398576877,0,,,0.0,0.9621788739495797,0.9621788739495797,1.0393067108077987
5,2,percent,0,Mark Cuban,18.0,0.07563025210084033,10,0.05814365000427226,0.05814365000427225,10,0.13377390210511259,0,,,0.012606042016806733,0.9747849159663864,0.9621788739495797,1.0393067108077987
5,2,percent,0,Mel B,23.0,0.09663865546218488,4,0.11444078212520709,0.11444078212520709,3,0.21107943758739195,0,,,0.0,0.9621788739495797,0.9621788739495797,1.0393067108077987
5,2,percent,0,Sabrina Bryan,26.0,0.1092436974789916,2,0.11601211491880319,0.11601211491880319,2,0.2252558123977948,0,,,0.0,0.9621788739495797,0.9621788739495797,1.0393067108077987
5,2,percent,0,Wayne Newton,15.0,0.06302521008403361,11,0.030697095958300984,0.06991546027994985,9,0.13294067036398347,0,,,0.025211084033613454,0.9873899579831932,0.9621788739495797,1.0393067108077987
5,3,percent,0,Cameron Mathison,23.0,0.09623430962343096,7,0.09208595629439924,0.09208595629439924,7,0.1883202659178302,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Floyd Mayweather Jr. ,21.0,0.08786610878661087,8,0.07928454676889524,0.07928454676889524,8,0.16715065555550612,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Helio Castroneves,24.0,0.100418410041841,6,0.11571345117574766,0.11571345117574766,5,0.21613186121758865,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Jane Seymour,27.0,0.11297071129707113,1,0.1337249489555232,0.1337249489555232,1,0.24669566025259432,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Jennie Garth,26.0,0.1087866108786611,4,0.13035276444204993,0.13035276444204993,3,0.23913937532071103,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Marie Osmond,26.0,0.1087866108786611,5,0.10160424645319668,0.10160424645319668,6,0.21039085733185778,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Mark Cuban,20.0,0.08368200836820083,9,0.05780615282017642,0.05780615282017642,9,0.14148816118837726,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Mel B,27.0,0.11297071129707113,2,0.13358312079861548,0.13358312079861548,2,0.2465538320956866,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Sabrina Bryan,27.0,0.11297071129707113,3,0.12830788456605355,0.12830788456605355,4,0.24127859586312467,0,,,0.0,1.0,1.0,0.9999990000010001
5,3,percent,0,Wayne Newton,18.0,0.07531380753138076,10,0.02753692772534254,0.02753692772534254,10,0.1028507352567233,1,,,0.0,0.12468529246861922,0.12468529246861922,8.020127795937777
5,4,percent,0,Cameron Mathison,27.0,0.11538461538461539,2,0.15078927069850118,0.15078927069850118,2,0.26617388608311654,0,,,0.0,0.9957254957264957,0.9957254957264957,1.0042918454935623
5,4,percent,0,Floyd Mayweather Jr. ,23.0,0.09829059829059829,8,0.06403594446221325,0.05197017169406723,9,0.15026076998466553,1,,,0.0,0.12393073504273507,0.12393073504273507,8.068958283002917
5,4,percent,0,Helio Castroneves,27.0,0.11538461538461539,3,0.14788793557389138,0.14788793557389138,3,0.26327255095850677,0,,,0.0,0.9957254957264957,0.9957254957264957,1.0042918454935623
5,4,percent,0,Jane Seymour,26.0,0.1111111111111111,5,0.1202319139575119,0.1202319139575119,5,0.231343025068623,0,,,0.0,0.9957254957264957,0.9957254957264957,1.0042918454935623
5,4,percent,0,Jennie Garth,27.0,0.11538461538461539,4,0.14753500584586188,0.14753500584586188,4,0.2629196212304773,0,,,0.0,0.9957254957264957,0.9957254957264957,1.0042918454935623
5,4,percent,0,Marie Osmond,26.0,0.1111111111111111,6,0.07525187301789839,0.07525187301789839,7,0.18636298412900948,0,,,0.0,0.9957254957264957,0.9957254957264957,1.0042918454935623
5,4,percent,0,Mark Cuban,22.0,0.09401709401709402,9,0.04417890319942548,0.0562446759675715,8,0.1502617699846655,0,,,0.004274504273504272,1.0,0.9957254957264957,1.0042918454935623
5,4,percent,0,Mel B,26.0,0.1111111111111111,7,0.09701653956398656,0.09701653956398656,6,0.20812765067509767,0,,,0.0,0.9957254957264957,0.9957254957264957,1.0042918454935623
5,4,percent,0,Sabrina Bryan,30.0,0.1282051282051282,1,0.15307261368070998,0.15307261368070998,1,0.2812777418858382,0,,,0.0,0.9957254957264957,0.9957254957264957,1.0042918454935623
5,5,percent,0,Cameron Mathison,26.0,0.1306532663316583,3,0.1617897275403161,0.1617897275403161,3,0.29244299387197437,0,,,0.0,0.999999,0.999999,1.0
5,5,percent,0,Helio Castroneves,23.0,0.11557788944723618,6,0.11071749641493749,0.11071749641493749,6,0.22629538586217368,0,,,0.0,0.999999,0.999999,1.0
5,5,percent,0,Jane Seymour,26.0,0.1306532663316583,4,0.13678284411128025,0.13678284411128025,5,0.2674361104429386,0,,,0.0,0.999999,0.999999,1.0
5,5,percent,0,Jennie Garth,25.0,0.12562814070351758,5,0.14978810910671653,0.14978810910671653,4,0.2754162498102341,0,,,0.0,0.999999,0.999999,1.0
5,5,percent,0,Marie Osmond,21.0,0.10552763819095477,7,0.04090522931830355,0.045829090921227646,7,0.15135672911218243,0,,,1e-06,1.0,0.999999,1.0
5,5,percent,0,Mark Cuban,21.0,0.10552763819095477,8,0.05075195252415174,0.045828090921227645,8,0.15135572911218242,1,,,0.0,0.1444714868090452,0.1444714868090452,6.921733141630892
5,5,percent,0,Mel B,29.0,0.1457286432160804,1,0.18120630890521655,0.18120630890521655,1,0.326934952121297,0,,,0.0,0.999999,0.999999,1.0
5,5,percent,0,Sabrina Bryan,28.0,0.1407035175879397,2,0.16805833207907783,0.16805833207907783,2,0.30876184966701753,0,,,0.0,0.999999,0.999999,1.0
5,6,percent,0,Cameron Mathison,25.0,0.1388888888888889,4,0.154411156744187,0.15441115674418698,4,0.2933000456330759,0,,,1e-06,0.9722202222222223,0.9722192222222222,1.0285735444941486
5,6,percent,0,Helio Castroneves,28.0,0.15555555555555556,2,0.21061068868804345,0.21061068868804342,2,0.366166244243599,0,,,0.0,0.9722192222222222,0.9722192222222222,1.0285735444941486
5,6,percent,0,Jane Seymour,22.0,0.12222222222222222,7,0.05106349553010349,0.07224745294613233,5,0.19446967516835456,0,,,0.016667666666666678,0.9888868888888889,0.9722192222222222,1.0285735444941486
5,6,percent,0,Jennie Garth,27.0,0.15,3,0.2099882403509826,0.20998824035098257,3,0.35998824035098254,0,,,0.0,0.9722192222222222,0.9722192222222222,1.0285735444941486
5,6,percent,0,Marie Osmond,23.0,0.12777777777777777,6,0.04065268198006467,0.06669189739057681,6,0.19446967516835456,0,,,0.011112111111111126,0.9833313333333333,0.9722192222222222,1.0285735444941486
5,6,percent,0,Mel B,30.0,0.16666666666666666,1,0.23047077760061208,0.23047077760061205,1,0.3971374442672787,0,,,0.0,0.9722192222222222,0.9722192222222222,1.0285735444941486
5,6,percent,0,Sabrina Bryan,25.0,0.1388888888888889,5,0.10280295910600677,0.055579786279465686,7,0.1944686751683546,1,,,0.0,0.14682453968253967,0.14682453968253967,6.810804184082416
5,7,percent,0,Cameron Mathison,25.5,0.16346153846153846,5,0.1007089247850769,0.1007089247850769,4,0.26417046324661536,0,,,0.0,1.0,1.0,0.9999990000010001
5,7,percent,0,Helio Castroneves,26.0,0.16666666666666666,3,0.21405668782757165,0.21405668782757165,3,0.38072335449423833,0,,,0.0,1.0,1.0,0.9999990000010001
5,7,percent,0,Jane Seymour,25.0,0.16025641025641027,6,0.05144201624887631,0.05144201624887631,6,0.21169842650528659,1,,,0.0,0.1730760897435898,0.1730760897435898,5.7777722139971255
5,7,percent,0,Jennie Garth,26.5,0.16987179487179488,2,0.2736075498056857,0.2736075498056857,2,0.44347934467748057,0,,,0.0,1.0,1.0,0.9999990000010001
5,7,percent,0,Marie Osmond,26.0,0.16666666666666666,4,0.07696771074017779,0.07696771074017779,5,0.24363437740684446,0,,,0.0,1.0,1.0,0.9999990000010001
5,7,percent,0,Mel B,27.0,0.17307692307692307,1,0.2832171105926116,0.2832171105926116,1,0.4562940336695347,0,,,0.0,1.0,1.0,0.9999990000010001
5,8,percent,0,Cameron Mathison,25.5,0.19391634980988592,3,0.1793252042923721,0.10591097428387572,5,0.29982732409376167,1,,,0.0,0.20608285019011405,0.20608285019011405,4.852393814835524
5,8,percent,0,Helio Castroneves,28.5,0.21673003802281368,1,0.31695233874086287,0.3169523387408628,1,0.5336823767636765,0,,,0.0,0.9885911558935362,0.9885911558935362,1.0115394847495556
5,8,percent,0,Jennie Garth,25.0,0.19011406844106463,4,0.19621515898153022,0.19621515898153025,3,0.3863292274225949,0,,,0.0038032813688212977,0.9923944372623574,0.9885911558935362,1.0115394847495556
5,8,percent,0,Marie Osmond,24.5,0.18631178707224336,5,0.040102307013021914,0.11351653702151832,4,0.2998283240937617,0,,,0.007605562737642567,0.9961967186311788,0.9885911558935362,1.0115394847495556
5,8,percent,0,Mel B,28.0,0.21292775665399238,2,0.26740499097221315,0.2674049909722131,2,0.4803327476262055,0,,,0.0,0.9885911558935362,0.9885911558935362,1.0115394847495556
5,9,percent,0,Helio Castroneves,30.0,0.2564102564102564,1,0.3920408633346453,0.3920408633346453,1,0.6484511197449017,0,,,0.0,0.9914519914529915,0.9914519914529915,1.0086206896551724
5,9,percent,0,Jennie Garth,29.0,0.24786324786324787,3,0.2616133311816155,0.1513428299767021,4,0.39920607783995,1,,,0.0,0.25213600213675214,0.25213600213675214,3.96609776242849
5,9,percent,0,Marie Osmond,28.0,0.23931623931623933,4,0.04962033731879716,0.15989083852371058,3,0.3992070778399499,0,,,0.008548008547008544,1.0,0.9914519914529915,1.0086206896551724
5,9,percent,0,Mel B,30.0,0.2564102564102564,2,0.29672546816494205,0.29672546816494205,2,0.5531357245751984,0,,,0.0,0.9914519914529915,0.9914519914529915,1.0086206896551724
5,10,percent,0,Helio Castroneves,27.999900000000004,0.35294095402801606,2,0.3721657874916458,0.3721657874916458,2,0.7251067415196619,0,,,,,,
5,10,percent,0,Marie Osmond,23.0,0.2899168190830813,3,0.09626162028440077,0.09626162028440077,3,0.3861784393674821,0,,,,,,
5,10,percent,0,Mel B,28.333199999999998,0.35714222688890257,1,0.5315725922239535,0.5315725922239535,1,0.888714819112856,0,,,,,,
6,1,percent,0,Adam Carolla,15.0,0.06172839506172839,11,0.032200505075565176,0.032200505075565176,10,0.09392890013729358,0,,,,,,
6,1,percent,0,Cristian de la Fuente,21.0,0.08641975308641975,6,0.11365903808564723,0.11365903808564723,5,0.20007879117206698,0,,,,,,
6,1,percent,0,Jason Taylor,22.0,0.09053497942386832,4,0.11678757608594897,0.11678757608594897,3,0.2073225555098173,0,,,,,,
6,1,percent,0,Kristi Yamaguchi,27.0,0.1111111111111111,1,0.12084803528421484,0.12084803528421484,1,0.23195914639532594,0,,,,,,
6,1,percent,0,Mario,24.0,0.09876543209876543,2,0.12038355736174848,0.12038355736174848,2,0.21914898946051392,0,,,,,,
6,1,percent,0,Marissa Jaret Winokur,18.0,0.07407407407407407,8,0.07286489038610942,0.07286489038610942,8,0.1469389644601835,0,,,,,,
6,1,percent,0,Marlee Matlin,22.0,0.09053497942386832,5,0.11141315148332945,0.11141315148332945,6,0.20194813090719776,0,,,,,,
6,1,percent,0,Monica Seles,15.0,0.06172839506172839,12,0.01232242955242109,0.01232242955242109,12,0.07405082461414948,0,,,,,,
6,1,percent,0,Penn Jillette,16.0,0.06584362139917696,10,0.0318091323582186,0.0318091323582186,11,0.09765275375739556,0,,,,,,
