Year,Month,Category,Series,Monthly Sales
2023,4,轿车,五菱Air ev晴空,362
2023,4,轿车,启辰D60,359
2023,4,轿车,MG4,330
2023,4,轿车,雪铁龙C6,326
2023,4,轿车,LA FESTA菲斯塔,311
2023,4,轿车,元宝,300
2023,4,轿车,岚图追光,300
2023,4,轿车,标致408X,295
2023,4,轿车,比亚迪e2,292
2023,4,轿车,英菲尼迪Q50L,285
2023,4,轿车,风行S50EV,254
2023,4,轿车,红旗H7,253
2023,4,轿车,MG6,252
2023,4,轿车,风光MINIEV,237
2023,4,轿车,沃尔沃S90新能源,228
2023,4,轿车,奔驰C级新能源,227
2023,4,轿车,焕驰,222
2023,4,轿车,红旗H6,220
2023,4,轿车,奥迪A6L新能源,214
2023,4,轿车,比亚迪e3,212
2023,4,轿车,绅宝D50,178
2023,4,轿车,凌宝Uni,178
2023,4,轿车,YOUNG光小新,176
2023,4,轿车,蓝鸟,173
2023,4,轿车,合创A06,144
2023,4,轿车,无界PRO,136
2023,4,轿车,小虎FEV,104
2023,4,轿车,逸动新能源,101
2023,4,轿车,速派,101
2023,4,轿车,广汽丰田iA5,81
2023,4,轿车,智己L7,79
2023,4,轿车,易至EV2,67
2023,4,轿车,宝骏E200,64
2023,4,轿车,羿,60
2023,4,轿车,DS 9,58
2023,4,轿车,荣威i6 MAX,55
2023,4,轿车,宝骏RC-5,52
2023,4,轿车,富康ES600,49
2023,4,轿车,奔驰EQE,48
2023,4,轿车,e爱丽舍,44
2023,4,轿车,奔奔E-Star,42
2023,4,轿车,奔驰A级AMG,38
2023,4,轿车,逸动DT,31
2023,4,轿车,名图,26
2023,4,轿车,英朗,25
2023,4,轿车,沃尔沃S60新能源,23
2023,4,轿车,名图 纯电动,23
2023,4,轿车,凯越,21
2023,4,轿车,卡罗拉双擎E+,21
2023,4,轿车,易至EV3,19
2023,4,轿车,奔驰E级新能源,13
2023,4,轿车,名爵6新能源,7
2023,4,轿车,传祺GA8,6
2023,4,轿车,DS 9新能源,4
2023,4,轿车,悦纳,3
2023,4,轿车,YARiS L 致享,3
2023,4,轿车,宝骏310,3
2023,4,轿车,起亚K3新能源,1
2023,4,轿车,传祺GA6,1
2023,4,轿车,悦翔,1
2023,4,轿车,DS 4S,1
2023,5,轿车,秦PLUS,42887
2023,5,轿车,轩逸,35396
2023,5,轿车,海豚,29081
2023,5,轿车,朗逸,25326
2023,5,轿车,AION S,25233
2023,5,轿车,速腾,21126
2023,5,轿车,宏光MINIEV,20346
2023,5,轿车,汉,20158
2023,5,轿车,凯美瑞,19762
2023,5,轿车,卡罗拉,17080
2023,5,轿车,帕萨特,16556
2023,5,轿车,奔驰E级,14600
2023,5,轿车,逸动,14431
2023,5,轿车,五菱缤果,14164
2023,5,轿车,宝马3系,14009
2023,5,轿车,迈腾,13980
2023,5,轿车,奥迪A6L,13154
2023,5,轿车,新帝豪,12573
2023,5,轿车,宝来,12277
2023,5,轿车,奔驰C级,11929
2023,5,轿车,威朗,11842
2023,5,轿车,雅阁,11783
2023,5,轿车,Model 3,11454
2023,5,轿车,伊兰特,11307
2023,5,轿车,思域,11299
2023,5,轿车,奥迪A4L,11246
2023,5,轿车,科鲁泽,10978
2023,5,轿车,雷凌,10700
2023,5,轿车,长安UNI-V,10619
2023,5,轿车,宝马5系,10153
2023,5,轿车,驱逐舰05,9840
2023,5,轿车,凌渡,9429
2023,5,轿车,凯迪拉克CT5,9112
2023,5,轿车,型格,9017
2023,5,轿车,长安Lumin,8491
2023,5,轿车,海鸥,8427
2023,5,轿车,海豹,8062
2023,5,轿车,英仕派,7847
2023,5,轿车,欧拉好猫,7519
2023,5,轿车,吉利熊猫,7215
2023,5,轿车,红旗H5,7117
2023,5,轿车,亚洲龙,7066
2023,5,轿车,深蓝SL03,7033
2023,5,轿车,星瑞,6591
2023,5,轿车,极氪001,6223
2023,5,轿车,捷达VA3,5681
2023,5,轿车,天籁,5435
2023,5,轿车,奔驰A级,5423
2023,5,轿车,QQ冰淇淋,5358
2023,5,轿车,奥迪A3,5301
2023,5,轿车,艾瑞泽8,5133
2023,5,轿车,领克03,4963
2023,5,轿车,奕炫,4795
2023,5,轿车,荣威i5,4757
2023,5,轿车,比亚迪e2,4723
2023,5,轿车,高尔夫,4537
2023,5,轿车,红旗E-QM5,4448
2023,5,轿车,小鹏P7,4439
2023,5,轿车,飞度,4252
2023,5,轿车,MG7,4036
2023,5,轿车,影豹,3993
2023,5,轿车,逸达,3988
2023,5,轿车,君威,3943
2023,5,轿车,威驰,3823
2023,5,轿车,艾瑞泽5,3665
2023,5,轿车,宝马i3,3458
2023,5,轿车,沃尔沃S90,3404
2023,5,轿车,MG5,3383
2023,5,轿车,思皓A5,3259
2023,5,轿车,蒙迪欧,3242
2023,5,轿车,蔚来ET5,3224
2023,5,轿车,大众Polo,3126
2023,5,轿车,东风风神E70,3089
2023,5,轿车,曹操60,3078
2023,5,轿车,长安UNI-V 智电iDD,3028
2023,5,轿车,零跑C01,2943
2023,5,轿车,奔腾B70,2828
2023,5,轿车,大众CC,2606
2023,5,轿车,北京EU5,2585
2023,5,轿车,大众ID.3,2556
2023,5,轿车,丰田bZ3,2553
2023,5,轿车,威驰FS,2526
2023,5,轿车,君越,2412
2023,5,轿车,福瑞迪,2361
2023,5,轿车,马自达3 昂克赛拉,2361
2023,5,轿车,秦新能源,2350
2023,5,轿车,桑塔纳,2333
2023,5,轿车,飞凡F7,2302
2023,5,轿车,YARiS L 致炫,2264
2023,5,轿车,红旗H5经典,2220
2023,5,轿车,哪吒S,2212
2023,5,轿车,沃尔沃S60,2054
2023,5,轿车,凡尔赛C5 X,1995
2023,5,轿车,零跑T03,1994
2023,5,轿车,吉利几何A,1894
2023,5,轿车,宝马1系,1836
2023,5,轿车,锐程PLUS,1834
2023,5,轿车,科莱威CLEVER,1779
2023,5,轿车,小鹏P5,1704
2023,5,轿车,奥迪A7L,1591
2023,5,轿车,轩度,1565
2023,5,轿车,林肯Z,1537
2023,5,轿车,微蓝6,1534
2023,5,轿车,小蚂蚁,1429
2023,5,轿车,荣威i6 MAX新能源,1298
2023,5,轿车,奔驰EQE,1254
2023,5,轿车,红旗H9,1213
2023,5,轿车,亚洲狮,1202
2023,5,轿车,缤瑞,1193
2023,5,轿车,凌派,1161
2023,5,轿车,凯迪拉克CT6,1139
2023,5,轿车,迈腾GTE,1097
2023,5,轿车,享域,1092
2023,5,轿车,骐达,1019
2023,5,轿车,捷豹XFL,1017
2023,5,轿车,凯迪拉克CT4,1009
2023,5,轿车,逸动新能源,1007
2023,5,轿车,极狐 阿尔法S(ARCFOX αS),978
2023,5,轿车,凌宝BOX,976
2023,5,轿车,帕萨特新能源,947
2023,5,轿车,启辰D60EV,943
2023,5,轿车,捷豹XEL,932
2023,5,轿车,荣威Ei5,927
2023,5,轿车,元宝,916
2023,5,轿车,阿特兹,897
2023,5,轿车,标致408,874
2023,5,轿车,迈锐宝XL,860
2023,5,轿车,欧拉闪电猫,854
2023,5,轿车,凌尚,851
2023,5,轿车,骏行,850
2023,5,轿车,蓝鸟,832
2023,5,轿车,奔奔E-Star,771
2023,5,轿车,标致508,760
2023,5,轿车,红旗H6,742
2023,5,轿车,标致408X,738
2023,5,轿车,宝马5系新能源,615
2023,5,轿车,本田LIFE,615
2023,5,轿车,悦动,548
2023,5,轿车,五菱Air ev晴空,546
2023,5,轿车,蔚来ET7,535
2023,5,轿车,辉昂,528
2023,5,轿车,艾瑞泽5e,462
2023,5,轿车,欧拉芭蕾猫,459
2023,5,轿车,畅巡,452
2023,5,轿车,帝豪新能源,443
2023,5,轿车,起亚K3,422
2023,5,轿车,启辰D60,416
2023,5,轿车,雪铁龙C5 X新能源(进口),405
2023,5,轿车,MG4,398
2023,5,轿车,明锐,391
2023,5,轿车,英菲尼迪Q50L,386
2023,5,轿车,起亚K5凯酷,383
2023,5,轿车,LA FESTA菲斯塔,363
2023,5,轿车,雪铁龙C6,356
2023,5,轿车,钇为3,348
2023,5,轿车,凌宝Uni,346
2023,5,轿车,昕锐,336
2023,5,轿车,吉利几何G6,329
2023,5,轿车,索纳塔,328
2023,5,轿车,福克斯,317
2023,5,轿车,思皓爱跑,310
2023,5,轿车,风行S50EV,303
2023,5,轿车,宝骏KiWi EV,290
2023,5,轿车,沃尔沃S90新能源,256
2023,5,轿车,合创A06,246
2023,5,轿车,红旗H7,224
2023,5,轿车,家宝,220
2023,5,轿车,风光MINIEV,219
2023,5,轿车,易至EV2,211
2023,5,轿车,无界PRO,205
2023,5,轿车,宝骏E200,178
2023,5,轿车,绅宝D50,177
2023,5,轿车,YOUNG光小新,148
2023,5,轿车,荣威i6 MAX,145
2023,5,轿车,思皓花仙子,145
2023,5,轿车,岚图追光,144
2023,5,轿车,沃兰多,135
2023,5,轿车,富康ES600,120
2023,5,轿车,速派,119
2023,5,轿车,羿,106
2023,5,轿车,MG6,104
2023,5,轿车,焕驰,103
2023,5,轿车,奥迪A6L新能源,91
2023,5,轿车,智己L7,87
2023,5,轿车,小虎FEV,82
2023,5,轿车,逸动DT,47
2023,5,轿车,宝骏RC-5,45
2023,5,轿车,DS 9,37
2023,5,轿车,e爱丽舍,29
2023,5,轿车,凯越,24
2023,5,轿车,名图,23
2023,5,轿车,广汽丰田iA5,21
2023,5,轿车,沃尔沃S60新能源,21
2023,5,轿车,卡罗拉双擎E+,14
2023,5,轿车,英朗,13
2023,5,轿车,易至EV3,12
2023,5,轿车,名爵6新能源,9
2023,5,轿车,传祺GA8,6
2023,5,轿车,科沃兹,5
2023,5,轿车,起亚K3新能源,4
2023,5,轿车,悦纳,4
2023,5,轿车,名图 纯电动,3
2023,5,轿车,A5翼舞,3
2023,5,轿车,锐程CC,3
2023,5,轿车,绎乐,3
2023,5,轿车,雷凌双擎E+,2
2023,5,轿车,YARiS L 致享,2
2023,5,轿车,DS 9新能源,2
2023,5,轿车,宝马2系旅行车,1
2023,5,轿车,景逸S50,1
2023,6,轿车,秦PLUS,38197
2023,6,轿车,轩逸,29638
2023,6,轿车,朗逸,27287
2023,6,轿车,速腾,26618
2023,6,轿车,海豚,26408
2023,6,轿车,汉,25010
2023,6,轿车,凯美瑞,24036
2023,6,轿车,Model 3,22741
2023,6,轿车,AION S,22487
2023,6,轿车,型格,19208
2023,6,轿车,卡罗拉,17833
2023,6,轿车,海鸥,16560
2023,6,轿车,帕萨特,16481
2023,6,轿车,奔驰E级,16400
2023,6,轿车,迈腾,16312
2023,6,轿车,奥迪A6L,15847
2023,6,轿车,逸动,15598
2023,6,轿车,奥迪A4L,15589
2023,6,轿车,宝马3系,15506
2023,6,轿车,宝来,14332
2023,6,轿车,奔驰C级,14200
2023,6,轿车,宏光MINIEV,13763
2023,6,轿车,威朗,12576
2023,6,轿车,科鲁泽,12268
2023,6,轿车,思域,12190
2023,6,轿车,五菱缤果,12176
2023,6,轿车,雷凌,11566
2023,6,轿车,天籁,11123
2023,6,轿车,长安Lumin,10714
2023,6,轿车,长安UNI-V,10556
2023,6,轿车,新帝豪,10428
2023,6,轿车,伊兰特,10298
2023,6,轿车,红旗H5,9873
2023,6,轿车,宝马5系,9773
2023,6,轿车,凌渡,9425
2023,6,轿车,北京EU5,9295
2023,6,轿车,雅阁,9008
2023,6,轿车,凯迪拉克CT5,8995
2023,6,轿车,亚洲龙,8444
2023,6,轿车,星瑞,8083
2023,6,轿车,驱逐舰05,7943
2023,6,轿车,捷达VA3,7815
2023,6,轿车,欧拉好猫,7658
2023,6,轿车,吉利熊猫,7238
2023,6,轿车,海豹,6802
2023,6,轿车,奥迪A3,6534
2023,6,轿车,极氪001,6147
2023,6,轿车,QQ冰淇淋,6041
2023,6,轿车,深蓝SL03,6015
2023,6,轿车,艾瑞泽8,5552
2023,6,轿车,君威,5217
2023,6,轿车,小鹏P7,5196
2023,6,轿车,英仕派,5170
2023,6,轿车,红旗E-QM5,5042
2023,6,轿车,领克03,4990
2023,6,轿车,影豹,4846
2023,6,轿车,宝马i3,4787
2023,6,轿车,奕炫,4664
2023,6,轿车,飞度,4544
2023,6,轿车,江淮A5 PLUS,4387
2023,6,轿车,蒙迪欧,4335
2023,6,轿车,高尔夫,4335
2023,6,轿车,MG7,4238
2023,6,轿车,荣威i5,4214
2023,6,轿车,逸达,4100
2023,6,轿车,奔驰A级,4016
2023,6,轿车,MG5,3679
2023,6,轿车,奔腾B70,3666
2023,6,轿车,曹操60,3468
2023,6,轿车,沃尔沃S90,3467
2023,6,轿车,长安UNI-V 智电iDD,3271
2023,6,轿车,比亚迪e2,3264
2023,6,轿车,大众Polo,3115
2023,6,轿车,艾瑞泽5,3078
2023,6,轿车,东风风神E70,3054
2023,6,轿车,丰田bZ3,3030
2023,6,轿车,逸动新能源,3030
2023,6,轿车,大众CC,2865
2023,6,轿车,零跑C01,2673
2023,6,轿车,秦新能源,2550
2023,6,轿车,福瑞迪,2530
2023,6,轿车,蔚来ET5,2479
2023,6,轿车,微蓝6,2463
2023,6,轿车,飞凡F7,2305
2023,6,轿车,沃尔沃S60,2153
2023,6,轿车,科莱威CLEVER,1942
2023,6,轿车,宝马1系,1938
2023,6,轿车,大众ID.3,1819
2023,6,轿车,哪吒S,1745
2023,6,轿车,小鹏P5,1721
2023,6,轿车,君越,1673
2023,6,轿车,零跑T03,1602
2023,6,轿车,马自达3 昂克赛拉,1587
2023,6,轿车,红旗H9,1548
2023,6,轿车,奥迪A7L,1547
2023,6,轿车,小蚂蚁,1541
2023,6,轿车,锐程PLUS,1512
2023,6,轿车,林肯Z,1455
2023,6,轿车,极狐 阿尔法S(ARCFOX αS),1454
2023,6,轿车,迈锐宝XL,1435
2023,6,轿车,蔚来ET5T,1339
2023,6,轿车,帕萨特新能源,1277
2023,6,轿车,帝豪新能源,1232
2023,6,轿车,缤瑞,1215
2023,6,轿车,荣威i6 MAX新能源,1177
2023,6,轿车,艾瑞泽5e,1125
2023,6,轿车,骏行,1100
2023,6,轿车,桑塔纳,1073
2023,6,轿车,钇为3,1061
2023,6,轿车,吉利几何A,1049
2023,6,轿车,凌派,1045
2023,6,轿车,红旗H6,1025
2023,6,轿车,捷豹XEL,1024
2023,6,轿车,畅巡,1004
2023,6,轿车,元宝,937
2023,6,轿车,奔奔E-Star,936
2023,6,轿车,凌尚,920
2023,6,轿车,享域,900
2023,6,轿车,骐达,875
2023,6,轿车,捷豹XFL,851
2023,6,轿车,欧拉闪电猫,827
2023,6,轿车,红旗H5经典,806
2023,6,轿车,荣威Ei5,795
2023,6,轿车,凯迪拉克CT4,733
2023,6,轿车,迈腾GTE,724
2023,6,轿车,五菱Air ev晴空,697
2023,6,轿车,启辰D60,652
2023,6,轿车,岚图追光,651
2023,6,轿车,凌宝BOX,637
2023,6,轿车,奔驰EQE,613
2023,6,轿车,凡尔赛C5 X,612
2023,6,轿车,亚洲狮,569
2023,6,轿车,标致408,543
2023,6,轿车,威驰,524
2023,6,轿车,起亚K3,513
2023,6,轿车,蔚来ET7,506
2023,6,轿车,本田LIFE,481
2023,6,轿车,标致508,451
2023,6,轿车,威驰FS,414
2023,6,轿车,明锐,412
2023,6,轿车,宝马5系新能源,383
2023,6,轿车,辉昂,382
2023,6,轿车,起亚K5凯酷,371
2023,6,轿车,凌宝Uni,366
2023,6,轿车,沃尔沃S90新能源,317
2023,6,轿车,红旗H7,308
2023,6,轿车,启辰D60EV,306
2023,6,轿车,轩度,302
2023,6,轿车,凯迪拉克CT6,297
2023,6,轿车,风光MINIEV,291
2023,6,轿车,MG4,290
2023,6,轿车,索纳塔,290
2023,6,轿车,LA FESTA菲斯塔,277
2023,6,轿车,雪铁龙C6,274
2023,6,轿车,宝骏KiWi EV,274
2023,6,轿车,思皓爱跑,274
2023,6,轿车,昕锐,269
2023,6,轿车,悦动,261
2023,6,轿车,YARiS L 致炫,260
2023,6,轿车,沃兰多,253
2023,6,轿车,吉利几何G6,252
2023,6,轿车,比亚迪e3,225
2023,6,轿车,富康ES600,222
2023,6,轿车,易至EV2,212
2023,6,轿车,焕驰,209
2023,6,轿车,家宝,198
2023,6,轿车,标致408X,198
2023,6,轿车,宝骏E200,193
2023,6,轿车,阿特兹,183
2023,6,轿车,雅阁新能源,176
2023,6,轿车,YOUNG光小新,168
2023,6,轿车,速派,145
2023,6,轿车,绅宝D50,144
2023,6,轿车,MG6,134
2023,6,轿车,英菲尼迪Q50L,133
2023,6,轿车,无界PRO,116
2023,6,轿车,欧拉芭蕾猫,113
2023,6,轿车,昊铂GT,108
2023,6,轿车,e爱丽舍,94
2023,6,轿车,雪铁龙C5 X新能源(进口),89
2023,6,轿车,思皓A5,80
2023,6,轿车,羿,80
2023,6,轿车,合创A06,77
2023,6,轿车,智己L7,59
2023,6,轿车,小虎FEV,58
2023,6,轿车,宝骏RC-5,45
2023,6,轿车,传祺GA8,35
2023,6,轿车,蓝鸟,27
2023,6,轿车,奥迪A6L新能源,24
2023,6,轿车,沃尔沃S60新能源,22
2023,6,轿车,易至EV3,19
2023,6,轿车,DS 9,17
2023,6,轿车,思皓花仙子,16
2023,6,轿车,A5翼舞,14
2023,6,轿车,起亚K3新能源,13
2023,6,轿车,DS 4S,13
2023,6,轿车,名图,11
2023,6,轿车,英朗,9
2023,6,轿车,卡罗拉双擎E+,9
2023,6,轿车,广汽丰田iA5,9
2023,6,轿车,凯越,9
2023,6,轿车,绎乐,4
2023,6,轿车,荣威i6 MAX,4
2023,6,轿车,科沃兹,3
2023,6,轿车,逸动DT,2
2023,6,轿车,雷凌双擎E+,1
2023,6,轿车,DS 9新能源,1
2023,7,轿车,秦PLUS,37129
2023,7,轿车,轩逸,29670
2023,7,轿车,朗逸,28898
2023,7,轿车,汉,25179
2023,7,轿车,海鸥,24989
2023,7,轿车,速腾,23734
2023,7,轿车,AION S,22437
2023,7,轿车,海豚,21800
2023,7,轿车,思域,19051
2023,7,轿车,凯美瑞,17613
2023,7,轿车,帕萨特,17231
2023,7,轿车,卡罗拉,16844
2023,7,轿车,迈腾,15860
2023,7,轿车,宏光MINIEV,15499
2023,7,轿车,宝马3系,15458
2023,7,轿车,逸动,15230
2023,7,轿车,五菱缤果,14378
2023,7,轿车,奔驰C级,14198
2023,7,轿车,长安Lumin,14103
2023,7,轿车,奔驰E级,14000
2023,7,轿车,奥迪A6L,13881
2023,7,轿车,威朗,13549
2023,7,轿车,奥迪A4L,12578
2023,7,轿车,科鲁泽,12502
2023,7,轿车,新帝豪,11058
2023,7,轿车,宝马5系,10871
2023,7,轿车,宝来,10804
2023,7,轿车,星瑞,10204
2023,7,轿车,型格,9697
2023,7,轿车,长安UNI-V,9634
2023,7,轿车,红旗H5,9600
2023,7,轿车,驱逐舰05,8996
2023,7,轿车,凌渡,8941
2023,7,轿车,雷凌,8353
2023,7,轿车,Model 3,7791
2023,7,轿车,欧拉好猫,7786
2023,7,轿车,吉利熊猫,7507
2023,7,轿车,大众ID.3,7378
2023,7,轿车,伊兰特,7209
2023,7,轿车,雅阁,7110
2023,7,轿车,亚洲龙,7088
2023,7,轿车,艾瑞泽8,6905
2023,7,轿车,红旗E-QM5,6852
2023,7,轿车,极氪001,6170
2023,7,轿车,领克03,6028
2023,7,轿车,QQ冰淇淋,5716
2023,7,轿车,天籁,5563
2023,7,轿车,捷达VA3,5391
2023,7,轿车,奥迪A3,5296
2023,7,轿车,海豹,5100
2023,7,轿车,君威,4910
2023,7,轿车,小鹏P7,4908
2023,7,轿车,凯迪拉克CT5,4905
2023,7,轿车,高尔夫,4539
2023,7,轿车,深蓝SL03,4517
2023,7,轿车,江淮A5 PLUS,4505
2023,7,轿车,MG7,4254
2023,7,轿车,蒙迪欧,4174
2023,7,轿车,影豹,3728
2023,7,轿车,艾瑞泽5,3702
2023,7,轿车,蔚来ET5T,3662
2023,7,轿车,宝马i3,3590
2023,7,轿车,逸达,3558
2023,7,轿车,曹操60,3539
2023,7,轿车,奕炫,3471
2023,7,轿车,飞度,3404
2023,7,轿车,奔腾B70,3356
2023,7,轿车,荣威i5,3349
2023,7,轿车,微蓝6,3295
2023,7,轿车,沃尔沃S90,3231
2023,7,轿车,大众Polo,3219
2023,7,轿车,长安UNI-V 智电iDD,3042
2023,7,轿车,东风风神E70,2923
2023,7,轿车,马自达3 昂克赛拉,2891
2023,7,轿车,零跑C01,2888
2023,7,轿车,缤瑞,2661
2023,7,轿车,MG5,2600
2023,7,轿车,奔驰A级,2581
2023,7,轿车,比亚迪e2,2550
2023,7,轿车,秦新能源,2540
2023,7,轿车,蔚来ET5,2337
2023,7,轿车,大众CC,2252
2023,7,轿车,钇为3,2191
2023,7,轿车,零跑T03,2164
2023,7,轿车,小蚂蚁,2110
2023,7,轿车,宝马1系,2085
2023,7,轿车,昊铂GT,2003
2023,7,轿车,君越,1976
2023,7,轿车,福瑞迪,1956
2023,7,轿车,锐程PLUS,1944
2023,7,轿车,沃尔沃S60,1895
2023,7,轿车,北京EU5,1821
2023,7,轿车,科莱威CLEVER,1754
2023,7,轿车,迈锐宝XL,1750
2023,7,轿车,哪吒S,1746
2023,7,轿车,凯迪拉克CT6,1572
2023,7,轿车,凡尔赛C5 X,1562
2023,7,轿车,红旗H9,1262
2023,7,轿车,林肯Z,1256
2023,7,轿车,飞凡F7,1224
2023,7,轿车,奥迪A7L,1218
2023,7,轿车,启辰D60EV,1215
2023,7,轿车,享域,1190
2023,7,轿车,极狐 阿尔法S(ARCFOX αS),1161
2023,7,轿车,吉利几何A,1121
2023,7,轿车,富康ES600,1104
2023,7,轿车,捷豹XEL,1062
2023,7,轿车,荣威i6 MAX新能源,1002
2023,7,轿车,红旗H6,995
2023,7,轿车,五菱Air ev晴空,988
2023,7,轿车,小鹏P5,980
2023,7,轿车,帕萨特新能源,921
2023,7,轿车,骏行,900
2023,7,轿车,捷豹XFL,892
2023,7,轿车,英仕派,882
2023,7,轿车,元宝,831
2023,7,轿车,凯迪拉克CT4,800
2023,7,轿车,亚洲狮,798
2023,7,轿车,桑塔纳,792
2023,7,轿车,畅巡,734
2023,7,轿车,骐达,726
2023,7,轿车,凌派,703
2023,7,轿车,欧拉闪电猫,690
2023,7,轿车,岚图追光,673
2023,7,轿车,凌宝BOX,659
2023,7,轿车,荣威Ei5,654
2023,7,轿车,标致408,618
2023,7,轿车,本田LIFE,611
2023,7,轿车,丰田bZ3,598
2023,7,轿车,奔驰EQE,591
2023,7,轿车,凌尚,574
2023,7,轿车,雅阁新能源,567
2023,7,轿车,奔奔E-Star,538
2023,7,轿车,MG4,516
2023,7,轿车,沃兰多,492
2023,7,轿车,帝豪新能源,489
2023,7,轿车,启辰D60,456
2023,7,轿车,宝马5系新能源,447
2023,7,轿车,起亚K3,409
2023,7,轿车,蔚来ET7,397
2023,7,轿车,迈腾GTE,373
2023,7,轿车,凌宝Uni,362
2023,7,轿车,明锐,346
2023,7,轿车,辉昂,338
2023,7,轿车,宝骏KiWi EV,333
2023,7,轿车,标致408X,329
2023,7,轿车,起亚K5凯酷,294
2023,7,轿车,红旗H5经典,267
2023,7,轿车,红旗H7,257
2023,7,轿车,威驰,254
2023,7,轿车,索纳塔,239
2023,7,轿车,沃尔沃S90新能源,238
2023,7,轿车,风光MINIEV,219
2023,7,轿车,LA FESTA菲斯塔,215
2023,7,轿车,宝骏E200,214
2023,7,轿车,英仕派新能源,208
2023,7,轿车,思皓爱跑,207
2023,7,轿车,比亚迪e3,204
2023,7,轿车,威驰FS,200
2023,7,轿车,昕锐,200
2023,7,轿车,风行S50EV,195
2023,7,轿车,羿,176
2023,7,轿车,易至EV2,167
2023,7,轿车,吉利几何G6,167
2023,7,轿车,合创A06,159
2023,7,轿车,家宝,159
2023,7,轿车,焕驰,158
2023,7,轿车,智己L7,150
2023,7,轿车,宝骏云朵,145
2023,7,轿车,绅宝D50,139
2023,7,轿车,雪铁龙C5 X新能源(进口),127
2023,7,轿车,轩度,119
2023,7,轿车,e爱丽舍,112
2023,7,轿车,速派,107
2023,7,轿车,雪铁龙C6,105
2023,7,轿车,福克斯,102
2023,7,轿车,欧拉芭蕾猫,101
2023,7,轿车,YOUNG光小新,100
2023,7,轿车,YARiS L 致炫,92
2023,7,轿车,无界PRO,91
2023,7,轿车,MG6,48
2023,7,轿车,小虎FEV,47
2023,7,轿车,逸动新能源,32
2023,7,轿车,沃尔沃S60新能源,26
2023,7,轿车,宝骏RC-5,26
2023,7,轿车,标致508,23
2023,7,轿车,易至EV3,23
2023,7,轿车,DS 9,23
2023,7,轿车,悦动,16
2023,7,轿车,奥迪A6L新能源,16
2023,7,轿车,DS 9新能源,8
2023,7,轿车,艾瑞泽5e,7
2023,7,轿车,A5翼舞,7
2023,7,轿车,名图,6
2023,7,轿车,卡罗拉双擎E+,4
2023,7,轿车,传祺GA6,3
2023,7,轿车,传祺GA8,3
2023,7,轿车,广汽丰田iA5,3
2023,7,轿车,凯越,3
2023,7,轿车,锐程CC,2
2023,7,轿车,宝马2系旅行车,2
2023,7,轿车,英朗,1
2023,7,轿车,阅朗,1
2023,7,轿车,雷凌双擎E+,1
2023,7,轿车,名图 纯电动,1
2023,8,轿车,秦PLUS,39808
2023,8,轿车,海鸥,34841
2023,8,轿车,朗逸,33891
2023,8,轿车,轩逸,32894
2023,8,轿车,思域,26294
2023,8,轿车,速腾,25566
2023,8,轿车,AION S,22648
2023,8,轿车,海豚,22096
2023,8,轿车,汉,21760
2023,8,轿车,凯美瑞,19737
2023,8,轿车,帕萨特,17077
2023,8,轿车,迈腾,16951
2023,8,轿车,卡罗拉,16092
2023,8,轿车,宏光MINIEV,15844
2023,8,轿车,奥迪A6L,15126
2023,8,轿车,五菱缤果,13892
2023,8,轿车,奔驰E级,13866
2023,8,轿车,逸动,13837
2023,8,轿车,奔驰C级,13791
2023,8,轿车,Model 3,13577
2023,8,轿车,长安Lumin,13446
2023,8,轿车,宝马3系,13199
2023,8,轿车,奥迪A4L,12309
2023,8,轿车,宝来,11935
2023,8,轿车,新帝豪,11760
2023,8,轿车,星瑞,10345
2023,8,轿车,宝马5系,10291
2023,8,轿车,长安UNI-V,9863
2023,8,轿车,型格,9851
2023,8,轿车,凌渡,9587
2023,8,轿车,科鲁泽,9511
2023,8,轿车,君威,9268
2023,8,轿车,驱逐舰05,9218
2023,8,轿车,天籁,9189
2023,8,轿车,亚洲龙,9146
2023,8,轿车,红旗H5,9085
2023,8,轿车,吉利熊猫,8855
2023,8,轿车,雷凌,8259
2023,8,轿车,大众ID.3,7985
2023,8,轿车,伊兰特,7895
2023,8,轿车,威朗,7861
2023,8,轿车,艾瑞泽8,7538
2023,8,轿车,雅阁,6915
2023,8,轿车,极氪001,6822
2023,8,轿车,凯迪拉克CT5,6764
2023,8,轿车,欧拉好猫,6383
2023,8,轿车,领克03,6143
