产品名称,年份,厂家,规格,终端类型,销售额
丹曲林钠胶囊,2021,武汉恒信源药业,25mg,城市公立,4080
乙酰半胱氨酸泡腾片,2013,赞邦,600mg,乡镇卫生,4978
乙酰半胱氨酸泡腾片,2013,金华康恩贝生物制药,600mg,乡镇卫生,30623
乙酰半胱氨酸泡腾片,2014,赞邦,600mg,乡镇卫生,3310
乙酰半胱氨酸泡腾片,2015,赞邦,600mg,乡镇卫生,5458
乙酰半胱氨酸泡腾片,2015,金华康恩贝生物制药,600mg,乡镇卫生,898972
乙酰半胱氨酸泡腾片,2016,赞邦,600mg,乡镇卫生,107966
乙酰半胱氨酸泡腾片,2016,金华康恩贝生物制药,600mg,乡镇卫生,1986607
乙酰半胱氨酸泡腾片,2017,赞邦,600mg,乡镇卫生,776758
乙酰半胱氨酸泡腾片,2017,金华康恩贝生物制药,600mg,乡镇卫生,904127
乙酰半胱氨酸泡腾片,2018,赞邦,600mg,乡镇卫生,999155
乙酰半胱氨酸泡腾片,2018,金华康恩贝生物制药,600mg,乡镇卫生,5179326
乙酰半胱氨酸泡腾片,2019,赞邦,600mg,乡镇卫生,1523827
乙酰半胱氨酸泡腾片,2019,金华康恩贝生物制药,600mg,乡镇卫生,6413839
乙酰半胱氨酸泡腾片,2020,赞邦,600mg,乡镇卫生,1911079
乙酰半胱氨酸泡腾片,2020,金华康恩贝生物制药,600mg,乡镇卫生,1565761
乙酰半胱氨酸泡腾片,2021,赞邦,600mg,乡镇卫生,2138890
乙酰半胱氨酸泡腾片,2021,金华康恩贝生物制药,600mg,乡镇卫生,3128594
乙酰半胱氨酸泡腾片,2022,赞邦,600mg,乡镇卫生,1730000
乙酰半胱氨酸泡腾片,2022,金华康恩贝生物制药,600mg,乡镇卫生,5330000
乙酰半胱氨酸泡腾片,2023,赞邦,600mg,乡镇卫生,3170000
乙酰半胱氨酸泡腾片,2023,金华康恩贝生物制药,600mg,乡镇卫生,6020000
乙酰半胱氨酸泡腾片,2024,赞邦,600mg,乡镇卫生,2580000
乙酰半胱氨酸泡腾片,2024,金华康恩贝生物制药,600mg,乡镇卫生,5120000
乙酰半胱氨酸泡腾片,2025,赞邦,600mg,乡镇卫生,1360000
乙酰半胱氨酸泡腾片,2025,金华康恩贝生物制药,600mg,乡镇卫生,2270000
乙酰半胱氨酸泡腾片,2013,赞邦,600mg,县级公立,3309611
乙酰半胱氨酸泡腾片,2013,金华康恩贝生物制药,600mg,县级公立,12960009
乙酰半胱氨酸泡腾片,2014,赞邦,600mg,县级公立,3936684
乙酰半胱氨酸泡腾片,2014,金华康恩贝生物制药,600mg,县级公立,20853476
乙酰半胱氨酸泡腾片,2015,赞邦,600mg,县级公立,6683880
乙酰半胱氨酸泡腾片,2015,金华康恩贝生物制药,600mg,县级公立,34837823
乙酰半胱氨酸泡腾片,2016,赞邦,600mg,县级公立,8603855
乙酰半胱氨酸泡腾片,2016,金华康恩贝生物制药,600mg,县级公立,39780003
乙酰半胱氨酸泡腾片,2017,赞邦,600mg,县级公立,10610464
乙酰半胱氨酸泡腾片,2017,金华康恩贝生物制药,600mg,县级公立,34846682
乙酰半胱氨酸泡腾片,2018,赞邦,600mg,县级公立,16847516
乙酰半胱氨酸泡腾片,2018,金华康恩贝生物制药,600mg,县级公立,61207797
乙酰半胱氨酸泡腾片,2019,赞邦,600mg,县级公立,16554673
乙酰半胱氨酸泡腾片,2019,金华康恩贝生物制药,600mg,县级公立,72414592
乙酰半胱氨酸泡腾片,2020,赞邦,600mg,县级公立,15187536
乙酰半胱氨酸泡腾片,2020,金华康恩贝生物制药,600mg,县级公立,63780753
乙酰半胱氨酸泡腾片,2021,赞邦,600mg,县级公立,17395916
乙酰半胱氨酸泡腾片,2021,金华康恩贝生物制药,600mg,县级公立,77596023
乙酰半胱氨酸泡腾片,2022,赞邦,600mg,县级公立,12150000
乙酰半胱氨酸泡腾片,2022,金华康恩贝生物制药,600mg,县级公立,97570000
乙酰半胱氨酸泡腾片,2023,赞邦,600mg,县级公立,15710000
乙酰半胱氨酸泡腾片,2023,金华康恩贝生物制药,600mg,县级公立,118830000
乙酰半胱氨酸泡腾片,2024,海南赛立克药业,600mg,县级公立,40000
乙酰半胱氨酸泡腾片,2024,赞邦,600mg,县级公立,12130000
乙酰半胱氨酸泡腾片,2024,金华康恩贝生物制药,600mg,县级公立,107410000
乙酰半胱氨酸泡腾片,2025,海南赛立克药业,600mg,县级公立,20000
乙酰半胱氨酸泡腾片,2025,赞邦,600mg,县级公立,5730000
乙酰半胱氨酸泡腾片,2025,金华康恩贝生物制药,600mg,县级公立,56890000
乙酰半胱氨酸泡腾片,2013,赞邦,600mg,城市公立,14443026
乙酰半胱氨酸泡腾片,2013,金华康恩贝生物制药,600mg,城市公立,34466587
乙酰半胱氨酸泡腾片,2014,赞邦,600mg,城市公立,13909694
乙酰半胱氨酸泡腾片,2014,金华康恩贝生物制药,600mg,城市公立,41525097
乙酰半胱氨酸泡腾片,2015,赞邦,600mg,城市公立,20151466
乙酰半胱氨酸泡腾片,2015,金华康恩贝生物制药,600mg,城市公立,65862496
乙酰半胱氨酸泡腾片,2016,赞邦,600mg,城市公立,21835481
乙酰半胱氨酸泡腾片,2016,金华康恩贝生物制药,600mg,城市公立,86014461
乙酰半胱氨酸泡腾片,2017,赞邦,600mg,城市公立,25241649
乙酰半胱氨酸泡腾片,2017,金华康恩贝生物制药,600mg,城市公立,112986237
乙酰半胱氨酸泡腾片,2018,赞邦,600mg,城市公立,22559816
乙酰半胱氨酸泡腾片,2018,金华康恩贝生物制药,600mg,城市公立,139592069
乙酰半胱氨酸泡腾片,2019,赞邦,600mg,城市公立,27880941
乙酰半胱氨酸泡腾片,2019,金华康恩贝生物制药,600mg,城市公立,139048271
乙酰半胱氨酸泡腾片,2020,赞邦,600mg,城市公立,25668389
乙酰半胱氨酸泡腾片,2020,金华康恩贝生物制药,600mg,城市公立,113667499
乙酰半胱氨酸泡腾片,2021,赞邦,600mg,城市公立,23633419
乙酰半胱氨酸泡腾片,2021,金华康恩贝生物制药,600mg,城市公立,124345232
乙酰半胱氨酸泡腾片,2022,赞邦,600mg,城市公立,19110000
乙酰半胱氨酸泡腾片,2022,金华康恩贝生物制药,600mg,城市公立,156230000
乙酰半胱氨酸泡腾片,2023,海南赛立克药业,600mg,城市公立,220000
乙酰半胱氨酸泡腾片,2023,赞邦,600mg,城市公立,30150000
乙酰半胱氨酸泡腾片,2023,金华康恩贝生物制药,600mg,城市公立,193030000
乙酰半胱氨酸泡腾片,2024,海南赛立克药业,600mg,城市公立,390000
乙酰半胱氨酸泡腾片,2024,赞邦,600mg,城市公立,23560000
乙酰半胱氨酸泡腾片,2024,金华康恩贝生物制药,600mg,城市公立,153230000
乙酰半胱氨酸泡腾片,2025,海南赛立克药业,600mg,城市公立,170000
乙酰半胱氨酸泡腾片,2025,赞邦,600mg,城市公立,14310000
乙酰半胱氨酸泡腾片,2025,金华康恩贝生物制药,600mg,城市公立,75540000
乙酰半胱氨酸泡腾片,2013,赞邦,600mg,城市社区,15532
乙酰半胱氨酸泡腾片,2013,金华康恩贝生物制药,600mg,城市社区,65593
乙酰半胱氨酸泡腾片,2014,赞邦,600mg,城市社区,19457
乙酰半胱氨酸泡腾片,2014,金华康恩贝生物制药,600mg,城市社区,169725
乙酰半胱氨酸泡腾片,2015,赞邦,600mg,城市社区,3170
乙酰半胱氨酸泡腾片,2015,金华康恩贝生物制药,600mg,城市社区,629390
乙酰半胱氨酸泡腾片,2016,赞邦,600mg,城市社区,13859
乙酰半胱氨酸泡腾片,2016,金华康恩贝生物制药,600mg,城市社区,257452
乙酰半胱氨酸泡腾片,2017,赞邦,600mg,城市社区,70823
乙酰半胱氨酸泡腾片,2017,金华康恩贝生物制药,600mg,城市社区,228652
乙酰半胱氨酸泡腾片,2018,赞邦,600mg,城市社区,148469
乙酰半胱氨酸泡腾片,2018,金华康恩贝生物制药,600mg,城市社区,992854
乙酰半胱氨酸泡腾片,2019,赞邦,600mg,城市社区,199828
乙酰半胱氨酸泡腾片,2019,金华康恩贝生物制药,600mg,城市社区,859377
乙酰半胱氨酸泡腾片,2020,赞邦,600mg,城市社区,272058
乙酰半胱氨酸泡腾片,2020,金华康恩贝生物制药,600mg,城市社区,593618
乙酰半胱氨酸泡腾片,2021,赞邦,600mg,城市社区,172148
乙酰半胱氨酸泡腾片,2021,金华康恩贝生物制药,600mg,城市社区,1478889
乙酰半胱氨酸泡腾片,2022,赞邦,600mg,城市社区,340000
乙酰半胱氨酸泡腾片,2022,金华康恩贝生物制药,600mg,城市社区,2130000
乙酰半胱氨酸泡腾片,2023,海南赛立克药业,600mg,城市社区,20000
乙酰半胱氨酸泡腾片,2023,赞邦,600mg,城市社区,370000
乙酰半胱氨酸泡腾片,2023,金华康恩贝生物制药,600mg,城市社区,3530000
乙酰半胱氨酸泡腾片,2024,海南赛立克药业,600mg,城市社区,40000
乙酰半胱氨酸泡腾片,2024,赞邦,600mg,城市社区,350000
乙酰半胱氨酸泡腾片,2024,金华康恩贝生物制药,600mg,城市社区,5040000
乙酰半胱氨酸泡腾片,2025,海南赛立克药业,600mg,城市社区,20000
乙酰半胱氨酸泡腾片,2025,赞邦,600mg,城市社区,250000
乙酰半胱氨酸泡腾片,2025,金华康恩贝生物制药,600mg,城市社区,1980000
二巯丁二酸胶囊,2023,上药睿尔药品,250mg,乡镇卫生,20000
二巯丁二酸胶囊,2013,上海上药睿尔药品,250mg,县级公立,5201
二巯丁二酸胶囊,2017,上海上药睿尔药品,250mg,县级公立,283889
二巯丁二酸胶囊,2018,上海上药睿尔药品,250mg,县级公立,191224
二巯丁二酸胶囊,2021,上海上药睿尔药品,250mg,县级公立,36068
二巯丁二酸胶囊,2022,上海上药睿尔药品,250mg,县级公立,130000
二巯丁二酸胶囊,2023,上药睿尔药品,250mg,县级公立,410000
二巯丁二酸胶囊,2024,上药睿尔药品,250mg,县级公立,950000
二巯丁二酸胶囊,2025,上药睿尔药品,250mg,县级公立,340000
二巯丁二酸胶囊,2013,上海上药睿尔药品,250mg,城市公立,1155604
二巯丁二酸胶囊,2014,上海上药睿尔药品,250mg,城市公立,1186332
二巯丁二酸胶囊,2015,上海上药睿尔药品,250mg,城市公立,3709772
二巯丁二酸胶囊,2016,上海上药睿尔药品,250mg,城市公立,3338380
二巯丁二酸胶囊,2017,上海上药睿尔药品,250mg,城市公立,7513590
二巯丁二酸胶囊,2018,上海上药睿尔药品,250mg,城市公立,11635858
二巯丁二酸胶囊,2019,上海上药睿尔药品,250mg,城市公立,12761051
二巯丁二酸胶囊,2020,上海上药睿尔药品,250mg,城市公立,14149536
二巯丁二酸胶囊,2021,上海上药睿尔药品,250mg,城市公立,17481014
二巯丁二酸胶囊,2022,上海上药睿尔药品,250mg,城市公立,20220000
二巯丁二酸胶囊,2023,上药睿尔药品,250mg,城市公立,21380000
二巯丁二酸胶囊,2024,上药睿尔药品,250mg,城市公立,17860000
二巯丁二酸胶囊,2025,上药睿尔药品,250mg,城市公立,10550000
二氟尼柳片,2013,浙江莎普爱思药业,250mg,乡镇卫生,334841
二氟尼柳片,2013,郑州泰丰制药,250mg,乡镇卫生,3743171
二氟尼柳片,2014,浙江莎普爱思药业,250mg,乡镇卫生,410914
二氟尼柳片,2014,郑州泰丰制药,250mg,乡镇卫生,4817063
二氟尼柳片,2015,浙江莎普爱思药业,250mg,乡镇卫生,104461
二氟尼柳片,2015,郑州泰丰制药,250mg,乡镇卫生,2168252
二氟尼柳片,2016,郑州泰丰制药,250mg,乡镇卫生,6457
二氟尼柳片,2017,浙江莎普爱思药业,250mg,乡镇卫生,953893
二氟尼柳片,2017,郑州泰丰制药,250mg,乡镇卫生,982392
二氟尼柳片,2018,浙江莎普爱思药业,250mg,乡镇卫生,1131650
二氟尼柳片,2018,郑州泰丰制药,250mg,乡镇卫生,1432241
二氟尼柳片,2019,浙江莎普爱思药业,250mg,乡镇卫生,1345841
二氟尼柳片,2019,郑州泰丰制药,250mg,乡镇卫生,789825
二氟尼柳片,2020,浙江莎普爱思药业,250mg,乡镇卫生,1508946
二氟尼柳片,2020,郑州泰丰制药,250mg,乡镇卫生,845586
二氟尼柳片,2021,浙江莎普爱思药业,250mg,乡镇卫生,1232522
二氟尼柳片,2021,郑州泰丰制药,250mg,乡镇卫生,761520
二氟尼柳片,2022,浙江莎普爱思药业,250mg,乡镇卫生,130000
二氟尼柳片,2022,郑州泰丰制药,250mg,乡镇卫生,260000
二氟尼柳片,2023,浙江莎普爱思药业,250mg,乡镇卫生,110000
二氟尼柳片,2023,郑州泰丰制药,250mg,乡镇卫生,270000
二氟尼柳片,2024,浙江莎普爱思药业,250mg,乡镇卫生,150000
二氟尼柳片,2024,郑州泰丰制药,250mg,乡镇卫生,210000
二氟尼柳片,2025,浙江莎普爱思药业,250mg,乡镇卫生,60000
二氟尼柳片,2025,郑州泰丰制药,250mg,乡镇卫生,120000
二氟尼柳片,2013,浙江莎普爱思药业,250mg,县级公立,6391626
二氟尼柳片,2013,郑州泰丰制药,250mg,县级公立,13673846
二氟尼柳片,2014,浙江莎普爱思药业,250mg,县级公立,9668939
二氟尼柳片,2014,郑州泰丰制药,250mg,县级公立,15014350
二氟尼柳片,2015,浙江莎普爱思药业,250mg,县级公立,9048805
二氟尼柳片,2015,郑州泰丰制药,250mg,县级公立,14402435
二氟尼柳片,2016,浙江莎普爱思药业,250mg,县级公立,4824765
二氟尼柳片,2016,郑州泰丰制药,250mg,县级公立,19977284
二氟尼柳片,2017,浙江莎普爱思药业,250mg,县级公立,7415342
二氟尼柳片,2017,郑州泰丰制药,250mg,县级公立,12415636
二氟尼柳片,2018,浙江莎普爱思药业,250mg,县级公立,10399777
二氟尼柳片,2018,郑州泰丰制药,250mg,县级公立,9427680
二氟尼柳片,2019,浙江莎普爱思药业,250mg,县级公立,8353265
二氟尼柳片,2019,郑州泰丰制药,250mg,县级公立,10211066
二氟尼柳片,2020,浙江莎普爱思药业,250mg,县级公立,9906113
二氟尼柳片,2020,郑州泰丰制药,250mg,县级公立,10488946
二氟尼柳片,2021,浙江莎普爱思药业,250mg,县级公立,8419697
二氟尼柳片,2021,郑州泰丰制药,250mg,县级公立,10189981
二氟尼柳片,2022,浙江莎普爱思药业,250mg,县级公立,310000
二氟尼柳片,2022,郑州泰丰制药,250mg,县级公立,2650000
二氟尼柳片,2023,浙江莎普爱思药业,250mg,县级公立,430000
二氟尼柳片,2023,郑州泰丰制药,250mg,县级公立,2500000
二氟尼柳片,2024,浙江莎普爱思药业,250mg,县级公立,490000
二氟尼柳片,2024,郑州泰丰制药,250mg,县级公立,3310000
二氟尼柳片,2025,浙江莎普爱思药业,250mg,县级公立,150000
二氟尼柳片,2025,郑州泰丰制药,250mg,县级公立,1610000
二氟尼柳片,2013,浙江莎普爱思药业,250mg,城市公立,10696136
二氟尼柳片,2013,郑州泰丰制药,250mg,城市公立,12831666
二氟尼柳片,2014,浙江莎普爱思药业,250mg,城市公立,8345984
二氟尼柳片,2014,郑州泰丰制药,250mg,城市公立,14181510
二氟尼柳片,2015,浙江莎普爱思药业,250mg,城市公立,6183946
二氟尼柳片,2015,郑州泰丰制药,250mg,城市公立,14497895
二氟尼柳片,2016,浙江莎普爱思药业,250mg,城市公立,9193092
二氟尼柳片,2016,郑州泰丰制药,250mg,城市公立,5884098
二氟尼柳片,2017,浙江莎普爱思药业,250mg,城市公立,4348595
二氟尼柳片,2017,郑州泰丰制药,250mg,城市公立,6106281
二氟尼柳片,2018,浙江莎普爱思药业,250mg,城市公立,4531887
二氟尼柳片,2018,郑州泰丰制药,250mg,城市公立,6968733
二氟尼柳片,2019,浙江莎普爱思药业,250mg,城市公立,3830891
二氟尼柳片,2019,郑州泰丰制药,250mg,城市公立,7217326
二氟尼柳片,2020,浙江莎普爱思药业,250mg,城市公立,4557422
二氟尼柳片,2020,郑州泰丰制药,250mg,城市公立,8730898
二氟尼柳片,2021,浙江莎普爱思药业,250mg,城市公立,3821966
二氟尼柳片,2021,郑州泰丰制药,250mg,城市公立,7000161
二氟尼柳片,2022,浙江莎普爱思药业,250mg,城市公立,900000
二氟尼柳片,2022,郑州泰丰制药,250mg,城市公立,2400000
二氟尼柳片,2023,浙江莎普爱思药业,250mg,城市公立,790000
二氟尼柳片,2023,郑州泰丰制药,250mg,城市公立,2100000
二氟尼柳片,2024,浙江莎普爱思药业,250mg,城市公立,40000
二氟尼柳片,2024,郑州泰丰制药,250mg,城市公立,1180000
二氟尼柳片,2025,浙江莎普爱思药业,250mg,城市公立,20000
二氟尼柳片,2025,郑州泰丰制药,250mg,城市公立,700000
二氟尼柳片,2013,浙江莎普爱思药业,250mg,城市社区,8673
二氟尼柳片,2015,浙江莎普爱思药业,250mg,城市社区,232014
二氟尼柳片,2015,郑州泰丰制药,250mg,城市社区,56913
二氟尼柳片,2016,郑州泰丰制药,250mg,城市社区,59
二氟尼柳片,2017,浙江莎普爱思药业,250mg,城市社区,3336
二氟尼柳片,2017,郑州泰丰制药,250mg,城市社区,233204
二氟尼柳片,2018,浙江莎普爱思药业,250mg,城市社区,7141
二氟尼柳片,2018,郑州泰丰制药,250mg,城市社区,229831
二氟尼柳片,2019,浙江莎普爱思药业,250mg,城市社区,2639
二氟尼柳片,2019,郑州泰丰制药,250mg,城市社区,85876
二氟尼柳片,2020,郑州泰丰制药,250mg,城市社区,67565
二氟尼柳片,2021,浙江莎普爱思药业,250mg,城市社区,6606
二氟尼柳片,2021,郑州泰丰制药,250mg,城市社区,67373
二氟尼柳片,2022,郑州泰丰制药,250mg,城市社区,310000
二氟尼柳片,2023,郑州泰丰制药,250mg,城市社区,340000
二氟尼柳片,2024,郑州泰丰制药,250mg,城市社区,270000
二氟尼柳片,2025,郑州泰丰制药,250mg,城市社区,160000
二甲双胍恩格列净片(Ⅰ),2022,杭州中美华东制药,500mg/5mg,乡镇卫生,5760000
二甲双胍恩格列净片(Ⅰ),2023,杭州中美华东制药,500mg/5mg,乡镇卫生,27950000
二甲双胍恩格列净片(Ⅰ),2024,杭州中美华东制药,500mg/5mg,乡镇卫生,28430000
二甲双胍恩格列净片(Ⅰ),2025,杭州中美华东制药,500mg/5mg,乡镇卫生,9410000
二甲双胍恩格列净片(Ⅰ),2022,杭州中美华东制药,500mg/5mg,县级公立,11140000
二甲双胍恩格列净片(Ⅰ),2023,杭州中美华东制药,500mg/5mg,县级公立,34010000
二甲双胍恩格列净片(Ⅰ),2024,杭州中美华东制药,500mg/5mg,县级公立,41300000
二甲双胍恩格列净片(Ⅰ),2025,杭州中美华东制药,500mg/5mg,县级公立,26140000
二甲双胍恩格列净片(Ⅰ),2021,杭州中美华东制药,500mg/5mg,城市公立,9690
二甲双胍恩格列净片(Ⅰ),2022,杭州中美华东制药,500mg/5mg,城市公立,25910000
二甲双胍恩格列净片(Ⅰ),2023,杭州中美华东制药,500mg/5mg,城市公立,122780000
二甲双胍恩格列净片(Ⅰ),2024,杭州中美华东制药,500mg/5mg,城市公立,184320000
二甲双胍恩格列净片(Ⅰ),2025,杭州中美华东制药,500mg/5mg,城市公立,73130000
二甲双胍恩格列净片(Ⅰ),2022,杭州中美华东制药,500mg/5mg,城市社区,4420000
二甲双胍恩格列净片(Ⅰ),2023,杭州中美华东制药,500mg/5mg,城市社区,16120000
二甲双胍恩格列净片(Ⅰ),2024,杭州中美华东制药,500mg/5mg,城市社区,17360000
二甲双胍恩格列净片(Ⅰ),2025,杭州中美华东制药,500mg/5mg,城市社区,9720000
二甲双胍格列吡嗪片,2015,扬子江江苏紫龙药业,250mg/2.5mg,乡镇卫生,26419
二甲双胍格列吡嗪片,2015,湖南华纳大药厂,250mg/2.5mg,乡镇卫生,8338
二甲双胍格列吡嗪片,2016,合肥立方制药,250mg/2.5mg,乡镇卫生,66077
二甲双胍格列吡嗪片,2016,扬子江江苏紫龙药业,250mg/2.5mg,乡镇卫生,-2564
二甲双胍格列吡嗪片,2016,湖南华纳大药厂,250mg/2.5mg,乡镇卫生,7984
二甲双胍格列吡嗪片,2017,北京四环科宝制药,250mg/2.5mg,乡镇卫生,31526
二甲双胍格列吡嗪片,2017,合肥立方制药,250mg/2.5mg,乡镇卫生,272274
