member_id,visit_date,age,gender,membership_type,workout_type,workout_duration_minutes,calories_burned,check_in_time,attendance_status
1535,2024-02-07,38,Male,Quarterly,HIIT,77,769,7:16,Absent
1536,2024-08-05,62,Male,Monthly,CrossFit,36,189,6:15,Absent
1537,2024-07-22,22,Other,Monthly,CrossFit,70,535,19:54,Present
1538,2024-05-02,60,Other,Quarterly,CrossFit,69,644,17:02,Absent
1539,2024-04-30,21,Other,Quarterly,Strength Training,81,550,19:09,Absent
1540,2024-11-24,47,Other,Quarterly,Cardio,27,211,19:18,Present
1541,2024-01-19,44,Female,Quarterly,Strength Training,65,550,16:55,Absent
1542,2024-04-08,65,Male,Monthly,HIIT,38,273,5:32,Present
1543,2024-11-03,20,Female,Monthly,Strength Training,42,379,11:07,Absent
1544,2024-12-03,37,Other,Monthly,HIIT,68,599,22:25,Absent
1545,2024-12-02,19,Female,Monthly,Cardio,38,311,13:31,Absent
1546,2024-04-21,49,Other,Quarterly,Cardio,108,695,8:44,Present
1547,2024-04-03,21,Other,Annual,Strength Training,67,398,16:19,Present
1548,2024-03-19,37,Male,Annual,Yoga,87,615,14:18,Present
1549,2024-09-20,41,Other,Annual,Yoga,120,931,8:20,Absent
1550,2024-05-24,55,Male,Monthly,Yoga,81,424,19:57,Present
1551,2024-06-21,27,Other,Annual,Cardio,23,193,16:38,Present
1552,2024-09-10,59,Male,Quarterly,Cardio,107,625,10:17,Absent
1553,2024-09-06,45,Female,Annual,Cardio,118,1070,21:12,Absent
1554,2024-07-22,20,Other,Quarterly,Yoga,84,805,6:16,Present
1555,2024-06-28,48,Female,Quarterly,Cardio,95,636,14:25,Absent
1556,2024-03-04,20,Female,Annual,CrossFit,33,252,12:34,Present
1557,2024-09-15,19,Other,Annual,HIIT,57,568,13:22,Present
1558,2024-09-28,56,Male,Annual,Strength Training,58,358,17:43,Absent
1559,2024-01-26,50,Male,Quarterly,Strength Training,70,611,9:53,Absent
1560,2024-01-05,50,Male,Quarterly,Strength Training,31,210,20:23,Present
1561,2024-01-26,30,Other,Monthly,HIIT,89,707,9:53,Present
1562,2024-07-19,57,Male,Quarterly,Strength Training,60,337,22:21,Absent
1563,2024-07-06,41,Male,Quarterly,CrossFit,62,602,11:57,Absent
1564,2024-05-04,48,Female,Annual,Yoga,28,245,13:30,Present
1565,2024-10-30,59,Other,Monthly,Cardio,62,446,11:26,Present
1566,2024-07-13,56,Male,Annual,Strength Training,102,788,12:34,Present
1567,2024-09-14,18,Female,Monthly,HIIT,55,479,12:45,Present
1568,2024-08-30,25,Other,Quarterly,Strength Training,88,467,9:07,Present
1569,2024-03-18,64,Other,Monthly,Strength Training,30,176,8:17,Absent
1570,2024-02-14,65,Other,Annual,Cardio,49,305,18:02,Absent
1571,2024-02-11,62,Male,Monthly,Strength Training,43,276,8:50,Present
1572,2024-01-13,20,Other,Annual,CrossFit,75,678,9:00,Present
1573,2024-07-02,19,Other,Monthly,Cardio,54,402,15:17,Present
1574,2024-10-02,57,Other,Annual,HIIT,119,806,16:26,Absent
1575,2024-09-06,42,Other,Monthly,CrossFit,53,414,20:10,Absent
1576,2024-09-14,43,Male,Quarterly,Cardio,81,581,7:37,Absent
1577,2024-09-10,37,Female,Monthly,Strength Training,101,565,22:27,Absent
1578,2024-01-04,39,Female,Monthly,CrossFit,101,730,10:21,Present
1579,2024-09-11,18,Male,Monthly,CrossFit,83,567,7:17,Present
1580,2024-02-11,65,Female,Quarterly,Cardio,91,896,14:17,Absent
1581,2024-07-03,40,Female,Monthly,Yoga,40,307,14:02,Present
1582,2024-10-29,61,Female,Monthly,CrossFit,28,140,12:37,Absent
1583,2024-12-03,45,Male,Quarterly,HIIT,70,538,7:44,Present
1584,2024-04-20,21,Other,Annual,Strength Training,27,225,16:21,Absent
1585,2024-07-05,61,Female,Annual,CrossFit,61,349,5:45,Present
1586,2024-09-08,35,Female,Quarterly,Cardio,59,422,8:03,Present
1587,2024-03-11,37,Female,Annual,HIIT,44,404,5:21,Present
1588,2024-12-22,37,Male,Quarterly,HIIT,66,586,19:54,Present
1589,2024-06-23,37,Male,Quarterly,Cardio,96,791,11:12,Present
1590,2024-06-15,47,Male,Quarterly,HIIT,97,934,17:37,Absent
1591,2024-12-25,24,Male,Annual,CrossFit,104,548,15:38,Absent
1592,2024-05-24,33,Other,Annual,HIIT,38,284,8:20,Absent
1593,2024-03-29,32,Male,Annual,Cardio,86,738,14:59,Absent
1594,2024-02-24,33,Other,Quarterly,HIIT,82,557,5:32,Absent
1595,2024-05-15,23,Female,Annual,Cardio,109,660,20:25,Absent
1596,2024-09-12,47,Other,Monthly,Strength Training,99,512,21:09,Present
1597,2024-12-20,23,Female,Quarterly,Cardio,37,245,11:05,Absent
1598,2024-09-13,65,Other,Annual,HIIT,115,771,20:58,Present
1599,2024-08-21,37,Other,Monthly,Strength Training,59,387,11:08,Absent
1600,2024-04-23,44,Other,Annual,CrossFit,38,362,9:21,Absent
1601,2024-12-16,45,Female,Monthly,Yoga,51,503,10:25,Absent
1602,2024-05-06,60,Female,Quarterly,Cardio,23,209,5:53,Absent
1603,2024-01-25,43,Male,Monthly,Strength Training,107,667,15:13,Present
1604,2024-07-03,55,Female,Annual,CrossFit,24,233,5:21,Absent
1605,2024-01-14,34,Other,Quarterly,CrossFit,69,506,8:07,Absent
1606,2024-01-16,28,Other,Annual,Strength Training,58,350,10:55,Absent
1607,2024-09-21,19,Female,Annual,Yoga,23,164,11:24,Present
1608,2024-11-26,20,Male,Monthly,Yoga,56,326,15:06,Absent
1609,2024-01-24,33,Other,Annual,Yoga,97,920,16:09,Absent
1610,2024-12-03,33,Female,Quarterly,CrossFit,108,887,19:52,Absent
1611,2024-08-26,57,Female,Monthly,Yoga,92,742,13:34,Present
1612,2024-06-16,64,Male,Quarterly,Strength Training,99,702,21:22,Present
1613,2024-06-12,52,Other,Quarterly,CrossFit,57,490,5:19,Present
1614,2024-09-08,32,Male,Annual,Yoga,26,191,9:02,Absent
1615,2024-03-21,37,Other,Quarterly,CrossFit,45,287,9:13,Absent
1616,2024-02-25,59,Male,Monthly,CrossFit,58,366,12:26,Absent
1617,2024-08-26,18,Male,Quarterly,Strength Training,100,559,16:10,Present
1618,2024-02-27,40,Other,Monthly,Yoga,35,242,7:21,Absent
1619,2024-09-15,29,Female,Quarterly,CrossFit,20,165,10:36,Absent
1620,2024-05-01,58,Male,Monthly,Cardio,115,685,20:27,Present
1621,2024-04-26,21,Other,Annual,Yoga,82,440,8:14,Present
1622,2024-02-23,29,Female,Annual,Strength Training,45,261,20:29,Absent
1623,2024-02-01,53,Female,Quarterly,CrossFit,110,570,18:50,Absent
1624,2024-09-27,35,Other,Annual,HIIT,87,504,22:55,Absent
1625,2024-05-24,36,Female,Annual,CrossFit,117,1039,12:54,Absent
1626,2024-08-30,32,Other,Quarterly,Cardio,68,451,15:28,Absent
1627,2024-07-12,21,Female,Quarterly,CrossFit,120,921,9:39,Present
1628,2024-04-01,29,Female,Annual,Cardio,94,604,12:15,Absent
1629,2024-10-25,36,Female,Quarterly,CrossFit,32,222,18:05,Absent
1630,2024-06-16,37,Female,Monthly,Cardio,62,582,13:53,Present
1631,2024-06-09,21,Female,Monthly,HIIT,105,614,8:26,Present
1632,2024-07-30,21,Other,Quarterly,Yoga,111,589,16:59,Absent
1633,2024-06-07,38,Female,Quarterly,Strength Training,107,802,17:30,Absent
1634,2024-03-09,33,Male,Monthly,CrossFit,64,435,6:03,Present
1635,2024-12-31,56,Female,Annual,Cardio,47,382,19:29,Present
1636,2024-03-22,47,Male,Monthly,CrossFit,74,444,10:15,Absent
1637,2024-02-24,64,Other,Quarterly,Strength Training,68,633,8:52,Absent
1638,2024-03-19,30,Male,Monthly,Strength Training,91,517,21:58,Present
1639,2024-09-09,47,Male,Quarterly,HIIT,94,519,12:30,Absent
1640,2024-08-24,57,Female,Monthly,Yoga,33,256,20:35,Absent
1641,2024-11-10,61,Other,Annual,Strength Training,86,711,18:13,Present
1642,2024-02-05,53,Female,Monthly,Strength Training,102,772,21:23,Present
1643,2024-11-08,35,Other,Quarterly,HIIT,111,922,17:21,Absent
1644,2024-04-10,29,Female,Annual,CrossFit,74,686,19:54,Present
1645,2024-04-14,60,Female,Monthly,Cardio,35,348,5:17,Absent
1646,2024-11-20,53,Male,Monthly,Cardio,90,733,19:12,Present
1647,2024-02-24,62,Other,Monthly,HIIT,55,317,11:01,Absent
1648,2024-11-23,41,Male,Monthly,CrossFit,110,804,10:22,Absent
1649,2024-12-11,27,Female,Annual,CrossFit,86,647,10:34,Absent
1650,2024-11-23,38,Female,Quarterly,CrossFit,109,577,14:05,Present
1651,2024-09-27,27,Female,Annual,CrossFit,31,277,22:44,Absent
1652,2024-09-23,58,Male,Quarterly,HIIT,120,612,7:47,Present
1653,2024-01-28,27,Male,Quarterly,HIIT,84,460,10:25,Absent
1654,2024-02-28,38,Other,Annual,Cardio,32,265,15:19,Absent
1655,2024-07-06,63,Female,Annual,Yoga,48,293,20:24,Present
1656,2024-10-14,61,Male,Monthly,CrossFit,102,634,9:51,Absent
1657,2024-10-21,48,Other,Monthly,Cardio,45,250,15:00,Absent
1658,2024-12-02,52,Female,Annual,Cardio,73,635,19:39,Absent
1659,2024-01-30,18,Female,Monthly,Yoga,82,707,7:16,Present
1660,2024-06-15,37,Female,Monthly,Yoga,41,223,17:03,Absent
1661,2024-09-20,26,Other,Monthly,Yoga,111,802,16:40,Present
1662,2024-10-16,29,Other,Annual,Strength Training,101,617,11:13,Present
1663,2024-02-21,62,Other,Annual,Strength Training,106,712,11:42,Absent
1664,2024-04-30,60,Female,Monthly,Cardio,46,260,19:47,Present
1665,2024-04-09,60,Male,Annual,CrossFit,84,626,21:55,Absent
1666,2024-08-09,48,Female,Annual,Strength Training,103,693,20:52,Absent
1667,2024-01-29,39,Male,Annual,Yoga,48,402,21:40,Absent
1668,2024-10-29,40,Male,Annual,Cardio,68,652,15:19,Present
1669,2024-03-17,30,Female,Quarterly,Strength Training,96,838,8:15,Absent
1670,2024-11-22,32,Male,Annual,HIIT,72,593,18:49,Present
1671,2024-03-01,64,Male,Quarterly,Strength Training,91,616,7:57,Present
1672,2024-09-06,35,Other,Quarterly,CrossFit,63,487,5:44,Present
1673,2024-03-01,24,Male,Quarterly,Strength Training,80,558,10:05,Present
1674,2024-01-11,24,Female,Quarterly,Cardio,30,165,16:40,Present
1675,2024-02-01,38,Other,Quarterly,CrossFit,23,173,14:53,Present
1676,2024-08-27,26,Male,Quarterly,Cardio,91,474,17:50,Absent
1677,2024-11-16,55,Male,Monthly,Strength Training,105,537,6:53,Present
1678,2024-12-11,35,Male,Quarterly,Cardio,46,338,17:20,Present
1679,2024-11-22,22,Female,Quarterly,Strength Training,34,245,5:26,Absent
1680,2024-01-28,56,Other,Monthly,Strength Training,25,180,8:16,Present
1681,2024-05-25,52,Other,Monthly,Yoga,48,373,6:39,Present
1682,2024-05-01,51,Male,Monthly,Strength Training,81,465,16:08,Absent
1683,2024-06-27,47,Female,Monthly,Cardio,64,355,6:13,Absent
1684,2024-05-16,20,Male,Annual,CrossFit,55,354,16:03,Absent
1685,2024-12-11,36,Female,Monthly,CrossFit,21,181,21:06,Present
1686,2024-01-26,20,Female,Annual,CrossFit,80,788,9:23,Present
1687,2024-07-18,24,Female,Quarterly,CrossFit,92,614,7:59,Absent
1688,2024-08-06,40,Other,Quarterly,Cardio,106,694,6:22,Absent
1689,2024-07-30,63,Other,Quarterly,Yoga,64,392,8:04,Present
1690,2024-06-29,45,Male,Annual,Yoga,74,411,14:21,Absent
1691,2024-08-07,53,Other,Monthly,Yoga,67,643,9:42,Present
1692,2024-01-30,32,Male,Annual,Cardio,20,142,14:48,Present
1693,2024-05-11,61,Male,Annual,Yoga,79,636,22:39,Present
1694,2024-05-20,58,Male,Annual,Cardio,79,602,19:55,Absent
1695,2024-05-08,59,Female,Quarterly,Strength Training,111,834,8:44,Present
1696,2024-03-10,52,Other,Quarterly,HIIT,43,243,15:04,Absent
1697,2024-11-12,24,Female,Annual,Cardio,69,520,16:55,Present
1698,2024-11-24,31,Female,Quarterly,Strength Training,88,574,10:32,Absent
1699,2024-06-23,29,Male,Quarterly,Strength Training,89,476,18:02,Absent
1700,2024-11-12,53,Other,Annual,Yoga,58,466,16:11,Present
1701,2024-01-05,33,Male,Annual,Strength Training,71,686,21:35,Present
1702,2024-10-06,23,Male,Quarterly,Strength Training,110,1057,8:24,Absent
1703,2024-05-22,53,Male,Monthly,HIIT,79,400,5:52,Present
1704,2024-10-09,33,Male,Quarterly,HIIT,72,475,7:39,Present
1705,2024-02-05,21,Male,Monthly,CrossFit,87,820,18:58,Absent
1706,2024-11-30,38,Female,Monthly,CrossFit,64,339,11:05,Present
1707,2024-12-17,49,Male,Annual,CrossFit,46,367,8:57,Present
1708,2024-05-12,43,Male,Quarterly,Cardio,33,192,19:43,Absent
1709,2024-09-06,25,Male,Monthly,Yoga,62,376,19:52,Absent
1710,2024-01-11,56,Female,Quarterly,HIIT,76,526,8:38,Present
1711,2024-07-17,55,Male,Annual,Yoga,84,700,15:35,Absent
1712,2024-09-17,40,Female,Quarterly,CrossFit,33,303,9:59,Absent
1713,2024-08-19,46,Other,Annual,CrossFit,105,834,8:57,Absent
1714,2024-09-23,22,Other,Annual,HIIT,65,633,15:23,Absent
1715,2024-08-21,60,Other,Monthly,HIIT,87,484,15:05,Absent
1716,2024-12-24,49,Female,Monthly,Strength Training,47,255,11:42,Present
1717,2024-07-24,37,Male,Monthly,HIIT,28,239,21:50,Absent
1718,2024-06-04,43,Female,Monthly,HIIT,82,507,15:19,Absent
1719,2024-08-30,47,Other,Annual,CrossFit,108,762,9:22,Present
1720,2024-01-11,45,Female,Monthly,Cardio,91,871,16:26,Present
1721,2024-03-19,43,Other,Annual,CrossFit,116,1016,21:31,Absent
1722,2024-06-08,63,Female,Annual,CrossFit,80,787,5:48,Absent
1723,2024-10-28,46,Other,Monthly,Strength Training,84,501,19:06,Present
1724,2024-10-15,60,Other,Monthly,Strength Training,62,412,9:02,Absent
1725,2024-12-25,21,Other,Quarterly,HIIT,43,315,6:09,Absent
1726,2024-11-16,47,Female,Annual,CrossFit,57,288,10:04,Present
1727,2024-03-13,41,Other,Monthly,HIIT,49,331,8:41,Absent
1728,2024-09-30,18,Female,Monthly,HIIT,66,396,17:30,Present
1729,2024-08-14,25,Other,Annual,Yoga,82,769,13:30,Absent
1730,2024-11-10,54,Other,Annual,Yoga,116,1021,10:02,Present
1731,2024-04-08,26,Other,Monthly,Cardio,82,512,8:14,Present
1732,2024-02-01,54,Male,Annual,Strength Training,100,995,14:07,Absent
1733,2024-10-21,44,Female,Monthly,CrossFit,84,592,16:02,Present
1734,2024-12-11,57,Female,Quarterly,Cardio,53,303,16:42,Present
1735,2024-08-30,40,Other,Quarterly,Cardio,86,701,19:34,Absent
1736,2024-02-28,58,Other,Monthly,CrossFit,71,598,19:16,Absent
1737,2024-09-02,30,Male,Quarterly,CrossFit,70,532,21:57,Absent
1738,2024-12-15,50,Female,Quarterly,Strength Training,23,172,15:25,Present
1739,2024-09-14,46,Female,Annual,Strength Training,94,790,22:40,Present
1740,2024-07-30,54,Female,Monthly,Strength Training,90,589,9:21,Absent
1741,2024-01-13,21,Female,Quarterly,Yoga,27,142,16:18,Absent
1742,2024-05-21,58,Other,Annual,Strength Training,50,484,8:04,Absent
1743,2024-10-04,42,Male,Monthly,HIIT,26,154,10:29,Present
1744,2024-03-01,23,Male,Quarterly,Yoga,110,1077,10:50,Absent
1745,2024-09-17,48,Other,Monthly,CrossFit,86,789,21:53,Absent
1746,2024-01-25,38,Female,Annual,CrossFit,114,914,8:56,Absent
1747,2024-06-29,28,Other,Monthly,Cardio,62,474,21:57,Absent
1748,2024-08-17,64,Female,Quarterly,CrossFit,85,476,10:00,Absent
1749,2024-01-23,19,Female,Annual,HIIT,73,433,22:29,Absent
1750,2024-02-04,19,Male,Monthly,Cardio,77,708,20:17,Absent
1751,2024-09-25,20,Other,Quarterly,CrossFit,115,1115,16:16,Absent
1752,2024-11-05,57,Other,Quarterly,Cardio,98,826,6:46,Absent
1753,2024-10-30,32,Female,Annual,CrossFit,101,668,21:12,Present
1754,2024-05-18,39,Male,Annual,HIIT,102,977,19:22,Present
1755,2024-10-18,60,Female,Monthly,HIIT,49,340,10:00,Present
1756,2024-04-10,51,Other,Monthly,Cardio,31,302,5:11,Present
1757,2024-07-18,21,Male,Quarterly,Yoga,110,579,15:47,Present
1758,2024-02-28,18,Female,Annual,Strength Training,66,341,9:08,Absent
1759,2024-03-23,65,Other,Quarterly,Cardio,51,295,21:14,Absent
1760,2024-05-22,39,Male,Quarterly,HIIT,56,450,9:53,Present
1761,2024-10-23,37,Female,Monthly,CrossFit,118,695,19:06,Present
1762,2024-09-18,34,Female,Monthly,Strength Training,100,735,20:03,Absent
1763,2024-08-29,59,Other,Quarterly,Strength Training,20,107,5:47,Absent
1764,2024-01-20,32,Other,Annual,Yoga,51,332,19:21,Present
1765,2024-12-09,41,Other,Quarterly,Yoga,96,635,22:15,Absent
1766,2024-05-08,21,Female,Monthly,Strength Training,64,465,12:23,Present
1767,2024-02-29,18,Male,Monthly,HIIT,110,718,18:14,Absent
1768,2024-07-11,47,Female,Annual,CrossFit,118,1152,14:44,Absent
1769,2024-07-07,58,Other,Quarterly,HIIT,26,239,19:12,Absent
1770,2024-03-07,22,Male,Quarterly,Strength Training,82,413,16:09,Present
1771,2024-11-08,63,Male,Monthly,HIIT,32,189,13:05,Absent
1772,2024-01-15,36,Female,Annual,Cardio,33,325,12:16,Present
1773,2024-11-23,51,Female,Quarterly,HIIT,63,537,8:13,Absent
1774,2024-01-02,20,Other,Monthly,Strength Training,46,424,17:56,Absent
1775,2024-12-30,33,Other,Annual,Strength Training,21,160,5:39,Present
1776,2024-11-25,28,Female,Quarterly,Yoga,75,484,20:16,Present
1777,2024-04-22,53,Female,Quarterly,HIIT,82,412,13:29,Absent
1778,2024-07-12,43,Male,Quarterly,Cardio,104,673,22:56,Absent
1779,2024-11-01,52,Other,Monthly,Strength Training,38,273,10:48,Absent
1780,2024-02-09,49,Female,Monthly,HIIT,63,590,14:30,Present
1781,2024-04-02,62,Other,Quarterly,Cardio,55,467,15:21,Present
1782,2024-10-01,34,Female,Monthly,Cardio,48,478,21:30,Present
1783,2024-03-22,19,Other,Monthly,CrossFit,22,145,8:42,Absent
1784,2024-08-05,18,Other,Monthly,Cardio,72,365,15:59,Absent
1785,2024-09-15,63,Other,Monthly,Cardio,95,840,9:24,Absent
1786,2024-05-02,62,Female,Annual,CrossFit,81,520,16:29,Absent
1787,2024-09-03,64,Female,Monthly,Strength Training,80,420,19:33,Present
1788,2024-12-04,39,Female,Annual,HIIT,31,178,16:52,Present
1789,2024-03-08,55,Other,Annual,CrossFit,24,221,6:16,Present
1790,2024-07-02,42,Male,Monthly,Yoga,31,160,22:16,Absent
1791,2024-05-11,43,Female,Annual,Strength Training,45,375,13:55,Present
1792,2024-02-24,59,Female,Quarterly,Strength Training,103,966,6:57,Present
1793,2024-04-23,51,Other,Monthly,Yoga,44,326,18:16,Present
1794,2024-08-12,62,Female,Annual,HIIT,90,590,9:28,Absent
1795,2024-08-02,63,Male,Annual,Yoga,72,638,11:31,Absent
1796,2024-09-02,50,Male,Monthly,CrossFit,90,601,16:12,Present
1797,2024-01-13,48,Female,Quarterly,HIIT,86,518,15:50,Present
1798,2024-10-23,58,Male,Quarterly,CrossFit,71,692,9:10,Present
1799,2024-02-27,35,Male,Monthly,HIIT,36,285,12:10,Absent
1800,2024-04-18,35,Female,Annual,HIIT,109,849,22:41,Present
1801,2024-08-17,30,Male,Quarterly,Strength Training,77,589,19:16,Present
1802,2024-05-30,54,Male,Annual,CrossFit,110,748,14:02,Present
1803,2024-12-28,55,Female,Quarterly,HIIT,36,294,18:34,Present
1804,2024-01-24,27,Male,Annual,Cardio,44,262,7:05,Absent
1805,2024-11-11,24,Male,Annual,Cardio,93,709,7:34,Present
1806,2024-10-08,50,Male,Monthly,Strength Training,99,904,13:48,Absent
1807,2024-02-11,46,Female,Quarterly,CrossFit,82,655,18:33,Absent
1808,2024-06-22,37,Female,Monthly,Strength Training,56,396,21:45,Present
1809,2024-11-15,39,Female,Annual,CrossFit,99,980,17:08,Absent
1810,2024-02-25,63,Other,Annual,Cardio,26,224,21:02,Present
1811,2024-03-11,20,Other,Quarterly,Strength Training,84,831,9:33,Absent
1812,2024-12-18,42,Female,Quarterly,CrossFit,61,354,21:39,Absent
1813,2024-03-09,55,Male,Monthly,CrossFit,100,664,10:30,Present
1814,2024-03-05,25,Male,Annual,HIIT,80,673,5:21,Absent
1815,2024-05-03,46,Male,Annual,Cardio,26,220,9:04,Absent
1816,2024-07-21,38,Other,Monthly,CrossFit,86,705,8:30,Absent
1817,2024-11-22,59,Male,Quarterly,Cardio,115,836,12:33,Present
1818,2024-12-29,60,Female,Quarterly,HIIT,32,276,21:44,Absent
1819,2024-05-22,50,Male,Quarterly,HIIT,37,330,11:25,Absent
1820,2024-12-27,19,Other,Quarterly,Cardio,43,308,7:07,Absent
1821,2024-03-31,21,Male,Annual,Cardio,87,497,8:05,Present
1822,2024-06-13,35,Female,Annual,Strength Training,80,789,11:12,Present
1823,2024-08-20,25,Male,Quarterly,Yoga,56,385,20:06,Present
1824,2024-11-26,43,Male,Quarterly,CrossFit,53,379,16:28,Present
1825,2024-07-19,32,Other,Monthly,Strength Training,70,552,6:02,Present
1826,2024-01-08,18,Other,Monthly,HIIT,42,291,18:16,Present
1827,2024-10-11,34,Male,Annual,Strength Training,39,359,6:15,Absent
1828,2024-05-26,63,Female,Monthly,Yoga,118,661,5:17,Absent
1829,2024-12-09,59,Female,Quarterly,Strength Training,25,144,8:10,Absent
1830,2024-01-03,55,Male,Monthly,Yoga,37,280,17:13,Present
1831,2024-09-27,60,Female,Monthly,HIIT,44,386,8:17,Present
1832,2024-01-16,58,Female,Quarterly,Yoga,81,772,12:53,Present
1833,2024-12-19,35,Other,Quarterly,Strength Training,91,689,18:56,Absent
1834,2024-05-23,43,Female,Quarterly,Cardio,83,446,10:56,Absent
1835,2024-08-06,24,Other,Monthly,HIIT,103,709,8:42,Absent
1836,2024-05-06,65,Other,Monthly,CrossFit,31,181,12:46,Present
1837,2024-04-10,40,Female,Annual,CrossFit,77,475,18:25,Absent
1838,2024-08-21,25,Other,Monthly,HIIT,49,348,20:58,Present
1839,2024-04-28,33,Female,Annual,HIIT,41,303,12:28,Present
1840,2024-02-07,31,Other,Monthly,Strength Training,61,559,12:08,Absent
1841,2024-02-20,25,Female,Monthly,Yoga,46,400,13:43,Absent
1842,2024-05-03,23,Male,Quarterly,Cardio,81,809,16:31,Absent
1843,2024-07-18,62,Female,Monthly,Cardio,24,131,7:50,Absent
1844,2024-05-17,57,Female,Annual,Yoga,99,784,22:57,Present
1845,2024-05-14,62,Other,Quarterly,CrossFit,41,212,16:07,Absent
1846,2024-01-18,22,Male,Quarterly,Strength Training,43,367,16:08,Absent
1847,2024-02-01,21,Female,Annual,HIIT,102,742,16:04,Absent
1848,2024-08-07,46,Other,Quarterly,CrossFit,83,648,19:26,Absent
1849,2024-04-25,48,Other,Monthly,HIIT,33,276,21:43,Absent
1850,2024-10-17,19,Other,Annual,Yoga,55,456,14:28,Present
1851,2024-02-03,51,Male,Quarterly,Strength Training,51,478,10:49,Absent
1852,2024-09-16,52,Male,Annual,Strength Training,96,490,10:09,Absent
1853,2024-08-28,47,Other,Monthly,HIIT,101,535,6:06,Present
1854,2024-06-01,48,Female,Monthly,CrossFit,90,737,5:43,Absent
1855,2024-06-16,28,Female,Monthly,Yoga,79,471,6:09,Absent
1856,2024-11-22,19,Male,Annual,CrossFit,106,691,10:07,Present
1857,2024-10-31,27,Female,Annual,Cardio,57,354,18:11,Present
1858,2024-07-31,22,Female,Monthly,CrossFit,24,231,19:31,Present
1859,2024-09-27,30,Other,Monthly,CrossFit,91,599,19:46,Absent
1860,2024-04-08,59,Male,Annual,Strength Training,71,431,9:15,Absent
1861,2024-09-26,29,Male,Monthly,Strength Training,110,551,18:23,Present
1862,2024-04-09,30,Female,Quarterly,HIIT,72,612,19:18,Absent
1863,2024-01-24,46,Other,Annual,Yoga,53,323,21:17,Present
1864,2024-11-26,31,Male,Quarterly,Cardio,111,612,17:11,Present
1865,2024-11-18,42,Other,Quarterly,CrossFit,91,720,18:06,Present
1866,2024-07-16,27,Other,Quarterly,Cardio,104,808,5:27,Absent
1867,2024-01-25,60,Female,Monthly,Cardio,42,281,8:52,Present
1868,2024-04-13,26,Male,Annual,HIIT,68,410,19:18,Absent
1869,2024-07-26,52,Other,Quarterly,HIIT,45,405,14:41,Absent
1870,2024-06-23,41,Other,Annual,CrossFit,86,688,16:23,Absent
1871,2024-12-01,18,Other,Quarterly,CrossFit,76,484,12:43,Present
1872,2024-06-08,25,Female,Quarterly,HIIT,93,705,10:02,Present
1873,2024-02-17,56,Male,Quarterly,CrossFit,29,162,5:06,Present
1874,2024-12-11,43,Female,Monthly,CrossFit,66,628,19:44,Present
1875,2024-09-28,29,Male,Monthly,Cardio,60,513,13:08,Absent
1876,2024-02-18,18,Male,Annual,Yoga,64,607,12:25,Absent
1877,2024-03-20,40,Female,Monthly,Strength Training,105,861,7:28,Present
1878,2024-01-28,30,Male,Annual,Yoga,102,726,17:39,Present
1879,2024-05-20,56,Other,Quarterly,Yoga,38,320,6:54,Present
1880,2024-04-04,62,Other,Annual,CrossFit,97,594,21:01,Absent
1881,2024-09-17,18,Other,Monthly,Strength Training,111,938,8:26,Absent
1882,2024-12-13,61,Other,Annual,CrossFit,30,209,16:09,Absent
1883,2024-06-10,28,Other,Annual,Yoga,40,226,10:07,Absent
1884,2024-07-28,52,Other,Monthly,Yoga,91,497,22:07,Absent
1885,2024-11-27,43,Male,Annual,CrossFit,118,743,22:46,Absent
1886,2024-10-26,46,Female,Annual,Cardio,32,275,8:40,Absent
1887,2024-09-24,20,Male,Annual,Cardio,58,546,7:18,Absent
1888,2024-02-02,25,Female,Monthly,HIIT,22,114,22:50,Absent
1889,2024-09-06,57,Other,Quarterly,CrossFit,57,529,17:34,Present
1890,2024-04-28,53,Male,Annual,HIIT,54,275,7:13,Absent
1891,2024-01-21,32,Female,Monthly,Strength Training,26,189,7:06,Present
1892,2024-09-06,57,Other,Quarterly,CrossFit,96,652,18:44,Absent
1893,2024-07-19,42,Female,Annual,Strength Training,115,719,9:14,Absent
1894,2024-03-27,24,Male,Annual,Yoga,48,478,9:09,Absent
1895,2024-08-06,54,Female,Monthly,Strength Training,32,230,21:36,Present
1896,2024-03-19,48,Female,Monthly,Strength Training,74,589,18:57,Present
1897,2024-03-05,59,Male,Annual,HIIT,52,322,5:23,Present
1898,2024-08-11,24,Female,Monthly,Cardio,46,365,15:33,Absent
1899,2024-04-25,27,Female,Annual,Strength Training,64,367,8:36,Absent
1900,2024-02-13,45,Male,Monthly,Strength Training,71,657,16:51,Present
1901,2024-10-12,26,Female,Quarterly,CrossFit,97,823,14:41,Absent
1902,2024-06-06,53,Female,Annual,Yoga,105,800,22:34,Absent
1903,2024-01-13,25,Other,Annual,Cardio,90,486,20:32,Present
1904,2024-08-10,59,Male,Annual,Strength Training,102,543,8:00,Absent
1905,2024-12-26,46,Other,Annual,HIIT,35,297,12:37,Present
1906,2024-07-01,40,Female,Quarterly,HIIT,57,568,22:08,Absent
1907,2024-06-27,21,Female,Annual,Cardio,87,665,11:58,Present
1908,2024-04-28,33,Female,Monthly,Yoga,91,525,16:33,Absent
1909,2024-08-31,20,Male,Monthly,CrossFit,97,729,19:24,Present
1910,2024-11-02,21,Male,Monthly,CrossFit,23,208,18:15,Absent
