dt,position_name_cn,business_type,dsp_name,position_type,discovery_cnt_num,click_cnt_num,consume_amount
20260123,激励视频-短剧模式,adsounds,?,主app-其他,55,12,1.623393
20260111,福利页-提取现金-激励视频,效果广告,美数_v2,福利页,8,7,0.63095
20260102,极速版免费领时长激励视频,效果广告,百度（模板）,极速版,2895,2566,57.9
20260114,首页金币播报-激励视频,效果广告,广点通,极速版,8058,7392,80.80995
20260128,福利页-领现金-激励视频,效果广告,广点通,福利页,50,21,8.12301
20260122,激励视频-时长模式,效果广告,方歌,时长模式,60583,54123,2142.59914
20260110,收听失效奖励激励视频,效果广告,穿山甲（模板）,极速版,20,0,0.045
20260101,积分中心激励视频,声播,?,福利页,3868,424,12.422100999923
20260113,收听时长-超级翻倍-激励视频-卡友,效果广告,广点通,极速版,2242,1905,42.598
20260110,福利页-提取现金-激励视频,adsounds,?,福利页,2859,2478,152.439841000124
20260127,福利页红包-激励视频,效果广告,广点通,极速版,3826,3919,64.13415
20260126,分享奖励弹窗-激励视频,效果广告,广点通,极速版,771,714,7.71
20260102,收听时长-激励视频,声播,?,极速版,11,16,0.255176
20260108,激励视频-福利页,声播,?,福利页,178812,168866,4892.462250985788
20260109,激励视频-时长模式,效果广告,枫岚rtb,时长模式,88175,76007,4468.83598
20260127,前插视频,声播,?,主app-其他,2277,1580,55.1002740001292
20260123,福利页红包-激励视频,声播,?,极速版,144,236,4.276512
20260123,激励视频-福利页,品牌广告,Tap-tap,福利页,133760,128646,2283.51421
20260119,福利页-小游戏,效果广告,广点通,主app-其他,600,131,6.87529
20260111,激励视频-时长模式,品牌广告,汇川,时长模式,160666,149256,13031.4518
20260123,积分中心-任务-banner,效果广告,旺脉2,福利页,18413,18326,351.54272
20260103,福利页红包-激励视频,声播,?,极速版,448,819,6.693651
20260115,激励视频-唤端广告,效果广告,爱奇艺,时长模式,42621,11994,1144.23169
20260107,极速版-激励视频-福利页,效果广告,穿山甲（模板）,极速版,147277,107058,2230.37842
20260122,激励视频-唤端广告,效果广告,旺脉2,时长模式,20830,6804,844.09606
20260108,激励视频-福利页,效果广告,fancy-v2,福利页,49045,45714,1411.06211
20260122,激励视频-福利页-唤端广告,效果广告,广点通,福利页,338683,270979,3331.4951
20260103,激励视频,adsounds,?,主app-其他,208,2,0.110853
20260123,激励视频-唤端广告,效果广告,穿山甲（开屏/自渲染）,时长模式,603459,189848,22315.27628
20260128,极速版免费领时长激励视频,效果广告,广点通,极速版,26625,16012,812.32256
20260107,福利页-提取现金-激励视频,效果广告,fancy-v2,福利页,102,89,15.03608
20260117,激励视频-唤端广告,品牌广告,Tap-tap,时长模式,17095,4974,501.69207
20260126,?,品牌广告,京准通_API,极速版,0,2,0.0
20260104,激励视频-唤端广告,品牌广告,快手UG,时长模式,2951,604,36.19102
20260117,激励视频-福利页-唤端广告,效果广告,亿典v2,福利页,5380,3419,130.31685
20260117,激励视频-金币模式,效果广告,佳投-v2,福利页,3,3,0.00823
20260111,极速版免费领时长激励视频,效果广告,讯飞,极速版,289,296,13.22282
20260126,激励视频-时长模式,效果广告,讯飞,时长模式,123426,112075,6327.49756
20260112,激励视频-时长模式,品牌广告,快手UG,时长模式,1903,1510,49.66672
20260125,福利页红包-激励视频,效果广告,穿山甲（模板）,极速版,5417,3634,25.645
20260113,收听时长-激励视频,效果广告,广点通,极速版,204,131,3.06
20260107,积分中心激励视频,声播,?,福利页,630,70,4.727
20260118,积分中心激励视频,效果广告,广点通,福利页,100482,77500,4909.28415
20260105,激励视频-福利页,效果广告,有境V2,福利页,4705,4459,286.85113
20260124,激励视频-时长模式,效果广告,佳投-v2,时长模式,1773,1626,64.32615
20260113,激励视频-时长模式,效果广告,OPPO-API,时长模式,47803,39573,4633.90039
20260113,福利页-下载任务,效果广告,荣耀_他方,福利页,5862,2190,183.86391
20260126,极速版-激励视频-福利页,adsounds,?,极速版,13426,13211,116.497746
20260108,分享奖励弹窗-激励视频,效果广告,穿山甲（模板）,极速版,764,627,7.64
20260124,激励视频-时长模式,效果广告,广点通,时长模式,1161115,852502,98370.16857
20260114,极速版-激励视频-福利页,效果广告,广点通,极速版,120415,120418,1201.08605
20260122,激励视频-时长模式,效果广告,穿山甲（模板）,时长模式,1163489,704341,131955.97242
20260102,小说-阅读器免广告激励视频,adsounds,?,极速版,2,0,0.0
20260102,极速版免费领时长激励视频,adsounds,?,极速版,1002,872,38.169511
20260114,激励视频-唤端广告,效果广告,佳投-v2,时长模式,4123,430,57.54602
20260104,前插视频,adsounds,?,主app-其他,17133,3126,984.02377
20260106,激励视频-时长模式,效果广告,软告V2,时长模式,37067,33327,2258.34185
20260103,激励视频-唤端广告,效果广告,fancy-v2,时长模式,4080,359,104.72696
20260118,答题活动激励视频,效果广告,广点通,极速版,113184,101932,632.87656
20260109,激励视频-福利页,效果广告,荣耀_他方,福利页,180336,176391,4942.38369
20260106,激励视频-福利页,声播,?,福利页,170467,162391,3943.584487002413
20260126,激励视频-福利页,效果广告,广推,福利页,4350,4385,155.21101
20260111,积分中心-任务-banner,效果广告,佳投-v2,福利页,41391,41293,716.11414
20260103,激励视频-时长模式,品牌广告,手淘_巨浪,时长模式,11803,10423,2050.2218
20260107,极速版-激励视频-福利页,声播,?,极速版,8107,8499,80.24259
20260127,积分中心-任务-banner,adsounds,?,福利页,32334,22965,7133.173382
20260107,激励视频-福利页,效果广告,有境V2,福利页,4364,4128,276.28136
20260110,激励视频-时长模式,效果广告,华为,时长模式,1848,1757,117.23598
20260123,喝水打卡激励视频,效果广告,广点通,极速版,103451,91716,1533.70299
20260126,激励视频-时长模式,效果广告,点思,时长模式,49453,45207,4099.51907
20260110,福利页-下载任务,效果广告,广点通,福利页,403770,310636,7972.47733
20260114,福利页-下载任务,声播,?,福利页,3,0,0.0
20260101,收听失效奖励激励视频,效果广告,穿山甲（模板）,极速版,16,0,0.033
20260115,激励视频-金币模式,效果广告,穿山甲（模板）,福利页,2028,1098,181.42818
20260103,福利页-领现金-激励视频,效果广告,百度SDK,福利页,54,33,3.60846
20260109,奇迹小说-看视频任务激励视频,adsounds,?,极速版,9,7,0.038186
20260117,福利页-领现金-激励视频,效果广告,fancy-v2,福利页,36,34,1.77336
20260110,福利页红包-激励视频,声播,?,极速版,411,767,9.511093
20260101,前插视频,效果广告,穿山甲（开屏/自渲染）,主app-其他,3211,916,155.05
20260117,激励视频-金币模式,adsounds,?,福利页,844,158,60.51028
20260107,激励视频-福利页-唤端广告,效果广告,广点通,福利页,316425,267436,2830.61739
20260123,激励视频-福利页,品牌广告,手淘_巨浪,福利页,1345,826,148.75637
20260123,激励视频-福利页,效果广告,VIVO,福利页,80047,74601,2880.08449
20260115,激励视频-唤端广告,效果广告,舜飞,时长模式,126,17,2.45927
20260117,激励视频-唤端广告,效果广告,广推,时长模式,24213,6506,972.78455
20260105,收听时长-激励视频,声播,?,极速版,8,24,0.243152
20260120,福利页-下载任务,品牌广告,汇川,福利页,52859,4239,871.60067
20260110,奇迹小说-宝箱激励视频,adsounds,?,极速版,47,14,0.108727
20260119,极速版-激励视频-福利页,效果广告,穿山甲（模板）,极速版,150731,106874,2324.44824
20260115,答题成就激励视频,效果广告,穿山甲（模板）,极速版,9,6,0.098
20260128,激励视频-福利页-唤端广告,效果广告,美数_v2,福利页,442,408,6.3183
20260124,激励视频-唤端广告,效果广告,吉欣,时长模式,986,136,30.72522
20260119,激励视频-福利页,效果广告,易点天下,福利页,89778,83602,3857.80924
20260102,极速版-信息流激励视频-卡友,效果广告,广点通,极速版,97,88,1.843
20260127,收听气泡超级翻倍激励视频,效果广告,广点通,极速版,742,23,3.062
20260121,激励视频-福利页,效果广告,旺脉2,福利页,29,29,0.4376
20260126,激励视频-时长模式,品牌广告,快手UG,时长模式,1264,1041,33.25253
20260116,积分中心-任务-banner,效果广告,fancy-v2,福利页,5753,5692,129.70675
20260114,收听失效奖励激励视频,效果广告,广点通,极速版,127,4,0.6525
20260125,喝水打卡激励视频,效果广告,百度（模板）,极速版,4547,3419,68.25366
20260103,奇迹小说-看视频任务激励视频,效果广告,穿山甲（模板）,极速版,9,9,0.081
20260123,激励视频-福利页-唤端广告,效果广告,布鲁肯,福利页,3641,2527,82.04099
20260104,福利页-领现金-激励视频,效果广告,广推,福利页,3,2,0.02814
20260105,积分中心激励视频,adsounds,?,福利页,32467,2581,479.0579550000005
20260102,激励视频-时长模式,品牌广告,拼多多,时长模式,64664,61063,4489.70508
20260113,激励视频-福利页-唤端广告,效果广告,有境V2,福利页,4628,3104,60.87376
20260121,极速版-激励视频-福利页,效果广告,爱奇艺,极速版,8542,8528,123.09031
20260119,奇迹小说-看视频任务激励视频,效果广告,穿山甲（模板）,极速版,6,0,0.054
20260103,前插视频,声播,?,主app-其他,20,32,2.546101
20260122,答题活动激励视频,adsounds,?,极速版,16318,16327,189.855763
20260124,收听时长-超级翻倍-激励视频,品牌广告,拼多多,极速版,172,8,0.78167
20260103,激励视频-福利页-唤端广告,品牌广告,汇川,福利页,20,13,0.12506
20260121,激励视频-时长模式,效果广告,VIVO,时长模式,117610,108471,9895.36652
20260118,首页金币播报-激励视频,效果广告,穿山甲（模板）,极速版,33,15,0.3
20260103,福利页-领现金-激励视频,效果广告,广推,福利页,1,0,0.23867
20260113,激励视频-唤端广告,效果广告,亿典v2,时长模式,756,27,9.66213
20260103,激励视频-时长模式,品牌广告,喜马拉雅,时长模式,53032,19725,0.0
20260109,激励视频-福利页,品牌广告,Tap-tap,福利页,103429,101145,1747.82525
20260123,激励视频-福利页,效果广告,旺脉2,福利页,38,38,0.69027
20260127,激励视频-唤端广告,效果广告,舜飞,时长模式,135,15,4.36695
20260114,喝水打卡激励视频,效果广告,广点通,极速版,97299,86390,1246.81563
20260104,前插视频,效果广告,穿山甲（开屏/自渲染）,主app-其他,3420,1036,166.95
20260101,激励视频-时长模式,效果广告,方歌,时长模式,64799,57548,2159.49499
20260116,激励视频-唤端广告,效果广告,VIVO,时长模式,16884,5699,749.32629
20260115,激励视频-唤端广告,效果广告,OPPO-API,时长模式,4363,1526,215.54789
20260113,激励视频-时长模式,效果广告,广点通,时长模式,1194786,874647,101909.62518
20260103,激励视频-福利页,效果广告,软告V2,福利页,287,275,5.27969
20260125,极速版免费领时长激励视频,效果广告,点思,极速版,1429,1345,115.07544
20260127,激励视频-金币模式,效果广告,广点通,福利页,12997,10721,656.20724
20260104,收听失效奖励激励视频,效果广告,穿山甲（模板）,极速版,18,0,0.015
20260121,分享奖励弹窗-激励视频,效果广告,穿山甲（模板）,极速版,806,664,8.06
20260103,激励视频-福利页-唤端广告,品牌广告,手淘_巨浪,福利页,351,188,11.03275
20260111,激励视频-福利页-唤端广告,效果广告,吉欣,福利页,20,7,0.51267
20260120,激励视频-唤端广告,效果广告,亿典v2,时长模式,82,11,1.12586
20260123,激励视频-福利页-唤端广告,效果广告,广推,福利页,8640,7356,140.69892
20260117,极速版-激励视频-福利页唤端,adsounds,?,极速版,25603,9372,169.496027
20260124,激励视频-时长模式,效果广告,软告V2,时长模式,36477,32526,2403.75115
20260122,激励视频-唤端广告,品牌广告,京准通_API,时长模式,174939,30402,5646.02721
20260128,激励视频-时长模式,效果广告,方歌,时长模式,38875,34854,1115.00822
20260121,奇迹小说-书籍红包激励视频,效果广告,穿山甲（模板）,极速版,37,8,0.74
20260112,积分中心-任务-banner,adsounds,?,福利页,31625,22661,7018.422762
20260121,激励视频-短剧模式,声播,?,主app-其他,6,2,0.019486
20260101,极速版免费领时长激励视频,声播,?,极速版,120,257,2.485338
20260115,激励视频-福利页-唤端广告,效果广告,方歌,福利页,791,756,19.02782
20260121,激励视频-福利页-唤端广告,效果广告,有境V2,福利页,2856,1569,16.19875
20260118,奇迹小说-宝箱激励视频,效果广告,广点通,极速版,48,5,0.24
20260113,激励视频-时长模式,效果广告,穿山甲（模板）,时长模式,1293557,760117,148233.73676
20260120,激励视频-福利页,效果广告,华夏乐游,福利页,139,95,12.16384
20260127,极速版免费领时长激励视频,效果广告,穿山甲（模板）,极速版,22876,14278,1091.56565
20260105,福利页-领现金-激励视频,adsounds,?,福利页,324,122,6.8350110000002
20260101,极速版-激励视频-福利页唤端,品牌广告,汇川,极速版,8514,4336,84.13163
20260111,极速版-激励视频-福利页,adsounds,?,极速版,20916,20808,149.452849
20260101,激励视频-福利页,效果广告,fancy-v2,福利页,51984,48353,2235.09278
20260111,激励视频-福利页-唤端广告,效果广告,软告V2,福利页,299,111,3.05716
20260125,激励视频-时长模式,效果广告,瑞狮,时长模式,13696,13307,1073.4742
20260120,激励视频-唤端广告,效果广告,爱奇艺,时长模式,44717,12708,1126.307
20260116,激励视频-福利页-唤端广告,效果广告,广推,福利页,181,69,4.77648
20260123,激励视频-唤端广告,效果广告,布鲁肯,时长模式,519,42,10.13134
