Timestamp,ID,Protocol,Direction,NumField,MessageType,Message,HexData,Empty,TimeIndex,TimeSeconds,MessageCategory
12:35:19,851651,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_4, , , ,125,45319,Other
12:35:19,851702,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_13",  0x01 0x06 0x00 0xF0 0x1A 0x38 0x48 0x7C 0xC9 0x32 0xA6 0x0C 0x25 0xA4 0xCB 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,126,45319,Other
12:35:19,851702,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_13, , , ,127,45319,Other
12:35:19,851716,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,128,45319,Other
12:35:19,851716,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,129,45319,Signaling
12:35:19,851753,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_2",  0x59 0x06 0x1A 0x9F 0xAB 0x50 0x24 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xFF 0xA9 0xDF 0xFF, ,130,45319,Other
12:35:19,851753,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_2, , , ,131,45319,Other
12:35:19,851818,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,132,45319,Other
12:35:19,851818,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,133,45319,Signaling
12:35:20,851906,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_1",  0x55 0x06 0x19 0x8F 0xA7 0x80 0x00 0x08 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xA9 0xDF 0xFF 0x83, ,134,45320,Other
12:35:20,851906,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_1, , , ,135,45320,Other
12:35:20,851920,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,136,45320,Other
12:35:20,851920,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,137,45320,Signaling
12:35:20,851961,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,138,45320,Other
12:35:20,851961,CCCH,Down, , RR NOTIFICATION_NCH, , , ,139,45320,Other
12:35:20,852012,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,140,45320,Other
12:35:20,852012,CCCH,Down, , RR NOTIFICATION_NCH, , , ,141,45320,Other
12:35:20,852022,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,142,45320,Other
12:35:20,852022,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,143,45320,Signaling
12:35:20,852063,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,144,45320,Other
12:35:20,852063,CCCH,Down, , RR NOTIFICATION_NCH, , , ,145,45320,Other
12:35:21,852124,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,146,45321,Other
12:35:21,852124,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,147,45321,Signaling
12:35:21,852226,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,148,45321,Other
12:35:21,852226,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,149,45321,Signaling
12:35:22,852328,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,150,45322,Other
12:35:22,852328,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,151,45322,Signaling
12:35:22,852430,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,152,45322,Other
12:35:22,852430,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,153,45322,Signaling
12:35:23,852532,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,154,45323,Other
12:35:23,852532,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,155,45323,Signaling
12:35:23,852634,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,156,45323,Other
12:35:23,852634,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,157,45323,Signaling
12:35:24,852736,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,158,45324,Other
12:35:24,852736,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,159,45324,Signaling
12:35:24,852838,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,160,45324,Other
12:35:24,852838,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,161,45324,Signaling
12:35:24,852940,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,162,45324,Other
12:35:24,852940,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,163,45324,Signaling
12:35:25,853042,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,164,45325,Other
12:35:25,853042,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,165,45325,Signaling
12:35:25,853144,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,166,45325,Other
12:35:25,853144,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,167,45325,Signaling
12:35:26,853246,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,168,45326,Other
12:35:26,853246,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,169,45326,Signaling
12:35:26,853348,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,170,45326,Other
12:35:26,853348,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,171,45326,Signaling
12:35:27,853450,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,172,45327,Other
12:35:27,853450,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,173,45327,Signaling
12:35:27,853552,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,174,45327,Other
12:35:27,853552,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,175,45327,Signaling
12:35:28,853654,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,176,45328,Other
12:35:28,853654,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,177,45328,Signaling
12:35:28,853756,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,178,45328,Other
12:35:28,853756,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,179,45328,Signaling
12:35:29,853858,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,180,45329,Other
12:35:29,853858,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,181,45329,Signaling
12:35:29,853960,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,182,45329,Other
12:35:29,853960,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,183,45329,Signaling
12:35:30,854062,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,184,45330,Other
12:35:30,854062,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,185,45330,Signaling
12:35:30,854164,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,186,45330,Other
12:35:30,854164,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,187,45330,Signaling
12:35:31,854266,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,188,45331,Other
12:35:31,854266,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,189,45331,Signaling
12:35:31,854368,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,190,45331,Other
12:35:31,854368,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,191,45331,Signaling
12:35:32,854470,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,192,45332,Other
12:35:32,854470,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,193,45332,Signaling
12:35:32,854572,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,194,45332,Other
12:35:32,854572,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,195,45332,Signaling
12:35:33,854674,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,196,45333,Other
12:35:33,854674,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,197,45333,Signaling
12:35:33,854776,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,198,45333,Other
12:35:33,854776,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,199,45333,Signaling
12:35:33,854878,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,200,45333,Other
12:35:33,854878,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,201,45333,Signaling
12:35:34,854980,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,202,45334,Other
12:35:34,854980,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,203,45334,Signaling
12:35:34,855082,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,204,45334,Other
12:35:34,855082,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,205,45334,Signaling
12:35:35,855184,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,206,45335,Other
12:35:35,855184,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,207,45335,Signaling
12:35:35,855286,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,208,45335,Other
12:35:35,855286,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,209,45335,Signaling
12:35:36,855388,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,210,45336,Other
12:35:36,855388,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,211,45336,Signaling
12:35:36,855490,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,212,45336,Other
12:35:36,855490,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,213,45336,Signaling
12:35:37,855592,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x25 0x06 0x21 0x00 0x05 0xF4 0x0B 0x92 0x7D 0x12 0x9B 0x33 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,214,45337,Other
12:35:37,855592,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,215,45337,Signaling
12:35:37,855694,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,216,45337,Other
12:35:37,855694,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,217,45337,Signaling
12:35:38,855796,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,218,45338,Other
12:35:38,855796,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,219,45338,Signaling
12:35:38,855898,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,220,45338,Other
12:35:38,855898,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,221,45338,Signaling
12:35:39,856000,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,222,45339,Other
12:35:39,856000,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,223,45339,Signaling
12:35:39,856102,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,224,45339,Other
12:35:39,856102,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,225,45339,Signaling
12:35:40,856204,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,226,45340,Other
12:35:40,856204,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,227,45340,Signaling
12:35:40,856306,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,228,45340,Other
12:35:40,856306,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,229,45340,Signaling
12:35:41,856408,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x25 0x06 0x21 0x00 0x05 0xF4 0x0B 0x92 0x7D 0x12 0x9B 0x33 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,230,45341,Other
12:35:41,856408,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,231,45341,Signaling
12:35:41,856510,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,232,45341,Other
12:35:41,856510,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,233,45341,Signaling
12:35:41,856612,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,234,45341,Other
12:35:41,856612,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,235,45341,Signaling
12:35:42,856714,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,236,45342,Other
12:35:42,856714,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,237,45342,Signaling
