item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,sale_date,channel,channel_campaigns
388,421,268,3,49.59,49.59,0,0.00%,0,148.77,2025-05-19,E-commerce,Website Banner
3188,871,268,3,49.59,49.59,0,0.00%,0,148.77,2025-05-04,E-commerce,Website Banner
1096,158,43,3,49.4,49.4,0,0.00%,0,148.2,2025-04-13,E-commerce,Website Banner
1541,306,232,3,49.34,49.34,0,0.00%,0,148.02,2025-04-26,E-commerce,Website Banner
1983,922,232,3,49.34,49.34,0,0.00%,0,148.02,2025-05-23,E-commerce,Website Banner
3002,556,232,3,49.34,49.34,0,0.00%,0,148.02,2025-04-30,E-commerce,Website Banner
2129,256,138,3,49.21,49.21,0,0.00%,0,147.63,2025-05-21,E-commerce,Website Banner
2844,238,175,3,49.16,49.16,0,0.00%,0,147.48,2025-05-19,E-commerce,Website Banner
1255,672,300,3,48.88,48.88,0,0.00%,0,146.64,2025-04-25,App Mobile,App Mobile
988,909,295,3,48.73,48.73,0,0.00%,0,146.19,2025-04-22,App Mobile,App Mobile
2572,986,295,3,48.73,48.73,0,0.00%,0,146.19,2025-05-23,App Mobile,App Mobile
2282,979,301,3,48.72,48.72,0,0.00%,0,146.16,2025-04-22,E-commerce,Website Banner
2457,328,34,3,48.34,48.34,0,0.00%,0,145.02,2025-05-13,E-commerce,Website Banner
3332,971,34,3,48.34,48.34,0,0.00%,0,145.02,2025-05-21,App Mobile,App Mobile
1265,797,189,3,48.12,48.12,0,0.00%,0,144.36,2025-05-21,E-commerce,Website Banner
1558,580,455,3,48.03,48.03,0,0.00%,0,144.09,2025-05-31,App Mobile,App Mobile
2064,1017,455,3,48.03,48.03,0,0.00%,0,144.09,2025-05-22,App Mobile,App Mobile
144,389,121,3,47.91,47.91,0,0.00%,0,143.73,2025-04-18,E-commerce,Website Banner
749,221,185,3,47.73,47.73,0,0.00%,0,143.19,2025-05-16,E-commerce,Website Banner
2471,375,185,3,47.73,47.73,0,0.00%,0,143.19,2025-04-14,E-commerce,Website Banner
114,1198,147,3,52.91,47.62,5.29,10.00%,1,142.86,2025-06-05,E-commerce,Website Banner
3325,299,486,3,68.03,47.62,20.41,30.00%,1,142.86,2025-05-13,App Mobile,Social Media
2277,1127,482,3,47.59,47.59,0,0.00%,0,142.77,2025-05-13,E-commerce,Website Banner
173,309,410,3,47.47,47.47,0,0.00%,0,142.41,2025-05-25,App Mobile,App Mobile
1062,593,254,3,47.44,47.44,0,0.00%,0,142.32,2025-06-16,App Mobile,App Mobile
2582,10,254,3,47.44,47.44,0,0.00%,0,142.32,2025-05-21,E-commerce,Website Banner
2523,158,479,3,47.42,47.42,0,0.00%,0,142.26,2025-04-13,E-commerce,Website Banner
1449,86,68,3,47.27,47.27,0,0.00%,0,141.81,2025-06-15,App Mobile,App Mobile
1687,1234,132,3,46.9,46.9,0,0.00%,0,140.7,2025-04-23,App Mobile,App Mobile
2318,1135,228,3,46.89,46.89,0,0.00%,0,140.67,2025-05-20,App Mobile,App Mobile
2622,309,349,3,46.72,46.72,0,0.00%,0,140.16,2025-05-25,App Mobile,App Mobile
1391,334,200,3,46.41,46.41,0,0.00%,0,139.23,2025-05-29,App Mobile,App Mobile
1545,483,386,3,51.38,46.24,5.14,10.00%,1,138.73,2025-06-06,E-commerce,Website Banner
331,215,242,3,51.25,46.12,5.12,10.00%,1,138.38,2025-06-04,E-commerce,Website Banner
460,794,351,3,46.11,46.11,0,0.00%,0,138.33,2025-05-24,App Mobile,App Mobile
2345,216,351,3,46.11,46.11,0,0.00%,0,138.33,2025-05-22,E-commerce,Website Banner
2617,1309,261,3,46.1,46.1,0,0.00%,0,138.3,2025-04-19,App Mobile,App Mobile
2452,1127,62,3,46.09,46.09,0,0.00%,0,138.27,2025-05-13,E-commerce,Website Banner
3184,659,155,3,46.07,46.07,0,0.00%,0,138.21,2025-04-17,App Mobile,App Mobile
1665,855,94,3,45.8,45.8,0,0.00%,0,137.4,2025-05-21,App Mobile,App Mobile
1347,408,161,3,45.75,45.75,0,0.00%,0,137.25,2025-05-04,E-commerce,Website Banner
1025,347,316,3,45.73,45.73,0,0.00%,0,137.19,2025-05-18,E-commerce,Website Banner
401,126,229,3,45.58,45.58,0,0.00%,0,136.74,2025-05-15,E-commerce,Website Banner
1464,505,229,3,45.58,45.58,0,0.00%,0,136.74,2025-05-23,App Mobile,App Mobile
2393,1271,20,3,45.42,45.42,0,0.00%,0,136.26,2025-04-05,E-commerce,Website Banner
2862,884,89,3,45.12,45.12,0,0.00%,0,135.36,2025-04-06,App Mobile,App Mobile
829,642,128,3,44.9,44.9,0,0.00%,0,134.7,2025-05-19,E-commerce,Website Banner
2067,879,12,3,44.77,44.77,0,0.00%,0,134.31,2025-04-27,E-commerce,Website Banner
181,376,372,3,63.79,44.65,19.14,30.00%,1,133.96,2025-05-19,App Mobile,Social Media
640,242,179,3,44.59,44.59,0,0.00%,0,133.77,2025-05-23,App Mobile,App Mobile
594,98,322,3,44.45,44.45,0,0.00%,0,133.35,2025-05-20,E-commerce,Website Banner
3039,29,322,3,44.45,44.45,0,0.00%,0,133.35,2025-04-25,App Mobile,App Mobile
1620,1011,489,3,44.21,44.21,0,0.00%,0,132.63,2025-04-17,App Mobile,App Mobile
976,779,280,3,44.14,44.14,0,0.00%,0,132.42,2025-04-17,App Mobile,App Mobile
1070,694,280,3,44.14,44.14,0,0.00%,0,132.42,2025-05-06,App Mobile,App Mobile
2272,63,280,3,44.14,44.14,0,0.00%,0,132.42,2025-04-05,App Mobile,App Mobile
363,217,373,3,44.12,44.12,0,0.00%,0,132.36,2025-04-06,E-commerce,Website Banner
1092,309,231,3,44.06,44.06,0,0.00%,0,132.18,2025-05-25,App Mobile,App Mobile
1956,404,231,3,44.06,44.06,0,0.00%,0,132.18,2025-05-26,E-commerce,Website Banner
284,426,411,3,43.94,43.94,0,0.00%,0,131.82,2025-06-15,E-commerce,Website Banner
1498,1254,312,3,43.84,43.84,0,0.00%,0,131.52,2025-05-26,App Mobile,App Mobile
1064,506,363,3,43.64,43.64,0,0.00%,0,130.92,2025-04-23,E-commerce,Website Banner
763,56,211,3,43.5,43.5,0,0.00%,0,130.5,2025-05-29,App Mobile,App Mobile
2721,54,211,3,43.5,43.5,0,0.00%,0,130.5,2025-05-28,App Mobile,App Mobile
240,21,374,3,43.43,43.43,0,0.00%,0,130.29,2025-06-14,E-commerce,Website Banner
2980,1017,374,3,43.43,43.43,0,0.00%,0,130.29,2025-05-22,App Mobile,App Mobile
2262,334,302,3,43.4,43.4,0,0.00%,0,130.2,2025-05-29,App Mobile,App Mobile
955,1168,434,3,43.14,43.14,0,0.00%,0,129.42,2025-06-13,E-commerce,Website Banner
1233,482,329,3,43.09,43.09,0,0.00%,0,129.27,2025-05-24,App Mobile,App Mobile
3040,87,102,3,43.06,43.06,0,0.00%,0,129.18,2025-04-14,E-commerce,Website Banner
2243,510,369,3,43.04,43.04,0,0.00%,0,129.12,2025-04-30,E-commerce,Website Banner
2681,1061,369,3,43.04,43.04,0,0.00%,0,129.12,2025-05-04,App Mobile,App Mobile
644,432,24,3,42.76,42.76,0,0.00%,0,128.28,2025-04-20,E-commerce,Website Banner
1141,527,24,3,42.76,42.76,0,0.00%,0,128.28,2025-05-28,E-commerce,Website Banner
2763,331,476,3,42.72,42.72,0,0.00%,0,128.16,2025-05-06,App Mobile,App Mobile
1555,488,375,3,42.67,42.67,0,0.00%,0,128.01,2025-05-15,E-commerce,Website Banner
666,701,177,3,42.66,42.66,0,0.00%,0,127.98,2025-06-13,App Mobile,App Mobile
1097,171,177,3,42.66,42.66,0,0.00%,0,127.98,2025-04-15,E-commerce,Website Banner
205,33,395,3,42.31,42.31,0,0.00%,0,126.93,2025-04-23,E-commerce,Website Banner
3119,362,309,3,42.14,42.14,0,0.00%,0,126.42,2025-05-25,App Mobile,App Mobile
795,1193,202,3,41.88,41.88,0,0.00%,0,125.64,2025-04-15,E-commerce,Website Banner
1766,1111,423,3,41.64,41.64,0,0.00%,0,124.92,2025-04-18,App Mobile,App Mobile
2380,1134,423,3,41.64,41.64,0,0.00%,0,124.92,2025-05-28,App Mobile,App Mobile
997,1099,316,3,45.73,41.16,4.57,10.00%,1,123.47,2025-06-05,E-commerce,Website Banner
689,24,63,3,58.67,41.07,17.6,30.00%,1,123.21,2025-05-13,App Mobile,Social Media
1825,664,18,3,40.99,40.99,0,0.00%,0,122.97,2025-06-14,App Mobile,App Mobile
3086,259,145,3,58.25,40.78,17.47,30.00%,1,122.33,2025-05-19,App Mobile,Social Media
68,441,1,3,40.41,40.41,0,0.00%,0,121.23,2025-04-28,E-commerce,Website Banner
2783,880,16,3,40.36,40.36,0,0.00%,0,121.08,2025-04-19,App Mobile,App Mobile
2116,305,292,3,40.12,40.12,0,0.00%,0,120.36,2025-04-28,E-commerce,Website Banner
2746,509,475,3,39.69,39.69,0,0.00%,0,119.07,2025-05-15,E-commerce,Website Banner
1653,632,294,3,56.69,39.68,17.01,30.00%,1,119.05,2025-05-16,App Mobile,Social Media
1963,822,294,3,56.69,39.68,17.01,30.00%,1,119.05,2025-05-18,App Mobile,Social Media
1198,576,283,3,39.62,39.62,0,0.00%,0,118.86,2025-06-13,E-commerce,Website Banner
1192,1062,490,3,39.42,39.42,0,0.00%,0,118.26,2025-05-05,App Mobile,App Mobile
2987,1086,490,3,39.42,39.42,0,0.00%,0,118.26,2025-04-17,E-commerce,Website Banner
129,151,178,3,39.34,39.34,0,0.00%,0,118.02,2025-04-14,E-commerce,Website Banner
2344,401,204,3,39.2,39.2,0,0.00%,0,117.6,2025-04-15,E-commerce,Website Banner
3155,511,204,3,39.2,39.2,0,0.00%,0,117.6,2025-04-04,E-commerce,Website Banner
3349,332,204,3,39.2,39.2,0,0.00%,0,117.6,2025-05-24,App Mobile,App Mobile
1583,425,113,3,39.18,39.18,0,0.00%,0,117.54,2025-04-16,E-commerce,Website Banner
2558,959,141,3,39.16,39.16,0,0.00%,0,117.48,2025-04-05,E-commerce,Website Banner
150,1208,211,3,43.5,39.15,4.35,10.00%,1,117.45,2025-06-06,E-commerce,Website Banner
2766,80,456,3,39.09,39.09,0,0.00%,0,117.27,2025-05-25,E-commerce,Website Banner
1069,294,477,3,38.9,38.9,0,0.00%,0,116.7,2025-06-17,E-commerce,Website Banner
1781,1055,477,3,38.9,38.9,0,0.00%,0,116.7,2025-05-21,App Mobile,App Mobile
190,830,180,3,38.81,38.81,0,0.00%,0,116.43,2025-06-14,App Mobile,App Mobile
2792,344,180,3,38.81,38.81,0,0.00%,0,116.43,2025-06-14,App Mobile,App Mobile
1376,1349,233,3,38.68,38.68,0,0.00%,0,116.04,2025-05-27,E-commerce,Website Banner
2041,189,376,3,38.52,38.52,0,0.00%,0,115.56,2025-04-25,E-commerce,Website Banner
2885,1165,376,3,38.52,38.52,0,0.00%,0,115.56,2025-04-22,E-commerce,Website Banner
1645,618,484,3,38.49,38.49,0,0.00%,0,115.47,2025-04-19,App Mobile,App Mobile
2259,645,484,3,38.49,38.49,0,0.00%,0,115.47,2025-04-14,E-commerce,Website Banner
1840,406,417,3,38.42,38.42,0,0.00%,0,115.26,2025-05-14,E-commerce,Website Banner
672,281,304,3,54.88,38.42,16.46,30.00%,1,115.25,2025-05-17,App Mobile,Social Media
1760,392,256,3,38.41,38.41,0,0.00%,0,115.23,2025-05-21,E-commerce,Website Banner
3161,619,389,3,54.76,38.33,16.43,30.00%,1,115,2025-05-15,App Mobile,Social Media
865,859,498,3,38.33,38.33,0,0.00%,0,114.99,2025-05-22,E-commerce,Website Banner
1013,1344,498,3,38.33,38.33,0,0.00%,0,114.99,2025-04-21,App Mobile,App Mobile
1451,210,240,3,38.14,38.14,0,0.00%,0,114.42,2025-05-22,E-commerce,Website Banner
2940,1137,240,3,38.14,38.14,0,0.00%,0,114.42,2025-05-17,E-commerce,Website Banner
681,565,387,3,38.06,38.06,0,0.00%,0,114.18,2025-04-05,E-commerce,Website Banner
1639,201,387,3,38.06,38.06,0,0.00%,0,114.18,2025-05-27,App Mobile,App Mobile
251,354,500,3,38.03,38.03,0,0.00%,0,114.09,2025-04-04,App Mobile,App Mobile
101,896,439,3,53.93,37.75,16.18,30.00%,1,113.25,2025-05-16,App Mobile,Social Media
2428,512,85,3,37.35,37.35,0,0.00%,0,112.05,2025-06-04,App Mobile,App Mobile
2458,1095,85,3,37.35,37.35,0,0.00%,0,112.05,2025-06-16,E-commerce,Website Banner
2855,556,408,3,37.17,37.17,0,0.00%,0,111.51,2025-04-30,E-commerce,Website Banner
2455,981,215,3,37.11,37.11,0,0.00%,0,111.33,2025-04-15,E-commerce,Website Banner
1395,1064,105,3,36.9,36.9,0,0.00%,0,110.7,2025-04-18,E-commerce,Website Banner
267,593,251,3,36.88,36.88,0,0.00%,0,110.64,2025-06-16,App Mobile,App Mobile
876,1292,5,3,36.84,36.84,0,0.00%,0,110.52,2025-04-21,E-commerce,Website Banner
1082,830,248,3,36.79,36.79,0,0.00%,0,110.37,2025-06-14,App Mobile,App Mobile
3208,356,282,3,52.12,36.48,15.64,30.00%,1,109.45,2025-05-13,App Mobile,Social Media
661,943,17,3,51.9,36.33,15.57,30.00%,1,108.99,2025-05-16,App Mobile,Social Media
2034,957,480,3,51.63,36.14,15.49,30.00%,1,108.42,2025-05-15,App Mobile,Social Media
2488,582,497,3,36.05,36.05,0,0.00%,0,108.15,2025-04-06,E-commerce,Website Banner
859,742,427,3,36.01,36.01,0,0.00%,0,108.03,2025-04-20,App Mobile,App Mobile
2348,310,259,3,35.73,35.73,0,0.00%,0,107.19,2025-04-18,E-commerce,Website Banner
870,1099,475,3,39.69,35.72,3.97,10.00%,1,107.16,2025-06-05,E-commerce,Website Banner
1690,1316,396,3,51,35.7,15.3,30.00%,1,107.1,2025-05-15,App Mobile,Social Media
903,724,313,3,35.69,35.69,0,0.00%,0,107.07,2025-05-30,E-commerce,Website Banner
2430,482,313,3,35.69,35.69,0,0.00%,0,107.07,2025-05-24,App Mobile,App Mobile
884,61,414,3,35.2,35.2,0,0.00%,0,105.6,2025-05-26,App Mobile,App Mobile
3077,20,414,3,35.2,35.2,0,0.00%,0,105.6,2025-04-04,E-commerce,Website Banner
1071,1330,454,3,35.16,35.16,0,0.00%,0,105.48,2025-04-04,App Mobile,App Mobile
3013,718,150,3,50.04,35.03,15.01,30.00%,1,105.08,2025-05-17,App Mobile,Social Media
1855,957,43,3,49.4,34.58,14.82,30.00%,1,103.74,2025-05-15,App Mobile,Social Media
408,43,402,3,34.45,34.45,0,0.00%,0,103.35,2025-04-15,App Mobile,App Mobile
1586,844,402,3,34.45,34.45,0,0.00%,0,103.35,2025-05-25,E-commerce,Website Banner
783,198,343,3,34.39,34.39,0,0.00%,0,103.17,2025-04-23,App Mobile,App Mobile
802,993,343,3,34.39,34.39,0,0.00%,0,103.17,2025-04-21,E-commerce,Website Banner
30,232,342,3,34.35,34.35,0,0.00%,0,103.05,2025-05-30,App Mobile,App Mobile
3009,795,342,3,34.35,34.35,0,0.00%,0,103.05,2025-04-21,App Mobile,App Mobile
861,136,13,3,34.25,34.25,0,0.00%,0,102.75,2025-06-14,E-commerce,Website Banner
2427,3,13,3,34.25,34.25,0,0.00%,0,102.75,2025-04-22,App Mobile,App Mobile
746,858,388,3,34.23,34.23,0,0.00%,0,102.69,2025-05-14,E-commerce,Website Banner
2730,943,274,3,48.38,33.87,14.51,30.00%,1,101.6,2025-05-16,App Mobile,Social Media
282,537,139,3,33.59,33.59,0,0.00%,0,100.77,2025-04-30,E-commerce,Website Banner
1865,1097,139,3,33.59,33.59,0,0.00%,0,100.77,2025-06-15,App Mobile,App Mobile
1601,728,132,3,46.9,32.83,14.07,30.00%,1,98.49,2025-05-18,App Mobile,Social Media
2825,624,345,3,46.36,32.45,13.91,30.00%,1,97.36,2025-05-13,App Mobile,Social Media
965,961,209,3,32.41,32.41,0,0.00%,0,97.23,2025-06-17,E-commerce,Website Banner
1171,211,427,3,36.01,32.41,3.6,10.00%,1,97.23,2025-06-05,E-commerce,Website Banner
3158,405,209,3,32.41,32.41,0,0.00%,0,97.23,2025-05-20,E-commerce,Website Banner
529,1001,84,3,31.84,31.84,0,0.00%,0,95.52,2025-05-04,E-commerce,Website Banner
1708,124,418,3,31.84,31.84,0,0.00%,0,95.52,2025-04-19,E-commerce,Website Banner
2686,102,418,3,31.84,31.84,0,0.00%,0,95.52,2025-06-14,App Mobile,App Mobile
2884,1243,90,3,31.67,31.67,0,0.00%,0,95.01,2025-05-19,E-commerce,Website Banner
321,301,89,3,45.12,31.58,13.54,30.00%,1,94.75,2025-05-17,App Mobile,Social Media
2107,8,30,3,31.09,31.09,0,0.00%,0,93.27,2025-05-26,App Mobile,App Mobile
1504,112,348,3,34.47,31.02,3.45,10.00%,1,93.07,2025-06-06,E-commerce,Website Banner
957,794,452,3,30.85,30.85,0,0.00%,0,92.55,2025-05-24,App Mobile,App Mobile
613,146,401,3,30.83,30.83,0,0.00%,0,92.49,2025-04-15,E-commerce,Website Banner
1470,248,431,3,30.41,30.41,0,0.00%,0,91.23,2025-04-23,App Mobile,App Mobile
2793,147,431,3,30.41,30.41,0,0.00%,0,91.23,2025-05-17,E-commerce,Website Banner
962,543,339,3,30.35,30.35,0,0.00%,0,91.05,2025-04-26,E-commerce,Website Banner
234,517,499,3,30.07,30.07,0,0.00%,0,90.21,2025-05-06,E-commerce,Website Banner
2485,136,39,3,29.97,29.97,0,0.00%,0,89.91,2025-06-14,E-commerce,Website Banner
3101,517,39,3,29.97,29.97,0,0.00%,0,89.91,2025-05-06,E-commerce,Website Banner
1236,808,241,3,29.82,29.82,0,0.00%,0,89.46,2025-04-27,E-commerce,Website Banner
310,589,88,3,29.81,29.81,0,0.00%,0,89.43,2025-06-17,App Mobile,App Mobile
1910,104,88,3,29.81,29.81,0,0.00%,0,89.43,2025-04-20,App Mobile,App Mobile
3111,757,88,3,29.81,29.81,0,0.00%,0,89.43,2025-04-26,E-commerce,Website Banner
850,452,81,3,29.63,29.63,0,0.00%,0,88.89,2025-04-25,App Mobile,App Mobile
1807,849,84,3,31.84,28.66,3.18,10.00%,1,85.97,2025-06-06,E-commerce,Website Banner
2589,621,74,3,40.94,28.66,12.28,30.00%,1,85.97,2025-05-15,App Mobile,Social Media
1371,347,462,3,28.58,28.58,0,0.00%,0,85.74,2025-05-18,E-commerce,Website Banner
3293,476,1,3,40.41,28.29,12.12,30.00%,1,84.86,2025-05-17,App Mobile,Social Media
1996,251,30,3,31.09,27.98,3.11,10.00%,1,83.94,2025-06-04,E-commerce,Website Banner
2456,822,328,3,39.83,27.88,11.95,30.00%,1,83.64,2025-05-18,App Mobile,Social Media
2914,615,328,3,39.83,27.88,11.95,30.00%,1,83.64,2025-05-16,App Mobile,Social Media
1652,155,241,3,29.82,26.84,2.98,10.00%,1,80.51,2025-06-04,E-commerce,Website Banner
2228,418,174,3,26.41,26.41,0,0.00%,0,79.23,2025-06-05,App Mobile,App Mobile
1022,191,120,3,25.7,25.7,0,0.00%,0,77.1,2025-05-23,App Mobile,App Mobile
6,321,46,3,25.15,25.15,0,0.00%,0,75.45,2025-05-31,App Mobile,App Mobile
943,216,46,3,25.15,25.15,0,0.00%,0,75.45,2025-05-22,E-commerce,Website Banner
686,1313,14,3,24.96,24.96,0,0.00%,0,74.88,2025-05-24,App Mobile,App Mobile
2785,411,414,3,35.2,24.64,10.56,30.00%,1,73.92,2025-05-13,App Mobile,Social Media
1936,1333,402,3,34.45,24.12,10.34,30.00%,1,72.34,2025-05-14,App Mobile,Social Media
1502,1226,298,3,33.94,23.76,10.18,30.00%,1,71.27,2025-05-18,App Mobile,Social Media
1965,511,235,3,23.68,23.68,0,0.00%,0,71.04,2025-04-04,E-commerce,Website Banner
1468,588,82,3,32.21,22.55,9.66,30.00%,1,67.64,2025-05-14,App Mobile,Social Media
3315,341,90,3,31.67,22.17,9.5,30.00%,1,66.51,2025-05-13,App Mobile,Social Media
772,524,457,3,31.61,22.13,9.48,30.00%,1,66.38,2025-05-15,App Mobile,Social Media
2303,565,114,3,21.53,21.53,0,0.00%,0,64.59,2025-04-05,E-commerce,Website Banner
3036,229,114,3,21.53,21.53,0,0.00%,0,64.59,2025-06-16,E-commerce,Website Banner
2420,491,355,3,21.38,21.38,0,0.00%,0,64.14,2025-05-23,E-commerce,Website Banner
2834,536,195,3,16.69,16.69,0,0.00%,0,50.07,2025-05-06,App Mobile,App Mobile
466,425,198,3,14.64,14.64,0,0.00%,0,43.92,2025-04-16,E-commerce,Website Banner
2414,1243,198,3,14.64,14.64,0,0.00%,0,43.92,2025-05-19,E-commerce,Website Banner
15,68,238,4,85.9,85.9,0,0.00%,0,343.6,2025-05-23,E-commerce,Website Banner
3276,13,284,4,81.79,81.79,0,0.00%,0,327.16,2025-04-16,App Mobile,App Mobile
431,160,60,4,81.7,81.7,0,0.00%,0,326.8,2025-04-25,App Mobile,App Mobile
1073,756,60,4,81.7,81.7,0,0.00%,0,326.8,2025-06-13,E-commerce,Website Banner
1514,511,60,4,81.7,81.7,0,0.00%,0,326.8,2025-04-04,E-commerce,Website Banner
2741,591,146,4,81.06,81.06,0,0.00%,0,324.24,2025-05-23,E-commerce,Website Banner
135,1150,71,4,80.76,80.76,0,0.00%,0,323.04,2025-05-06,App Mobile,App Mobile
1480,1210,71,4,80.76,80.76,0,0.00%,0,323.04,2025-06-17,App Mobile,App Mobile
483,1310,10,4,79.7,79.7,0,0.00%,0,318.8,2025-05-22,E-commerce,Website Banner
544,240,10,4,79.7,79.7,0,0.00%,0,318.8,2025-05-31,App Mobile,App Mobile
847,371,10,4,79.7,79.7,0,0.00%,0,318.8,2025-04-20,E-commerce,Website Banner
1685,1342,182,4,78.63,78.63,0,0.00%,0,314.52,2025-05-23,E-commerce,Website Banner
2676,713,2,4,78.45,78.45,0,0.00%,0,313.8,2025-06-05,App Mobile,App Mobile
2135,736,257,4,77.9,77.9,0,0.00%,0,311.6,2025-04-14,E-commerce,Website Banner
2773,863,269,4,77.59,77.59,0,0.00%,0,310.36,2025-04-17,E-commerce,Website Banner
575,1155,163,4,76.96,76.96,0,0.00%,0,307.84,2025-05-23,E-commerce,Website Banner
1309,571,392,4,75.47,75.47,0,0.00%,0,301.88,2025-05-23,App Mobile,App Mobile
2147,326,392,4,75.47,75.47,0,0.00%,0,301.88,2025-04-19,E-commerce,Website Banner
2560,571,224,4,75.4,75.4,0,0.00%,0,301.6,2025-05-23,App Mobile,App Mobile
1660,1084,459,4,75.17,75.17,0,0.00%,0,300.68,2025-04-28,E-commerce,Website Banner
1663,131,459,4,75.17,75.17,0,0.00%,0,300.68,2025-04-22,E-commerce,Website Banner
2213,861,459,4,75.17,75.17,0,0.00%,0,300.68,2025-04-21,E-commerce,Website Banner
697,504,116,4,74.81,74.81,0,0.00%,0,299.24,2025-04-06,App Mobile,App Mobile
1304,581,116,4,74.81,74.81,0,0.00%,0,299.24,2025-05-31,E-commerce,Website Banner
1103,470,272,4,74.17,74.17,0,0.00%,0,296.68,2025-04-30,App Mobile,App Mobile
748,542,212,4,74.13,74.13,0,0.00%,0,296.52,2025-05-24,E-commerce,Website Banner
206,1019,403,4,81.8,73.62,8.18,10.00%,1,294.48,2025-06-05,E-commerce,Website Banner
2174,572,72,4,72.8,72.8,0,0.00%,0,291.2,2025-04-22,App Mobile,App Mobile
1132,402,398,4,71.15,71.15,0,0.00%,0,284.6,2025-05-13,E-commerce,Website Banner
2255,447,270,4,70.46,70.46,0,0.00%,0,281.84,2025-04-19,App Mobile,App Mobile
1243,659,31,4,69.82,69.82,0,0.00%,0,279.28,2025-04-17,App Mobile,App Mobile
1409,562,474,4,68.47,68.47,0,0.00%,0,273.88,2025-04-18,App Mobile,App Mobile
1151,17,250,4,68.22,68.22,0,0.00%,0,272.88,2025-04-29,E-commerce,Website Banner
2629,1162,470,4,67.73,67.73,0,0.00%,0,270.92,2025-04-05,App Mobile,App Mobile
2708,358,296,4,67.07,67.07,0,0.00%,0,268.28,2025-06-04,App Mobile,App Mobile
3173,765,296,4,67.07,67.07,0,0.00%,0,268.28,2025-04-20,E-commerce,Website Banner
3250,250,296,4,67.07,67.07,0,0.00%,0,268.28,2025-06-16,App Mobile,App Mobile
125,313,239,4,66.99,66.99,0,0.00%,0,267.96,2025-06-06,App Mobile,App Mobile
440,820,239,4,66.99,66.99,0,0.00%,0,267.96,2025-04-20,E-commerce,Website Banner
816,231,307,4,66.87,66.87,0,0.00%,0,267.48,2025-04-24,E-commerce,Website Banner
2510,349,307,4,66.87,66.87,0,0.00%,0,267.48,2025-06-15,App Mobile,App Mobile
2735,326,307,4,66.87,66.87,0,0.00%,0,267.48,2025-04-19,E-commerce,Website Banner
3359,181,478,4,66.52,66.52,0,0.00%,0,266.08,2025-06-05,App Mobile,App Mobile
972,78,162,4,66.5,66.5,0,0.00%,0,266,2025-05-18,E-commerce,Website Banner
1029,229,162,4,66.5,66.5,0,0.00%,0,266,2025-06-16,E-commerce,Website Banner
915,88,383,4,66.38,66.38,0,0.00%,0,265.52,2025-04-13,App Mobile,App Mobile
3190,1258,383,4,66.38,66.38,0,0.00%,0,265.52,2025-05-22,App Mobile,App Mobile
1462,1239,70,4,66.33,66.33,0,0.00%,0,265.32,2025-05-28,E-commerce,Website Banner
3298,975,70,4,66.33,66.33,0,0.00%,0,265.32,2025-04-14,App Mobile,App Mobile
1600,1253,332,4,65.88,65.88,0,0.00%,0,263.52,2025-04-24,E-commerce,Website Banner
2619,790,19,4,65.26,65.26,0,0.00%,0,261.04,2025-04-19,E-commerce,Website Banner
3203,1183,19,4,65.26,65.26,0,0.00%,0,261.04,2025-04-18,App Mobile,App Mobile
2416,250,33,4,65.23,65.23,0,0.00%,0,260.92,2025-06-16,App Mobile,App Mobile
1510,500,297,4,65.17,65.17,0,0.00%,0,260.68,2025-04-26,E-commerce,Website Banner
1801,543,297,4,65.17,65.17,0,0.00%,0,260.68,2025-04-26,E-commerce,Website Banner
2248,118,297,4,65.17,65.17,0,0.00%,0,260.68,2025-05-18,E-commerce,Website Banner
380,413,44,4,64.84,64.84,0,0.00%,0,259.36,2025-06-17,E-commerce,Website Banner
2162,548,435,4,64.5,64.5,0,0.00%,0,258,2025-04-25,App Mobile,App Mobile
105,405,276,4,64.44,64.44,0,0.00%,0,257.76,2025-05-20,E-commerce,Website Banner
893,163,276,4,64.44,64.44,0,0.00%,0,257.76,2025-05-20,App Mobile,App Mobile
1061,303,276,4,64.44,64.44,0,0.00%,0,257.76,2025-06-05,App Mobile,App Mobile
1234,468,194,4,64.11,64.11,0,0.00%,0,256.44,2025-05-05,App Mobile,App Mobile
403,604,237,4,64.08,64.08,0,0.00%,0,256.32,2025-05-26,E-commerce,Website Banner
1505,1146,469,4,64.08,64.08,0,0.00%,0,256.32,2025-05-24,E-commerce,Website Banner
1577,260,469,4,64.08,64.08,0,0.00%,0,256.32,2025-05-14,E-commerce,Website Banner
2161,678,469,4,64.08,64.08,0,0.00%,0,256.32,2025-04-05,E-commerce,Website Banner
2338,837,237,4,64.08,64.08,0,0.00%,0,256.32,2025-05-05,E-commerce,Website Banner
2961,751,371,4,63.82,63.82,0,0.00%,0,255.28,2025-06-16,E-commerce,Website Banner
1989,810,372,4,63.79,63.79,0,0.00%,0,255.16,2025-06-16,App Mobile,App Mobile
537,855,385,4,63.23,63.23,0,0.00%,0,252.92,2025-05-21,App Mobile,App Mobile
3038,345,385,4,63.23,63.23,0,0.00%,0,252.92,2025-04-14,E-commerce,Website Banner
3070,753,56,4,62.92,62.92,0,0.00%,0,251.68,2025-05-04,App Mobile,App Mobile
1179,1277,38,4,62.8,62.8,0,0.00%,0,251.2,2025-05-06,App Mobile,App Mobile
