merchant_id,label_is_bad,total_fraud_loss,label_generated_ts,label_generated_stage
m_04060,0,66.24,,
m_04061,0,4.53,,
m_04062,0,1.75,,
m_04063,0,4.17,,
m_04064,0,3.24,,
m_04065,0,0.62,,
m_04066,0,6.02,,
m_04067,0,18.89,,
m_04068,0,2.01,,
m_04069,0,3.09,,
m_04070,0,1.33,,
m_04071,0,2.94,,
m_04072,0,4.52,,
m_04073,0,1.1,,
m_04074,0,5.06,,
m_04075,0,0.25,,
m_04076,0,1.03,,
m_04077,0,2.11,,
m_04078,0,5.06,,
m_04079,0,3.44,,
m_04080,0,2.08,,
m_04081,0,4.28,,
m_04082,0,0.58,,
m_04083,0,0.28,,
m_04084,0,2.7,,
m_04085,0,330.93,,
m_04086,0,2.21,,
m_04087,0,5.95,,
m_04088,0,6.89,,
m_04089,0,0.46,,
m_04090,0,1.0,,
m_04091,0,1.02,,
m_04092,0,0.83,,
m_04093,0,6.23,,
m_04094,0,3.63,,
m_04095,0,1.77,,
m_04096,0,1.22,,
m_04097,0,6.59,,
m_04098,1,1.38,2025-11-15 00:00:00,onboarding
m_04099,0,0.67,,
m_04100,0,0.34,,
m_04101,0,9.68,,
m_04102,0,2.36,,
m_04103,1,16.36,2025-06-14 03:00:00,post onboarding
m_04104,0,0.52,,
m_04105,0,1.27,,
m_04106,0,0.12,,
m_04107,0,0.1,,
m_04108,0,0.82,,
m_04109,0,5.64,,
m_04110,0,4.11,,
m_04111,0,0.56,,
m_04112,0,1.75,,
m_04113,0,1.24,,
m_04114,0,3.79,,
m_04115,0,2.46,,
m_04116,0,0.34,,
m_04117,0,16.88,,
m_04118,0,0.57,,
m_04119,0,5.55,,
m_04120,0,1.34,,
m_04121,0,8.92,,
m_04122,0,0.29,,
m_04123,0,2.92,,
m_04124,0,2.97,,
m_04125,0,3.23,,
m_04126,0,5.49,,
m_04127,0,7.25,,
m_04128,0,3.49,,
m_04129,0,1.52,,
m_04130,0,4.83,,
m_04131,0,28.05,,
m_04132,0,2.45,,
m_04133,0,2.45,,
m_04134,0,3.43,,
m_04135,0,0.85,,
m_04136,0,0.14,,
m_04137,0,0.5,,
m_04138,0,1.99,,
m_04139,1,0.56,2025-04-07 00:00:00,onboarding
m_04140,0,4.08,,
m_04141,0,2.98,,
m_04142,0,5.39,,
m_04143,0,0.38,,
m_04144,0,1.83,,
m_04145,0,5.04,,
m_04146,0,0.97,,
m_04147,0,4.85,,
m_04148,0,2.12,,
m_04149,0,0.04,,
m_04150,0,13.4,,
m_04151,0,0.54,,
m_04152,1,3.71,2025-10-22 18:00:00,post onboarding
m_04153,1,125.2,2026-01-03 13:00:00,post onboarding
m_04154,0,4.84,,
m_04155,0,4.35,,
m_04156,0,1.69,,
m_04157,0,4.61,,
m_04158,0,0.97,,
m_04159,0,3.29,,
m_04160,0,138.94,,
m_04161,0,119.75,,
m_04162,0,0.82,,
m_04163,0,1.5,,
m_04164,0,3.74,,
m_04165,0,6.04,,
m_04166,0,2.68,,
m_04167,0,6.59,,
m_04168,0,1.38,,
m_04169,0,1.74,,
m_04170,0,1.73,,
m_04171,0,9.23,,
m_04172,0,0.12,,
m_04173,0,4.74,,
m_04174,0,182.64,,
m_04175,0,2.18,,
m_04176,0,3.13,,
m_04177,0,0.29,,
m_04178,1,0.52,2025-02-25 00:00:00,onboarding
m_04179,0,0.93,,
m_04180,0,8.5,,
m_04181,0,1.69,,
m_04182,0,1.82,,
m_04183,0,5.0,,
m_04184,0,3.5,,
m_04185,0,0.66,,
m_04186,0,0.33,,
m_04187,0,7.22,,
m_04188,0,4.62,,
m_04189,0,0.06,,
m_04190,0,0.85,,
m_04191,0,6.27,,
m_04192,0,6.84,,
m_04193,0,0.15,,
m_04194,0,1.48,,
m_04195,0,2.42,,
m_04196,0,92.23,,
m_04197,0,0.87,,
m_04198,0,0.19,,
m_04199,0,0.35,,
m_04200,0,1.59,,
m_04201,0,3.55,,
m_04202,0,2.7,,
m_04203,0,2.09,,
m_04204,1,206.32,2025-07-24 00:00:00,onboarding
m_04205,0,0.27,,
m_04206,0,0.51,,
m_04207,0,3.08,,
m_04208,0,0.9,,
m_04209,0,0.37,,
m_04210,0,1.66,,
m_04211,0,1.53,,
m_04212,0,0.91,,
m_04213,0,3.51,,
m_04214,0,0.97,,
m_04215,0,0.88,,
m_04216,0,0.1,,
m_04217,0,2.2,,
m_04218,0,1.4,,
m_04219,0,1.08,,
m_04220,0,1.47,,
m_04221,0,1.35,,
m_04222,0,0.18,,
m_04223,0,4.66,,
m_04224,0,0.23,,
m_04225,0,56.54,,
m_04226,0,3.19,,
m_04227,0,17.41,,
m_04228,0,0.99,,
m_04229,0,5.5,,
m_04230,0,9.36,,
m_04231,0,3.4,,
m_04232,0,303.25,,
m_04233,0,1.55,,
m_04234,0,0.81,,
m_04235,0,2.74,,
m_04236,0,6.65,,
m_04237,0,3.0,,
m_04238,0,0.94,,
m_04239,0,4.13,,
m_04240,0,0.59,,
m_04241,0,0.34,,
m_04242,0,0.62,,
m_04243,0,4.2,,
m_04244,0,0.31,,
m_04245,0,17.86,,
m_04246,0,1.81,,
m_04247,0,44.01,,
m_04248,0,1.3,,
m_04249,0,5.63,,
m_04250,0,1.9,,
m_04251,0,25.44,,
m_04252,1,0.82,2025-11-22 00:00:00,onboarding
m_04253,0,0.77,,
m_04254,0,3.19,,
m_04255,0,4.95,,
m_04256,0,0.78,,
m_04257,0,1.08,,
m_04258,0,0.06,,
m_04259,0,11.44,,
m_04260,0,0.86,,
m_04261,0,4.68,,
m_04262,0,1.84,,
m_04263,0,4.56,,
m_04264,0,6.58,,
m_04265,0,1.82,,
m_04266,0,3.25,,
m_04267,0,7.99,,
m_04268,1,1.75,2025-09-18 10:00:00,post onboarding
m_04269,0,680.93,,
m_04270,0,1.96,,
m_04271,0,10.05,,
m_04272,0,1.89,,
m_04273,0,1.24,,
m_04274,0,0.29,,
m_04275,0,14.6,,
m_04276,0,5.9,,
m_04277,0,5.02,,
m_04278,0,4.12,,
m_04279,0,1.88,,
m_04280,0,0.57,,
m_04281,0,1.89,,
m_04282,0,84.27,,
m_04283,0,2.37,,
m_04284,0,6.09,,
m_04285,0,0.91,,
m_04286,0,106.49,,
m_04287,0,1.61,,
m_04288,0,2.6,,
m_04289,0,3.51,,
m_04290,0,7.75,,
m_04291,0,4.34,,
m_04292,0,102.05,,
m_04293,0,0.65,,
m_04294,0,2.92,,
m_04295,0,1.81,,
m_04296,0,0.45,,
m_04297,0,1.03,,
m_04298,0,0.63,,
m_04299,0,3.28,,
m_04300,0,6.85,,
m_04301,0,2.45,,
m_04302,0,3.81,,
m_04303,0,2.95,,
m_04304,0,2.6,,
m_04305,0,0.34,,
m_04306,0,5.58,,
m_04307,0,3.04,,
m_04308,0,0.06,,
m_04309,0,1.59,,
m_04310,0,1.53,,
m_04311,0,6.2,,
m_04312,0,36.42,,
m_04313,0,0.36,,
m_04314,0,3.57,,
m_04315,0,384.79,,
m_04316,0,1.66,,
m_04317,0,9.82,,
m_04318,0,1.99,,
m_04319,0,2.47,,
m_04320,0,1.42,,
m_04321,0,3.36,,
m_04322,0,1.36,,
m_04323,0,0.43,,
m_04324,0,4.1,,
m_04325,0,3.41,,
m_04326,0,9.2,,
m_04327,0,1.12,,
m_04328,0,66.77,,
m_04329,0,49.65,,
m_04330,0,1.0,,
m_04331,0,2.08,,
m_04332,0,1.99,,
m_04333,0,3.12,,
m_04334,0,4.27,,
m_04335,0,129.48,,
m_04336,0,2.22,,
m_04337,0,4.5,,
m_04338,0,8.2,,
m_04339,0,7.9,,
m_04340,0,28.18,,
m_04341,0,2.97,,
m_04342,0,7.85,,
m_04343,0,3.44,,
m_04344,0,4.24,,
m_04345,0,1.13,,
m_04346,0,0.15,,
m_04347,0,0.71,,
m_04348,0,13.41,,
m_04349,0,1.56,,
m_04350,0,2.68,,
m_04351,0,3.02,,
m_04352,0,1.33,,
m_04353,1,0.59,2025-09-27 00:00:00,onboarding
m_04354,0,0.95,,
m_04355,0,0.25,,
m_04356,0,0.46,,
m_04357,0,1.91,,
m_04358,0,2.14,,
m_04359,0,85.88,,
m_04360,0,1.03,,
m_04361,0,1.71,,
m_04362,0,3.12,,
m_04363,0,0.29,,
m_04364,0,4.71,,
m_04365,0,0.87,,
m_04366,0,1.5,,
m_04367,0,5.65,,
m_04368,0,0.41,,
m_04369,0,1.64,,
m_04370,0,2.0,,
m_04371,0,50.68,,
m_04372,0,1.02,,
m_04373,0,84.29,,
m_04374,0,2.95,,
m_04375,0,0.11,,
m_04376,0,2.37,,
m_04377,0,42.44,,
m_04378,0,0.51,,
m_04379,0,115.41,,
m_04380,0,5.3,,
m_04381,0,2.14,,
m_04382,0,0.72,,
m_04383,0,4.51,,
m_04384,0,98.94,,
m_04385,0,169.54,,
m_04386,0,8.16,,
m_04387,0,0.48,,
m_04388,0,0.74,,
m_04389,0,0.42,,
m_04390,0,0.89,,
m_04391,0,0.91,,
m_04392,0,2.92,,
m_04393,0,20.91,,
m_04394,0,4.27,,
m_04395,0,0.23,,
m_04396,0,2.63,,
m_04397,0,1.97,,
m_04398,0,6.79,,
m_04399,0,5.99,,
m_04400,0,1.43,,
m_04401,0,0.09,,
m_04402,0,0.29,,
m_04403,0,72.5,,
m_04404,1,1.46,2025-08-16 00:00:00,onboarding
m_04405,0,1.46,,
m_04406,0,0.65,,
m_04407,1,4.52,2025-07-20 00:00:00,post onboarding
m_04408,0,1.27,,
m_04409,0,0.28,,
m_04410,1,0.27,2025-10-25 00:00:00,onboarding
m_04411,0,0.17,,
m_04412,0,1.0,,
m_04413,0,2.73,,
m_04414,0,0.05,,
m_04415,0,0.92,,
m_04416,0,0.85,,
m_04417,0,0.49,,
m_04418,0,2.94,,
m_04419,0,0.23,,
m_04420,0,0.21,,
m_04421,0,1.89,,
m_04422,0,49.34,,
m_04423,0,1.49,,
m_04424,0,2.19,,
m_04425,0,1.92,,
m_04426,0,3.09,,
m_04427,0,7.23,,
m_04428,0,10.12,,
m_04429,0,3.91,,
m_04430,0,5.85,,
m_04431,0,0.73,,
m_04432,0,0.6,,
m_04433,0,58.88,,
m_04434,0,8.12,,
m_04435,0,6.23,,
m_04436,0,1.47,,
m_04437,0,2.81,,
m_04438,0,7.64,,
m_04439,0,1.5,,
m_04440,0,19.09,,
m_04441,0,2.05,,
m_04442,0,6.72,,
m_04443,0,0.86,,
m_04444,0,0.08,,
m_04445,0,0.55,,
m_04446,0,1.82,,
m_04447,0,168.6,,
m_04448,0,136.08,,
m_04449,0,5.48,,
m_04450,0,5.75,,
m_04451,0,1.82,,
m_04452,0,6.46,,
m_04453,0,2.52,,
m_04454,0,0.99,,
m_04455,0,4.67,,
m_04456,0,87.14,,
m_04457,0,56.03,,
m_04458,0,3.04,,
m_04459,0,15.0,,
m_04460,0,0.69,,
m_04461,0,3.7,,
m_04462,0,1.16,,
m_04463,0,3.74,,
m_04464,0,3.06,,
m_04465,0,2.37,,
m_04466,0,3.9,,
m_04467,0,1.87,,
m_04468,0,2.82,,
m_04469,0,3.99,,
m_04470,0,1.97,,
m_04471,0,0.7,,
m_04472,1,117.87,2025-05-12 20:00:00,post onboarding
m_04473,0,54.27,,
m_04474,0,2.26,,
m_04475,0,4.79,,
m_04476,0,2.24,,
m_04477,0,0.43,,
m_04478,0,2.22,,
m_04479,0,0.05,,
m_04480,0,1.68,,
m_04481,0,4.7,,
m_04482,0,1.9,,
m_04483,0,0.07,,
m_04484,0,0.16,,
m_04485,0,1.67,,
m_04486,0,0.96,,
m_04487,0,5.09,,
m_04488,0,169.21,,
m_04489,0,22.95,,
m_04490,0,0.44,,
m_04491,0,3.36,,
m_04492,0,0.21,,
m_04493,0,1.08,,
m_04494,0,4.57,,
m_04495,0,0.04,,
m_04496,0,56.37,,
m_04497,0,0.36,,
m_04498,0,0.64,,
m_04499,0,1.96,,
m_04500,0,8.94,,
m_04501,0,0.88,,
m_04502,0,1.33,,
m_04503,1,0.93,2025-01-28 00:00:00,onboarding
m_04504,0,6.83,,
m_04505,0,7.31,,
m_04506,0,0.23,,
m_04507,0,2.37,,
m_04508,0,0.75,,
m_04509,0,3.32,,
m_04510,0,0.94,,
m_04511,0,5.59,,
m_04512,0,2.12,,
m_04513,0,4.17,,
m_04514,0,0.21,,
m_04515,0,6.01,,
m_04516,0,1.39,,
m_04517,0,7.9,,
m_04518,0,1.27,,
m_04519,0,1.56,,
m_04520,1,0.02,2025-02-01 00:00:00,onboarding
m_04521,0,1.63,,
m_04522,0,1.49,,
m_04523,0,4.88,,
m_04524,0,270.67,,
m_04525,0,2.31,,
m_04526,1,0.67,2025-10-04 00:00:00,onboarding
m_04527,0,0.16,,
m_04528,0,0.37,,
m_04529,0,11.54,,
m_04530,0,3.1,,
m_04531,0,7.65,,
m_04532,0,1.57,,
m_04533,0,3.15,,
m_04534,0,65.69,,
m_04535,0,6.33,,
m_04536,0,75.26,,
m_04537,0,0.94,,
m_04538,0,0.75,,
m_04539,0,7.82,,
m_04540,0,1.88,,
m_04541,1,0.04,2025-10-21 00:00:00,onboarding
m_04542,0,0.22,,
m_04543,0,0.41,,
m_04544,0,1.28,,
m_04545,0,0.63,,
m_04546,0,0.27,,
m_04547,0,0.01,,
m_04548,0,3.95,,
m_04549,0,2.63,,
m_04550,0,0.92,,
m_04551,0,1.62,,
m_04552,0,0.18,,
m_04553,0,6.06,,
m_04554,0,6.89,,
m_04555,0,0.42,,
m_04556,0,4.14,,
m_04557,0,1.99,,
m_04558,0,0.05,,
m_04559,0,9.89,,
m_04560,1,1.72,2026-03-29 18:00:00,post onboarding
m_04561,0,4.15,,
m_04562,0,5.65,,
m_04563,0,5.87,,
m_04564,0,1.45,,
m_04565,0,3.9,,
m_04566,0,9.04,,
m_04567,0,1.72,,
m_04568,0,0.59,,
m_04569,0,0.66,,
m_04570,0,1.88,,
m_04571,0,0.29,,
m_04572,0,1.4,,
m_04573,0,0.16,,
m_04574,0,2.87,,
m_04575,0,1.51,,
m_04576,0,8.38,,
m_04577,0,2.08,,
m_04578,0,2.39,,
m_04579,0,0.02,,
m_04580,0,3.64,,
m_04581,0,0.07,,
m_04582,0,53.62,,
m_04583,0,1.11,,
m_04584,0,0.15,,
m_04585,0,89.82,,
m_04586,0,0.07,,
m_04587,0,1.84,,
m_04588,0,0.77,,
m_04589,0,0.16,,
m_04590,0,2.7,,
m_04591,0,0.38,,
m_04592,0,2.26,,
m_04593,0,422.12,,
m_04594,0,6.36,,
m_04595,0,1.73,,
m_04596,0,3.29,,
m_04597,0,2.18,,
m_04598,0,16.03,,
m_04599,0,4.65,,
m_04600,0,0.3,,
m_04601,0,0.64,,
m_04602,0,3.07,,
m_04603,0,8.75,,
m_04604,1,1.02,2026-03-10 03:00:00,post onboarding
m_04605,0,12.44,,
m_04606,0,4.52,,
m_04607,1,0.55,2025-07-07 16:00:00,post onboarding
m_04608,0,1.0,,
m_04609,0,1.47,,
m_04610,0,7.43,,
m_04611,0,2.89,,
m_04612,1,0.45,2025-03-20 00:00:00,onboarding
m_04613,0,1.1,,
m_04614,0,0.51,,
m_04615,0,223.47,,
m_04616,0,3.24,,
m_04617,0,85.63,,
m_04618,0,79.0,,
m_04619,0,4.89,,
m_04620,0,1.43,,
m_04621,0,26.52,,
m_04622,0,1.31,,
m_04623,0,2.51,,
m_04624,0,1.81,,
m_04625,0,155.28,,
m_04626,0,1.48,,
m_04627,0,2.13,,
m_04628,0,0.85,,
m_04629,0,1.5,,
m_04630,0,75.76,,
m_04631,0,1.83,,
m_04632,0,3.85,,
m_04633,0,12.27,,
m_04634,0,2.16,,
m_04635,0,1.38,,
m_04636,0,2.19,,
m_04637,0,2.24,,
m_04638,0,1.84,,
m_04639,0,1.51,,
m_04640,1,0.18,2025-10-09 00:00:00,onboarding
m_04641,0,1.48,,
m_04642,0,3.77,,
m_04643,0,2.14,,
m_04644,0,0.81,,
m_04645,0,11.92,,
m_04646,0,0.79,,
m_04647,0,4.01,,
m_04648,0,0.56,,
m_04649,0,5.18,,
m_04650,0,4.67,,
m_04651,0,2.27,,
m_04652,0,1.57,,
m_04653,0,1.18,,
m_04654,1,2.27,2025-06-20 00:00:00,post onboarding
m_04655,0,1.34,,
m_04656,0,0.62,,
m_04657,0,19.83,,
m_04658,0,2.07,,
m_04659,0,0.3,,
m_04660,0,0.51,,
m_04661,0,102.37,,
m_04662,0,0.92,,
m_04663,0,0.59,,
m_04664,0,93.33,,
m_04665,0,0.98,,
m_04666,0,9.23,,
m_04667,0,8.91,,
m_04668,0,5.17,,
m_04669,0,1.98,,
m_04670,0,1.87,,
m_04671,0,25.82,,
m_04672,0,15.28,,
m_04673,0,2.12,,
m_04674,0,0.99,,
m_04675,0,4.58,,
m_04676,0,3.96,,
m_04677,0,2.94,,
m_04678,0,3.28,,
m_04679,0,0.2,,
m_04680,0,0.55,,
m_04681,0,0.25,,
m_04682,0,3.23,,
m_04683,0,0.37,,
m_04684,0,5.83,,
m_04685,0,2.95,,
m_04686,0,0.78,,
m_04687,1,6.11,2025-08-31 06:00:00,post onboarding
m_04688,0,6.66,,
m_04689,0,1.53,,
m_04690,0,1.81,,
m_04691,0,0.58,,
m_04692,0,0.42,,
m_04693,0,0.51,,
m_04694,0,2.09,,
m_04695,0,0.94,,
m_04696,0,609.95,,
m_04697,0,2.11,,
m_04698,0,0.36,,
m_04699,0,32.31,,
m_04700,0,17.57,,
m_04701,0,1.0,,
m_04702,0,2.41,,
m_04703,0,0.12,,
m_04704,0,1.81,,
m_04705,0,1.32,,
m_04706,0,3.99,,
m_04707,0,5.03,,
m_04708,0,10.5,,
m_04709,0,1.54,,
m_04710,0,1.22,,
m_04711,0,0.97,,
m_04712,0,0.67,,
m_04713,0,3.44,,
m_04714,0,0.97,,
m_04715,0,1.59,,
m_04716,0,0.48,,
m_04717,0,0.14,,
m_04718,0,0.6,,
m_04719,0,2.28,,
m_04720,0,0.94,,
m_04721,0,3.44,,
m_04722,0,7.5,,
m_04723,0,2.7,,
m_04724,0,0.49,,
m_04725,0,1.81,,
m_04726,0,1.41,,
m_04727,0,2.16,,
m_04728,0,2.08,,
m_04729,0,117.47,,
m_04730,0,1.08,,
m_04731,0,1.79,,
m_04732,0,4.97,,
m_04733,0,0.6,,
m_04734,0,0.24,,
m_04735,0,1.48,,
m_04736,0,6.02,,
m_04737,0,1.37,,
m_04738,0,0.79,,
m_04739,0,1.23,,
m_04740,0,0.62,,
m_04741,0,7.19,,
m_04742,0,0.44,,
m_04743,0,0.88,,
m_04744,0,0.76,,
m_04745,0,4.59,,
m_04746,0,1.85,,
m_04747,0,8.41,,
m_04748,0,3.29,,
m_04749,0,2.69,,
m_04750,0,1.04,,
m_04751,0,8.4,,
m_04752,0,0.84,,
m_04753,0,1.54,,
m_04754,0,2.53,,
m_04755,0,0.24,,
m_04756,0,0.88,,
m_04757,0,1.66,,
m_04758,0,0.78,,
m_04759,0,2.78,,
m_04760,0,1.3,,
m_04761,0,168.87,,
m_04762,0,6.12,,
m_04763,0,2.92,,
m_04764,0,0.84,,
m_04765,0,9.52,,
m_04766,0,1.29,,
m_04767,0,4.45,,
m_04768,0,2.11,,
m_04769,0,2.63,,
m_04770,0,281.83,,
m_04771,0,2.63,,
m_04772,0,65.09,,
m_04773,0,1.14,,
m_04774,0,3.76,,
m_04775,0,4.66,,
m_04776,0,1.14,,
m_04777,0,1.62,,
m_04778,0,1.86,,
m_04779,0,1.47,,
m_04780,0,6.74,,
m_04781,0,2.33,,
m_04782,0,1.09,,
m_04783,0,3.56,,
m_04784,0,2.03,,
m_04785,0,0.99,,
m_04786,0,3.14,,
m_04787,0,0.95,,
m_04788,0,3.44,,
m_04789,0,2.38,,
m_04790,0,0.09,,
m_04791,0,2.49,,
m_04792,0,2.69,,
m_04793,0,0.52,,
m_04794,0,0.95,,
m_04795,0,0.96,,
m_04796,0,2.39,,
m_04797,0,0.94,,
m_04798,0,4.04,,
m_04799,0,111.17,,
m_04800,0,4.74,,
m_04801,0,0.89,,
m_04802,0,1.96,,
m_04803,0,0.55,,
m_04804,0,2.52,,
m_04805,0,62.81,,
m_04806,0,0.73,,
m_04807,0,1.04,,
m_04808,0,2.89,,
m_04809,0,4.99,,
m_04810,0,2.6,,
m_04811,0,1.83,,
m_04812,0,0.73,,
m_04813,0,2.7,,
m_04814,0,0.45,,
m_04815,0,6.02,,
m_04816,0,0.68,,
m_04817,0,11.97,,
m_04818,0,0.75,,
m_04819,0,1.62,,
m_04820,0,4.65,,
m_04821,1,13.9,2025-12-30 08:00:00,post onboarding
m_04822,0,0.59,,
m_04823,0,3.06,,
m_04824,0,5.2,,
m_04825,0,1.73,,
m_04826,0,12.63,,
m_04827,0,0.76,,
m_04828,0,0.82,,
m_04829,0,4.95,,
m_04830,1,598.85,2026-01-04 16:00:00,post onboarding
m_04831,0,1.05,,
m_04832,0,161.63,,
m_04833,0,1.03,,
m_04834,0,0.03,,
m_04835,0,12.5,,
m_04836,0,3.15,,
m_04837,0,0.87,,
m_04838,0,0.87,,
m_04839,0,4.09,,
m_04840,0,1.87,,
m_04841,0,73.96,,
m_04842,0,3.63,,
m_04843,0,2.16,,
m_04844,0,3.62,,
m_04845,0,0.42,,
m_04846,0,0.17,,
m_04847,0,0.17,,
m_04848,0,2.24,,
m_04849,0,2.35,,
m_04850,1,5.18,2025-07-15 05:00:00,post onboarding
m_04851,0,2.89,,
m_04852,0,5.11,,
m_04853,0,1.75,,
m_04854,0,3.36,,
m_04855,0,2.92,,
m_04856,1,0.68,2026-02-13 14:00:00,post onboarding
m_04857,0,1.41,,
m_04858,0,108.66,,
m_04859,0,2.01,,
m_04860,0,0.29,,
m_04861,0,2.95,,
m_04862,1,0.21,2025-04-13 00:00:00,onboarding
m_04863,0,1.19,,
m_04864,0,4.86,,
m_04865,0,2.18,,
m_04866,0,49.87,,
m_04867,0,16.2,,
m_04868,0,0.73,,
m_04869,0,4.44,,
m_04870,0,0.96,,
m_04871,0,4.5,,
m_04872,0,1.0,,
m_04873,0,4.41,,
m_04874,0,5.38,,
m_04875,0,5.25,,
m_04876,0,0.6,,
m_04877,0,2.58,,
m_04878,0,0.62,,
m_04879,0,3.7,,
m_04880,0,7.62,,
m_04881,0,4.91,,
m_04882,0,82.21,,
m_04883,0,1.04,,
m_04884,0,4.23,,
m_04885,0,2.05,,
m_04886,0,101.58,,
m_04887,0,0.55,,
m_04888,0,1.34,,
m_04889,0,69.12,,
m_04890,0,1.6,,
m_04891,0,0.44,,
m_04892,0,2.56,,
m_04893,0,1.98,,
m_04894,0,6.72,,
m_04895,0,1.06,,
m_04896,1,0.48,2025-03-10 00:00:00,onboarding
m_04897,0,2.39,,
m_04898,0,7.9,,
m_04899,0,1.3,,
m_04900,0,4.62,,
m_04901,0,1.38,,
m_04902,0,0.47,,
m_04903,0,31.72,,
m_04904,0,56.0,,
m_04905,0,0.81,,
m_04906,0,2.07,,
m_04907,0,1.66,,
m_04908,0,1.58,,
m_04909,0,2.13,,
m_04910,0,6.46,,
m_04911,0,1.25,,
m_04912,0,2.87,,
m_04913,1,541.76,2026-03-10 09:00:00,post onboarding
m_04914,0,0.39,,
m_04915,0,3.34,,
m_04916,0,0.29,,
m_04917,0,3.39,,
m_04918,0,2.48,,
m_04919,0,1.06,,
m_04920,0,0.83,,
m_04921,0,126.53,,
m_04922,0,2.24,,
m_04923,0,0.8,,
m_04924,0,3.93,,
m_04925,0,4.49,,
m_04926,0,2.33,,
m_04927,0,143.78,,
m_04928,0,2.44,,
m_04929,0,2.76,,
m_04930,0,0.37,,
m_04931,0,0.12,,
m_04932,0,5.56,,
m_04933,0,4.32,,
m_04934,0,7.18,,
m_04935,0,2.71,,
m_04936,0,3.5,,
m_04937,0,36.98,,
m_04938,0,0.04,,
m_04939,0,0.69,,
m_04940,0,2.85,,
m_04941,0,1.01,,
m_04942,0,0.34,,
m_04943,1,16.62,2026-01-25 16:00:00,post onboarding
m_04944,0,0.92,,
m_04945,0,0.25,,
m_04946,0,2.89,,
m_04947,0,6.7,,
m_04948,0,1.41,,
m_04949,0,1.77,,
m_04950,0,2.63,,
m_04951,0,4.11,,
m_04952,0,2.88,,
m_04953,0,5.86,,
m_04954,0,1.31,,
m_04955,0,1.16,,
m_04956,0,0.31,,
m_04957,0,0.79,,
m_04958,0,1.33,,
m_04959,0,68.76,,
m_04960,0,2.17,,
m_04961,0,1.62,,
m_04962,0,3.22,,
m_04963,0,2.07,,
m_04964,0,0.83,,
m_04965,0,343.53,,
m_04966,0,1.07,,
m_04967,0,0.84,,
m_04968,0,1.6,,
m_04969,0,3.32,,
m_04970,0,4.07,,
m_04971,0,1.13,,
m_04972,1,16.78,2025-03-28 00:00:00,onboarding
m_04973,0,6.59,,
m_04974,0,0.75,,
m_04975,0,0.31,,
m_04976,0,1.98,,
m_04977,0,0.27,,
m_04978,1,2.05,2025-03-22 22:00:00,post onboarding
m_04979,0,0.6,,
m_04980,0,0.38,,
m_04981,0,0.12,,
m_04982,0,101.92,,
m_04983,0,9.54,,
m_04984,0,1.98,,
m_04985,0,5.15,,
m_04986,0,1.25,,
m_04987,0,4.67,,
m_04988,0,81.24,,
m_04989,0,7.77,,
m_04990,0,2.45,,
m_04991,0,0.08,,
m_04992,0,0.64,,
m_04993,0,554.06,,
m_04994,0,2.44,,
m_04995,0,0.77,,
m_04996,0,0.39,,
m_04997,0,3.26,,
m_04998,0,12.35,,
m_04999,0,83.6,,
m_05000,0,0.8,,
m_05001,0,2.2,,
m_05002,0,0.28,,
m_05003,0,3.62,,
m_05004,0,2.42,,
m_05005,0,1.15,,
m_05006,0,2.25,,
m_05007,0,0.62,,
m_05008,0,0.1,,
m_05009,0,4.87,,
m_05010,0,0.64,,
m_05011,0,127.38,,
m_05012,0,1.53,,
m_05013,0,1.9,,
m_05014,1,0.25,2025-09-19 00:00:00,onboarding
m_05015,0,3.69,,
m_05016,0,0.94,,
m_05017,0,38.91,,
m_05018,0,4.17,,
m_05019,1,11.9,2025-04-15 07:00:00,post onboarding
m_05020,0,2.37,,
m_05021,0,4.47,,
m_05022,0,3.16,,
m_05023,0,5.59,,
m_05024,0,94.8,,
m_05025,0,1104.98,,
m_05026,0,1.74,,
m_05027,1,3.32,2026-01-25 01:00:00,post onboarding
m_05028,0,0.23,,
m_05029,0,1.53,,
m_05030,0,0.0,,
m_05031,0,0.03,,
m_05032,0,2.07,,
m_05033,0,9.13,,
m_05034,0,1.81,,
m_05035,0,6.15,,
m_05036,0,0.98,,
m_05037,0,0.78,,
m_05038,0,2.36,,
m_05039,0,7.6,,
m_05040,0,0.61,,
m_05041,0,5.21,,
m_05042,0,5.52,,
m_05043,0,4.89,,
m_05044,0,2.34,,
m_05045,0,60.98,,
m_05046,0,1.45,,
m_05047,0,0.16,,
m_05048,0,2.9,,
m_05049,0,4.07,,
m_05050,0,60.76,,
m_05051,0,18.37,,
m_05052,0,0.66,,
m_05053,0,18.12,,
m_05054,0,1.06,,
m_05055,0,0.16,,
m_05056,0,1.37,,
m_05057,0,4.54,,
m_05058,0,1.53,,
m_05059,0,5.58,,
m_05060,0,1.4,,
m_05061,0,1.56,,
m_05062,0,0.59,,
m_05063,0,4.13,,
m_05064,0,108.02,,
m_05065,0,0.59,,
m_05066,0,3.1,,
m_05067,0,2.97,,
m_05068,0,0.08,,
m_05069,0,8.19,,
m_05070,0,2.47,,
m_05071,0,21.01,,
m_05072,0,0.56,,
m_05073,0,326.36,,
m_05074,0,1.77,,
m_05075,0,221.27,,
m_05076,0,9.91,,
m_05077,0,3.31,,
m_05078,0,1.45,,
m_05079,0,0.71,,
m_05080,0,3.56,,
m_05081,0,2.9,,
m_05082,1,3.84,2026-02-04 20:00:00,post onboarding
m_05083,0,6.11,,
