dispute_id,transaction_id,merchant_id,dispute_open_ts,dispute_amount,dispute_reason,dispute_outcome,dispute_close_ts,is_fraud_dispute
d_0001034,t_0097053,m_06405,2026-03-01 23:45:00,158.3,other,pending,,False
d_0001035,t_0097058,m_06405,2026-05-11 04:53:00,101.93,not_as_described,won,2026-05-22 04:53:00,False
d_0001036,t_0097127,m_06408,2026-02-26 15:49:00,98.65,processing_error,lost,2026-03-12 15:49:00,False
d_0001037,t_0097475,m_06446,2025-06-21 04:09:00,84.45,processing_error,won,2025-08-04 04:09:00,False
d_0001038,t_0097753,m_06468,2025-04-27 10:06:00,164.81,not_as_described,lost,2025-05-12 10:06:00,False
d_0001039,t_0098045,m_06495,2026-03-29 07:05:00,819.25,not_as_described,won,2026-04-30 07:05:00,False
d_0001040,t_0098063,m_06496,2025-12-31 12:22:00,40.7,fraud,lost,2026-01-25 12:22:00,True
d_0001041,t_0098106,m_06500,2025-11-18 08:35:00,350.88,not_received,won,2025-12-27 08:35:00,False
d_0001042,t_0098126,m_06502,2025-05-16 07:20:00,480.33,fraud,lost,2025-05-30 07:20:00,True
d_0001043,t_0098263,m_06508,2025-05-21 06:30:00,291.57,not_as_described,lost,2025-06-08 06:30:00,False
d_0001044,t_0098371,m_06516,2025-10-10 18:00:00,238.39,not_received,won,2025-10-25 18:00:00,False
d_0001045,t_0098571,m_06531,2026-01-08 17:11:00,343.42,fraud,pending,,True
d_0001046,t_0098598,m_06533,2025-12-11 18:45:00,613.71,other,won,2025-12-28 18:45:00,False
d_0001047,t_0098672,m_06537,2025-05-21 06:32:00,574.8,other,pending,,False
d_0001048,t_0098723,m_06539,2026-05-13 05:29:00,457.34,not_received,won,2026-06-25 05:29:00,False
d_0001049,t_0099218,m_06569,2025-09-05 11:06:00,471.54,fraud,pending,,True
d_0001050,t_0099269,m_06571,2025-07-13 23:02:00,72.95,other,lost,2025-07-28 23:02:00,False
d_0001051,t_0099651,m_06598,2025-11-15 06:24:00,641.28,not_received,lost,2025-12-06 06:24:00,False
d_0001052,t_0099703,m_06602,2025-10-05 10:33:00,210.29,fraud,lost,2025-11-03 10:33:00,True
d_0001053,t_0099723,m_06607,2026-05-23 11:21:00,200.02,not_as_described,lost,2026-07-04 11:21:00,False
d_0001054,t_0099792,m_06611,2025-04-24 05:36:00,208.72,not_received,won,2025-05-31 05:36:00,False
d_0001055,t_0099813,m_06612,2025-09-11 21:41:00,615.46,fraud,won,2025-10-12 21:41:00,True
d_0001056,t_0099824,m_06614,2025-09-17 23:39:00,56.38,fraud,won,2025-09-30 23:39:00,True
d_0001057,t_0099916,m_06620,2026-05-28 03:20:00,371.3,not_received,lost,2026-06-29 03:20:00,False
d_0001058,t_0100222,m_06635,2025-12-26 07:56:00,167.84,fraud,lost,2026-02-06 07:56:00,True
d_0001059,t_0100304,m_06643,2025-08-08 12:22:00,550.77,processing_error,won,2025-08-30 12:22:00,False
d_0001060,t_0100357,m_06649,2025-06-05 12:10:00,777.75,not_received,won,2025-07-02 12:10:00,False
d_0001061,t_0100407,m_06656,2025-06-30 12:21:00,98.97,not_received,pending,,False
d_0001062,t_0100470,m_06660,2025-04-15 19:23:00,398.72,processing_error,lost,2025-05-29 19:23:00,False
d_0001063,t_0100479,m_06660,2025-06-12 23:50:00,339.31,fraud,pending,,True
d_0001064,t_0100563,m_06669,2026-01-19 19:05:00,189.12,not_as_described,won,2026-02-12 19:05:00,False
d_0001065,t_0100989,m_06703,2025-10-20 20:10:00,319.06,not_as_described,won,2025-11-06 20:10:00,False
d_0001066,t_0101002,m_06703,2025-10-18 06:17:00,160.06,fraud,lost,2025-11-09 06:17:00,True
d_0001067,t_0101156,m_06712,2025-11-18 05:37:00,208.32,fraud,pending,,True
d_0001068,t_0101356,m_06724,2025-06-14 13:26:00,85.36,other,pending,,False
d_0001069,t_0101383,m_06725,2025-09-17 08:00:00,467.91,not_received,lost,2025-10-14 08:00:00,False
d_0001070,t_0101466,m_06728,2026-03-04 17:24:00,179.94,not_as_described,lost,2026-03-15 17:24:00,False
d_0001071,t_0101541,m_06736,2025-12-24 08:22:00,119.33,fraud,lost,2026-01-28 08:22:00,True
d_0001072,t_0101547,m_06736,2026-02-27 15:04:00,262.22,not_received,lost,2026-03-14 15:04:00,False
d_0001073,t_0101559,m_06736,2026-04-02 00:42:00,151.15,processing_error,pending,,False
d_0001074,t_0101569,m_06736,2026-05-18 11:53:00,166.38,not_as_described,won,2026-06-02 11:53:00,False
d_0001075,t_0102092,m_06764,2025-09-30 11:13:00,649.12,other,won,2025-10-29 11:13:00,False
d_0001076,t_0102135,m_06770,2025-04-07 04:53:00,112.0,fraud,lost,2025-05-13 04:53:00,True
d_0001077,t_0102204,m_06777,2025-07-06 20:29:00,301.04,not_as_described,won,2025-08-18 20:29:00,False
d_0001078,t_0102271,m_06783,2025-07-10 13:11:00,679.98,processing_error,lost,2025-08-07 13:11:00,False
d_0001079,t_0102379,m_06788,2025-06-25 23:29:00,136.8,not_received,won,2025-07-18 23:29:00,False
d_0001080,t_0102399,m_06789,2025-12-06 01:52:00,1258.52,not_received,won,2025-12-21 01:52:00,False
d_0001081,t_0102477,m_06794,2026-04-12 14:25:00,176.41,other,lost,2026-05-02 14:25:00,False
d_0001082,t_0102634,m_06816,2025-07-05 14:41:00,137.15,not_as_described,won,2025-08-13 14:41:00,False
d_0001083,t_0102864,m_06829,2026-04-08 09:22:00,997.1,other,won,2026-05-21 09:22:00,False
d_0001084,t_0102986,m_06837,2025-05-16 20:20:00,386.0,not_received,pending,,False
d_0001085,t_0103013,m_06838,2025-09-11 06:51:00,194.87,not_received,lost,2025-10-17 06:51:00,False
d_0001086,t_0103017,m_06838,2025-09-18 11:38:00,174.16,not_received,pending,,False
d_0001087,t_0103103,m_06845,2025-03-09 06:15:00,1071.87,not_as_described,lost,2025-04-03 06:15:00,True
d_0001088,t_0103149,m_06846,2025-12-13 09:08:00,483.3,not_received,pending,,False
d_0001089,t_0103604,m_06873,2025-08-21 03:00:00,284.42,fraud,lost,2025-09-05 03:00:00,True
d_0001090,t_0103720,m_06879,2025-02-27 12:04:00,473.47,not_received,won,2025-04-05 12:04:00,False
d_0001091,t_0103731,m_06880,2026-01-06 22:07:00,379.4,not_received,lost,2026-01-26 22:07:00,False
d_0001092,t_0103802,m_06888,2026-06-14 02:02:00,129.13,not_received,won,2026-07-19 02:02:00,False
d_0001093,t_0103832,m_06891,2026-01-06 04:01:00,152.83,not_as_described,lost,2026-02-06 04:01:00,False
d_0001094,t_0103908,m_06895,2026-02-05 12:23:00,262.42,fraud,lost,2026-03-13 12:23:00,True
d_0001095,t_0104026,m_06906,2025-05-30 21:24:00,529.77,not_as_described,won,2025-06-11 21:24:00,False
d_0001096,t_0104119,m_06909,2025-09-13 04:12:00,231.05,not_received,won,2025-10-23 04:12:00,False
d_0001097,t_0104130,m_06910,2026-03-29 12:59:00,551.62,fraud,lost,2026-05-08 12:59:00,True
d_0001098,t_0104251,m_06924,2025-05-10 08:27:00,115.03,fraud,won,2025-06-07 08:27:00,True
d_0001099,t_0104272,m_06924,2025-05-01 18:34:00,137.3,not_received,won,2025-06-12 18:34:00,False
d_0001100,t_0104469,m_06934,2025-05-05 19:33:00,292.06,not_as_described,won,2025-05-25 19:33:00,False
d_0001101,t_0104474,m_06934,2025-07-09 09:44:00,104.73,not_as_described,won,2025-08-22 09:44:00,False
d_0001102,t_0104480,m_06935,2025-04-27 14:37:00,761.67,not_as_described,pending,,False
d_0001103,t_0104492,m_06937,2025-02-19 10:02:00,320.72,not_received,lost,2025-03-28 10:02:00,False
d_0001104,t_0104547,m_06941,2025-08-05 10:12:00,534.54,other,pending,,False
d_0001105,t_0104551,m_06941,2025-08-13 10:16:00,244.01,not_as_described,lost,2025-09-04 10:16:00,False
d_0001106,t_0104553,m_06942,2025-12-06 01:18:00,94.88,fraud,lost,2025-12-30 01:18:00,True
d_0001107,t_0104607,m_06945,2025-10-15 15:14:00,68.06,fraud,lost,2025-11-10 15:14:00,True
d_0001108,t_0104617,m_06948,2025-06-19 01:41:00,64.79,fraud,lost,2025-07-02 01:41:00,True
d_0001109,t_0104661,m_06951,2025-03-24 17:53:00,1341.04,not_as_described,lost,2025-04-04 17:53:00,False
d_0001110,t_0104730,m_06959,2026-01-20 07:14:00,155.5,not_received,pending,,False
d_0001111,t_0104891,m_06968,2026-04-27 01:42:00,326.43,other,lost,2026-06-08 01:42:00,False
d_0001112,t_0104926,m_06970,2025-07-17 09:22:00,279.0,not_received,won,2025-08-15 09:22:00,False
d_0001113,t_0105169,m_06987,2026-04-23 03:56:00,457.84,not_received,won,2026-05-03 03:56:00,False
d_0001114,t_0105177,m_06987,2026-05-20 08:11:00,599.5,processing_error,lost,2026-05-30 08:11:00,False
d_0001115,t_0105233,m_06991,2026-04-08 21:12:00,259.57,other,won,2026-05-14 21:12:00,False
d_0001116,t_0105316,m_06994,2026-02-05 00:50:00,1003.01,fraud,pending,,True
d_0001117,t_0105609,m_07010,2025-12-22 12:12:00,556.14,not_received,lost,2026-01-12 12:12:00,False
d_0001118,t_0105746,m_07021,2026-04-10 06:51:00,1352.21,not_as_described,won,2026-05-15 06:51:00,False
d_0001119,t_0105854,m_07026,2026-04-01 08:16:00,30.97,other,lost,2026-04-15 08:16:00,False
d_0001120,t_0106308,m_07053,2025-11-13 18:59:00,239.18,not_received,lost,2025-12-24 18:59:00,False
d_0001121,t_0106440,m_07069,2026-05-02 15:50:00,362.59,not_as_described,won,2026-05-30 15:50:00,False
d_0001122,t_0106586,m_07080,2025-10-26 00:00:00,212.4,other,pending,,False
d_0001123,t_0106592,m_07080,2025-12-30 16:44:00,590.46,other,won,2026-02-08 16:44:00,False
d_0001124,t_0106604,m_07082,2025-10-24 21:07:00,694.52,other,lost,2025-12-02 21:07:00,False
d_0001125,t_0106656,m_07085,2025-10-31 23:43:00,601.44,not_as_described,won,2025-11-23 23:43:00,False
d_0001126,t_0106775,m_07094,2025-12-05 04:24:00,377.94,fraud,lost,2025-12-26 04:24:00,True
d_0001127,t_0106852,m_07101,2026-04-23 04:58:00,861.55,fraud,lost,2026-05-27 04:58:00,True
d_0001128,t_0106944,m_07107,2026-06-03 08:23:00,239.01,not_received,won,2026-06-28 08:23:00,False
d_0001129,t_0107022,m_07112,2026-02-03 19:21:00,266.46,other,won,2026-03-11 19:21:00,False
d_0001130,t_0107062,m_07113,2025-05-13 12:44:00,99.54,fraud,won,2025-06-19 12:44:00,True
d_0001131,t_0107065,m_07113,2025-04-25 20:29:00,170.56,processing_error,pending,,False
d_0001132,t_0107134,m_07121,2025-08-04 22:09:00,121.97,not_as_described,won,2025-08-23 22:09:00,False
d_0001133,t_0107206,m_07126,2025-07-02 01:00:00,126.45,fraud,lost,2025-08-11 01:00:00,True
d_0001134,t_0107406,m_07137,2025-06-30 06:33:00,236.81,other,won,2025-07-23 06:33:00,False
d_0001135,t_0107481,m_07143,2025-10-24 08:40:00,34.91,not_received,pending,,False
d_0001136,t_0107672,m_07157,2026-01-04 06:16:00,199.43,not_as_described,won,2026-01-18 06:16:00,False
d_0001137,t_0107765,m_07160,2025-09-03 22:48:00,288.74,processing_error,won,2025-10-09 22:48:00,False
d_0001138,t_0107773,m_07161,2025-07-17 06:26:00,177.58,processing_error,lost,2025-07-27 06:26:00,False
d_0001139,t_0107857,m_07163,2025-10-07 13:24:00,71.55,other,lost,2025-11-03 13:24:00,False
d_0001140,t_0107941,m_07169,2025-07-16 10:16:00,39.78,not_received,lost,2025-07-27 10:16:00,False
d_0001141,t_0107944,m_07169,2025-06-25 09:52:00,143.55,fraud,lost,2025-08-02 09:52:00,True
d_0001142,t_0108020,m_07178,2025-07-30 21:07:00,169.42,other,won,2025-08-20 21:07:00,False
d_0001143,t_0108175,m_07187,2025-10-14 10:03:00,159.07,fraud,won,2025-11-16 10:03:00,True
d_0001144,t_0108288,m_07193,2026-03-18 22:05:00,118.1,not_as_described,won,2026-04-20 22:05:00,False
d_0001145,t_0108299,m_07193,2026-04-21 22:43:00,142.9,not_received,lost,2026-05-31 22:43:00,False
d_0001146,t_0108332,m_07195,2026-01-06 06:01:00,129.31,fraud,lost,2026-01-16 06:01:00,True
d_0001147,t_0108333,m_07195,2025-11-07 22:33:00,310.03,processing_error,lost,2025-12-05 22:33:00,False
d_0001148,t_0108376,m_07197,2026-01-17 04:31:00,226.07,not_received,won,2026-02-20 04:31:00,False
d_0001149,t_0108439,m_07200,2025-06-16 17:53:00,346.47,not_as_described,lost,2025-07-27 17:53:00,False
d_0001150,t_0108644,m_07217,2025-09-22 04:17:00,195.01,other,won,2025-10-28 04:17:00,False
d_0001151,t_0108661,m_07218,2025-05-31 23:22:00,97.87,not_as_described,won,2025-07-07 23:22:00,False
d_0001152,t_0108761,m_07224,2026-05-07 00:21:00,330.54,not_as_described,lost,2026-05-31 00:21:00,True
d_0001153,t_0108834,m_07231,2026-06-06 03:55:00,405.3,fraud,won,2026-07-18 03:55:00,True
d_0001154,t_0108951,m_07240,2025-03-17 10:10:00,58.45,fraud,lost,2025-04-20 10:10:00,True
d_0001155,t_0108996,m_07243,2025-07-17 09:40:00,392.73,not_received,pending,,False
d_0001156,t_0109358,m_07275,2025-02-15 08:35:00,424.92,fraud,lost,2025-02-25 08:35:00,True
d_0001157,t_0109362,m_07275,2025-04-01 04:26:00,494.42,other,won,2025-04-26 04:26:00,False
d_0001158,t_0109381,m_07279,2025-12-26 21:25:00,485.16,not_as_described,won,2026-01-05 21:25:00,False
d_0001159,t_0109429,m_07280,2026-02-17 19:40:00,549.13,processing_error,pending,,True
d_0001160,t_0109627,m_07298,2026-04-21 10:26:00,478.43,not_received,won,2026-05-29 10:26:00,False
d_0001161,t_0109690,m_07303,2025-06-03 14:01:00,65.88,not_received,won,2025-06-30 14:01:00,False
d_0001162,t_0109691,m_07303,2025-06-17 20:57:00,64.94,not_as_described,won,2025-07-04 20:57:00,False
d_0001163,t_0109714,m_07304,2026-01-19 09:17:00,3654.16,processing_error,won,2026-03-02 09:17:00,False
d_0001164,t_0109860,m_07317,2026-03-18 07:25:00,479.61,fraud,lost,2026-04-18 07:25:00,True
d_0001165,t_0109918,m_07322,2025-07-30 04:49:00,209.39,fraud,lost,2025-08-11 04:49:00,True
d_0001166,t_0109926,m_07322,2025-10-06 02:54:00,526.48,fraud,lost,2025-10-30 02:54:00,True
d_0001167,t_0110014,m_07325,2025-08-23 17:24:00,516.83,fraud,lost,2025-09-14 17:24:00,True
d_0001168,t_0110031,m_07327,2026-04-09 15:05:00,149.51,other,lost,2026-04-26 15:05:00,False
d_0001169,t_0110042,m_07328,2025-06-19 09:51:00,81.38,not_received,won,2025-07-02 09:51:00,False
d_0001170,t_0110667,m_07366,2025-10-15 06:33:00,179.0,fraud,lost,2025-11-28 06:33:00,True
d_0001171,t_0110829,m_07380,2025-03-27 17:45:00,1479.89,fraud,won,2025-05-09 17:45:00,True
d_0001172,t_0111181,m_07404,2025-07-26 19:33:00,389.54,fraud,lost,2025-08-09 19:33:00,True
d_0001173,t_0111182,m_07404,2025-08-23 23:05:00,1418.99,fraud,pending,,True
d_0001174,t_0111321,m_07413,2026-02-22 02:27:00,448.8,not_as_described,pending,,False
d_0001175,t_0111368,m_07418,2025-10-01 11:43:00,115.76,processing_error,lost,2025-10-19 11:43:00,False
d_0001176,t_0111768,m_07447,2026-01-02 01:52:00,174.77,not_received,lost,2026-02-12 01:52:00,False
d_0001177,t_0111829,m_07451,2025-04-29 06:15:00,211.32,not_received,pending,,False
d_0001178,t_0111994,m_07462,2025-07-24 11:41:00,362.29,not_received,lost,2025-08-30 11:41:00,False
d_0001179,t_0112061,m_07466,2025-12-18 12:17:00,138.95,not_as_described,won,2026-01-18 12:17:00,False
d_0001180,t_0112079,m_07469,2026-02-27 10:07:00,237.88,fraud,won,2026-03-09 10:07:00,True
d_0001181,t_0112286,m_07491,2025-04-24 17:14:00,335.89,not_received,won,2025-05-08 17:14:00,False
d_0001182,t_0112373,m_07492,2025-08-28 01:10:00,253.34,fraud,lost,2025-10-09 01:10:00,True
d_0001183,t_0112558,m_07502,2026-01-03 02:24:00,585.15,fraud,lost,2026-02-13 02:24:00,True
d_0001184,t_0112607,m_07507,2025-10-12 02:45:00,103.35,not_received,won,2025-11-21 02:45:00,False
d_0001185,t_0112611,m_07507,2025-11-19 15:02:00,279.81,other,lost,2025-12-06 15:02:00,False
d_0001186,t_0112725,m_07514,2025-09-18 18:56:00,1480.3,not_received,won,2025-10-19 18:56:00,False
d_0001187,t_0112814,m_07522,2026-04-30 17:49:00,674.32,not_received,won,2026-05-12 17:49:00,False
d_0001188,t_0112853,m_07526,2026-01-05 08:52:00,697.24,not_as_described,won,2026-02-02 08:52:00,False
d_0001189,t_0112915,m_07528,2025-05-29 00:40:00,327.65,fraud,lost,2025-07-04 00:40:00,True
d_0001190,t_0112946,m_07534,2025-10-11 05:52:00,59.33,processing_error,pending,,False
d_0001191,t_0112997,m_07540,2026-01-07 17:26:00,272.79,not_received,won,2026-02-18 17:26:00,False
d_0001192,t_0113056,m_07542,2026-02-15 10:41:00,1457.43,fraud,won,2026-03-05 10:41:00,True
d_0001193,t_0113116,m_07550,2025-10-12 10:19:00,424.16,not_as_described,lost,2025-11-02 10:19:00,False
d_0001194,t_0113352,m_07564,2025-09-29 05:09:00,62.52,fraud,won,2025-10-10 05:09:00,True
d_0001195,t_0113443,m_07572,2025-07-26 16:20:00,209.99,not_received,won,2025-08-28 16:20:00,False
d_0001196,t_0113512,m_07575,2025-08-11 01:05:00,405.17,not_as_described,won,2025-09-12 01:05:00,False
d_0001197,t_0113558,m_07580,2025-10-10 16:01:00,266.07,not_as_described,lost,2025-10-26 16:01:00,True
d_0001198,t_0113612,m_07582,2025-08-25 04:05:00,413.05,other,pending,,True
d_0001199,t_0113630,m_07583,2026-03-28 01:55:00,137.0,not_received,lost,2026-04-30 01:55:00,False
d_0001200,t_0113760,m_07589,2025-06-01 19:43:00,190.98,not_as_described,pending,,False
d_0001201,t_0114071,m_07611,2025-10-14 15:24:00,78.36,fraud,pending,,True
d_0001202,t_0114192,m_07624,2026-04-07 14:49:00,548.46,not_received,won,2026-05-20 14:49:00,False
d_0001203,t_0114209,m_07625,2025-05-18 20:11:00,82.59,fraud,won,2025-06-26 20:11:00,True
d_0001204,t_0114232,m_07627,2025-04-22 08:34:00,136.89,not_received,won,2025-05-25 08:34:00,False
d_0001205,t_0114257,m_07630,2025-08-14 11:49:00,197.87,other,pending,,False
d_0001206,t_0114310,m_07632,2026-03-01 18:03:00,646.86,not_received,won,2026-03-13 18:03:00,False
d_0001207,t_0114334,m_07632,2026-03-10 03:51:00,177.97,not_received,won,2026-04-03 03:51:00,False
d_0001208,t_0114557,m_07649,2026-01-07 22:38:00,1296.44,fraud,pending,,True
d_0001209,t_0114567,m_07649,2026-03-10 07:31:00,1138.28,not_as_described,lost,2026-04-11 07:31:00,False
d_0001210,t_0114654,m_07653,2025-06-11 17:45:00,135.06,other,lost,2025-06-26 17:45:00,False
d_0001211,t_0114802,m_07660,2025-12-24 16:40:00,350.82,processing_error,won,2026-01-16 16:40:00,False
d_0001212,t_0114914,m_07677,2025-08-29 16:52:00,418.01,not_received,won,2025-09-24 16:52:00,False
d_0001213,t_0114933,m_07678,2025-06-02 19:34:00,615.54,fraud,lost,2025-07-01 19:34:00,True
d_0001214,t_0114935,m_07678,2025-04-11 09:59:00,1114.77,processing_error,pending,,False
d_0001215,t_0115044,m_07681,2025-09-23 07:42:00,87.25,not_as_described,lost,2025-10-09 07:42:00,False
d_0001216,t_0115070,m_07683,2026-04-08 16:35:00,237.9,not_as_described,lost,2026-05-05 16:35:00,False
d_0001217,t_0115172,m_07690,2025-12-21 20:35:00,95.35,not_as_described,lost,2026-01-21 20:35:00,False
d_0001218,t_0115291,m_07694,2025-06-14 13:49:00,396.4,fraud,won,2025-07-21 13:49:00,True
d_0001219,t_0115294,m_07694,2025-07-19 16:33:00,375.93,fraud,lost,2025-08-17 16:33:00,True
d_0001220,t_0115500,m_07706,2026-05-23 09:55:00,122.92,not_as_described,lost,2026-06-26 09:55:00,False
d_0001221,t_0116015,m_07746,2025-03-09 12:25:00,295.27,processing_error,lost,2025-04-04 12:25:00,False
d_0001222,t_0116035,m_07747,2025-08-27 13:00:00,656.17,not_received,lost,2025-10-10 13:00:00,True
d_0001223,t_0116082,m_07752,2025-12-29 06:47:00,221.57,fraud,lost,2026-01-29 06:47:00,True
d_0001224,t_0116154,m_07754,2026-04-09 01:19:00,195.83,other,won,2026-05-07 01:19:00,False
d_0001225,t_0116231,m_07758,2025-06-11 01:50:00,181.76,other,won,2025-07-05 01:50:00,False
d_0001226,t_0116350,m_07763,2025-09-17 01:01:00,178.65,processing_error,lost,2025-10-27 01:01:00,False
d_0001227,t_0116430,m_07767,2025-04-06 18:25:00,73.05,fraud,lost,2025-05-15 18:25:00,True
d_0001228,t_0116563,m_07773,2026-07-05 03:54:00,2067.6,not_received,lost,2026-08-06 03:54:00,False
d_0001229,t_0116636,m_07779,2025-09-16 11:23:00,217.41,not_received,lost,2025-10-11 11:23:00,False
d_0001230,t_0116692,m_07782,2025-11-18 11:45:00,142.84,fraud,lost,2025-12-21 11:45:00,True
d_0001231,t_0116747,m_07784,2025-05-06 09:52:00,780.74,processing_error,won,2025-06-15 09:52:00,False
d_0001232,t_0116770,m_07784,2025-08-29 04:07:00,397.81,processing_error,won,2025-10-07 04:07:00,False
d_0001233,t_0116797,m_07789,2026-03-01 12:11:00,110.03,processing_error,lost,2026-03-21 12:11:00,False
d_0001234,t_0116911,m_07796,2025-05-10 02:38:00,267.63,fraud,lost,2025-05-25 02:38:00,True
d_0001235,t_0116955,m_07800,2025-09-23 00:53:00,149.84,other,lost,2025-10-03 00:53:00,False
d_0001236,t_0117101,m_07812,2026-02-24 02:54:00,294.56,not_received,lost,2026-03-09 02:54:00,False
d_0001237,t_0117244,m_07822,2025-06-30 13:04:00,141.33,not_received,won,2025-07-15 13:04:00,False
d_0001238,t_0117438,m_07835,2026-01-29 22:22:00,124.11,fraud,lost,2026-03-06 22:22:00,True
d_0001239,t_0117491,m_07841,2025-06-08 04:04:00,237.85,fraud,lost,2025-06-28 04:04:00,True
d_0001240,t_0117538,m_07843,2025-11-28 23:56:00,275.53,other,pending,,False
d_0001241,t_0117630,m_07848,2026-01-16 03:35:00,830.2,not_received,won,2026-02-25 03:35:00,False
d_0001242,t_0117847,m_07865,2026-04-19 09:43:00,50.96,processing_error,won,2026-05-07 09:43:00,False
d_0001243,t_0117877,m_07869,2026-01-05 04:08:00,538.71,other,won,2026-01-31 04:08:00,False
d_0001244,t_0117933,m_07872,2025-07-13 18:40:00,292.92,fraud,lost,2025-07-30 18:40:00,True
d_0001245,t_0117954,m_07873,2025-04-13 14:53:00,206.94,fraud,lost,2025-04-26 14:53:00,True
d_0001246,t_0118007,m_07874,2025-10-28 19:22:00,206.36,fraud,lost,2025-12-05 19:22:00,True
d_0001247,t_0118156,m_07887,2025-06-24 20:33:00,136.51,not_received,won,2025-08-01 20:33:00,False
d_0001248,t_0118211,m_07894,2025-08-14 06:58:00,104.77,not_received,lost,2025-09-19 06:58:00,False
d_0001249,t_0118231,m_07897,2025-11-18 07:16:00,102.72,other,lost,2025-12-20 07:16:00,True
d_0001250,t_0118410,m_07909,2025-03-23 19:40:00,293.59,other,pending,,False
d_0001251,t_0118547,m_07911,2025-12-25 13:19:00,288.31,not_as_described,lost,2026-02-05 13:19:00,False
d_0001252,t_0118825,m_07927,2026-04-14 15:53:00,650.55,fraud,lost,2026-05-03 15:53:00,True
d_0001253,t_0118914,m_07934,2026-02-27 11:04:00,231.34,not_as_described,lost,2026-03-10 11:04:00,False
d_0001254,t_0118934,m_07935,2026-04-11 21:58:00,225.1,not_received,pending,,False
d_0001255,t_0119028,m_07940,2025-10-29 18:39:00,362.88,not_received,pending,,False
d_0001256,t_0119237,m_07952,2025-10-16 08:35:00,747.33,not_received,won,2025-11-28 08:35:00,False
d_0001257,t_0119329,m_07956,2025-04-07 10:52:00,135.31,fraud,lost,2025-05-19 10:52:00,True
d_0001258,t_0119496,m_07969,2025-12-31 09:56:00,1410.78,fraud,won,2026-02-10 09:56:00,True
d_0001259,t_0119739,m_07984,2025-05-31 08:57:00,801.18,fraud,lost,2025-06-22 08:57:00,True
d_0001260,t_0119798,m_07990,2025-06-29 05:10:00,757.33,other,won,2025-07-30 05:10:00,False
d_0001261,t_0119867,m_07994,2025-04-28 07:44:00,665.47,other,lost,2025-06-11 07:44:00,False
d_0001262,t_0119918,m_07997,2025-11-05 06:17:00,1308.93,not_received,lost,2025-11-29 06:17:00,False
d_0001263,t_0119956,m_07997,2025-12-19 09:07:00,552.73,fraud,lost,2026-01-25 09:07:00,True
d_0001264,t_0119957,m_07997,2026-01-07 06:05:00,851.43,processing_error,won,2026-02-12 06:05:00,False
d_0001265,t_0119959,m_07997,2026-01-20 23:27:00,859.72,not_received,lost,2026-02-05 23:27:00,False
d_0001266,t_0119979,m_07998,2025-08-16 08:45:00,99.73,fraud,lost,2025-09-19 08:45:00,True
