refund_id,transaction_id,merchant_id,refund_ts,refund_amount,refund_reason,is_partial_refund
r_0000345,t_0011317,m_00727,2026-02-23 20:02:00,844.64,customer_request,False
r_0000346,t_0011321,m_00728,2025-10-30 03:43:00,92.98,service_issue,False
r_0000347,t_0011334,m_00728,2025-12-15 00:54:00,74.27,suspected_fraud,False
r_0000348,t_0011378,m_00730,2026-03-16 03:00:00,288.11,customer_request,False
r_0000349,t_0011432,m_00734,2025-12-02 03:28:00,2083.78,customer_request,False
r_0000350,t_0011435,m_00734,2025-12-05 05:24:00,1468.3,return,False
r_0000351,t_0011498,m_00738,2026-03-26 19:32:00,144.09,customer_request,True
r_0000352,t_0011524,m_00739,2025-09-11 03:52:00,297.84,service_issue,False
r_0000353,t_0011525,m_00739,2025-10-02 04:25:00,45.54,return,False
r_0000354,t_0011620,m_00744,2025-05-23 06:56:00,357.75,service_issue,False
r_0000355,t_0011642,m_00747,2025-06-22 05:27:00,430.29,suspected_fraud,False
r_0000356,t_0011657,m_00748,2025-09-09 05:16:00,231.58,suspected_fraud,False
r_0000357,t_0011674,m_00749,2025-08-02 11:49:00,83.22,other,False
r_0000358,t_0011688,m_00752,2025-04-06 03:15:00,389.16,customer_request,False
r_0000359,t_0011697,m_00752,2025-04-20 14:41:00,301.97,customer_request,False
r_0000360,t_0011720,m_00754,2026-01-02 10:16:00,455.67,customer_request,False
r_0000361,t_0011731,m_00755,2025-04-16 09:38:00,202.74,suspected_fraud,False
r_0000362,t_0011740,m_00755,2025-06-05 19:11:00,309.77,return,False
r_0000363,t_0011759,m_00756,2025-07-04 04:03:00,391.39,other,False
r_0000364,t_0011802,m_00758,2025-05-13 17:28:00,174.12,customer_request,False
r_0000365,t_0011810,m_00758,2025-05-09 17:45:00,87.72,customer_request,False
r_0000366,t_0011861,m_00759,2026-01-18 02:25:00,337.56,customer_request,False
r_0000367,t_0011872,m_00759,2026-02-09 08:22:00,328.32,return,False
r_0000368,t_0011888,m_00759,2026-03-12 04:18:00,355.98,customer_request,False
r_0000369,t_0011918,m_00762,2025-02-10 11:58:00,1013.32,return,False
r_0000370,t_0011934,m_00762,2025-03-21 14:10:00,645.39,customer_request,False
r_0000371,t_0011987,m_00764,2025-09-26 13:16:00,548.59,other,False
r_0000372,t_0012023,m_00768,2025-03-16 10:11:00,104.22,return,False
r_0000373,t_0012054,m_00770,2025-07-11 15:21:00,139.79,customer_request,False
r_0000374,t_0012085,m_00772,2025-05-18 14:22:00,100.68,service_issue,False
r_0000375,t_0012104,m_00772,2025-07-10 19:00:00,701.84,other,False
r_0000376,t_0012109,m_00772,2025-07-23 06:55:00,207.73,service_issue,True
r_0000377,t_0012120,m_00772,2025-08-18 17:53:00,54.7,return,True
r_0000378,t_0012158,m_00775,2025-06-06 14:43:00,83.16,suspected_fraud,False
r_0000379,t_0012180,m_00779,2025-09-21 13:02:00,121.81,customer_request,False
r_0000380,t_0012187,m_00781,2025-09-15 03:01:00,153.8,other,False
r_0000381,t_0012233,m_00782,2026-01-14 01:31:00,1700.51,customer_request,False
r_0000382,t_0012249,m_00787,2026-02-21 01:56:00,41.61,other,True
r_0000383,t_0012310,m_00794,2025-05-29 03:43:00,257.14,return,False
r_0000384,t_0012368,m_00796,2025-12-05 09:31:00,240.55,customer_request,False
r_0000385,t_0012406,m_00796,2026-03-09 06:25:00,121.64,customer_request,False
r_0000386,t_0012445,m_00800,2025-12-10 13:36:00,89.36,other,False
r_0000387,t_0012502,m_00802,2025-04-15 05:08:00,805.07,customer_request,False
r_0000388,t_0012572,m_00806,2025-08-17 23:12:00,195.47,other,True
r_0000389,t_0012573,m_00806,2025-08-04 16:01:00,256.13,customer_request,True
r_0000390,t_0012580,m_00807,2026-01-13 01:35:00,58.95,customer_request,False
r_0000391,t_0012597,m_00809,2025-08-11 17:15:00,864.32,return,False
r_0000392,t_0012604,m_00809,2025-09-14 08:43:00,1730.54,customer_request,False
r_0000393,t_0012629,m_00810,2025-05-02 02:35:00,113.6,return,False
r_0000394,t_0012648,m_00814,2025-08-05 08:19:00,51.37,customer_request,True
r_0000395,t_0012809,m_00825,2025-06-20 02:40:00,54.44,customer_request,True
r_0000396,t_0012864,m_00830,2025-07-03 15:05:00,237.15,return,False
r_0000397,t_0012892,m_00831,2025-06-26 03:59:00,51.07,customer_request,False
r_0000398,t_0013006,m_00839,2025-07-14 02:36:00,88.98,customer_request,False
r_0000399,t_0013039,m_00840,2025-11-19 23:46:00,1281.9,return,False
r_0000400,t_0013065,m_00844,2025-10-10 02:41:00,94.69,other,False
r_0000401,t_0013075,m_00845,2025-12-26 04:30:00,97.93,customer_request,False
r_0000402,t_0013076,m_00845,2026-01-21 23:40:00,133.0,customer_request,True
r_0000403,t_0013086,m_00847,2025-05-05 09:11:00,201.37,other,False
r_0000404,t_0013136,m_00852,2025-07-19 16:16:00,524.27,other,False
r_0000405,t_0013161,m_00855,2026-01-22 06:06:00,198.97,customer_request,False
r_0000406,t_0013192,m_00859,2025-03-09 03:27:00,453.1,customer_request,False
r_0000407,t_0013193,m_00859,2025-03-25 05:45:00,482.73,customer_request,False
r_0000408,t_0013250,m_00860,2025-12-07 20:51:00,221.1,customer_request,False
r_0000409,t_0013289,m_00861,2025-10-13 20:29:00,549.49,return,False
r_0000410,t_0013291,m_00861,2025-10-16 22:40:00,147.21,suspected_fraud,False
r_0000411,t_0013341,m_00864,2025-04-23 16:33:00,276.76,return,True
r_0000412,t_0013343,m_00864,2025-04-02 01:54:00,483.47,customer_request,False
r_0000413,t_0013366,m_00865,2025-04-20 09:49:00,171.61,other,False
r_0000414,t_0013398,m_00868,2026-05-06 06:11:00,136.73,return,True
r_0000415,t_0013441,m_00871,2025-07-10 19:11:00,257.19,other,False
r_0000416,t_0013472,m_00873,2026-01-02 19:55:00,43.49,customer_request,False
r_0000417,t_0013498,m_00873,2026-02-23 11:46:00,78.64,service_issue,False
r_0000418,t_0013503,m_00873,2026-04-05 08:34:00,41.29,other,False
r_0000419,t_0013646,m_00881,2025-07-14 19:18:00,681.03,customer_request,False
r_0000420,t_0013671,m_00881,2025-09-20 09:10:00,668.35,other,False
r_0000421,t_0013756,m_00884,2025-07-28 06:21:00,93.95,customer_request,False
r_0000422,t_0013781,m_00885,2025-10-01 00:10:00,89.43,customer_request,True
r_0000423,t_0013812,m_00886,2026-02-28 01:14:00,78.31,other,False
r_0000424,t_0013873,m_00890,2025-05-22 21:32:00,598.08,customer_request,False
r_0000425,t_0013894,m_00890,2025-08-30 23:06:00,1516.87,service_issue,False
r_0000426,t_0013919,m_00892,2025-04-23 20:10:00,262.59,other,False
r_0000427,t_0014110,m_00903,2025-07-31 20:49:00,448.59,service_issue,False
r_0000428,t_0014210,m_00914,2026-03-27 03:10:00,183.36,suspected_fraud,False
r_0000429,t_0014223,m_00915,2026-03-12 08:37:00,61.8,other,False
r_0000430,t_0014297,m_00918,2025-04-04 08:30:00,245.14,return,False
r_0000431,t_0014383,m_00920,2025-04-09 17:52:00,919.76,other,False
r_0000432,t_0014400,m_00920,2025-05-01 14:56:00,704.28,customer_request,False
r_0000433,t_0014450,m_00927,2025-04-25 14:28:00,239.61,customer_request,False
r_0000434,t_0014460,m_00928,2025-09-19 15:47:00,601.37,customer_request,False
r_0000435,t_0014473,m_00928,2025-10-18 16:31:00,377.48,customer_request,False
r_0000436,t_0014490,m_00930,2025-04-20 09:54:00,602.43,customer_request,False
r_0000437,t_0014515,m_00930,2025-05-19 09:41:00,408.87,customer_request,True
r_0000438,t_0014569,m_00934,2025-08-18 12:17:00,142.54,return,False
r_0000439,t_0014599,m_00936,2025-11-27 07:17:00,166.11,customer_request,False
r_0000440,t_0014624,m_00938,2025-01-22 10:26:00,130.74,other,True
r_0000441,t_0014647,m_00939,2025-05-12 11:11:00,244.29,customer_request,False
r_0000442,t_0014656,m_00940,2025-06-27 17:34:00,1100.95,customer_request,False
r_0000443,t_0014663,m_00940,2025-07-09 21:17:00,1025.16,customer_request,False
r_0000444,t_0014746,m_00942,2025-07-26 00:11:00,71.25,return,False
r_0000445,t_0014843,m_00947,2025-11-04 23:20:00,346.72,other,False
r_0000446,t_0014864,m_00948,2025-12-23 15:29:00,72.33,other,False
r_0000447,t_0014882,m_00948,2026-02-20 18:03:00,76.11,return,False
r_0000448,t_0014894,m_00951,2025-12-03 11:21:00,198.02,customer_request,False
r_0000449,t_0014897,m_00951,2025-12-30 00:12:00,66.16,customer_request,True
r_0000450,t_0014932,m_00952,2026-01-21 13:07:00,13.86,return,False
r_0000451,t_0014948,m_00952,2026-02-20 20:49:00,115.43,customer_request,True
r_0000452,t_0015016,m_00957,2026-01-27 22:31:00,196.37,return,False
r_0000453,t_0015018,m_00957,2026-03-21 19:00:00,117.85,service_issue,False
r_0000454,t_0015029,m_00958,2025-04-23 12:25:00,76.32,suspected_fraud,True
r_0000455,t_0015072,m_00958,2025-07-27 08:23:00,137.07,customer_request,False
r_0000456,t_0015088,m_00958,2025-07-26 00:48:00,184.36,customer_request,False
r_0000457,t_0015106,m_00959,2025-11-06 12:27:00,251.25,customer_request,False
r_0000458,t_0015137,m_00962,2025-05-03 06:40:00,1230.46,return,False
r_0000459,t_0015144,m_00962,2025-05-16 02:57:00,745.21,return,False
r_0000460,t_0015178,m_00964,2025-09-08 06:13:00,175.63,other,False
r_0000461,t_0015192,m_00965,2025-03-25 23:40:00,849.16,customer_request,False
r_0000462,t_0015210,m_00965,2025-05-02 21:19:00,232.88,return,False
r_0000463,t_0015217,m_00965,2025-05-03 12:06:00,479.25,customer_request,False
r_0000464,t_0015237,m_00967,2026-03-07 12:37:00,1345.4,return,False
r_0000465,t_0015273,m_00968,2025-08-28 17:06:00,87.12,return,True
r_0000466,t_0015282,m_00968,2025-09-15 17:13:00,230.11,return,False
r_0000467,t_0015288,m_00968,2025-10-05 03:57:00,286.37,return,True
r_0000468,t_0015318,m_00969,2025-12-26 01:40:00,23.89,customer_request,True
r_0000469,t_0015434,m_00975,2025-06-27 14:54:00,867.83,customer_request,False
r_0000470,t_0015440,m_00975,2025-08-08 13:46:00,1967.62,other,False
r_0000471,t_0015469,m_00978,2025-11-24 16:02:00,499.97,customer_request,False
r_0000472,t_0015476,m_00978,2026-02-25 17:29:00,964.29,customer_request,False
r_0000473,t_0015535,m_00981,2025-04-14 09:17:00,169.99,customer_request,False
r_0000474,t_0015541,m_00981,2025-04-12 13:40:00,42.15,customer_request,True
r_0000475,t_0015592,m_00988,2025-11-11 21:38:00,832.89,return,False
r_0000476,t_0015594,m_00988,2025-11-14 09:40:00,103.51,customer_request,False
r_0000477,t_0015626,m_00991,2025-03-03 00:24:00,78.46,customer_request,False
r_0000478,t_0015629,m_00991,2025-03-21 23:16:00,80.43,return,False
r_0000479,t_0015672,m_00992,2026-03-07 02:19:00,405.62,customer_request,False
r_0000480,t_0015683,m_00993,2025-10-20 19:28:00,617.04,other,True
r_0000481,t_0015693,m_00993,2025-12-17 23:23:00,223.82,service_issue,False
r_0000482,t_0015723,m_00999,2025-06-18 17:36:00,513.8,customer_request,False
r_0000483,t_0015724,m_00999,2025-07-08 21:24:00,294.13,customer_request,False
r_0000484,t_0015726,m_00999,2025-06-28 00:35:00,998.26,customer_request,False
r_0000485,t_0015736,m_00999,2025-07-30 10:16:00,1193.35,customer_request,False
r_0000486,t_0015754,m_01001,2025-08-10 00:52:00,50.77,suspected_fraud,False
r_0000487,t_0015764,m_01002,2026-02-10 22:01:00,273.45,customer_request,False
r_0000488,t_0015803,m_01003,2025-12-29 19:59:00,756.07,customer_request,False
r_0000489,t_0015820,m_01004,2025-07-02 23:21:00,132.06,customer_request,False
r_0000490,t_0015898,m_01006,2026-03-16 04:55:00,1036.62,customer_request,False
r_0000491,t_0015982,m_01016,2025-02-16 01:58:00,136.05,customer_request,True
r_0000492,t_0016028,m_01018,2025-08-03 01:11:00,128.35,return,False
r_0000493,t_0016038,m_01018,2025-09-05 15:07:00,10.0,customer_request,False
r_0000494,t_0016066,m_01023,2025-05-08 11:10:00,208.76,suspected_fraud,False
r_0000495,t_0016147,m_01026,2026-04-13 08:36:00,128.02,customer_request,False
r_0000496,t_0016187,m_01031,2025-11-16 14:01:00,31.96,service_issue,True
r_0000497,t_0016195,m_01031,2026-02-03 19:00:00,181.07,other,False
r_0000498,t_0016210,m_01033,2025-11-12 00:27:00,73.44,other,False
r_0000499,t_0016279,m_01037,2026-02-16 20:21:00,377.32,suspected_fraud,False
r_0000500,t_0016370,m_01046,2026-01-25 18:09:00,262.06,customer_request,False
r_0000501,t_0016395,m_01046,2026-04-23 02:06:00,508.69,return,False
r_0000502,t_0016418,m_01048,2025-09-10 09:02:00,1735.68,suspected_fraud,True
r_0000503,t_0016457,m_01048,2025-10-26 05:42:00,365.36,return,False
r_0000504,t_0016464,m_01048,2025-11-19 02:59:00,1996.03,return,False
r_0000505,t_0016474,m_01048,2025-12-09 21:19:00,730.5,suspected_fraud,False
r_0000506,t_0016478,m_01049,2025-04-23 05:49:00,171.75,return,False
r_0000507,t_0016509,m_01050,2025-05-26 20:02:00,246.78,other,False
r_0000508,t_0016538,m_01050,2025-08-15 09:03:00,60.72,return,False
r_0000509,t_0016567,m_01054,2025-12-26 07:12:00,102.41,other,False
r_0000510,t_0016628,m_01059,2025-12-29 19:50:00,262.86,return,False
r_0000511,t_0016719,m_01065,2025-11-28 01:49:00,1069.86,other,False
r_0000512,t_0016728,m_01065,2026-02-07 05:41:00,642.58,return,False
r_0000513,t_0016756,m_01066,2025-07-05 06:15:00,87.08,return,False
r_0000514,t_0016769,m_01067,2025-10-02 07:00:00,138.54,customer_request,False
r_0000515,t_0016787,m_01067,2025-12-07 00:05:00,300.07,customer_request,False
r_0000516,t_0016813,m_01070,2025-10-08 21:36:00,101.21,suspected_fraud,True
r_0000517,t_0016844,m_01070,2025-12-17 20:42:00,150.62,customer_request,True
r_0000518,t_0016866,m_01070,2026-01-31 18:17:00,133.95,return,False
r_0000519,t_0016878,m_01071,2025-03-15 21:37:00,350.66,suspected_fraud,True
r_0000520,t_0016937,m_01072,2025-05-30 14:39:00,95.28,return,True
r_0000521,t_0016944,m_01073,2025-04-19 06:53:00,158.43,customer_request,False
r_0000522,t_0017001,m_01075,2026-02-21 04:14:00,154.83,customer_request,False
r_0000523,t_0017008,m_01077,2025-04-20 05:52:00,483.13,customer_request,False
r_0000524,t_0017022,m_01078,2025-11-08 04:44:00,202.38,other,False
r_0000525,t_0017071,m_01079,2025-08-05 20:18:00,16.59,suspected_fraud,True
r_0000526,t_0017114,m_01084,2026-01-20 07:49:00,112.7,customer_request,True
r_0000527,t_0017124,m_01084,2026-02-09 13:18:00,368.57,return,False
r_0000528,t_0017149,m_01085,2025-05-09 06:32:00,183.09,customer_request,False
r_0000529,t_0017152,m_01085,2025-05-29 01:18:00,191.11,customer_request,True
r_0000530,t_0017232,m_01093,2025-04-08 00:32:00,61.76,customer_request,False
r_0000531,t_0017269,m_01098,2025-08-25 22:52:00,314.04,customer_request,False
r_0000532,t_0017286,m_01099,2025-07-03 23:36:00,690.85,customer_request,False
r_0000533,t_0017305,m_01099,2025-08-31 19:34:00,165.95,customer_request,True
r_0000534,t_0017363,m_01104,2025-04-06 19:00:00,682.55,return,False
r_0000535,t_0017366,m_01104,2025-04-08 02:58:00,625.75,customer_request,False
r_0000536,t_0017389,m_01104,2025-05-02 09:40:00,381.94,other,False
r_0000537,t_0017407,m_01104,2025-06-13 23:28:00,457.58,return,False
r_0000538,t_0017422,m_01105,2025-03-25 00:47:00,99.57,customer_request,False
r_0000539,t_0017454,m_01109,2025-01-29 04:39:00,176.29,service_issue,False
r_0000540,t_0017475,m_01109,2025-03-14 17:03:00,415.62,customer_request,False
r_0000541,t_0017499,m_01109,2025-04-27 12:47:00,498.56,return,False
r_0000542,t_0017502,m_01109,2025-04-23 18:59:00,62.8,customer_request,True
r_0000543,t_0017536,m_01112,2025-12-11 05:43:00,279.58,service_issue,False
r_0000544,t_0017594,m_01116,2025-07-12 16:10:00,373.55,suspected_fraud,False
r_0000545,t_0017616,m_01117,2026-01-23 12:41:00,52.49,customer_request,False
r_0000546,t_0017620,m_01117,2026-01-24 15:23:00,187.81,customer_request,False
r_0000547,t_0017627,m_01117,2026-02-26 13:46:00,114.55,customer_request,False
r_0000548,t_0017756,m_01125,2025-09-11 19:28:00,739.08,customer_request,False
r_0000549,t_0017773,m_01125,2025-12-17 19:15:00,1079.66,return,False
r_0000550,t_0017810,m_01130,2025-06-17 05:28:00,50.67,customer_request,True
r_0000551,t_0017820,m_01130,2025-08-21 09:51:00,138.47,customer_request,False
r_0000552,t_0017842,m_01131,2026-01-04 01:35:00,351.2,customer_request,False
r_0000553,t_0017853,m_01132,2025-07-26 13:21:00,118.59,service_issue,False
r_0000554,t_0017863,m_01132,2025-09-17 20:36:00,222.92,customer_request,False
r_0000555,t_0017868,m_01132,2025-10-10 06:10:00,398.4,other,False
r_0000556,t_0017869,m_01132,2025-10-04 08:42:00,304.17,customer_request,False
r_0000557,t_0017880,m_01134,2026-02-16 03:48:00,205.72,return,False
r_0000558,t_0017924,m_01138,2025-10-08 23:20:00,115.0,service_issue,False
r_0000559,t_0018011,m_01141,2025-04-26 22:15:00,218.91,return,False
r_0000560,t_0018013,m_01142,2025-10-17 16:41:00,240.56,return,False
r_0000561,t_0018015,m_01142,2025-12-10 14:04:00,115.76,customer_request,False
r_0000562,t_0018018,m_01142,2026-02-07 03:27:00,27.51,suspected_fraud,True
r_0000563,t_0018027,m_01143,2025-08-05 01:37:00,82.26,other,False
r_0000564,t_0018066,m_01144,2026-03-19 04:20:00,136.26,other,False
r_0000565,t_0018076,m_01144,2026-03-31 22:23:00,101.72,customer_request,False
r_0000566,t_0018106,m_01145,2025-10-28 17:51:00,172.06,return,False
r_0000567,t_0018111,m_01145,2026-01-27 02:34:00,265.02,customer_request,False
r_0000568,t_0018115,m_01146,2025-09-23 13:54:00,48.58,customer_request,False
r_0000569,t_0018168,m_01151,2025-09-30 08:36:00,232.05,return,False
r_0000570,t_0018173,m_01151,2025-10-29 08:41:00,838.66,return,False
r_0000571,t_0018176,m_01151,2025-10-21 10:03:00,158.09,return,False
r_0000572,t_0018207,m_01154,2025-09-13 06:27:00,994.4,customer_request,False
r_0000573,t_0018272,m_01157,2026-01-17 14:53:00,181.05,customer_request,False
r_0000574,t_0018295,m_01157,2026-03-07 04:05:00,302.1,return,False
r_0000575,t_0018412,m_01167,2025-03-13 08:57:00,159.01,return,False
r_0000576,t_0018478,m_01175,2025-09-05 07:11:00,216.45,other,False
r_0000577,t_0018494,m_01176,2026-02-17 18:37:00,631.44,other,False
r_0000578,t_0018567,m_01182,2025-10-20 11:40:00,206.74,customer_request,False
r_0000579,t_0018621,m_01187,2025-04-16 10:52:00,369.84,customer_request,False
r_0000580,t_0018728,m_01191,2026-03-21 12:22:00,1322.91,customer_request,False
r_0000581,t_0018736,m_01192,2025-04-22 13:22:00,1315.86,customer_request,False
r_0000582,t_0018788,m_01197,2025-06-21 18:22:00,89.9,suspected_fraud,True
r_0000583,t_0018814,m_01198,2026-01-18 02:38:00,42.0,return,False
r_0000584,t_0018923,m_01203,2025-04-18 18:34:00,262.5,service_issue,False
r_0000585,t_0018935,m_01205,2025-08-08 11:47:00,176.94,return,True
r_0000586,t_0018996,m_01206,2025-10-12 17:19:00,211.36,customer_request,False
r_0000587,t_0018998,m_01206,2025-10-09 01:41:00,160.72,customer_request,False
r_0000588,t_0019035,m_01208,2025-08-22 13:07:00,52.2,customer_request,True
r_0000589,t_0019052,m_01209,2025-02-16 02:20:00,526.16,customer_request,False
r_0000590,t_0019077,m_01209,2025-04-14 14:33:00,390.18,suspected_fraud,False
r_0000591,t_0019147,m_01214,2025-12-24 08:35:00,194.37,return,False
r_0000592,t_0019184,m_01218,2025-09-13 13:16:00,215.48,other,False
r_0000593,t_0019197,m_01218,2025-10-22 12:51:00,98.36,return,False
r_0000594,t_0019202,m_01218,2025-11-10 21:42:00,250.5,return,False
r_0000595,t_0019205,m_01218,2025-12-08 21:03:00,117.13,other,False
r_0000596,t_0019235,m_01220,2025-11-07 05:55:00,140.95,customer_request,False
r_0000597,t_0019269,m_01220,2026-01-10 06:48:00,118.49,return,True
r_0000598,t_0019305,m_01223,2026-01-22 20:25:00,448.77,customer_request,False
r_0000599,t_0019320,m_01224,2025-04-18 19:58:00,293.45,other,False
r_0000600,t_0019330,m_01225,2025-11-10 19:08:00,94.78,return,True
r_0000601,t_0019345,m_01227,2025-06-21 10:40:00,50.59,return,True
r_0000602,t_0019378,m_01229,2025-12-30 15:13:00,140.0,service_issue,False
