transaction_id,merchant_id,user_id,txn_ts,amount,currency,payment_method,is_approved,decision_type,shipping_country,billing_country,device_type,is_fraud_txn
t_0000257,m_00018,u_067446,2025-09-24 12:46:00,348.06,USD,card,True,auto,US,US,mobile,False
t_0000258,m_00018,u_138575,2025-09-25 21:03:00,321.78,USD,ach,True,auto,US,US,desktop,False
t_0000259,m_00018,u_234415,2025-09-26 14:33:00,399.56,USD,ach,True,auto,US,US,desktop,False
t_0000260,m_00018,u_398005,2025-09-28 07:23:00,228.58,USD,card,True,manual,US,US,mobile,False
t_0000261,m_00018,u_163792,2025-10-01 22:22:00,1245.62,USD,card,True,auto,US,US,desktop,False
t_0000262,m_00018,u_139037,2025-10-02 08:55:00,341.31,USD,wallet,True,auto,US,US,mobile,False
t_0000263,m_00018,u_139700,2025-10-03 09:05:00,135.27,USD,card,True,auto,US,US,desktop,False
t_0000264,m_00018,u_242571,2025-10-03 12:14:00,766.63,USD,card,True,manual,US,US,desktop,False
t_0000265,m_00018,u_183522,2025-10-05 08:15:00,205.26,USD,card,True,auto,US,US,desktop,False
t_0000266,m_00018,u_273940,2025-10-14 13:39:00,57.91,USD,card,True,auto,US,US,desktop,False
t_0000267,m_00018,u_203179,2025-10-14 19:59:00,712.44,USD,card,True,auto,US,US,mobile,False
t_0000268,m_00018,u_061062,2025-10-16 03:21:00,240.36,USD,ach,True,auto,US,US,desktop,False
t_0000269,m_00018,u_110986,2025-10-17 18:56:00,119.46,USD,ach,True,auto,US,US,tablet,False
t_0000270,m_00018,u_120760,2025-10-18 03:17:00,424.15,USD,card,True,auto,US,US,desktop,False
t_0000271,m_00018,u_392353,2025-10-19 02:48:00,308.49,USD,card,True,auto,US,US,desktop,False
t_0000272,m_00018,u_323323,2025-10-28 01:58:00,216.63,USD,card,True,auto,US,US,mobile,False
t_0000273,m_00018,u_008583,2025-10-29 05:39:00,442.26,USD,card,True,auto,US,US,mobile,False
t_0000274,m_00018,u_122811,2025-10-31 08:52:00,299.26,USD,ach,True,auto,US,US,desktop,False
t_0000275,m_00018,u_077090,2025-11-05 16:04:00,324.67,USD,card,True,auto,US,US,desktop,False
t_0000276,m_00018,u_172816,2025-11-07 12:50:00,243.81,USD,ach,True,auto,CA,US,desktop,False
t_0000277,m_00018,u_265665,2025-11-07 23:30:00,455.5,USD,ach,True,manual,US,US,mobile,False
t_0000278,m_00018,u_313543,2025-11-08 00:15:00,166.57,USD,card,True,auto,US,US,desktop,False
t_0000279,m_00018,u_093290,2025-11-08 03:08:00,115.33,USD,card,True,auto,US,US,desktop,False
t_0000280,m_00018,u_285812,2025-11-08 21:54:00,227.47,USD,card,True,auto,CA,CA,mobile,False
t_0000281,m_00018,u_366659,2025-11-09 13:50:00,105.8,USD,card,False,auto,US,US,mobile,False
t_0000282,m_00018,u_336432,2025-11-10 17:24:00,147.36,USD,card,True,auto,US,US,mobile,False
t_0000283,m_00018,u_050403,2025-11-16 14:18:00,428.7,USD,ach,True,auto,US,US,mobile,False
t_0000284,m_00018,u_060348,2025-11-16 23:28:00,308.87,USD,card,True,auto,US,US,mobile,False
t_0000285,m_00018,u_291075,2025-11-19 03:02:00,374.91,USD,card,True,auto,US,US,desktop,False
t_0000286,m_00018,u_272778,2025-11-19 12:07:00,141.2,USD,card,True,auto,US,US,mobile,False
t_0000287,m_00018,u_302374,2025-11-21 17:40:00,212.83,USD,card,True,auto,US,US,mobile,False
t_0000288,m_00018,u_302722,2025-11-23 09:14:00,1091.12,USD,card,True,auto,US,US,mobile,False
t_0000289,m_00018,u_357883,2025-11-23 12:17:00,360.11,USD,card,True,auto,US,US,desktop,False
t_0000290,m_00018,u_165415,2025-11-24 15:41:00,248.5,USD,card,True,auto,US,US,mobile,False
t_0000291,m_00018,u_110241,2025-11-25 01:55:00,621.99,USD,card,True,auto,US,US,desktop,False
t_0000292,m_00018,u_206656,2025-11-27 09:02:00,264.5,USD,card,True,auto,US,US,mobile,False
t_0000293,m_00018,u_058286,2025-11-27 19:09:00,424.2,USD,card,True,manual,US,US,mobile,False
t_0000294,m_00018,u_057831,2025-11-28 09:46:00,159.9,USD,card,True,auto,US,US,mobile,False
t_0000295,m_00018,u_100246,2025-11-29 21:08:00,355.76,USD,card,True,auto,US,US,mobile,False
t_0000296,m_00018,u_362824,2025-12-01 07:01:00,167.9,USD,card,True,auto,US,US,mobile,False
t_0000297,m_00018,u_250736,2025-12-02 19:34:00,226.58,USD,wallet,True,auto,US,US,desktop,False
t_0000298,m_00018,u_037279,2025-12-07 17:40:00,137.2,USD,card,True,auto,US,US,mobile,False
t_0000299,m_00018,u_029169,2025-12-08 06:24:00,727.9,USD,ach,True,manual,US,US,mobile,False
t_0000300,m_00018,u_234463,2025-12-08 23:54:00,318.08,USD,card,True,auto,US,US,mobile,False
t_0000301,m_00018,u_366481,2025-12-11 09:51:00,497.19,USD,card,True,auto,US,US,mobile,False
t_0000302,m_00018,u_078572,2025-12-11 17:56:00,552.99,USD,card,True,auto,US,US,desktop,False
t_0000303,m_00018,u_392364,2025-12-12 00:19:00,420.36,USD,ach,True,manual,US,US,desktop,False
t_0000304,m_00018,u_045483,2025-12-12 02:48:00,729.79,USD,ach,True,auto,US,US,mobile,False
t_0000305,m_00019,u_015871,2025-02-20 00:07:00,484.3,USD,card,True,auto,US,US,mobile,False
t_0000306,m_00019,u_335075,2025-02-23 06:00:00,1026.37,USD,card,True,manual,US,US,mobile,False
t_0000307,m_00019,u_330233,2025-02-28 23:48:00,464.79,USD,card,True,auto,US,US,mobile,False
t_0000308,m_00019,u_111309,2025-03-30 16:51:00,417.88,USD,ach,True,auto,CA,CA,mobile,False
t_0000309,m_00019,u_338003,2025-04-01 18:49:00,455.54,USD,card,True,manual,US,US,mobile,False
t_0000310,m_00019,u_234660,2025-04-10 11:48:00,931.0,USD,card,True,auto,US,US,mobile,False
t_0000311,m_00019,u_231977,2025-04-29 14:13:00,304.21,USD,card,True,auto,US,US,desktop,False
t_0000312,m_00019,u_079167,2025-05-03 21:38:00,1717.18,USD,card,True,auto,US,US,desktop,False
t_0000313,m_00019,u_054525,2025-05-10 02:31:00,1159.6,USD,card,True,manual,US,US,desktop,False
t_0000314,m_00019,u_208419,2025-05-29 07:21:00,486.42,USD,card,True,auto,US,US,mobile,False
t_0000315,m_00020,u_235923,2025-04-22 01:42:00,596.03,USD,card,True,auto,US,US,desktop,False
t_0000316,m_00020,u_143930,2025-04-23 05:15:00,174.11,USD,card,True,auto,CA,US,mobile,False
t_0000317,m_00020,u_172114,2025-04-24 04:56:00,164.46,USD,ach,True,manual,US,US,desktop,False
t_0000318,m_00020,u_016898,2025-04-25 04:23:00,375.21,USD,card,True,auto,US,US,mobile,False
t_0000319,m_00020,u_225509,2025-04-26 11:40:00,95.14,USD,ach,True,manual,US,US,mobile,False
t_0000320,m_00020,u_318780,2025-04-28 07:45:00,132.6,USD,card,True,manual,US,US,mobile,False
t_0000321,m_00020,u_360562,2025-05-04 16:00:00,591.19,USD,card,True,auto,US,US,desktop,False
t_0000322,m_00020,u_075118,2025-05-06 23:45:00,242.36,USD,card,True,manual,US,US,tablet,False
t_0000323,m_00020,u_332287,2025-05-07 08:56:00,250.15,USD,card,True,auto,US,US,desktop,False
t_0000324,m_00020,u_241945,2025-05-12 07:02:00,371.36,USD,card,True,auto,US,US,mobile,False
t_0000325,m_00020,u_275360,2025-05-12 15:46:00,215.29,USD,card,True,auto,US,US,mobile,False
t_0000326,m_00020,u_198410,2025-05-13 06:15:00,137.82,USD,card,True,auto,US,US,mobile,False
t_0000327,m_00020,u_267845,2025-05-15 12:14:00,207.26,USD,card,True,manual,US,US,desktop,False
t_0000328,m_00020,u_004735,2025-05-18 17:04:00,498.26,USD,ach,True,manual,US,US,mobile,False
t_0000329,m_00020,u_258969,2025-05-19 20:59:00,377.21,USD,ach,True,auto,US,US,mobile,False
t_0000330,m_00020,u_164981,2025-05-28 12:48:00,303.87,USD,card,True,manual,US,US,mobile,False
t_0000331,m_00020,u_282523,2025-05-30 03:10:00,469.12,USD,ach,True,auto,US,US,mobile,False
t_0000332,m_00020,u_038861,2025-05-31 13:52:00,82.41,USD,card,True,auto,US,US,mobile,False
t_0000333,m_00020,u_258472,2025-05-31 23:17:00,222.14,USD,card,True,manual,US,US,mobile,False
t_0000334,m_00020,u_227969,2025-06-04 03:53:00,359.2,USD,card,True,auto,US,US,mobile,False
t_0000335,m_00020,u_179703,2025-06-05 10:30:00,111.66,USD,card,True,auto,US,US,mobile,False
t_0000336,m_00020,u_096578,2025-06-05 14:24:00,588.64,USD,ach,True,auto,US,US,mobile,False
t_0000337,m_00020,u_299690,2025-06-06 17:40:00,321.35,USD,card,True,auto,US,US,mobile,False
t_0000338,m_00020,u_374058,2025-06-07 05:11:00,253.59,USD,card,True,manual,US,US,desktop,False
t_0000339,m_00020,u_119205,2025-06-13 12:59:00,194.07,USD,card,True,auto,US,US,mobile,False
t_0000340,m_00020,u_337022,2025-06-15 05:58:00,507.41,USD,ach,True,auto,US,US,mobile,False
t_0000341,m_00020,u_388831,2025-06-16 04:15:00,544.18,USD,card,True,manual,US,US,mobile,False
t_0000342,m_00020,u_368777,2025-06-26 23:15:00,151.42,USD,card,True,manual,US,US,mobile,False
t_0000343,m_00020,u_312108,2025-07-02 17:31:00,227.55,USD,wallet,True,auto,US,US,mobile,False
t_0000344,m_00020,u_395080,2025-07-04 15:49:00,233.74,USD,card,True,auto,US,US,mobile,False
t_0000345,m_00020,u_066003,2025-07-08 00:35:00,284.9,USD,card,True,auto,US,US,desktop,False
t_0000346,m_00020,u_190644,2025-07-12 19:18:00,185.81,USD,card,True,manual,US,US,desktop,False
t_0000347,m_00020,u_083665,2025-07-19 05:30:00,227.52,USD,card,True,manual,US,US,mobile,False
t_0000348,m_00021,u_138707,2025-03-02 12:43:00,187.16,USD,card,True,auto,US,US,mobile,False
t_0000349,m_00021,u_090176,2025-03-25 13:21:00,542.36,USD,wallet,True,auto,US,US,mobile,False
t_0000350,m_00021,u_168738,2025-03-29 04:11:00,141.49,USD,card,True,auto,US,US,desktop,False
t_0000351,m_00021,u_065743,2025-04-03 10:11:00,170.63,USD,ach,True,auto,GB,US,mobile,False
t_0000352,m_00021,u_238663,2025-04-06 16:43:00,212.59,USD,card,True,auto,US,US,desktop,False
t_0000353,m_00021,u_238788,2025-04-10 10:47:00,412.31,USD,card,True,auto,US,US,mobile,False
t_0000354,m_00021,u_164557,2025-04-14 21:16:00,165.46,USD,card,True,auto,US,US,mobile,False
t_0000355,m_00021,u_112205,2025-04-20 11:50:00,134.93,USD,card,True,auto,US,US,mobile,False
t_0000356,m_00021,u_393297,2025-04-27 08:41:00,265.94,USD,card,True,auto,US,US,desktop,False
t_0000357,m_00021,u_331880,2025-04-29 11:44:00,90.46,USD,card,True,auto,US,US,desktop,False
t_0000358,m_00021,u_378918,2025-04-30 04:22:00,300.48,USD,ach,True,auto,US,US,desktop,False
t_0000359,m_00021,u_122329,2025-05-01 17:33:00,184.07,USD,card,True,auto,US,US,desktop,False
t_0000360,m_00021,u_228516,2025-05-02 20:09:00,341.96,USD,card,True,auto,US,US,desktop,False
t_0000361,m_00021,u_304378,2025-05-04 12:57:00,179.92,USD,wallet,True,auto,US,US,mobile,False
t_0000362,m_00021,u_234411,2025-05-06 09:02:00,177.56,USD,card,True,manual,US,US,mobile,False
t_0000363,m_00021,u_377122,2025-05-15 00:11:00,701.04,USD,ach,True,auto,US,US,mobile,False
t_0000364,m_00021,u_364624,2025-05-17 10:40:00,587.16,USD,ach,True,auto,US,US,desktop,False
t_0000365,m_00021,u_324876,2025-05-30 04:41:00,228.59,USD,card,True,auto,US,US,mobile,False
t_0000366,m_00021,u_103521,2025-05-30 22:25:00,271.11,USD,ach,True,auto,US,US,desktop,False
t_0000367,m_00022,u_297225,2025-12-19 01:41:00,116.02,USD,card,True,auto,US,US,mobile,False
t_0000368,m_00022,u_035139,2025-12-20 08:59:00,136.91,USD,ach,True,auto,US,US,mobile,False
t_0000369,m_00022,u_038915,2025-12-21 08:27:00,233.68,USD,card,True,auto,US,US,mobile,False
t_0000370,m_00022,u_036341,2025-12-22 01:40:00,151.67,USD,card,True,auto,US,US,mobile,False
t_0000371,m_00022,u_178824,2025-12-24 02:38:00,179.64,USD,wallet,True,auto,US,US,mobile,False
t_0000372,m_00022,u_276080,2025-12-26 17:55:00,220.95,USD,wallet,True,auto,US,US,mobile,False
t_0000373,m_00022,u_152796,2025-12-28 20:02:00,104.05,USD,card,True,auto,US,US,desktop,False
t_0000374,m_00022,u_016441,2025-12-30 20:38:00,118.85,USD,card,False,auto,US,US,desktop,False
t_0000375,m_00022,u_367635,2026-01-01 19:32:00,87.98,USD,card,True,auto,US,US,desktop,False
t_0000376,m_00022,u_130620,2026-01-02 08:02:00,187.61,USD,card,True,auto,US,US,desktop,False
t_0000377,m_00022,u_028234,2026-01-10 02:17:00,102.0,USD,card,True,auto,US,US,tablet,False
t_0000378,m_00022,u_233589,2026-01-12 10:49:00,229.22,USD,card,True,auto,US,US,mobile,False
t_0000379,m_00022,u_198136,2026-01-18 05:45:00,190.54,USD,card,True,auto,US,US,desktop,False
t_0000380,m_00022,u_346041,2026-01-18 08:27:00,191.96,USD,card,True,auto,US,US,mobile,False
t_0000381,m_00022,u_043146,2026-01-18 16:48:00,263.16,USD,card,True,auto,AU,US,desktop,False
t_0000382,m_00022,u_068731,2026-01-19 18:36:00,100.34,USD,card,True,auto,US,US,mobile,False
t_0000383,m_00022,u_051791,2026-01-19 23:50:00,244.23,USD,ach,True,auto,US,US,mobile,False
t_0000384,m_00022,u_215275,2026-01-29 14:07:00,100.62,USD,card,True,auto,US,US,mobile,False
t_0000385,m_00022,u_381934,2026-02-06 07:33:00,291.86,USD,card,True,auto,US,US,mobile,False
t_0000386,m_00022,u_067303,2026-02-09 20:17:00,239.31,USD,ach,True,auto,US,US,mobile,False
t_0000387,m_00022,u_248240,2026-02-10 01:10:00,189.74,USD,card,True,auto,US,US,desktop,False
t_0000388,m_00022,u_244901,2026-02-15 06:59:00,322.44,USD,card,True,auto,US,US,mobile,False
t_0000389,m_00022,u_070034,2026-02-15 12:00:00,186.78,USD,card,True,auto,US,US,mobile,False
t_0000390,m_00022,u_083162,2026-02-21 11:29:00,286.57,USD,card,True,auto,US,US,desktop,False
t_0000391,m_00022,u_269247,2026-02-23 16:24:00,173.54,USD,card,True,auto,US,US,mobile,False
t_0000392,m_00022,u_080792,2026-02-25 13:37:00,116.55,USD,card,True,auto,US,US,mobile,False
t_0000393,m_00022,u_013362,2026-03-02 04:03:00,97.94,USD,card,True,auto,US,US,mobile,False
t_0000394,m_00022,u_123635,2026-03-05 06:17:00,212.21,USD,wallet,True,auto,US,US,desktop,False
t_0000395,m_00022,u_048762,2026-03-07 10:37:00,188.52,USD,ach,True,auto,US,US,mobile,False
t_0000396,m_00022,u_339196,2026-03-07 21:42:00,68.95,USD,card,True,auto,US,US,desktop,False
t_0000397,m_00022,u_093540,2026-03-10 18:42:00,167.56,USD,card,True,auto,US,US,mobile,False
t_0000398,m_00022,u_368377,2026-03-12 05:50:00,87.37,USD,card,True,auto,US,US,desktop,False
t_0000399,m_00022,u_206843,2026-03-12 17:01:00,227.39,USD,ach,True,manual,US,US,mobile,False
t_0000400,m_00022,u_240880,2026-03-13 09:04:00,43.23,USD,card,True,auto,US,US,mobile,False
t_0000401,m_00022,u_009291,2026-03-27 22:20:00,218.77,USD,wallet,True,auto,US,US,mobile,False
t_0000402,m_00022,u_131923,2026-04-01 22:27:00,127.23,USD,ach,True,manual,US,US,mobile,False
t_0000403,m_00022,u_204223,2026-04-04 17:42:00,42.81,USD,card,True,auto,US,US,mobile,False
t_0000404,m_00022,u_257838,2026-04-14 02:22:00,67.06,USD,ach,True,auto,US,US,mobile,False
t_0000405,m_00022,u_126766,2026-04-22 16:31:00,243.64,USD,ach,True,auto,US,US,tablet,False
t_0000406,m_00022,u_084972,2026-04-24 09:12:00,321.19,USD,card,True,manual,US,US,mobile,False
t_0000407,m_00022,u_186280,2026-04-29 00:22:00,117.97,USD,card,True,auto,US,US,tablet,False
t_0000408,m_00022,u_354473,2026-05-01 06:38:00,153.14,USD,ach,True,auto,US,US,mobile,False
t_0000409,m_00022,u_152647,2026-05-01 07:22:00,318.1,USD,card,False,auto,US,US,mobile,False
t_0000410,m_00022,u_260092,2026-05-07 03:31:00,257.07,USD,ach,True,auto,US,US,desktop,False
t_0000411,m_00022,u_002592,2026-05-12 01:20:00,163.24,USD,card,True,manual,US,US,mobile,False
t_0000412,m_00022,u_030610,2026-05-12 15:49:00,94.19,USD,card,True,auto,US,US,mobile,False
t_0000413,m_00022,u_380156,2026-05-13 17:41:00,247.96,USD,card,True,manual,US,US,mobile,False
t_0000414,m_00022,u_295112,2026-05-16 01:13:00,102.87,USD,card,True,auto,US,US,desktop,False
t_0000415,m_00023,u_277065,2025-09-28 00:17:00,1460.72,USD,card,True,auto,US,US,mobile,False
t_0000416,m_00023,u_187621,2025-09-30 19:52:00,850.19,USD,card,True,auto,US,US,desktop,False
t_0000417,m_00023,u_282186,2025-10-01 23:01:00,1186.41,USD,card,True,auto,US,US,desktop,False
t_0000418,m_00023,u_192473,2025-10-03 21:15:00,918.78,USD,card,True,auto,US,US,desktop,False
t_0000419,m_00023,u_281552,2025-10-05 21:17:00,547.07,USD,ach,True,auto,US,US,mobile,False
t_0000420,m_00023,u_369883,2025-10-06 14:06:00,544.87,USD,card,True,auto,US,US,mobile,False
t_0000421,m_00023,u_230876,2025-10-07 02:52:00,570.31,USD,wallet,True,auto,US,US,mobile,False
t_0000422,m_00023,u_306107,2025-10-10 23:53:00,1464.45,USD,ach,True,auto,US,US,mobile,False
t_0000423,m_00023,u_152946,2025-10-18 00:39:00,952.81,USD,card,True,auto,US,US,desktop,False
t_0000424,m_00023,u_298306,2025-10-18 00:46:00,417.98,USD,card,True,auto,US,US,mobile,False
t_0000425,m_00023,u_039108,2025-10-18 04:24:00,677.47,USD,card,True,auto,US,US,mobile,False
t_0000426,m_00023,u_286537,2025-10-19 10:54:00,1235.38,USD,wallet,True,manual,US,US,mobile,False
t_0000427,m_00023,u_232586,2025-10-23 22:37:00,1873.63,USD,card,True,auto,US,US,mobile,False
t_0000428,m_00023,u_368683,2025-10-30 05:17:00,860.9,USD,card,True,auto,US,US,mobile,False
t_0000429,m_00023,u_200135,2025-10-30 15:05:00,384.11,USD,card,True,auto,US,US,desktop,False
t_0000430,m_00023,u_055080,2025-11-01 13:02:00,941.75,USD,card,True,auto,AU,US,desktop,False
t_0000431,m_00023,u_054932,2025-11-03 14:28:00,990.73,USD,ach,True,auto,US,US,desktop,False
t_0000432,m_00023,u_134796,2025-11-04 02:54:00,704.64,USD,card,True,auto,US,US,mobile,False
t_0000433,m_00023,u_010151,2025-11-05 08:47:00,1265.35,USD,ach,True,manual,US,US,desktop,False
t_0000434,m_00023,u_054567,2025-11-05 23:27:00,1068.91,USD,card,True,manual,US,US,mobile,False
t_0000435,m_00023,u_124349,2025-11-07 19:10:00,401.64,USD,card,True,auto,US,US,mobile,False
t_0000436,m_00023,u_110281,2025-11-13 09:55:00,380.17,USD,card,True,auto,US,US,mobile,False
t_0000437,m_00023,u_348167,2025-11-15 18:28:00,1485.73,USD,card,True,manual,US,US,desktop,False
t_0000438,m_00023,u_134197,2025-11-16 01:52:00,1135.04,USD,card,True,manual,US,US,mobile,False
t_0000439,m_00023,u_023835,2025-11-21 18:51:00,680.11,USD,ach,True,auto,US,US,desktop,False
t_0000440,m_00023,u_252575,2025-11-28 22:33:00,944.16,USD,ach,True,auto,US,US,desktop,False
t_0000441,m_00023,u_192220,2025-11-29 00:25:00,461.39,USD,card,True,auto,US,US,desktop,False
t_0000442,m_00023,u_389120,2025-12-03 12:36:00,1116.41,USD,card,True,auto,US,US,mobile,False
t_0000443,m_00023,u_065942,2025-12-09 07:49:00,499.13,USD,ach,True,auto,US,US,mobile,False
t_0000444,m_00023,u_147233,2025-12-09 14:23:00,818.85,USD,card,True,auto,US,US,desktop,False
t_0000445,m_00023,u_331648,2025-12-13 15:29:00,419.45,USD,card,True,auto,US,US,desktop,False
t_0000446,m_00023,u_399379,2025-12-14 23:01:00,287.09,USD,card,True,auto,US,US,desktop,False
t_0000447,m_00023,u_082568,2025-12-17 11:28:00,1814.65,USD,card,True,manual,US,US,mobile,False
t_0000448,m_00023,u_141717,2025-12-23 20:23:00,578.69,USD,card,True,auto,US,US,mobile,False
t_0000449,m_00023,u_308676,2025-12-25 09:33:00,606.58,USD,card,True,auto,US,US,desktop,False
t_0000450,m_00024,u_202748,2026-02-21 16:49:00,538.41,USD,card,True,auto,US,US,desktop,False
t_0000451,m_00024,u_299949,2026-03-07 12:46:00,887.75,USD,card,True,auto,US,US,mobile,False
t_0000452,m_00024,u_349492,2026-03-07 22:30:00,345.11,USD,card,True,auto,US,US,mobile,False
t_0000453,m_00024,u_036226,2026-03-16 18:57:00,208.0,USD,card,True,auto,US,US,mobile,False
t_0000454,m_00024,u_200720,2026-03-22 06:37:00,452.26,USD,card,True,manual,US,US,desktop,False
t_0000455,m_00024,u_334392,2026-04-02 15:19:00,180.4,USD,ach,True,manual,US,US,desktop,False
t_0000456,m_00026,u_386654,2025-08-22 15:51:00,385.51,USD,card,True,auto,US,US,mobile,False
t_0000457,m_00026,u_164475,2025-08-23 07:16:00,883.49,USD,card,True,auto,US,US,desktop,False
t_0000458,m_00026,u_041705,2025-08-24 06:57:00,396.31,USD,card,True,auto,US,US,mobile,False
t_0000459,m_00026,u_137163,2025-09-03 20:36:00,334.81,USD,card,True,auto,US,US,mobile,False
t_0000460,m_00026,u_103437,2025-09-17 16:25:00,156.11,USD,card,True,auto,US,US,mobile,False
t_0000461,m_00026,u_297710,2025-09-24 21:02:00,926.77,USD,ach,True,auto,US,US,mobile,False
t_0000462,m_00026,u_291331,2025-09-28 23:00:00,514.22,USD,wallet,False,auto,US,US,mobile,False
t_0000463,m_00026,u_357988,2025-10-02 11:54:00,839.79,USD,card,True,auto,US,US,desktop,False
t_0000464,m_00026,u_075797,2025-10-07 21:14:00,671.53,USD,wallet,True,auto,US,US,tablet,False
t_0000465,m_00026,u_154597,2025-10-19 12:46:00,392.72,USD,card,True,auto,CA,CA,mobile,False
t_0000466,m_00026,u_061511,2025-10-20 10:54:00,161.09,USD,card,True,auto,US,US,mobile,False
t_0000467,m_00026,u_295813,2025-11-05 01:39:00,247.65,USD,card,True,auto,US,US,desktop,False
t_0000468,m_00026,u_227715,2025-11-06 07:16:00,204.5,USD,card,True,auto,US,US,desktop,False
t_0000469,m_00026,u_236760,2025-11-19 08:51:00,1098.09,USD,card,True,auto,US,US,mobile,False
t_0000470,m_00026,u_308682,2025-11-21 08:57:00,421.09,USD,card,True,auto,US,US,mobile,False
t_0000471,m_00026,u_003444,2025-11-26 15:21:00,512.44,USD,ach,True,auto,US,US,desktop,False
t_0000472,m_00026,u_180725,2025-11-30 19:37:00,235.19,USD,card,True,auto,US,US,mobile,False
t_0000473,m_00027,u_026533,2025-08-20 06:21:00,61.84,USD,card,True,auto,US,US,mobile,False
t_0000474,m_00027,u_169651,2025-08-22 08:03:00,80.56,USD,card,True,manual,US,US,mobile,False
t_0000475,m_00027,u_017012,2025-09-02 07:07:00,237.51,USD,ach,True,manual,US,US,mobile,False
t_0000476,m_00027,u_035494,2025-09-14 21:16:00,62.16,USD,card,True,auto,US,US,mobile,False
t_0000477,m_00027,u_365669,2025-09-15 05:05:00,127.21,USD,card,True,manual,US,US,mobile,False
t_0000478,m_00027,u_189754,2025-09-23 12:07:00,405.9,USD,card,True,auto,US,US,mobile,False
t_0000479,m_00027,u_285178,2025-10-23 16:26:00,467.33,USD,ach,True,auto,US,US,mobile,False
t_0000480,m_00027,u_053458,2025-10-24 18:44:00,239.11,USD,ach,True,auto,US,US,desktop,False
