id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,restricted_to_products,narrator_short_bio,narrator_medium_bio,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,featured_start_at,featured_end_at,subtitle,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
yl1gY7_uFh,7KjcYw30d1,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-10-05T08:00:00.000Z,63,Women of Water,de,0-default,Savor the four seasons of stunning Jeju Island where you’ll experience the magic of South Korean female free-divers.,822a19948b324ca596e7eb14d1c76137,False,True,sleep_stories,generic,False,2022-09-23T14:01:12.523Z,2022-09-27T05:33:05.508Z,굿나잇 스토리,3LvVLXJY,Jihyun Yun,True,6SyX0nF9g3,Nina Petri,"Nina Petri는 배우이자, 라디오극 및 오디오북 성우입니다. <롤라 런>, <Am I Beautiful>, <Nö>와 같은 영화와 어린이 영화인 <야생 호랑이 곁의 꿈>에 출연한 것으로 유명합니다. 10년 넘게 스릴러 작가 Karin Slaughter의 독일어 성우로 일했습니다. <내가 너를 얼마나 사랑하는지 아니?> 등의 동화와 Berhard Schlink의 <손녀> 등의 소설을 오디오북으로 읽었습니다. 1994년에 영화 <The Deadly Maria>로 바이에른 영화상을, 1999년에 영화 <롤라 런>과 <Am I Beautiful?>로 독일 영화상을, 그리고 2005년에는 <The Conference>의 합창단 일원으로 헤센 영화상을 수상했습니다.",False,2022-09-09T16:22:47.281Z,2022-09-09T16:28:59.186Z,dc326df17f482fb26e62e9528a38c0b6,image,image/jpeg,3163525,https://assets.calm.com/dc326df17f482fb26e62e9528a38c0b6.jpeg,2012,2011,"['#c65867', '#703114']",7893df28344bc5838c3c41502b09cb50,image,image/jpeg,3790853,https://assets.calm.com/7893df28344bc5838c3c41502b09cb50.jpeg,2000,2000,"['#24a8e8', '#5c134d']",52d736b0ab7f495fd9d851935c680146,image,image/jpeg,3816762,https://assets.calm.com/52d736b0ab7f495fd9d851935c680146.jpeg,2000,2000,"['#24a8e8', '#47123a']",52d736b0ab7f495fd9d851935c680146,image,image/jpeg,3816762,https://assets.calm.com/52d736b0ab7f495fd9d851935c680146.jpeg,2000,2000,"['#24a8e8', '#47123a']",7893df28344bc5838c3c41502b09cb50,image,image/jpeg,3790853,https://assets.calm.com/7893df28344bc5838c3c41502b09cb50.jpeg,2000,2000,"['#24a8e8', '#5c134d']",,,,,,,,,,,,,,,,,,,,,,,,
r5O7_7siJY,Pw1uELqTUg,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-08-18T16:30:00.000Z,167,Magic Fountain,de,0-default,"Cozy up and embark on a magical journey to the kingdom of Lionwood for an enchanting fairytale full of secret wishes, mystery and friendship",85753e19b35235624bd807033a8d6ba3,False,True,sleep_stories,generic,False,2020-08-18T16:30:00.000Z,2020-08-27T23:20:09.647Z,굿나잇 스토리,xx8LLyxN,Chris Advansun,True,ma8J-jdvZf,Ameli Dziemba,"Ameli는 유명한 Folkwang University of Arts에서 재즈를 공부했습니다. 가수로서의 경력은 재즈부터 싱어송라이터, 자유로운 즉흥 음악에 이르기까지 다양하며, 다양한 앙상블(Glenn-Miller-Orchestra, WDR Big Band 등)과 함께 수많은 프로덕션을 선보이고 있습니다. 연극 및 무용 음악 프로덕션뿐만 아니라 국내 및 국제 합창단 프로젝트를 위한 음악을 작곡합니다. 오디오북과 광고에서 Ameli의 목소리를 들을 수 있으며, 현재 새로운 보이스 코칭 개념을 만들고 있습니다.",False,2019-05-14T01:19:42.537Z,2023-11-07T20:19:14.607Z,de9a9df736a13d86cadd21cfd434fdb1,image,image/png,400392,https://assets.calm.com/de9a9df736a13d86cadd21cfd434fdb1.png,800,800,"['#110d08', '#cba986', '#796c55']",202e1c7a5a6d3e7621c234e73688146d,image,image/jpeg,13061343,https://assets.calm.com/202e1c7a5a6d3e7621c234e73688146d.jpeg,1920,1920,"['#d0a14f', '#54711d']",13001eaa61212ed3902a4a06e0a53e0e,image,image/jpeg,9027758,https://assets.calm.com/13001eaa61212ed3902a4a06e0a53e0e.jpeg,1920,1920,"['#b8914a', '#115c45']",13001eaa61212ed3902a4a06e0a53e0e,image,image/jpeg,9027758,https://assets.calm.com/13001eaa61212ed3902a4a06e0a53e0e.jpeg,1920,1920,"['#b8914a', '#115c45']",202e1c7a5a6d3e7621c234e73688146d,image,image/jpeg,13061343,https://assets.calm.com/202e1c7a5a6d3e7621c234e73688146d.jpeg,1920,1920,"['#d0a14f', '#54711d']",,,,,,,,,,,,,,,,,,,,,,,,
jCNITS6qOG,bFkjtbKxgl,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-04-26T08:00:00.000Z,83,The Tale of Taleisha,de,0-default,"Stefanie Giesinger takes you on a journey to the rainforest, to help a lost kingfisher find his way home.",8764d2c4a357172196956e09d0070216,False,True,sleep_stories,generic,False,2022-01-13T12:44:53.942Z,2022-04-25T22:17:10.147Z,굿나잇 스토리,Bjq1W0qj,"Candace Rose Rardon, Christina Yang",True,1Z8yENLsyX,Stefanie Giesinger,"Stefanie Giesinger는 2014년 17세에 독일의 Next Top Model에서 우승하면서 성공적인 경력을 시작했습니다. 인스타그램 팔로워 수가 420만 명에 달하는 Stefanie Giesinger는 독일의 가장 유명한 인플루언서 중 하나이며, 전 세계적인 인기 모델이자 Nike 및 Mercedes의 브랜드 앰배서더로 활동하고 있으며 Detlev Buck의 영화 ""Asphalt Gorillas""에서 주연을 맡기도 했습니다.
Stefanie Giesinger는 동세대 최대 규모의 디지털 사업가 중 하나로, ""dm""과 스킨 케어 브랜드 м о й 및 지속 가능한 패션 브랜드 nu-in을 설립했고, 독일의 암 이니셔티브 Yes we Cancer을 지원 중이며, 높은 수준의 사회적 기여로 빈곤을 근절하기 위해 최선을 다하고 있습니다.",False,2022-02-17T12:10:08.582Z,2022-05-02T10:58:07.331Z,c7e60ec34b08a6a9ab9d556a2b1c3129,image,image/jpeg,879473,https://assets.calm.com/c7e60ec34b08a6a9ab9d556a2b1c3129.jpeg,1360,1360,"['#e49021', '#784510']",5edfc47ceee3e66be5671c49fbcfa717,image,image/jpeg,10587055,https://assets.calm.com/5edfc47ceee3e66be5671c49fbcfa717.jpeg,2000,2000,"['#192e30', '#bcbead', '#7b9e9a']",441c4bed1c3e2d3ee5b82fe8a7f0b669,image,image/jpeg,3849346,https://assets.calm.com/441c4bed1c3e2d3ee5b82fe8a7f0b669.jpeg,2000,2000,"['#c0694f', '#0b4756']",441c4bed1c3e2d3ee5b82fe8a7f0b669,image,image/jpeg,3849346,https://assets.calm.com/441c4bed1c3e2d3ee5b82fe8a7f0b669.jpeg,2000,2000,"['#c0694f', '#0b4756']",5edfc47ceee3e66be5671c49fbcfa717,image,image/jpeg,10587055,https://assets.calm.com/5edfc47ceee3e66be5671c49fbcfa717.jpeg,2000,2000,"['#192e30', '#bcbead', '#7b9e9a']",,,,,,,,,,,,,,,,,,,,,,,,
AMFgjTM5tN,nVh0Orsr-h,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-09-21T20:00:00.000Z,114,Henry's Great Escape,de,0-default,"Join a friendly, nighttime raccoon as he spends his first day exploring the forest under the sun.",f2408d82c95ad05ff39957e80f52d5e4,False,True,sleep_stories,generic,False,2021-09-17T13:08:20.755Z,2021-09-21T18:51:40.783Z,굿나잇 스토리,9kKPO5Q1,Christina Yang,True,1oBIVw1BoP,Johanna Dost,"Johanna는 독일의 할레 오페라에서 전통 성악을 공부했으며 함부르크에서 무용, 성악, 연기를 공부했습니다. Johanna는 방송 매체에 등장하기 전에 헤어스프레이와 록키호러쇼에 출연하기도 했습니다. 2016년부터 Johanna는 ""오자크"", ""매니악"", ""어시스턴트""에서 Julia Garner의 목소리로 출연을 했으며 ""트롤: 더 파티 고즈 온!""에서는 뽀삐로 등장했습니다. Johanna는 단어와 언어에 늘 매료되어 왔으며 재즈와 블루스를 좋아합니다.",False,2021-08-13T13:40:51.389Z,2021-08-18T19:07:00.032Z,f4a56c39d922c59296c7801989da3bcc,image,image/jpeg,1136878,https://assets.calm.com/f4a56c39d922c59296c7801989da3bcc.jpeg,1202,1200,"['#ab4350', '#622121']",eacb31e6ec1d0b5f7b2749a07472e8a3,image,image/jpeg,3682074,https://assets.calm.com/eacb31e6ec1d0b5f7b2749a07472e8a3.jpeg,2000,2000,"['#b7ae1a', '#774c0a']",f92d902e16f21038413dbf9272192f8a,image,image/jpeg,3542649,https://assets.calm.com/f92d902e16f21038413dbf9272192f8a.jpeg,2000,2000,"['#b9ac08', '#7a810e']",f92d902e16f21038413dbf9272192f8a,image,image/jpeg,3542649,https://assets.calm.com/f92d902e16f21038413dbf9272192f8a.jpeg,2000,2000,"['#b9ac08', '#7a810e']",eacb31e6ec1d0b5f7b2749a07472e8a3,image,image/jpeg,3682074,https://assets.calm.com/eacb31e6ec1d0b5f7b2749a07472e8a3.jpeg,2000,2000,"['#b7ae1a', '#774c0a']",,,,,,,,,,,,,,,,,,,,,,,,
wtFWF9nNt8,rWw2lvlKr7,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-02-16T23:00:00.000Z,93,The Flute Maker of the Andes,de,0-default,Journey to a sacred lake in South America and discover one of the oldest instruments in the world.,4cf0a4e571578ed70fd93881887179af,False,True,sleep_stories,generic,False,2022-02-11T12:17:11.748Z,2022-02-16T00:03:52.183Z,굿나잇 스토리,2pY89wL6,Candace Rose Rardon,True,ij92j6CACA,Christina Puciata ,"Nach dem Schauspielstudium an der Musikhochschule in Graz und zehn Jahren Tätigkeit als Schauspielerin auf der Bühne, hat Christina Puciata in London noch einen zweiten Master in „theatre directing“ abgeschlossen, um sich dann doch der Sprechkunst zu verschreiben. Ihre ausdrucksstarke Stimme ist seit vielen Jahren sowohl in der Werbung, in Dokumentationen und Features in TV und Radio zu hören, als auch in Hörbüchern und als Synchronsprecherin. Seit 2007 spricht sie Nachrichten im DLF. Mit Fortbildungen bei Eva Loschky, Malu Peters und in der Linklater Methode, nährt sie ihre stimmliche Lebendigkeit und Vielfarbigkeit. Als Yogalehrerin praktiziert sie regelmäßig Yoga und Meditation. ",False,2021-09-27T17:08:48.408Z,2021-09-27T17:29:48.254Z,f2b554ef98ede98f6748d5f12e89b610,image,image/jpeg,3483377,https://assets.calm.com/f2b554ef98ede98f6748d5f12e89b610.jpeg,2467,2467,"['#b27f4c', '#5d4227']",ffed0b280de08462106f29d5a723c05f,image,image/jpeg,5150287,https://assets.calm.com/ffed0b280de08462106f29d5a723c05f.jpeg,2000,2000,"['#c3864d', '#711308']",96412fd1708c426f091fc5db9c5b41fc,image,image/jpeg,5121958,https://assets.calm.com/96412fd1708c426f091fc5db9c5b41fc.jpeg,2000,2000,"['#ca9664', '#701308']",96412fd1708c426f091fc5db9c5b41fc,image,image/jpeg,5121958,https://assets.calm.com/96412fd1708c426f091fc5db9c5b41fc.jpeg,2000,2000,"['#ca9664', '#701308']",ffed0b280de08462106f29d5a723c05f,image,image/jpeg,5150287,https://assets.calm.com/ffed0b280de08462106f29d5a723c05f.jpeg,2000,2000,"['#c3864d', '#711308']",,,,,,,,,,,,,,,,,,,,,,,,
GKlAMIMl9A,zyvY6WFx57,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-03-01T09:00:00.000Z,10745,A trip into the Blue,de,0-default,Join me on a mystical journey to the Blautopf in Blaubeuren in Baden-Württemberg.,bae18b3ef95b2a93d4e72bd2c23e91ad,False,True,sleep_stories,generic,False,2023-02-21T19:05:05.033Z,2023-02-24T18:42:33.314Z,굿나잇 스토리,Byzjl5nm,Marlene Weihrauch,True,Y0U2aSNnLl,Beate Rysopp,"Beate는 무대 경험이 풍부한 연기자 겸 샹송 가수로 현재
ARD, ZDF, arte, NDR 등의
다큐멘터리, 보도 및 매거진에서 연사로 활동하고 있습니다. Beate는 20년 가까이 NDR 라디오(정보 및 문화)
뉴스를 전달해 왔습니다. 이뿐만 아니라 다양한 오디오북과 라디오극에서 연기자로 출연하며 시각 장애인을 위한 음성 해설에도 참여하고 있습니다. Beate는 아이들이 편안하게 잠들 수 있도록 수년간 굿나잇 스토리를 읽어 주고 있습니다.",False,2022-03-28T15:43:19.447Z,2022-03-28T15:51:20.675Z,7afa319eee6bb90ac5df5eec1ed68285,image,image/jpeg,36720,https://assets.calm.com/7afa319eee6bb90ac5df5eec1ed68285.jpeg,403,403,"['#ae7454', '#543424']",1943bec0850360181ef40d8807bf5d7a,image,image/jpeg,4596304,https://assets.calm.com/1943bec0850360181ef40d8807bf5d7a.jpeg,2000,2000,"['#aec340', '#516b29']",674c626f9d6fc0c82d1471ddbaa1f239,image,image/jpeg,4107212,https://assets.calm.com/674c626f9d6fc0c82d1471ddbaa1f239.jpeg,2000,2000,"['#aec140', '#45661c']",674c626f9d6fc0c82d1471ddbaa1f239,image,image/jpeg,4107212,https://assets.calm.com/674c626f9d6fc0c82d1471ddbaa1f239.jpeg,2000,2000,"['#aec140', '#45661c']",1943bec0850360181ef40d8807bf5d7a,image,image/jpeg,4596304,https://assets.calm.com/1943bec0850360181ef40d8807bf5d7a.jpeg,2000,2000,"['#aec340', '#516b29']",,,,,,,,,,,,,,,,,,,,,,,,
TkRm-uRz3k,Vl3BscSuMy,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-06-29T08:00:00.000Z,75,The Royal Garden Academy,de,0-default,"Discover the Royal Garden Academy, which looks back on eventful history and still invites you to relax thanks to its diverse flora and fauna.",8815fb131369be9c9c3067c0a9afdd99,False,True,sleep_stories,generic,False,2022-06-20T15:40:10.764Z,2022-06-27T17:25:23.785Z,굿나잇 스토리,womyJox3,Katharina Murphy,True,MX9woMGjWJ,Gabriele Libbach,"Gabriele Libbach는 라디오, 텔레비전 및 더빙 분야의 바쁜 성우입니다. 십대 때는 ""Hanni und Nanni""에서 ""Hanni""로 역할을 맡는 등 TKKG에서 일한 적이 있으며, ""Black Beauty""에서 주연 성우를 맡았으며 ""Drei ???""에서 가끔 게스트 역할로 활동하고 있습니다. 6년 동안 ""CSI NY""의 ""Stella Bonasera""와 젊은 Ornella Muti의 성우로 출연했습니다. 처음 두 편의 Tomb Raider 게임에서 Lara Croft가 모험할 때 나오는 목소리는 Gabriele이 맡았습니다. Gabriele은 독일 무대에서도 볼 수도 있습니다. 주요 무대로는 킬 오페라 하우스, ""St. Pauli Theater"" 및 ""Winterhuder Fährhaus""가 있으며, 여기에서 ""Plaza Suite"" Gabriele은 성우로서 다양한 역할을 맡고 있습니다. 자세히 들으면 여러 내비게이션 기기에서도 Gabriele의 목소리를 들을 수 있습니다.",False,2022-06-20T11:31:36.231Z,2022-06-20T12:06:37.083Z,5cedebf6cf7ca0357c4174bdd2e91fcc,image,image/jpeg,41541,https://assets.calm.com/5cedebf6cf7ca0357c4174bdd2e91fcc.jpeg,360,360,"['#a24047', '#5f2529']",6e3f9ae9ba5c4b57c415624749821820,image,image/png,8143627,https://assets.calm.com/6e3f9ae9ba5c4b57c415624749821820.png,2000,2000,"['#bbd112', '#4f740a']",00952af376ba597eaa04d66702eaddce,image,image/png,8002445,https://assets.calm.com/00952af376ba597eaa04d66702eaddce.png,2000,2000,"['#dc2a56', '#4f740c']",00952af376ba597eaa04d66702eaddce,image,image/png,8002445,https://assets.calm.com/00952af376ba597eaa04d66702eaddce.png,2000,2000,"['#dc2a56', '#4f740c']",6e3f9ae9ba5c4b57c415624749821820,image,image/png,8143627,https://assets.calm.com/6e3f9ae9ba5c4b57c415624749821820.png,2000,2000,"['#bbd112', '#4f740a']",,,,,,,,,,,,,,,,,,,,,,,,
QNHyxMMrp5,jNpW7-2unF,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-06-17T19:20:00.000Z,10232,The Amulet,de,0-default,Discover the heather blossom at a decelerated hike and experience the magic of the shepherdess' amulet.,93c9f400cb43fa0a53f8ca6dd07f2189,False,True,sleep_stories,generic,False,2022-05-30T17:05:28.933Z,2022-06-17T19:53:33.356Z,굿나잇 스토리,mgJDBA8r,Lara Keuthen ,True,O96xhRTnig,Nadja Schulz-Berlinghoff,"Seit 1993 arbeitet Nadja Schulz-Berlinghoff als Sprecherin für mittlerweile alle deutschen Rundfunk- und TV-Sender ZDF, RBB, NDR, SWR, WDR, ARTE, Magazine, Dokumentarfilme, Features, Hörbuchproduktionen. Ihre warme Stimme verzauberte Museumsguides u.a. für Louvre, Tate Modern, Guggenheim, Museum of Modern Art. Auch arbeitet sie als Sprecherin für Audiodeskriptionen für Kino-, TV- und Spielfilme. Seit 1992 bis heute arbeitete sie mit Susan Batson aus New York zusammen, um sich als Schauspielerin weiterzuentwickeln. Auch mit Regisseuren wie Andrea Breth, Luc Bondy, Felix Prader, Yoshi Oida, Edith Clever, Katka Schroth, Michael Simon arbeitete sie zusammen.",False,2020-10-19T13:50:13.265Z,2020-10-23T19:37:20.372Z,e5e6eb363e68ae63ebfadf0389aeebaf,image,image/jpeg,10719,https://assets.calm.com/e5e6eb363e68ae63ebfadf0389aeebaf.jpeg,240,240,"['#2b2b2b', '#e1e1e1', '#ababab']",18200897d931e0f34647f5e1e9874d36,image,image/jpeg,1164951,https://assets.calm.com/18200897d931e0f34647f5e1e9874d36.jpeg,2000,2000,"['#b99723', '#847216']",50e648b17f67c0bd6425033018f3f862,image,image/jpeg,1234487,https://assets.calm.com/50e648b17f67c0bd6425033018f3f862.jpeg,2000,2000,"['#b99723', '#847216']",50e648b17f67c0bd6425033018f3f862,image,image/jpeg,1234487,https://assets.calm.com/50e648b17f67c0bd6425033018f3f862.jpeg,2000,2000,"['#b99723', '#847216']",18200897d931e0f34647f5e1e9874d36,image,image/jpeg,1164951,https://assets.calm.com/18200897d931e0f34647f5e1e9874d36.jpeg,2000,2000,"['#b99723', '#847216']",,,,,,,,,,,,,,,,,,,,,,,,
WdFBNCpWAe,wOaaigpbzP,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-12-07T09:00:00.000Z,10605,In the Swing,de,0-default,Meet yourself and your wise 'Me' when you least expect it: while swinging.,98020fd6054f3e5e5af68054fc44ff21,False,True,sleep_stories,generic,False,2022-11-30T18:39:12.957Z,2022-12-05T05:18:07.010Z,굿나잇 스토리,WyyB6VWW,Sigrid Behrens,True,6SyX0nF9g3,Nina Petri,"Nina Petri는 배우이자, 라디오극 및 오디오북 성우입니다. <롤라 런>, <Am I Beautiful>, <Nö>와 같은 영화와 어린이 영화인 <야생 호랑이 곁의 꿈>에 출연한 것으로 유명합니다. 10년 넘게 스릴러 작가 Karin Slaughter의 독일어 성우로 일했습니다. <내가 너를 얼마나 사랑하는지 아니?> 등의 동화와 Berhard Schlink의 <손녀> 등의 소설을 오디오북으로 읽었습니다. 1994년에 영화 <The Deadly Maria>로 바이에른 영화상을, 1999년에 영화 <롤라 런>과 <Am I Beautiful?>로 독일 영화상을, 그리고 2005년에는 <The Conference>의 합창단 일원으로 헤센 영화상을 수상했습니다.",False,2022-09-09T16:22:47.281Z,2022-09-09T16:28:59.186Z,dc326df17f482fb26e62e9528a38c0b6,image,image/jpeg,3163525,https://assets.calm.com/dc326df17f482fb26e62e9528a38c0b6.jpeg,2012,2011,"['#c65867', '#703114']",98020fd6054f3e5e5af68054fc44ff21,image,image/jpeg,2318470,https://assets.calm.com/98020fd6054f3e5e5af68054fc44ff21.jpeg,2000,2000,"['#0b37c5', '#0b0c83']",846b05c4055faddfd4d4b0b47cd98d74,image,image/jpeg,2438227,https://assets.calm.com/846b05c4055faddfd4d4b0b47cd98d74.jpeg,2000,2000,"['#0a55ed', '#0b0c83']",846b05c4055faddfd4d4b0b47cd98d74,image,image/jpeg,2438227,https://assets.calm.com/846b05c4055faddfd4d4b0b47cd98d74.jpeg,2000,2000,"['#0a55ed', '#0b0c83']",98020fd6054f3e5e5af68054fc44ff21,image,image/jpeg,2318470,https://assets.calm.com/98020fd6054f3e5e5af68054fc44ff21.jpeg,2000,2000,"['#0b37c5', '#0b0c83']",,,,,,,,,,,,,,,,,,,,,,,,
O9vGt4bqqt,LROfNsOl7F,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-10-05T19:00:00.000Z,112,The Magic of Muir Woods,de,0-default,Take a walk through ancient redwoods that teach powerful lessons of harmony.,bde5a06f91f9cc51a5cdabba97bf2df9,False,True,sleep_stories,generic,False,2021-09-24T17:14:13.872Z,2021-10-05T17:49:00.062Z,굿나잇 스토리,POQpkJq3,Don George,True,e2ZtVMLiD2,Elke Appelt,"Elke ist Synchron- und H rbuchsprecherin und man kennt sie auch als die Stimme
aus dem Radio oder Fernsehen, die für Produkte gro er Hersteller wie Lenor,
Fruchtzwerge, Bahlsen oder Garnier wirbt. Im H rbuchbereich interpretiert sie
diverse Krimireihen von u.a. Katharina Peters oder Judith Arendt, aber auch Mussos
Thriller “Das M dchen aus Brooklyn”. In dem Computerspiel “Wolfenstein:
Youngblood” hat sie die Rolle der Abby Walker gesprochen. Au erdem ist sie
regelm  ig als Sprecherin für das Politmagazin „Kontraste“ vom RBB zu h ren.",False,2021-06-25T20:20:47.753Z,2021-06-25T21:02:00.047Z,8c9a74be2441d6db2d97762a56c3fabf,image,image/jpeg,424512,https://assets.calm.com/8c9a74be2441d6db2d97762a56c3fabf.jpeg,1719,1721,"['#a4483a', '#501218']",ac324967f0c15e5ad7db05436c557605,image,image/jpeg,5396939,https://assets.calm.com/ac324967f0c15e5ad7db05436c557605.jpeg,2000,2000,"['#d6c924', '#716209']",d7fd2e60f0b1117534b35c83c15ddd03,image,image/jpeg,5376590,https://assets.calm.com/d7fd2e60f0b1117534b35c83c15ddd03.jpeg,2000,2000,"['#cec129', '#736209']",d7fd2e60f0b1117534b35c83c15ddd03,image,image/jpeg,5376590,https://assets.calm.com/d7fd2e60f0b1117534b35c83c15ddd03.jpeg,2000,2000,"['#cec129', '#736209']",ac324967f0c15e5ad7db05436c557605,image,image/jpeg,5396939,https://assets.calm.com/ac324967f0c15e5ad7db05436c557605.jpeg,2000,2000,"['#d6c924', '#716209']",,,,,,,,,,,,,,,,,,,,,,,,
nqLZdiCcbB,zyldStWLQX,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-08-03T17:00:00.000Z,120,The Queen Mary,de,0-default,Cruise on the world’s most luxurious ship as the Atlantic Ocean lulls you to sleep.,563d94c09bbe64fede89f454fc093eac,False,True,sleep_stories,generic,False,2021-07-20T16:37:22.166Z,2021-08-02T23:26:43.075Z,굿나잇 스토리,63PB06XR,Andrew Martin,True,O96xhRTnig,Nadja Schulz-Berlinghoff,"Seit 1993 arbeitet Nadja Schulz-Berlinghoff als Sprecherin für mittlerweile alle deutschen Rundfunk- und TV-Sender ZDF, RBB, NDR, SWR, WDR, ARTE, Magazine, Dokumentarfilme, Features, Hörbuchproduktionen. Ihre warme Stimme verzauberte Museumsguides u.a. für Louvre, Tate Modern, Guggenheim, Museum of Modern Art. Auch arbeitet sie als Sprecherin für Audiodeskriptionen für Kino-, TV- und Spielfilme. Seit 1992 bis heute arbeitete sie mit Susan Batson aus New York zusammen, um sich als Schauspielerin weiterzuentwickeln. Auch mit Regisseuren wie Andrea Breth, Luc Bondy, Felix Prader, Yoshi Oida, Edith Clever, Katka Schroth, Michael Simon arbeitete sie zusammen.",False,2020-10-19T13:50:13.265Z,2020-10-23T19:37:20.372Z,e5e6eb363e68ae63ebfadf0389aeebaf,image,image/jpeg,10719,https://assets.calm.com/e5e6eb363e68ae63ebfadf0389aeebaf.jpeg,240,240,"['#2b2b2b', '#e1e1e1', '#ababab']",86d428b3979ae3408041ed7a9e10c97e,image,image/jpeg,10579522,https://assets.calm.com/86d428b3979ae3408041ed7a9e10c97e.jpeg,2000,2000,"['#b70704', '#041c4c']",f84548befcc5f28bbcf4a98c2ed7ce4d,image,image/jpeg,3110396,https://assets.calm.com/f84548befcc5f28bbcf4a98c2ed7ce4d.jpeg,2000,2000,"['#a9200c', '#5f3612']",f84548befcc5f28bbcf4a98c2ed7ce4d,image,image/jpeg,3110396,https://assets.calm.com/f84548befcc5f28bbcf4a98c2ed7ce4d.jpeg,2000,2000,"['#a9200c', '#5f3612']",86d428b3979ae3408041ed7a9e10c97e,image,image/jpeg,10579522,https://assets.calm.com/86d428b3979ae3408041ed7a9e10c97e.jpeg,2000,2000,"['#b70704', '#041c4c']",,,,,,,,,,,,,,,,,,,,,,,,
