day,symbol,name,day,total_aum_usd
6/20/2025,NVOx,Novo Nordisk xStock,45828,0
6/20/2025,CRMx,Salesforce xStock,45828,0
6/20/2025,Vx,Visa xStock,45828,0
6/20/2025,NFLXx,Netflix xStock,45828,0
6/20/2025,JPMx,JPMorgan Chase xStock,45828,0
6/20/2025,CMCSAx,Comcast xStock,45828,0
6/20/2025,PMx,Philip Morris xStock,45828,0
6/20/2025,JNJx,Johnson & Johnson xStock,45828,0
6/20/2025,COINx,Coinbase xStock,45828,0
6/20/2025,HOODx,Robinhood xStock,45828,0
6/20/2025,WMTx,Walmart xStock,45828,0
6/20/2025,HDx,Home Depot xStock,45828,0
6/20/2025,PLTRx,Palantir xStock,45828,0
6/20/2025,INTCx,Intel xStock,45828,0
6/20/2025,QQQx,Nasdaq xStock,45828,0
6/20/2025,AVGOx,Broadcom xStock,45828,0
6/21/2025,UNHx,UnitedHealth xStock,45829,167.1737132
6/21/2025,AAPLx,Apple xStock,45829,25.32475063
6/21/2025,LINx,Linde xStock,45829,0
6/21/2025,MRKx,Merck xStock,45829,0
6/21/2025,ACNx,Accenture xStock,45829,0
6/21/2025,LLYx,Eli Lilly xStock,45829,0
6/21/2025,TSLAx,Tesla xStock,45829,0
6/21/2025,GOOGLx,Alphabet xStock,45829,0
6/21/2025,MCDx,McDonald's xStock,45829,0
6/21/2025,PLTRx,Palantir xStock,45829,0
6/21/2025,PEPx,PepsiCo xStock,45829,0
6/21/2025,VTIx,Vanguard xStock,45829,0
6/21/2025,GSx,Goldman Sachs xStock,45829,0
6/21/2025,AZNx,AstraZeneca xStock,45829,0
6/21/2025,HOODx,Robinhood xStock,45829,0
6/21/2025,SPYx,SP500 xStock,45829,0
6/21/2025,CRMx,Salesforce xStock,45829,0
6/21/2025,HONx,Honeywell xStock,45829,0
6/21/2025,JNJx,Johnson & Johnson xStock,45829,0
6/21/2025,BRK.Bx,Berkshire Hathaway xStock,45829,0
6/21/2025,NVDAx,NVIDIA xStock,45829,0
6/21/2025,XOMx,Exxon Mobil xStock,45829,0
6/21/2025,GMEx,Gamestop xStock,45829,0
6/21/2025,CSCOx,Cisco xStock,45829,0
6/21/2025,BACx,Bank of America xStock,45829,0
6/21/2025,METAx,Meta xStock,45829,0
6/21/2025,PFEx,Pfizer xStock,45829,0
6/21/2025,JPMx,JPMorgan Chase xStock,45829,0
6/21/2025,APPx,AppLovin xStock,45829,0
6/21/2025,DHRx,Danaher xStock,45829,0
6/21/2025,PMx,Philip Morris xStock,45829,0
6/21/2025,MDTx,Medtronic xStock,45829,0
6/21/2025,INTCx,Intel xStock,45829,0
6/21/2025,IBMx,International Business Machines xStock,45829,0
6/21/2025,TMOx,Thermo Fisher xStock,45829,0
6/21/2025,CVXx,Chevron xStock,45829,0
6/21/2025,WMTx,Walmart xStock,45829,0
6/21/2025,KOx,Coca-Cola xStock,45829,0
6/21/2025,MAx,Mastercard xStock,45829,0
6/21/2025,ABBVx,AbbVie xStock,45829,0
6/21/2025,HDx,Home Depot xStock,45829,0
6/21/2025,MRVLx,Marvell xStock,45829,0
6/21/2025,GLDx,Gold xStock,45829,0
6/21/2025,TQQQx,TQQQ xStock,45829,0
6/21/2025,CRWDx,CrowdStrike xStock,45829,0
6/21/2025,Vx,Visa xStock,45829,0
6/21/2025,AMZNx,Amazon.com xStock,45829,0
6/21/2025,MSFTx,Microsoft xStock,45829,0
6/21/2025,CMCSAx,Comcast xStock,45829,0
6/21/2025,COINx,Coinbase xStock,45829,0
6/21/2025,QQQx,Nasdaq xStock,45829,0
6/21/2025,AMBRx,Amber xStock,45829,0
6/21/2025,CRCLx,Circle xStock,45829,0
6/21/2025,NVOx,Novo Nordisk xStock,45829,0
6/21/2025,AVGOx,Broadcom xStock,45829,0
6/21/2025,PGx,Procter & Gamble xStock,45829,0
6/21/2025,NFLXx,Netflix xStock,45829,0
6/21/2025,MSTRx,MicroStrategy xStock,45829,0
6/21/2025,ABTx,Abbott xStock,45829,0
6/21/2025,ORCLx,Oracle xStock,45829,0
6/22/2025,UNHx,UnitedHealth xStock,45830,167.1737132
6/22/2025,AAPLx,Apple xStock,45830,25.32475063
6/22/2025,GMEx,Gamestop xStock,45830,0
6/22/2025,ORCLx,Oracle xStock,45830,0
6/22/2025,TQQQx,TQQQ xStock,45830,0
6/22/2025,APPx,AppLovin xStock,45830,0
6/22/2025,KOx,Coca-Cola xStock,45830,0
6/22/2025,HONx,Honeywell xStock,45830,0
6/22/2025,PMx,Philip Morris xStock,45830,0
6/22/2025,COINx,Coinbase xStock,45830,0
6/22/2025,PLTRx,Palantir xStock,45830,0
6/22/2025,INTCx,Intel xStock,45830,0
6/22/2025,JPMx,JPMorgan Chase xStock,45830,0
6/22/2025,BACx,Bank of America xStock,45830,0
6/22/2025,TMOx,Thermo Fisher xStock,45830,0
6/22/2025,CSCOx,Cisco xStock,45830,0
6/22/2025,PEPx,PepsiCo xStock,45830,0
6/22/2025,AMBRx,Amber xStock,45830,0
6/22/2025,Vx,Visa xStock,45830,0
6/22/2025,IBMx,International Business Machines xStock,45830,0
6/22/2025,GSx,Goldman Sachs xStock,45830,0
6/22/2025,QQQx,Nasdaq xStock,45830,0
6/22/2025,MCDx,McDonald's xStock,45830,0
6/22/2025,WMTx,Walmart xStock,45830,0
6/22/2025,CMCSAx,Comcast xStock,45830,0
6/22/2025,AZNx,AstraZeneca xStock,45830,0
6/22/2025,HDx,Home Depot xStock,45830,0
6/22/2025,ABTx,Abbott xStock,45830,0
6/22/2025,XOMx,Exxon Mobil xStock,45830,0
6/22/2025,JNJx,Johnson & Johnson xStock,45830,0
6/22/2025,GOOGLx,Alphabet xStock,45830,0
6/22/2025,CRWDx,CrowdStrike xStock,45830,0
6/22/2025,TSLAx,Tesla xStock,45830,0
6/22/2025,MRVLx,Marvell xStock,45830,0
6/22/2025,AVGOx,Broadcom xStock,45830,0
6/22/2025,HOODx,Robinhood xStock,45830,0
6/22/2025,CRCLx,Circle xStock,45830,0
6/22/2025,LLYx,Eli Lilly xStock,45830,0
6/22/2025,NVDAx,NVIDIA xStock,45830,0
6/22/2025,PGx,Procter & Gamble xStock,45830,0
6/22/2025,MDTx,Medtronic xStock,45830,0
6/22/2025,MSTRx,MicroStrategy xStock,45830,0
6/22/2025,GLDx,Gold xStock,45830,0
6/22/2025,VTIx,Vanguard xStock,45830,0
6/22/2025,BRK.Bx,Berkshire Hathaway xStock,45830,0
6/22/2025,MAx,Mastercard xStock,45830,0
6/22/2025,DHRx,Danaher xStock,45830,0
6/22/2025,NVOx,Novo Nordisk xStock,45830,0
6/22/2025,AMZNx,Amazon.com xStock,45830,0
6/22/2025,MRKx,Merck xStock,45830,0
6/22/2025,METAx,Meta xStock,45830,0
6/22/2025,MSFTx,Microsoft xStock,45830,0
6/22/2025,ACNx,Accenture xStock,45830,0
6/22/2025,CVXx,Chevron xStock,45830,0
6/22/2025,LINx,Linde xStock,45830,0
6/22/2025,NFLXx,Netflix xStock,45830,0
6/22/2025,SPYx,SP500 xStock,45830,0
6/22/2025,PFEx,Pfizer xStock,45830,0
6/22/2025,CRMx,Salesforce xStock,45830,0
6/22/2025,ABBVx,AbbVie xStock,45830,0
6/23/2025,UNHx,UnitedHealth xStock,45831,167.1737132
6/23/2025,NVDAx,NVIDIA xStock,45831,0
6/23/2025,CRWDx,CrowdStrike xStock,45831,0
6/23/2025,CRCLx,Circle xStock,45831,0
6/23/2025,Vx,Visa xStock,45831,0
6/23/2025,AZNx,AstraZeneca xStock,45831,0
6/23/2025,GMEx,Gamestop xStock,45831,0
6/23/2025,GOOGLx,Alphabet xStock,45831,0
6/23/2025,METAx,Meta xStock,45831,0
6/23/2025,SPYx,SP500 xStock,45831,0
6/23/2025,MCDx,McDonald's xStock,45831,0
6/23/2025,GLDx,Gold xStock,45831,0
6/23/2025,CMCSAx,Comcast xStock,45831,0
6/23/2025,ACNx,Accenture xStock,45831,0
6/23/2025,QQQx,Nasdaq xStock,45831,0
6/23/2025,MRKx,Merck xStock,45831,0
6/23/2025,PLTRx,Palantir xStock,45831,0
6/23/2025,XOMx,Exxon Mobil xStock,45831,0
6/23/2025,CSCOx,Cisco xStock,45831,0
6/23/2025,GSx,Goldman Sachs xStock,45831,0
6/23/2025,MAx,Mastercard xStock,45831,0
6/23/2025,LINx,Linde xStock,45831,0
6/23/2025,TSLAx,Tesla xStock,45831,0
6/23/2025,IBMx,International Business Machines xStock,45831,0
6/23/2025,INTCx,Intel xStock,45831,0
6/23/2025,HDx,Home Depot xStock,45831,0
6/23/2025,PEPx,PepsiCo xStock,45831,0
6/23/2025,MSFTx,Microsoft xStock,45831,0
6/23/2025,JNJx,Johnson & Johnson xStock,45831,0
6/23/2025,DHRx,Danaher xStock,45831,0
6/23/2025,BACx,Bank of America xStock,45831,0
6/23/2025,TQQQx,TQQQ xStock,45831,0
6/23/2025,WMTx,Walmart xStock,45831,0
6/23/2025,TMOx,Thermo Fisher xStock,45831,0
6/23/2025,AMBRx,Amber xStock,45831,0
6/23/2025,NVOx,Novo Nordisk xStock,45831,0
6/23/2025,CVXx,Chevron xStock,45831,0
6/23/2025,NFLXx,Netflix xStock,45831,0
6/23/2025,MDTx,Medtronic xStock,45831,0
6/23/2025,ORCLx,Oracle xStock,45831,0
6/23/2025,KOx,Coca-Cola xStock,45831,0
6/23/2025,VTIx,Vanguard xStock,45831,0
6/23/2025,LLYx,Eli Lilly xStock,45831,0
6/23/2025,PGx,Procter & Gamble xStock,45831,0
6/23/2025,PMx,Philip Morris xStock,45831,0
6/23/2025,CRMx,Salesforce xStock,45831,0
6/23/2025,HONx,Honeywell xStock,45831,0
6/23/2025,PFEx,Pfizer xStock,45831,0
6/23/2025,COINx,Coinbase xStock,45831,0
6/23/2025,APPx,AppLovin xStock,45831,0
6/23/2025,AAPLx,Apple xStock,45831,0
6/23/2025,MRVLx,Marvell xStock,45831,0
6/23/2025,JPMx,JPMorgan Chase xStock,45831,0
6/23/2025,ABBVx,AbbVie xStock,45831,0
6/23/2025,AVGOx,Broadcom xStock,45831,0
6/23/2025,MSTRx,MicroStrategy xStock,45831,0
6/23/2025,ABTx,Abbott xStock,45831,0
6/23/2025,BRK.Bx,Berkshire Hathaway xStock,45831,0
6/23/2025,HOODx,Robinhood xStock,45831,0
6/23/2025,AMZNx,Amazon.com xStock,45831,0
6/24/2025,AAPLx,Apple xStock,45832,12657.6828
6/24/2025,UNHx,UnitedHealth xStock,45832,167.1737132
6/24/2025,NFLXx,Netflix xStock,45832,0
6/24/2025,MRVLx,Marvell xStock,45832,0
6/24/2025,AMBRx,Amber xStock,45832,0
6/24/2025,PGx,Procter & Gamble xStock,45832,0
6/24/2025,KOx,Coca-Cola xStock,45832,0
6/24/2025,METAx,Meta xStock,45832,0
6/24/2025,QQQx,Nasdaq xStock,45832,0
6/24/2025,SPYx,SP500 xStock,45832,0
6/24/2025,PMx,Philip Morris xStock,45832,0
6/24/2025,AZNx,AstraZeneca xStock,45832,0
6/24/2025,ORCLx,Oracle xStock,45832,0
6/24/2025,GMEx,Gamestop xStock,45832,0
6/24/2025,TQQQx,TQQQ xStock,45832,0
6/24/2025,LLYx,Eli Lilly xStock,45832,0
6/24/2025,NVOx,Novo Nordisk xStock,45832,0
6/24/2025,ABTx,Abbott xStock,45832,0
6/24/2025,MDTx,Medtronic xStock,45832,0
6/24/2025,MSTRx,MicroStrategy xStock,45832,0
6/24/2025,HDx,Home Depot xStock,45832,0
6/24/2025,GSx,Goldman Sachs xStock,45832,0
6/24/2025,APPx,AppLovin xStock,45832,0
6/24/2025,AVGOx,Broadcom xStock,45832,0
6/24/2025,HOODx,Robinhood xStock,45832,0
6/24/2025,XOMx,Exxon Mobil xStock,45832,0
6/24/2025,TMOx,Thermo Fisher xStock,45832,0
6/24/2025,Vx,Visa xStock,45832,0
6/24/2025,NVDAx,NVIDIA xStock,45832,0
6/24/2025,ACNx,Accenture xStock,45832,0
6/24/2025,TSLAx,Tesla xStock,45832,0
6/24/2025,JPMx,JPMorgan Chase xStock,45832,0
6/24/2025,CVXx,Chevron xStock,45832,0
6/24/2025,CSCOx,Cisco xStock,45832,0
6/24/2025,DHRx,Danaher xStock,45832,0
6/24/2025,LINx,Linde xStock,45832,0
6/24/2025,CRWDx,CrowdStrike xStock,45832,0
6/24/2025,MCDx,McDonald's xStock,45832,0
6/24/2025,MAx,Mastercard xStock,45832,0
6/24/2025,HONx,Honeywell xStock,45832,0
6/24/2025,MRKx,Merck xStock,45832,0
6/24/2025,PFEx,Pfizer xStock,45832,0
6/24/2025,CMCSAx,Comcast xStock,45832,0
6/24/2025,CRCLx,Circle xStock,45832,0
6/24/2025,VTIx,Vanguard xStock,45832,0
6/24/2025,AMZNx,Amazon.com xStock,45832,0
6/24/2025,PLTRx,Palantir xStock,45832,0
6/24/2025,GLDx,Gold xStock,45832,0
6/24/2025,CRMx,Salesforce xStock,45832,0
6/24/2025,COINx,Coinbase xStock,45832,0
6/24/2025,JNJx,Johnson & Johnson xStock,45832,0
6/24/2025,ABBVx,AbbVie xStock,45832,0
6/24/2025,BRK.Bx,Berkshire Hathaway xStock,45832,0
6/24/2025,BACx,Bank of America xStock,45832,0
6/24/2025,MSFTx,Microsoft xStock,45832,0
6/24/2025,GOOGLx,Alphabet xStock,45832,0
6/24/2025,INTCx,Intel xStock,45832,0
6/24/2025,WMTx,Walmart xStock,45832,0
6/24/2025,IBMx,International Business Machines xStock,45832,0
6/24/2025,PEPx,PepsiCo xStock,45832,0
6/25/2025,AAPLx,Apple xStock,45833,12657.6828
6/25/2025,UNHx,UnitedHealth xStock,45833,167.1737132
6/25/2025,PLTRx,Palantir xStock,45833,0
6/25/2025,TQQQx,TQQQ xStock,45833,0
6/25/2025,JNJx,Johnson & Johnson xStock,45833,0
6/25/2025,ACNx,Accenture xStock,45833,0
6/25/2025,CRCLx,Circle xStock,45833,0
6/25/2025,AZNx,AstraZeneca xStock,45833,0
6/25/2025,TSLAx,Tesla xStock,45833,0
6/25/2025,XOMx,Exxon Mobil xStock,45833,0
6/25/2025,HDx,Home Depot xStock,45833,0
6/25/2025,ABTx,Abbott xStock,45833,0
6/25/2025,LLYx,Eli Lilly xStock,45833,0
6/25/2025,MCDx,McDonald's xStock,45833,0
6/25/2025,AMBRx,Amber xStock,45833,0
6/25/2025,AMZNx,Amazon.com xStock,45833,0
6/25/2025,CRWDx,CrowdStrike xStock,45833,0
6/25/2025,DHRx,Danaher xStock,45833,0
6/25/2025,MSTRx,MicroStrategy xStock,45833,0
6/25/2025,CMCSAx,Comcast xStock,45833,0
6/25/2025,WMTx,Walmart xStock,45833,0
6/25/2025,GLDx,Gold xStock,45833,0
6/25/2025,Vx,Visa xStock,45833,0
6/25/2025,PFEx,Pfizer xStock,45833,0
6/25/2025,PGx,Procter & Gamble xStock,45833,0
6/25/2025,GOOGLx,Alphabet xStock,45833,0
6/25/2025,MSFTx,Microsoft xStock,45833,0
6/25/2025,BRK.Bx,Berkshire Hathaway xStock,45833,0
6/25/2025,HONx,Honeywell xStock,45833,0
6/25/2025,NVDAx,NVIDIA xStock,45833,0
6/25/2025,SPYx,SP500 xStock,45833,0
6/25/2025,MRVLx,Marvell xStock,45833,0
6/25/2025,NFLXx,Netflix xStock,45833,0
6/25/2025,GMEx,Gamestop xStock,45833,0
6/25/2025,ORCLx,Oracle xStock,45833,0
6/25/2025,AVGOx,Broadcom xStock,45833,0
6/25/2025,MDTx,Medtronic xStock,45833,0
6/25/2025,MRKx,Merck xStock,45833,0
6/25/2025,PEPx,PepsiCo xStock,45833,0
6/25/2025,METAx,Meta xStock,45833,0
6/25/2025,JPMx,JPMorgan Chase xStock,45833,0
6/25/2025,GSx,Goldman Sachs xStock,45833,0
6/25/2025,NVOx,Novo Nordisk xStock,45833,0
6/25/2025,VTIx,Vanguard xStock,45833,0
6/25/2025,MAx,Mastercard xStock,45833,0
6/25/2025,QQQx,Nasdaq xStock,45833,0
6/25/2025,PMx,Philip Morris xStock,45833,0
6/25/2025,CSCOx,Cisco xStock,45833,0
6/25/2025,IBMx,International Business Machines xStock,45833,0
6/25/2025,LINx,Linde xStock,45833,0
6/25/2025,CRMx,Salesforce xStock,45833,0
6/25/2025,INTCx,Intel xStock,45833,0
6/25/2025,APPx,AppLovin xStock,45833,0
6/25/2025,HOODx,Robinhood xStock,45833,0
6/25/2025,CVXx,Chevron xStock,45833,0
6/25/2025,COINx,Coinbase xStock,45833,0
6/25/2025,TMOx,Thermo Fisher xStock,45833,0
6/25/2025,ABBVx,AbbVie xStock,45833,0
6/25/2025,BACx,Bank of America xStock,45833,0
6/25/2025,KOx,Coca-Cola xStock,45833,0
6/26/2025,AAPLx,Apple xStock,45834,12721.5578
6/26/2025,CRCLx,Circle xStock,45834,3178.886091
6/26/2025,NVDAx,NVIDIA xStock,45834,178.4622382
6/26/2025,UNHx,UnitedHealth xStock,45834,167.1737132
6/26/2025,XOMx,Exxon Mobil xStock,45834,0
6/26/2025,JPMx,JPMorgan Chase xStock,45834,0
6/26/2025,ABTx,Abbott xStock,45834,0
6/26/2025,LLYx,Eli Lilly xStock,45834,0
6/26/2025,INTCx,Intel xStock,45834,0
6/26/2025,PMx,Philip Morris xStock,45834,0
6/26/2025,APPx,AppLovin xStock,45834,0
6/26/2025,TMOx,Thermo Fisher xStock,45834,0
6/26/2025,PEPx,PepsiCo xStock,45834,0
6/26/2025,MRKx,Merck xStock,45834,0
6/26/2025,CRMx,Salesforce xStock,45834,0
6/26/2025,MSFTx,Microsoft xStock,45834,0
6/26/2025,AMZNx,Amazon.com xStock,45834,0
6/26/2025,NVOx,Novo Nordisk xStock,45834,0
6/26/2025,AVGOx,Broadcom xStock,45834,0
6/26/2025,MAx,Mastercard xStock,45834,0
6/26/2025,AZNx,AstraZeneca xStock,45834,0
6/26/2025,LINx,Linde xStock,45834,0
6/26/2025,NFLXx,Netflix xStock,45834,0
6/26/2025,CVXx,Chevron xStock,45834,0
6/26/2025,IBMx,International Business Machines xStock,45834,0
6/26/2025,VTIx,Vanguard xStock,45834,0
6/26/2025,CRWDx,CrowdStrike xStock,45834,0
6/26/2025,GLDx,Gold xStock,45834,0
6/26/2025,ACNx,Accenture xStock,45834,0
6/26/2025,DHRx,Danaher xStock,45834,0
6/26/2025,MDTx,Medtronic xStock,45834,0
6/26/2025,TSLAx,Tesla xStock,45834,0
6/26/2025,PLTRx,Palantir xStock,45834,0
6/26/2025,PFEx,Pfizer xStock,45834,0
6/26/2025,GOOGLx,Alphabet xStock,45834,0
6/26/2025,CSCOx,Cisco xStock,45834,0
6/26/2025,COINx,Coinbase xStock,45834,0
6/26/2025,MRVLx,Marvell xStock,45834,0
6/26/2025,QQQx,Nasdaq xStock,45834,0
6/26/2025,MCDx,McDonald's xStock,45834,0
6/26/2025,GSx,Goldman Sachs xStock,45834,0
6/26/2025,KOx,Coca-Cola xStock,45834,0
6/26/2025,WMTx,Walmart xStock,45834,0
6/26/2025,MSTRx,MicroStrategy xStock,45834,0
6/26/2025,GMEx,Gamestop xStock,45834,0
6/26/2025,TQQQx,TQQQ xStock,45834,0
6/26/2025,JNJx,Johnson & Johnson xStock,45834,0
6/26/2025,SPYx,SP500 xStock,45834,0
6/26/2025,AMBRx,Amber xStock,45834,0
6/26/2025,HONx,Honeywell xStock,45834,0
6/26/2025,BRK.Bx,Berkshire Hathaway xStock,45834,0
6/26/2025,ORCLx,Oracle xStock,45834,0
6/26/2025,Vx,Visa xStock,45834,0
6/26/2025,HDx,Home Depot xStock,45834,0
6/26/2025,CMCSAx,Comcast xStock,45834,0
6/26/2025,METAx,Meta xStock,45834,0
6/26/2025,HOODx,Robinhood xStock,45834,0
6/26/2025,BACx,Bank of America xStock,45834,0
6/26/2025,ABBVx,AbbVie xStock,45834,0
6/26/2025,PGx,Procter & Gamble xStock,45834,0
6/27/2025,NVDAx,NVIDIA xStock,45835,308673.7113
6/27/2025,TSLAx,Tesla xStock,45835,215380.835
6/27/2025,INTCx,Intel xStock,45835,169033.5357
6/27/2025,GOOGLx,Alphabet xStock,45835,168311.5403
6/27/2025,AAPLx,Apple xStock,45835,139633.1383
6/27/2025,PLTRx,Palantir xStock,45835,124350.3648
6/27/2025,QQQx,Nasdaq xStock,45835,102795.7766
6/27/2025,AMZNx,Amazon.com xStock,45835,96267.20418
6/27/2025,PFEx,Pfizer xStock,45835,96173.40472
6/27/2025,COINx,Coinbase xStock,45835,89855.43956
6/27/2025,HOODx,Robinhood xStock,45835,70946.41382
6/27/2025,SPYx,SP500 xStock,45835,67801.95831
6/27/2025,AVGOx,Broadcom xStock,45835,60033.22998
6/27/2025,CSCOx,Cisco xStock,45835,56023.32308
6/27/2025,APPx,AppLovin xStock,45835,56022.82686
6/27/2025,GMEx,Gamestop xStock,45835,55965.95791
6/27/2025,BACx,Bank of America xStock,45835,54757.14847
6/27/2025,MRKx,Merck xStock,45835,54441.50298
6/27/2025,GLDx,Gold xStock,45835,54057.07846
6/27/2025,TMOx,Thermo Fisher xStock,45835,53445.22342
6/27/2025,MRVLx,Marvell xStock,45835,53097.01197
6/27/2025,MSFTx,Microsoft xStock,45835,52208.56507
6/27/2025,JNJx,Johnson & Johnson xStock,45835,50810.81086
6/27/2025,XOMx,Exxon Mobil xStock,45835,49484.32086
6/27/2025,WMTx,Walmart xStock,45835,48569.94996
6/27/2025,LLYx,Eli Lilly xStock,45835,48178.65237
6/27/2025,AZNx,AstraZeneca xStock,45835,46957.43966
6/27/2025,GSx,Goldman Sachs xStock,45835,46156.68701
6/27/2025,ABBVx,AbbVie xStock,45835,42509.78683
6/27/2025,DHRx,Danaher xStock,45835,41792.07867
6/27/2025,KOx,Coca-Cola xStock,45835,41420.91934
6/27/2025,CVXx,Chevron xStock,45835,40913.98042
6/27/2025,MDTx,Medtronic xStock,45835,40822.12752
6/27/2025,VTIx,Vanguard xStock,45835,39620.25656
6/27/2025,PEPx,PepsiCo xStock,45835,39099.53467
6/27/2025,MCDx,McDonald's xStock,45835,37642.32329
6/27/2025,HDx,Home Depot xStock,45835,36838.49857
6/27/2025,JPMx,JPMorgan Chase xStock,45835,36610.09449
6/27/2025,IBMx,International Business Machines xStock,45835,35941.4186
6/27/2025,LINx,Linde xStock,45835,34312.54888
6/27/2025,PMx,Philip Morris xStock,45835,34113.17003
6/27/2025,HONx,Honeywell xStock,45835,33952.47044
6/27/2025,MAx,Mastercard xStock,45835,33502.088
6/27/2025,ACNx,Accenture xStock,45835,33249.57948
6/27/2025,CRWDx,CrowdStrike xStock,45835,32982.62789
6/27/2025,Vx,Visa xStock,45835,32919.78971
6/27/2025,PGx,Procter & Gamble xStock,45835,32875.55562
6/27/2025,NVOx,Novo Nordisk xStock,45835,32795.48436
6/27/2025,METAx,Meta xStock,45835,32282.58794
6/27/2025,ORCLx,Oracle xStock,45835,30476.26902
6/27/2025,CRMx,Salesforce xStock,45835,29504.84449
6/27/2025,ABTx,Abbott xStock,45835,28386.73359
6/27/2025,CRCLx,Circle xStock,45835,26048.05731
6/27/2025,MSTRx,MicroStrategy xStock,45835,18795.57279
6/27/2025,DFDVx,DFDV xStock,45835,16912.98726
6/27/2025,NFLXx,Netflix xStock,45835,2274.82699
6/27/2025,UNHx,UnitedHealth xStock,45835,167.1737132
6/27/2025,CMCSAx,Comcast xStock,45835,163.3688423
6/27/2025,TQQQx,TQQQ xStock,45835,132.3267568
6/27/2025,BRK.Bx,Berkshire Hathaway xStock,45835,0
6/27/2025,AMBRx,Amber xStock,45835,0
6/28/2025,NVDAx,NVIDIA xStock,45836,308673.7113
6/28/2025,TSLAx,Tesla xStock,45836,215380.835
6/28/2025,INTCx,Intel xStock,45836,169033.5357
6/28/2025,GOOGLx,Alphabet xStock,45836,168311.5403
6/28/2025,AAPLx,Apple xStock,45836,139633.1383
6/28/2025,PLTRx,Palantir xStock,45836,124350.3648
6/28/2025,QQQx,Nasdaq xStock,45836,102795.7766
6/28/2025,AMZNx,Amazon.com xStock,45836,96267.20418
6/28/2025,PFEx,Pfizer xStock,45836,96173.40472
6/28/2025,COINx,Coinbase xStock,45836,89855.43956
6/28/2025,HOODx,Robinhood xStock,45836,70946.41382
6/28/2025,SPYx,SP500 xStock,45836,67801.95831
6/28/2025,TQQQx,TQQQ xStock,45836,61039.6637
6/28/2025,AVGOx,Broadcom xStock,45836,60033.22998
6/28/2025,CSCOx,Cisco xStock,45836,56023.32308
6/28/2025,APPx,AppLovin xStock,45836,56022.82686
6/28/2025,GMEx,Gamestop xStock,45836,55965.95791
6/28/2025,BACx,Bank of America xStock,45836,54757.14847
6/28/2025,MRKx,Merck xStock,45836,54441.50298
6/28/2025,GLDx,Gold xStock,45836,54057.07846
6/28/2025,TMOx,Thermo Fisher xStock,45836,53445.22342
6/28/2025,MRVLx,Marvell xStock,45836,53097.01197
6/28/2025,MSFTx,Microsoft xStock,45836,52208.56507
6/28/2025,JNJx,Johnson & Johnson xStock,45836,50810.81086
6/28/2025,XOMx,Exxon Mobil xStock,45836,49484.32086
6/28/2025,WMTx,Walmart xStock,45836,48569.94996
6/28/2025,LLYx,Eli Lilly xStock,45836,48178.65237
6/28/2025,AZNx,AstraZeneca xStock,45836,46957.43966
6/28/2025,GSx,Goldman Sachs xStock,45836,46156.68701
6/28/2025,ABBVx,AbbVie xStock,45836,42509.78683
6/28/2025,DHRx,Danaher xStock,45836,41792.07867
6/28/2025,KOx,Coca-Cola xStock,45836,41420.91934
6/28/2025,CVXx,Chevron xStock,45836,40913.98042
6/28/2025,MDTx,Medtronic xStock,45836,40822.12752
6/28/2025,VTIx,Vanguard xStock,45836,39620.25656
6/28/2025,PEPx,PepsiCo xStock,45836,39099.53467
6/28/2025,MCDx,McDonald's xStock,45836,37642.32329
6/28/2025,HDx,Home Depot xStock,45836,36838.49857
6/28/2025,JPMx,JPMorgan Chase xStock,45836,36610.09449
6/28/2025,IBMx,International Business Machines xStock,45836,35941.4186
6/28/2025,LINx,Linde xStock,45836,34312.54888
6/28/2025,PMx,Philip Morris xStock,45836,34113.17003
6/28/2025,HONx,Honeywell xStock,45836,33952.47044
6/28/2025,MAx,Mastercard xStock,45836,33502.088
6/28/2025,CMCSAx,Comcast xStock,45836,33375.19318
6/28/2025,ACNx,Accenture xStock,45836,33249.57948
6/28/2025,CRWDx,CrowdStrike xStock,45836,32982.62789
6/28/2025,Vx,Visa xStock,45836,32919.78971
6/28/2025,PGx,Procter & Gamble xStock,45836,32875.55562
6/28/2025,NVOx,Novo Nordisk xStock,45836,32795.48436
6/28/2025,METAx,Meta xStock,45836,32282.58794
6/28/2025,ORCLx,Oracle xStock,45836,30476.26902
6/28/2025,CRMx,Salesforce xStock,45836,29504.84449
6/28/2025,ABTx,Abbott xStock,45836,28386.73359
6/28/2025,CRCLx,Circle xStock,45836,26048.05731
6/28/2025,MSTRx,MicroStrategy xStock,45836,18795.57279
6/28/2025,DFDVx,DFDV xStock,45836,16912.98726
6/28/2025,NFLXx,Netflix xStock,45836,2274.82699
6/28/2025,UNHx,UnitedHealth xStock,45836,167.1737132
6/28/2025,AMBRx,Amber xStock,45836,0
6/28/2025,BRK.Bx,Berkshire Hathaway xStock,45836,0
6/29/2025,NVDAx,NVIDIA xStock,45837,308673.7113
6/29/2025,TSLAx,Tesla xStock,45837,215424.3751
6/29/2025,INTCx,Intel xStock,45837,169033.5357
6/29/2025,GOOGLx,Alphabet xStock,45837,168344.8694
6/29/2025,AAPLx,Apple xStock,45837,139658.6883
6/29/2025,PLTRx,Palantir xStock,45837,124350.3648
6/29/2025,QQQx,Nasdaq xStock,45837,102858.3322
6/29/2025,AMZNx,Amazon.com xStock,45837,96267.20418
6/29/2025,PFEx,Pfizer xStock,45837,96173.40472
