id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,subtitle,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,featured_start_at,featured_end_at,narrator_medium_bio,restricted_to_products,narrator_short_bio,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
iAzsrjlhxi,XAGEAaxrqS,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-09-11T08:00:00.000Z,11620,The Lady of Lionwood,,fr,0-default,Return to the magical kingdom of Lionwood to learn about its very beginning.,7cff1b10f82d1a25dbdaca627ef6bb9d,False,True,sleep_stories,generic,False,2024-09-06T17:37:01.498Z,2024-09-10T16:17:42.868Z,굿나잇 스토리,rzGM3Q2w,Charles Duffie,True,EwsHSuqmZg,세실리아 데베르흐,"세실리아는 프랑스 출신의 배우이자, 가수, 성우이며 브라질 음악에 대한 열정을 가지고 있습니다. 그녀는 배우 리베카 로메인, 에리카 페이지, 앨리슨 해니건 등의 목소리를 연기했습니다. ",False,2020-06-11T20:10:16.136Z,2022-06-01T11:54:53.914Z,126a864843726d500d905c7e1c3b6ff8,image,image/jpeg,2285862,https://assets.calm.com/126a864843726d500d905c7e1c3b6ff8.jpeg,3661,3661,"['#b45c44', '#2f1616']",a01680b88fbe31db6d408a393c3849fb,image,image/jpeg,2754828,https://assets.calm.com/a01680b88fbe31db6d408a393c3849fb.jpeg,2000,2000,"['#c36936', '#193594']",086e69ef5d4b306aae342f04fa2f3e61,image,image/jpeg,2840758,https://assets.calm.com/086e69ef5d4b306aae342f04fa2f3e61.jpeg,2000,2000,"['#c6822d', '#13618d']",086e69ef5d4b306aae342f04fa2f3e61,image,image/jpeg,2840758,https://assets.calm.com/086e69ef5d4b306aae342f04fa2f3e61.jpeg,2000,2000,"['#c6822d', '#13618d']",a01680b88fbe31db6d408a393c3849fb,image,image/jpeg,2754828,https://assets.calm.com/a01680b88fbe31db6d408a393c3849fb.jpeg,2000,2000,"['#c36936', '#193594']",,,,,,,,,,,,[],,,,,,,,,
OpEEaX-RJV,gtiMInaHBk,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-05-06T19:00:00.000Z,95,Floating with Florida's Manatees,,fr,0-default,"Float along the tranquil waters of the Gulf and experience the charming, natural world of the adorable Florida manatee",7dc08daeada28e7a2b3717e5c350b004,False,True,sleep_stories,generic,False,2020-05-06T22:56:36.995Z,2020-05-20T22:21:58.138Z,굿나잇 스토리,A49ZOW1A,Phoebe Smith,True,0_Ix7mziC,Maud Arrault,"Maud is a London-based voice over artist with a love for storytelling. When she isn’t busy in the studio, she gets involved in film production and is currently developing short videos on local actions that aim to help reduce waste and improve the environment.",False,2018-09-11T05:32:53.039Z,2019-04-17T16:10:19.955Z,c806cdb4106629b7dddfd10e0bb88c1a,image,image/png,728559,https://assets.calm.com/c806cdb4106629b7dddfd10e0bb88c1a.png,1081,1081,"['#bfa79e', '#0d0a0a', '#5e453c']",05f2ed2f19852be0e9b9d4e516261d28,image,image/jpeg,8636778,https://assets.calm.com/05f2ed2f19852be0e9b9d4e516261d28.jpeg,1920,1920,"['#34acbc', '#045b6d']",4058ec8edd0d5f054668901cdb020e74,image,image/jpeg,7659943,https://assets.calm.com/4058ec8edd0d5f054668901cdb020e74.jpeg,1920,1920,"['#34a4ac', '#044650']",4058ec8edd0d5f054668901cdb020e74,image,image/jpeg,7659943,https://assets.calm.com/4058ec8edd0d5f054668901cdb020e74.jpeg,1920,1920,"['#34a4ac', '#044650']",05f2ed2f19852be0e9b9d4e516261d28,image,image/jpeg,8636778,https://assets.calm.com/05f2ed2f19852be0e9b9d4e516261d28.jpeg,1920,1920,"['#34acbc', '#045b6d']",,,,,,,,,,,,,,,,,,,,,
RltQVT7507,Qu4iiqn960,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-02-05T09:00:00.000Z,11879,Iceland’s Winter Night,,fr,0-default,Embark on a journey through Iceland during a resplendent winter night.,708108954bc0408fb4200bc067bab853,False,True,sleep_stories,generic,False,2024-12-31T11:30:42.810Z,2025-02-12T18:42:06.041Z,굿나잇 스토리,qW42YW88,Bree Barton,True,JOocBSs9QT,Gaëlle Bétend,"Gaëlle Bétend는 오디오북, e러닝, 기업 비디오를 전문으로 하는 프랑스 성우입니다. 늘 마음속으로 배우를 꿈꾸지만 Gaëlle 삶 속에는 언제나 음악, 노래, 댄스가 함께하고 있습니다. 과학과 관련한 여정을 계기로 Gaëlle는 아티스트 활동에 전념하기로 마음먹었고, 성우 활동으로 고객의 커뮤니케이션을 지원하고 있습니다.
",False,2023-07-10T16:32:41.100Z,2024-09-27T15:40:45.187Z,47a09c77450adb3f76bdfd9acbe55c86,image,image/jpeg,2320887,https://assets.calm.com/47a09c77450adb3f76bdfd9acbe55c86.jpeg,3002,3003,"['#c49481', '#5a372a']",18583e49335dfa3d050b9a7ee1db7dbe,image,image/jpeg,1912530,https://assets.calm.com/18583e49335dfa3d050b9a7ee1db7dbe.jpeg,2000,2000,"['#065ebe', '#174d6b']",272b80a09154bacb40e92138a155e50c,image,image/jpeg,4660819,https://assets.calm.com/272b80a09154bacb40e92138a155e50c.jpeg,2000,2000,"['#0d65c7', '#046393']",272b80a09154bacb40e92138a155e50c,image,image/jpeg,4660819,https://assets.calm.com/272b80a09154bacb40e92138a155e50c.jpeg,2000,2000,"['#0d65c7', '#046393']",18583e49335dfa3d050b9a7ee1db7dbe,image,image/jpeg,1912530,https://assets.calm.com/18583e49335dfa3d050b9a7ee1db7dbe.jpeg,2000,2000,"['#065ebe', '#174d6b']",,,,,,,,,,,,[],,,,,,,,,
ZPJUSWhel7,dv5Xhumcab,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-09-18T18:43:35.164Z,119,The Temples of Shodoshima,,fr,0-default,Let storyteller Isabelle Miquelon guide you through the breathtaking landscapes and historic temples of Shodoshima Island,294be1e1767f43549ad876902e6e1461,False,True,sleep_stories,generic,False,2019-09-17T17:58:36.497Z,2019-10-28T13:34:08.612Z,굿나잇 스토리,r42XLLJp,Candace Rardon,True,NVQVlTcoO8,Isabelle Miquelon,"따뜻하고 표현력 풍부한 목소리로 유명한 Isabelle Miquelon은 35년간 성우, 연극배우 겸 영화배우로 다채로운 활동을 이어왔습니다. Isabelle은 Oprah, Kim Cattrall과 Joe Frost 등 다양한 유명인의 전담 성우이며, Cover Girl, Dyson, Chrysler, Birks, Whirlpool, RBC 등 수많은 광고의 내레이션을 담당했습니다. 목소리와 다채로운 음역을 즐겨 탐구하는 Isabelle은 수많은 캐릭터를 연기하며 아티스트로서, 그리고 한 사람의 인간으로서 성장하고 있습니다.",False,2019-09-14T02:58:37.097Z,2019-09-14T03:02:19.061Z,75b33c3f9cefa0a313daa47454ca2741,image,image/png,8535572,https://assets.calm.com/75b33c3f9cefa0a313daa47454ca2741.png,3000,3000,"['#222327', '#cbab9d', '#888d88']",f3f8925cff19a5d7a3453e19739c4de8,image,image/jpeg,346978,https://assets.calm.com/f3f8925cff19a5d7a3453e19739c4de8.jpeg,1920,1920,"['#953c46', '#5e262c']",0d18f2693e547897d0f151e1d74d1de9,image,image/jpeg,1366608,https://assets.calm.com/0d18f2693e547897d0f151e1d74d1de9.jpeg,1920,1920,"['#6e9079', '#394b3e']",0d18f2693e547897d0f151e1d74d1de9,image,image/jpeg,1366608,https://assets.calm.com/0d18f2693e547897d0f151e1d74d1de9.jpeg,1920,1920,"['#6e9079', '#394b3e']",f3f8925cff19a5d7a3453e19739c4de8,image,image/jpeg,346978,https://assets.calm.com/f3f8925cff19a5d7a3453e19739c4de8.jpeg,1920,1920,"['#953c46', '#5e262c']",,,,,,,,,,,,,,,,,,,,,
_WwCQVN067,j-aI0jCLNz,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-12-06T09:00:00.000Z,11183,Mountain of the Moon,,fr,0-default,Enjoy a peaceful walk through the forest surrounding the magical hill of Sintra and visit the most beautiful palace while embarking on a journey through time.,461553ef6a3f1bc62e018c3f3ca39928,False,True,sleep_stories,generic,False,2023-10-20T15:52:35.120Z,2023-12-01T18:23:59.194Z,굿나잇 스토리,LqPw0wpY,Eurydice Da Silva,True,eUAjrCRvhY,Dany Benedito,Dany Benedito est depuis plus de quinze ans une comédienne voix parmi les plus recherchées de la profession. Son talent et sa polyvalence derrière le micro en font une des rares comédiennes à l’aise dans toutes les disciplines de la voix-off. ,False,2021-07-20T20:39:08.070Z,2021-07-20T20:42:40.862Z,f224bf5857cf31ca6115bf7846d9dc63,image,image/jpeg,229411,https://assets.calm.com/f224bf5857cf31ca6115bf7846d9dc63.jpeg,1049,1049,"['#a79c44', '#6e4723']",66156f99f849255164dc0788991f1572,image,image/jpeg,1673260,https://assets.calm.com/66156f99f849255164dc0788991f1572.jpeg,2000,2000,"['#059bd6', '#044c8d']",2415afd44256f772ee8d2215114b3130,image,image/jpeg,1710887,https://assets.calm.com/2415afd44256f772ee8d2215114b3130.jpeg,2000,2000,"['#079ad8', '#045c9a']",2415afd44256f772ee8d2215114b3130,image,image/jpeg,1710887,https://assets.calm.com/2415afd44256f772ee8d2215114b3130.jpeg,2000,2000,"['#079ad8', '#045c9a']",66156f99f849255164dc0788991f1572,image,image/jpeg,1673260,https://assets.calm.com/66156f99f849255164dc0788991f1572.jpeg,2000,2000,"['#059bd6', '#044c8d']",,,,,,,,,,,,,,,,,,,,,
RjBV49yMQS,LBb8nQybPz,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-07T22:00:00.000Z,10,The Cloud Mountain,,fr,0-default,"Join Camille Cyr-Desmarais for a winter escape to the sky, in search of a spark of inspiration.",046bc34227f1a1eeca396b364af09283,False,True,sleep_stories,generic,False,2021-12-02T12:28:38.400Z,2021-12-07T21:18:17.649Z,굿나잇 스토리,xx8LLyxN,Chris Advansun,True,nxmR-i92sd,카미유 시르 데마레,카미유 시르 데마레는 캐나다 몬트리올 출신 입말 예술가입니다. 카미유는 어릴 때부터 더빙 배우로 활동하며 목소리로 마음을 울리는 법을 터득하는 것에서 기쁨을 느낍니다.,False,2019-11-08T20:06:35.410Z,2020-05-11T20:57:48.575Z,b6d81c9cae74b603bd91f923a1e8e49d,image,image/jpeg,168564,https://assets.calm.com/b6d81c9cae74b603bd91f923a1e8e49d.jpeg,500,500,"['#b4b4b4', '#1d1d1d', '#545454']",230d5dec55373723d2180d2b422ab8f4,image,image/jpeg,11383657,https://assets.calm.com/230d5dec55373723d2180d2b422ab8f4.jpeg,2000,2000,"['#246c9e', '#042b63']",0c274cd651361994489affdf1ce0740c,image,image/jpeg,3864261,https://assets.calm.com/0c274cd651361994489affdf1ce0740c.jpeg,2000,2000,"['#3b5e90', '#0d3264']",0c274cd651361994489affdf1ce0740c,image,image/jpeg,3864261,https://assets.calm.com/0c274cd651361994489affdf1ce0740c.jpeg,2000,2000,"['#3b5e90', '#0d3264']",230d5dec55373723d2180d2b422ab8f4,image,image/jpeg,11383657,https://assets.calm.com/230d5dec55373723d2180d2b422ab8f4.jpeg,2000,2000,"['#246c9e', '#042b63']",,,,,,,,,,,,,,,,,,,,,
GgSM0l6JXG,vt-I8B29yM,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-01-27T02:00:00.000Z,53,The Long Journey,,fr,0-default,"A soothing story, narrated by Dominique Chenet.",b5ee2bd52c0bf809bd06da461881dd9b,False,True,sleep_stories,generic,False,2021-01-27T02:00:00.000Z,2021-02-03T01:10:03.063Z,굿나잇 스토리,xx8LLyxN,Chris Advansun,True,tAS0xq8kgD,Dominique Chenet,"Dominique Chenet est comédienne, metteur en scène, formatrice et co-directrice artistique de la compagnie Cœur d’Art & Co. Elle travaille aussi régulièrement avec de nombreux studios d’enregistrement pour des réalisations institutionnelles, publicitaires, muséographiques, des jeux vidéos ou encore des dessins animés",False,2021-01-18T20:16:45.189Z,2021-01-19T15:15:07.453Z,a30fc3a358efb932b9f226730d683944,image,image/jpeg,18382,https://assets.calm.com/a30fc3a358efb932b9f226730d683944.jpeg,193,194,"['#7f7f7f', '#424242']",256c0b1497c7a858cc0aaa46d794dc18,image,image/jpeg,509575,https://assets.calm.com/256c0b1497c7a858cc0aaa46d794dc18.jpeg,1920,1920,"['#c1a024', '#957e25']",5be561ed97167a268da5aefa55ed2466,image,image/jpeg,1344604,https://assets.calm.com/5be561ed97167a268da5aefa55ed2466.jpeg,1920,1920,"['#958314', '#747f11']",5be561ed97167a268da5aefa55ed2466,image,image/jpeg,1344604,https://assets.calm.com/5be561ed97167a268da5aefa55ed2466.jpeg,1920,1920,"['#958314', '#747f11']",01b3c59120b66e1acc1e7e1d800242b9,image,image/jpeg,148369,https://assets.calm.com/01b3c59120b66e1acc1e7e1d800242b9.jpeg,1125,300,"['#baa519', '#6b6916']",01b3c59120b66e1acc1e7e1d800242b9,image,image/jpeg,148369.0,https://assets.calm.com/01b3c59120b66e1acc1e7e1d800242b9.jpeg,1125.0,300.0,"['#baa519', '#6b6916']",,,,,,,,,,,,,
vUJQk7zgY6,8-aHSSuYHX,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-07-15T08:00:00.000Z,85,The Magic Hotel,A New Sleep Story by Eva Green,fr,0-default,"Préparez votre réservation et faites appel à votre imagination, là où absolument tout est possible.",a0ba77c572ddd689b76bd8f3abf01a10,False,True,sleep_stories,generic,False,2020-07-14T19:17:12.720Z,2020-07-28T00:19:26.349Z,굿나잇 스토리,9kKPO5Q1,Christina Yang,True,RrqKXJjulb,에바 그린,"에바 그린은 이 시대 가장 유명한 여배우 중 한 명입니다. 파리에서 태어난 그녀는 베르톨루치 감독의 영화 '몽상가들'로 데뷔했습니다. 이후 에바 그린은 제임스 본드 영화 '카지노 로얄 '에서 베스퍼 린드 역으로 영국 아카데미 시상식에서 수상했습니다. 에바는 수많은 영화와 TV 시리즈에 출연했으며, 최근 드라마 시리즈 '페니 드레드 풀 (Penny Dreadful)'에서 골든 글로브 후보에 올랐습니다.",False,2019-11-20T17:13:09.492Z,2021-02-09T18:50:35.798Z,dad4936510f9cb356d02e240463d820e,image,image/jpeg,86975,https://assets.calm.com/dad4936510f9cb356d02e240463d820e.jpeg,500,500,"['#3a2621', '#b69073', '#898984']",f41d49e67ddbf746d52b83dc3165a8de,image,image/jpeg,8030951,https://assets.calm.com/f41d49e67ddbf746d52b83dc3165a8de.jpeg,1920,1920,"['#cb6410', '#072767']",4e710c7d1d66f87fca24ac437f6914d2,image,image/jpeg,8018080,https://assets.calm.com/4e710c7d1d66f87fca24ac437f6914d2.jpeg,1920,1920,"['#c4610c', '#093583']",4e710c7d1d66f87fca24ac437f6914d2,image,image/jpeg,8018080,https://assets.calm.com/4e710c7d1d66f87fca24ac437f6914d2.jpeg,1920,1920,"['#c4610c', '#093583']",f41d49e67ddbf746d52b83dc3165a8de,image,image/jpeg,8030951,https://assets.calm.com/f41d49e67ddbf746d52b83dc3165a8de.jpeg,1920,1920,"['#cb6410', '#072767']",,,,,,,,,2020-07-15T08:00:00.000Z,2020-07-22T20:00:00.000Z,세계적으로 유명한 배우인 그녀가 들려주는 픽션 및 논픽션 스토리,,,,,,,,,,
tY2tNirbPS,q4oJpCl296,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-12-07T09:00:00.000Z,10606,The Capital of Christmas,,fr,0-default,"Stroll through one of the oldest Christmas markets in Europe, and discover all the richness
of local craftsmanship under an enchanting snow and magical illuminations bathing the city of
Strasbourg in a magical aura.",a3396c30e1c2713862a3b0d2a8a49d24,False,True,sleep_stories,generic,False,2022-11-30T19:53:46.525Z,2022-12-07T18:35:07.542Z,굿나잇 스토리,E40yvOLZ,Diane Garo,True,EwsHSuqmZg,세실리아 데베르흐,"세실리아는 프랑스 출신의 배우이자, 가수, 성우이며 브라질 음악에 대한 열정을 가지고 있습니다. 그녀는 배우 리베카 로메인, 에리카 페이지, 앨리슨 해니건 등의 목소리를 연기했습니다. ",False,2020-06-11T20:10:16.136Z,2022-06-01T11:54:53.914Z,126a864843726d500d905c7e1c3b6ff8,image,image/jpeg,2285862,https://assets.calm.com/126a864843726d500d905c7e1c3b6ff8.jpeg,3661,3661,"['#b45c44', '#2f1616']",74680e04dc402c91077383bae5f480eb,image,image/jpeg,2975549,https://assets.calm.com/74680e04dc402c91077383bae5f480eb.jpeg,2000,2000,"['#044ac4', '#042b90']",6aa120e6140ec5efa9a8194349959328,image,image/png,5921866,https://assets.calm.com/6aa120e6140ec5efa9a8194349959328.png,2000,2000,"['#ed5f16', '#042b8f']",6aa120e6140ec5efa9a8194349959328,image,image/png,5921866,https://assets.calm.com/6aa120e6140ec5efa9a8194349959328.png,2000,2000,"['#ed5f16', '#042b8f']",74680e04dc402c91077383bae5f480eb,image,image/jpeg,2975549,https://assets.calm.com/74680e04dc402c91077383bae5f480eb.jpeg,2000,2000,"['#044ac4', '#042b90']",,,,,,,,,,,,,,,,,,,,,
QQn89dRe1-,8GpUBdEQ3S,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-05-11T19:00:00.000Z,39,Adrift in a Dream,,fr,0-default,"Escape to dreamland with Lisa Perrio, in this tour above the clouds to wild and wondrous places",014cea9d91c96c3f4a630668a8047c1e,False,True,sleep_stories,generic,False,2021-04-29T20:44:10.955Z,2021-05-11T18:29:15.675Z,굿나잇 스토리,xx8LLyxN,Chris Advansun,True,gE4QffrXr,Lisa Perrio,"Lisa a été formée en Classe Libre des Cours Florent, puis au Conservatoire National Supérieur d’Art Dramatique.
À sa sortie elle joue dans différentes pièces notamment W. Mouawad, au théâtre National de la Colline.
À l'écran, elle a pu jouer au côté de Grégory Montel dans « les parfums » de Grégory Magne et dans la série Frérot réalisé par Frank Bellocq.
Son one woman show « gâtée pourrie » écrit avec Lionel Dutemple, a hâte de retrouver la scène !",False,2021-04-08T15:35:09.107Z,2021-04-08T15:39:51.246Z,839a69071e11afa0bd5ce9bb6bbb89c9,image,image/jpeg,108676,https://assets.calm.com/839a69071e11afa0bd5ce9bb6bbb89c9.jpeg,674,674,"['#af7455', '#4d2f25']",d73c75d1bcea35fcfc6ff60cb614abe2,image,image/jpeg,9193307,https://assets.calm.com/d73c75d1bcea35fcfc6ff60cb614abe2.jpeg,2000,2000,"['#ed9577', '#75290f']",0de5937ff3a22f62fff77e393c1eb46e,image,image/jpeg,12215051,https://assets.calm.com/0de5937ff3a22f62fff77e393c1eb46e.jpeg,2000,2000,"['#3757ae', '#191c65']",0de5937ff3a22f62fff77e393c1eb46e,image,image/jpeg,12215051,https://assets.calm.com/0de5937ff3a22f62fff77e393c1eb46e.jpeg,2000,2000,"['#3757ae', '#191c65']",d73c75d1bcea35fcfc6ff60cb614abe2,image,image/jpeg,9193307,https://assets.calm.com/d73c75d1bcea35fcfc6ff60cb614abe2.jpeg,2000,2000,"['#ed9577', '#75290f']",,,,,,,,,,,,,,,,,,,,,
bsjbsAlrE4,oO7caPy6iv,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-03-01T09:00:00.000Z,10746,The Chest of Memories,,fr,0-default,"The warmth of an attic, like a cocoon. Opening a chest to be lulled by sweet and pleasant memories, like the smell of an apple tart, vacations in Brittany, and the colors of silent fireworks.",1cf2edd5b1881ac5df6a8c5872846ea3,False,True,sleep_stories,generic,False,2023-02-21T19:21:47.782Z,2023-02-24T19:02:35.355Z,굿나잇 스토리,jrBnVYnx,Frédérique Guillaumat ,True,EwsHSuqmZg,세실리아 데베르흐,"세실리아는 프랑스 출신의 배우이자, 가수, 성우이며 브라질 음악에 대한 열정을 가지고 있습니다. 그녀는 배우 리베카 로메인, 에리카 페이지, 앨리슨 해니건 등의 목소리를 연기했습니다. ",False,2020-06-11T20:10:16.136Z,2022-06-01T11:54:53.914Z,126a864843726d500d905c7e1c3b6ff8,image,image/jpeg,2285862,https://assets.calm.com/126a864843726d500d905c7e1c3b6ff8.jpeg,3661,3661,"['#b45c44', '#2f1616']",1410aa6caebb9d01f10f6ae335d13d39,image,image/jpeg,2415946,https://assets.calm.com/1410aa6caebb9d01f10f6ae335d13d39.jpeg,2000,2000,"['#c57339', '#442814']",756fe68ef635e03ef35e0ff70dbcbeb7,image,image/jpeg,2441664,https://assets.calm.com/756fe68ef635e03ef35e0ff70dbcbeb7.jpeg,2000,2000,"['#b57649', '#4d321f']",756fe68ef635e03ef35e0ff70dbcbeb7,image,image/jpeg,2441664,https://assets.calm.com/756fe68ef635e03ef35e0ff70dbcbeb7.jpeg,2000,2000,"['#b57649', '#4d321f']",1410aa6caebb9d01f10f6ae335d13d39,image,image/jpeg,2415946,https://assets.calm.com/1410aa6caebb9d01f10f6ae335d13d39.jpeg,2000,2000,"['#c57339', '#442814']",,,,,,,,,,,,,,,,,,,,,
xrSo2VdiVI,ld3vY9_hPW,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-07-25T17:24:24.170Z,127,Scotland's Hidden Hideaways,,fr,0-default,"Join us on a journey through Scotland's craggy peaks and tranquil lakes, as we explore the history and magic of the bothies.",b1d248f15283afe3c983d1de3df97794,False,True,sleep_stories,generic,False,2019-06-07T14:05:06.615Z,2019-09-14T02:56:33.209Z,굿나잇 스토리,A49ZOW1A,Phoebe Smith,True,0_Ix7mziC,Maud Arrault,"Maud is a London-based voice over artist with a love for storytelling. When she isn’t busy in the studio, she gets involved in film production and is currently developing short videos on local actions that aim to help reduce waste and improve the environment.",False,2018-09-11T05:32:53.039Z,2019-04-17T16:10:19.955Z,c806cdb4106629b7dddfd10e0bb88c1a,image,image/png,728559,https://assets.calm.com/c806cdb4106629b7dddfd10e0bb88c1a.png,1081,1081,"['#bfa79e', '#0d0a0a', '#5e453c']",a4046272a041165935960a116cd2b72e,image,image/jpeg,354003,https://assets.calm.com/a4046272a041165935960a116cd2b72e.jpeg,1920,1920,"['#d6956c', '#676617']",7924780e150062d6405fe7f0750edf74,image,image/jpeg,9300279,https://assets.calm.com/7924780e150062d6405fe7f0750edf74.jpeg,1920,1920,"['#b45449', '#4b4d10']",7924780e150062d6405fe7f0750edf74,image,image/jpeg,9300279,https://assets.calm.com/7924780e150062d6405fe7f0750edf74.jpeg,1920,1920,"['#b45449', '#4b4d10']",a4046272a041165935960a116cd2b72e,image,image/jpeg,354003,https://assets.calm.com/a4046272a041165935960a116cd2b72e.jpeg,1920,1920,"['#d6956c', '#676617']",,,,,,,,,,,,,,,,,,,,,
eY9AmsjdjE,43NLuYjYzW,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-09-29T17:00:00.000Z,70,The Black Pearls of Tahiti,Non-Fiction,fr,0-default,Let Cecilia Debergh take you on a journey to discover the history of the Pacific’s most precious treasure.,d79fa270fa0e0f63693408704ac270b9,False,True,sleep_stories,generic,False,2020-09-29T17:00:00.000Z,2020-10-20T17:53:37.965Z,굿나잇 스토리,r42XLLJp,Candace Rardon,True,EwsHSuqmZg,세실리아 데베르흐,"세실리아는 프랑스 출신의 배우이자, 가수, 성우이며 브라질 음악에 대한 열정을 가지고 있습니다. 그녀는 배우 리베카 로메인, 에리카 페이지, 앨리슨 해니건 등의 목소리를 연기했습니다. ",False,2020-06-11T20:10:16.136Z,2022-06-01T11:54:53.914Z,126a864843726d500d905c7e1c3b6ff8,image,image/jpeg,2285862,https://assets.calm.com/126a864843726d500d905c7e1c3b6ff8.jpeg,3661,3661,"['#b45c44', '#2f1616']",8e46dbc6f1e001217767aa4c89040305,image,image/jpeg,439159,https://assets.calm.com/8e46dbc6f1e001217767aa4c89040305.jpeg,1920,1920,"['#3c8aac', '#136097']",2f15458abf0fabf617b3872ed1ef9796,image,image/jpeg,1390191,https://assets.calm.com/2f15458abf0fabf617b3872ed1ef9796.jpeg,1920,1920,"['#39749c', '#125581']",2f15458abf0fabf617b3872ed1ef9796,image,image/jpeg,1390191,https://assets.calm.com/2f15458abf0fabf617b3872ed1ef9796.jpeg,1920,1920,"['#39749c', '#125581']",3d184be0b3e28cf62a2d8abf5379fba9,image,image/jpeg,161063,https://assets.calm.com/3d184be0b3e28cf62a2d8abf5379fba9.jpeg,1125,300,"['#cca889', '#5c4028']",3d184be0b3e28cf62a2d8abf5379fba9,image,image/jpeg,161063.0,https://assets.calm.com/3d184be0b3e28cf62a2d8abf5379fba9.jpeg,1125.0,300.0,"['#cca889', '#5c4028']",,,,,,,,,,,,,
