开始日期,2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
截止日期,2025-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收盘价,close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日期,农林牧渔(申万),基础化工(申万),钢铁(申万),有色金属(申万),电子(申万),家用电器(申万),食品饮料(申万),纺织服饰(申万),轻工制造(申万),医药生物(申万),公用事业(申万),交通运输(申万),房地产(申万),商贸零售(申万),社会服务(申万),综合(申万),建筑材料(申万),建筑装饰(申万),电力设备(申万),国防军工(申万),计算机(申万),传媒(申万),通信(申万),银行(申万),非银金融(申万),汽车(申万),机械设备(申万),煤炭(申万),石油石化(申万),环保(申万),美容护理(申万)
2025-10-05,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
2025-10-06,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
2025-10-07,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
2025-10-08,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
2025-10-09,2966.8100,4188.4400,2577.5100,7783.1400,6952.4000,9054.1600,16999.7400,1621.5600,2267.8200,8923.3800,2480.2600,2231.7600,2377.6400,2291.4600,8594.7800,3766.8800,5248.7000,2146.0600,10428.7200,1770.0800,5752.4200,862.1400,4865.3500,3963.4900,1996.8700,8212.8000,2110.6600,2755.7600,2282.6900,1973.0600,4797.4400
2025-10-10,2994.8400,4195.7200,2597.5100,7554.8300,6624.8400,8987.8500,17022.9200,1642.6200,2280.5900,8802.1300,2500.7700,2251.5100,2391.3600,2288.0300,8596.8500,3731.3800,5349.4300,2160.0600,9963.1500,1753.0300,5539.4800,841.1500,4764.6500,3981.9500,2004.8200,8141.2300,2078.6500,2793.5600,2310.4600,1978.3300,4846.1400
2025-10-11,2994.8400,4195.7200,2597.5100,7554.8300,6624.8400,8987.8500,17022.9200,1642.6200,2280.5900,8802.1300,2500.7700,2251.5100,2391.3600,2288.0300,8596.8500,3731.3800,5349.4300,2160.0600,9963.1500,1753.0300,5539.4800,841.1500,4764.6500,3981.9500,2004.8200,8141.2300,2078.6500,2793.5600,2310.4600,1978.3300,4846.1400
2025-10-12,2994.8400,4195.7200,2597.5100,7554.8300,6624.8400,8987.8500,17022.9200,1642.6200,2280.5900,8802.1300,2500.7700,2251.5100,2391.3600,2288.0300,8596.8500,3731.3800,5349.4300,2160.0600,9963.1500,1753.0300,5539.4800,841.1500,4764.6500,3981.9500,2004.8200,8141.2300,2078.6500,2793.5600,2310.4600,1978.3300,4846.1400
2025-10-13,2992.0700,4157.0300,2636.1000,7807.9000,6621.2600,8831.1100,16849.1300,1632.4100,2269.5200,8673.0600,2491.7200,2240.2400,2384.5500,2284.6200,8565.4700,3702.8400,5287.0100,2151.0500,9895.4400,1768.0900,5551.7600,828.2100,4745.0700,4011.3500,1980.9900,7951.3300,2061.1400,2790.0000,2282.5100,2010.9800,4769.5600
2025-10-14,2997.3100,4071.1700,2627.7200,7521.9100,6314.0500,8787.1700,17134.2200,1637.4100,2269.2600,8539.1900,2503.8100,2251.5300,2379.6600,2288.9900,8531.1700,3690.5900,5261.0200,2148.2300,9661.6400,1745.2700,5386.2600,815.0600,4508.6000,4111.9200,1988.8900,7805.1200,2022.2400,2850.7500,2290.4500,2001.2500,4773.3200
2025-10-15,2997.6600,4102.7700,2622.2100,7633.7100,6458.6500,8910.0500,17266.4600,1663.0200,2298.6800,8716.5200,2514.8200,2267.6700,2382.3300,2332.9600,8652.8500,3719.6500,5342.4000,2171.9500,9924.4000,1748.7100,5468.3700,819.8200,4572.5300,4134.4900,2018.4200,7990.0000,2059.9500,2863.3300,2287.3100,2012.6000,4857.1700
2025-10-16,2950.7900,4030.6800,2566.1600,7476.0900,6419.9800,8852.9200,17433.7800,1647.6500,2269.9700,8734.2600,2508.3900,2271.7700,2363.7600,2315.1100,8598.1600,3665.8500,5243.1200,2153.8300,9930.5900,1729.1600,5405.0600,809.4000,4606.4100,4190.3500,2018.4600,7935.2600,2032.0800,2930.5700,2277.7900,1986.8700,4825.8800
2025-10-17,2928.9300,3951.0700,2545.4200,7322.8000,6152.0300,8740.7800,17168.8300,1637.5300,2229.9100,8583.8700,2483.4200,2259.7500,2335.2800,2277.7800,8448.6200,3561.3800,5129.3700,2124.0300,9435.1800,1670.6000,5228.9300,788.4000,4482.4800,4176.8500,1977.9800,7653.5300,1957.1900,2910.0000,2250.5100,1956.3600,4723.6000
2025-10-18,2928.9300,3951.0700,2545.4200,7322.8000,6152.0300,8740.7800,17168.8300,1637.5300,2229.9100,8583.8700,2483.4200,2259.7500,2335.2800,2277.7800,8448.6200,3561.3800,5129.3700,2124.0300,9435.1800,1670.6000,5228.9300,788.4000,4482.4800,4176.8500,1977.9800,7653.5300,1957.1900,2910.0000,2250.5100,1956.3600,4723.6000
2025-10-19,2928.9300,3951.0700,2545.4200,7322.8000,6152.0300,8740.7800,17168.8300,1637.5300,2229.9100,8583.8700,2483.4200,2259.7500,2335.2800,2277.7800,8448.6200,3561.3800,5129.3700,2124.0300,9435.1800,1670.6000,5228.9300,788.4000,4482.4800,4176.8500,1977.9800,7653.5300,1957.1900,2910.0000,2250.5100,1956.3600,4723.6000
2025-10-20,2903.2500,3976.5100,2550.5800,7224.7400,6236.9000,8831.7500,17147.7000,1639.7400,2249.6700,8621.4800,2493.1100,2290.3400,2348.0300,2286.4300,8558.9000,3577.1500,5163.7100,2133.6600,9580.0100,1683.4700,5261.8700,793.2600,4626.4700,4172.6500,1987.7400,7735.6100,1985.2900,2998.6000,2277.7800,1964.1400,4705.8100
2025-10-21,2925.2100,4019.1000,2576.1800,7327.2800,6454.9100,8900.6200,17186.6800,1665.2100,2282.6500,8704.0900,2506.7200,2296.9600,2400.8800,2311.3600,8660.0000,3659.1600,5230.9700,2183.9900,9753.9400,1708.0900,5338.6400,807.3900,4853.3700,4186.3500,2006.2300,7831.0400,2026.7800,2968.0700,2307.9800,1996.0500,4720.3800
2025-10-22,2890.4200,3994.3700,2569.5200,7227.7300,6416.3900,8973.5900,17128.9600,1657.2200,2283.9200,8671.2800,2499.3200,2288.4500,2418.9900,2298.9500,8637.9000,3647.8700,5238.7700,2186.8100,9627.8300,1688.1800,5306.4100,812.1600,4847.3200,4227.0100,1992.9600,7790.5600,2031.5600,2937.5700,2344.5400,1995.7900,4696.8100
2025-10-23,2893.1700,4027.0600,2579.0100,7300.5800,6373.5900,9022.3500,17209.7100,1654.6700,2290.6000,8618.8400,2521.5200,2298.5900,2394.9300,2302.3400,8730.4700,3653.2000,5191.0500,2190.3100,9684.3200,1678.2600,5333.2700,819.4700,4774.0900,4253.9100,2012.0500,7785.3000,2025.5200,2988.9100,2380.2900,1990.2900,4705.8300
2025-10-24,2889.0800,4035.4600,2556.6100,7405.6900,6674.4200,9029.3300,17005.9700,1643.6700,2288.3100,8633.4200,2510.2600,2276.1200,2370.5500,2288.3100,8668.3200,3679.0300,5211.6200,2185.8400,9897.6700,1717.6100,5415.9600,822.3000,5000.0100,4235.5000,2017.9100,7877.1300,2049.3900,2950.2200,2348.0300,1984.5800,4719.5800
2025-10-25,2889.0800,4035.4600,2556.6100,7405.6900,6674.4200,9029.3300,17005.9700,1643.6700,2288.3100,8633.4200,2510.2600,2276.1200,2370.5500,2288.3100,8668.3200,3679.0300,5211.6200,2185.8400,9897.6700,1717.6100,5415.9600,822.3000,5000.0100,4235.5000,2017.9100,7877.1300,2049.3900,2950.2200,2348.0300,1984.5800,4719.5800
2025-10-26,2889.0800,4035.4600,2556.6100,7405.6900,6674.4200,9029.3300,17005.9700,1643.6700,2288.3100,8633.4200,2510.2600,2276.1200,2370.5500,2288.3100,8668.3200,3679.0300,5211.6200,2185.8400,9897.6700,1717.6100,5415.9600,822.3000,5000.0100,4235.5000,2017.9100,7877.1300,2049.3900,2950.2200,2348.0300,1984.5800,4719.5800
2025-10-27,2936.0600,4079.4700,2605.5900,7582.4600,6871.9200,9096.4900,16971.7500,1648.7900,2296.7800,8710.4600,2540.5100,2284.8600,2367.9200,2293.5900,8700.8800,3777.6200,5270.4800,2194.6100,9969.7000,1742.3400,5473.2800,814.4600,5160.9400,4237.7900,2034.0800,7929.3700,2072.4400,2966.7500,2361.1800,1995.1500,4741.5000
2025-10-28,2924.4400,4083.5400,2570.3500,7376.0300,6846.1700,9107.4600,16970.3600,1651.9900,2295.5100,8647.6800,2531.8400,2290.2500,2362.4700,2285.5700,8665.1800,3855.3400,5270.7600,2175.3300,9954.6600,1761.0200,5480.4900,810.9100,5165.3000,4230.6900,2024.5500,7925.5700,2062.5500,2943.3000,2349.1800,1997.6300,4670.0900
2025-10-29,2941.7200,4145.8400,2602.6400,7692.0900,6925.5900,9129.7500,16875.3000,1648.1000,2290.5000,8686.8800,2553.3400,2298.1200,2375.5600,2300.7200,8656.1700,3833.6200,5330.2600,2178.6800,10431.7000,1767.6100,5521.0800,817.9800,5171.1600,4146.8000,2066.6900,7984.9000,2084.4500,2971.1300,2361.5100,2006.8500,4665.1500
2025-10-30,2918.2900,4112.7300,2626.0800,7752.8500,6771.1000,9089.4900,16831.6200,1637.3100,2270.7600,8539.4300,2556.7300,2300.7500,2342.4300,2278.3500,8558.3500,3765.2200,5241.8600,2166.8000,10393.7300,1733.0600,5452.5800,802.6200,5025.0500,4149.6500,2035.2900,7904.7500,2056.8400,2971.3500,2352.5600,1986.7800,4603.8900
2025-10-31,2946.6400,4136.1900,2621.9300,7595.3700,6563.9900,9096.0400,16967.1700,1660.6800,2293.5500,8746.4400,2525.4600,2289.7900,2353.9200,2325.7100,8707.5100,3762.0800,5278.7400,2153.3400,10321.8600,1716.4700,5514.4000,821.8200,4820.5700,4143.8100,2008.5800,7949.2500,2050.1700,2943.6000,2349.3200,1999.7200,4615.1600
2025-11-01,2946.6400,4136.1900,2621.9300,7595.3700,6563.9900,9096.0400,16967.1700,1660.6800,2293.5500,8746.4400,2525.4600,2289.7900,2353.9200,2325.7100,8707.5100,3762.0800,5278.7400,2153.3400,10321.8600,1716.4700,5514.4000,821.8200,4820.5700,4143.8100,2008.5800,7949.2500,2050.1700,2943.6000,2349.3200,1999.7200,4615.1600
2025-11-02,2946.6400,4136.1900,2621.9300,7595.3700,6563.9900,9096.0400,16967.1700,1660.6800,2293.5500,8746.4400,2525.4600,2289.7900,2353.9200,2325.7100,8707.5100,3762.0800,5278.7400,2153.3400,10321.8600,1716.4700,5514.4000,821.8200,4820.5700,4143.8100,2008.5800,7949.2500,2050.1700,2943.6000,2349.3200,1999.7200,4615.1600
2025-11-03,2981.8000,4138.6300,2671.7300,7503.4800,6558.8700,9035.8200,17026.0900,1667.8000,2302.3200,8748.9000,2544.1900,2307.3600,2354.1500,2336.7000,8798.0200,3747.4100,5263.0300,2175.2300,10418.3800,1728.7100,5567.2200,847.5000,4846.1800,4199.0100,2007.2900,7920.7700,2049.8500,3017.6900,2402.8200,2012.8700,4599.1500
2025-11-04,2952.1400,4073.7400,2671.0400,7275.4800,6465.8200,8974.4800,16864.1400,1668.9000,2300.3500,8576.6300,2550.1700,2297.1600,2347.2400,2312.9900,8811.1500,3729.8400,5214.0500,2169.3000,10205.2500,1705.3700,5490.0400,845.1500,4796.9900,4284.3300,2004.9400,7807.0400,2024.7200,3016.5300,2383.8000,2015.8800,4519.2600
2025-11-05,2972.1300,4102.1200,2685.9000,7319.5500,6453.3600,9016.9600,16817.8600,1675.1800,2321.6300,8569.0200,2564.6800,2306.1200,2360.7200,2341.3100,8852.9800,3763.4200,5256.5000,2186.8300,10551.9300,1700.6700,5436.5400,841.7000,4776.2300,4282.6500,1995.0900,7803.6600,2033.1200,3058.5200,2384.2000,2037.2900,4504.2100
2025-11-06,2961.4500,4182.7000,2732.6400,7542.8800,6647.0300,9160.2600,16874.3300,1670.8600,2317.9000,8566.4000,2585.7900,2305.2200,2354.7400,2317.0000,8755.1600,3803.4800,5256.5100,2194.0800,10728.4300,1716.7800,5474.4900,830.3100,4889.3800,4264.4500,2018.5100,7942.9100,2061.6000,3083.4300,2420.8000,2040.9300,4484.1100
2025-11-07,2969.9200,4282.5000,2736.9700,7592.2300,6557.7700,9052.9000,16871.8800,1673.9600,2318.6200,8536.7700,2586.5100,2314.0700,2348.6300,2332.9000,8717.2400,3858.5000,5320.7800,2193.1500,10836.3100,1708.3500,5374.2000,823.1100,4864.7200,4259.3400,2005.2000,7850.7800,2047.1700,3076.7800,2454.2200,2053.9900,4472.1800
2025-11-08,2969.9200,4282.5000,2736.9700,7592.2300,6557.7700,9052.9000,16871.8800,1673.9600,2318.6200,8536.7700,2586.5100,2314.0700,2348.6300,2332.9000,8717.2400,3858.5000,5320.7800,2193.1500,10836.3100,1708.3500,5374.2000,823.1100,4864.7200,4259.3400,2005.2000,7850.7800,2047.1700,3076.7800,2454.2200,2053.9900,4472.1800
2025-11-09,2969.9200,4282.5000,2736.9700,7592.2300,6557.7700,9052.9000,16871.8800,1673.9600,2318.6200,8536.7700,2586.5100,2314.0700,2348.6300,2332.9000,8717.2400,3858.5000,5320.7800,2193.1500,10836.3100,1708.3500,5374.2000,823.1100,4864.7200,4259.3400,2005.2000,7850.7800,2047.1700,3076.7800,2454.2200,2053.9900,4472.1800
2025-11-10,3030.8800,4344.5600,2724.4300,7618.9500,6524.0400,9118.3800,17414.4900,1703.3900,2355.7800,8643.4700,2591.9400,2347.9100,2373.5100,2395.7200,8899.1200,3895.2200,5352.9900,2203.4300,10718.0700,1703.4200,5384.3200,827.1500,4840.2900,4286.0100,2029.5900,7814.2300,2032.6900,3092.4300,2496.4400,2049.4700,4633.2600
2025-11-11,3048.9100,4370.8700,2741.3600,7530.7800,6410.6200,9098.0100,17427.5100,1710.5800,2362.7000,8639.9000,2597.5100,2346.6700,2392.6900,2429.8700,8881.8100,3893.1000,5370.9900,2207.2100,10722.6700,1683.2400,5308.3100,822.7900,4733.8000,4301.1600,2009.2200,7780.4400,2029.1500,3051.0500,2492.1600,2058.1000,4659.7600
2025-11-12,3038.7500,4343.6100,2721.5300,7527.6700,6382.6100,9209.3700,17461.8300,1725.4100,2363.6400,8692.6600,2589.2300,2345.0000,2378.3700,2414.4300,8863.5300,3934.0700,5329.4000,2197.0300,10497.5000,1668.5200,5252.8900,821.5100,4759.4500,4322.5900,2009.5300,7717.6100,2004.2600,3027.6400,2513.2200,2042.9800,4666.4100
2025-11-13,3060.5200,4457.3900,2765.9700,7829.4200,6444.3200,9234.2400,17552.5600,1747.7200,2386.8500,8802.9700,2582.1300,2360.1200,2402.5900,2447.4500,8968.1100,4064.0800,5417.3900,2208.5500,10950.0500,1678.9200,5308.4600,829.8200,4749.4800,4320.5900,2032.3900,7776.7300,2020.9400,3059.8300,2510.2500,2054.2200,4686.4300
2025-11-14,3050.0100,4394.2900,2762.6700,7673.4300,6245.1400,9153.5200,17346.9300,1747.7400,2377.8700,8817.6300,2570.5500,2356.3700,2412.0500,2427.5600,8915.5800,4128.1300,5372.4400,2200.9300,10749.9700,1671.6000,5211.2100,811.9200,4632.7400,4331.7200,2008.3600,7684.8000,2001.7200,3047.3000,2510.3000,2052.1600,4639.8000
2025-11-15,3050.0100,4394.2900,2762.6700,7673.4300,6245.1400,9153.5200,17346.9300,1747.7400,2377.8700,8817.6300,2570.5500,2356.3700,2412.0500,2427.5600,8915.5800,4128.1300,5372.4400,2200.9300,10749.9700,1671.6000,5211.2100,811.9200,4632.7400,4331.7200,2008.3600,7684.8000,2001.7200,3047.3000,2510.3000,2052.1600,4639.8000
2025-11-16,3050.0100,4394.2900,2762.6700,7673.4300,6245.1400,9153.5200,17346.9300,1747.7400,2377.8700,8817.6300,2570.5500,2356.3700,2412.0500,2427.5600,8915.5800,4128.1300,5372.4400,2200.9300,10749.9700,1671.6000,5211.2100,811.9200,4632.7400,4331.7200,2008.3600,7684.8000,2001.7200,3047.3000,2510.3000,2052.1600,4639.8000
2025-11-17,3032.6800,4426.6800,2771.2700,7620.2600,6255.5500,9076.5000,17401.9000,1755.9100,2369.0200,8665.0000,2555.1400,2337.4300,2436.1700,2432.7000,8971.6300,4131.7200,5322.4900,2191.8000,10675.7100,1698.1400,5298.4500,813.2300,4683.6100,4275.0700,1986.1600,7682.5700,2006.9500,3087.5900,2534.6300,2056.7300,4606.1900
2025-11-18,3011.5800,4308.5200,2692.2700,7406.6600,6263.2200,9004.3600,17407.0100,1751.6600,2344.1900,8590.6700,2526.0800,2303.9300,2390.4800,2399.6400,8918.1400,4058.1300,5251.6500,2166.6800,10359.0100,1672.9800,5347.5900,826.2300,4683.5800,4260.5800,1983.3000,7593.1200,1995.7000,2989.6200,2497.5600,2024.6200,4603.1600
2025-11-19,3016.8000,4319.1200,2690.6400,7583.5900,6207.0400,8963.9800,17340.8800,1742.9300,2324.5200,8480.8500,2519.0000,2292.9900,2340.4600,2358.7900,8847.0000,3933.0400,5161.7600,2139.5700,10344.6900,1691.5300,5272.4200,812.0100,4706.0500,4299.5700,1989.5000,7540.8900,1974.7400,2996.8000,2539.3700,2004.0700,4653.2800
2025-11-20,2993.4600,4266.4200,2688.1900,7552.4700,6159.6100,8979.0300,17249.1800,1729.4100,2321.0400,8437.1300,2514.2300,2285.4700,2348.1600,2325.4000,8741.7000,3967.3300,5234.1500,2131.1100,10141.9600,1673.5200,5225.6700,804.3600,4729.8800,4336.6700,1980.6300,7449.4700,1958.9300,2933.9600,2500.8100,2008.9000,4541.8500
2025-11-21,2944.8800,4065.9000,2569.7800,7155.2300,5877.4000,8943.3300,17097.7200,1663.8000,2252.7200,8211.1400,2459.1400,2238.5700,2271.5200,2251.7700,8482.4400,3749.1200,5067.4100,2066.4900,9617.1700,1642.7800,5068.3600,801.7700,4516.5500,4293.1500,1919.0900,7308.6400,1906.1200,2867.8400,2435.1500,1928.6000,4429.4500
2025-11-22,2944.8800,4065.9000,2569.7800,7155.2300,5877.4000,8943.3300,17097.7200,1663.8000,2252.7200,8211.1400,2459.1400,2238.5700,2271.5200,2251.7700,8482.4400,3749.1200,5067.4100,2066.4900,9617.1700,1642.7800,5068.3600,801.7700,4516.5500,4293.1500,1919.0900,7308.6400,1906.1200,2867.8400,2435.1500,1928.6000,4429.4500
2025-11-23,2944.8800,4065.9000,2569.7800,7155.2300,5877.4000,8943.3300,17097.7200,1663.8000,2252.7200,8211.1400,2459.1400,2238.5700,2271.5200,2251.7700,8482.4400,3749.1200,5067.4100,2066.4900,9617.1700,1642.7800,5068.3600,801.7700,4516.5500,4293.1500,1919.0900,7308.6400,1906.1200,2867.8400,2435.1500,1928.6000,4429.4500
2025-11-24,2962.2800,4065.6500,2563.5400,7120.9200,5914.9700,8942.1600,17002.4700,1667.5100,2279.2800,8313.9700,2452.0500,2230.9900,2277.4100,2276.0500,8670.4300,3826.9000,5076.0400,2094.6300,9664.6800,1713.6100,5190.3000,829.7500,4540.0400,4259.0400,1918.0900,7378.0000,1931.9700,2836.6800,2405.7200,1933.5700,4429.0200
2025-11-25,2966.0900,4114.1200,2581.1800,7293.1200,6041.3900,8987.6200,17015.1400,1684.9100,2308.2900,8395.3500,2464.2700,2228.4300,2300.7200,2298.2600,8832.0000,3911.3300,5156.6300,2110.4400,9819.8300,1708.1600,5247.1800,853.3700,4700.7200,4315.6100,1933.0800,7424.2300,1949.6900,2850.8600,2405.8800,1949.2900,4449.6500
2025-11-26,2946.9200,4091.7000,2570.1400,7272.3200,6136.8200,9073.8900,17042.0000,1693.7800,2302.1100,8451.4700,2461.5900,2228.5100,2293.3000,2323.7300,8746.5900,3981.4800,5156.9200,2104.6600,9813.1100,1669.6700,5225.2300,846.3700,4918.7300,4281.6300,1930.5100,7463.6900,1954.4500,2834.6400,2386.5400,1935.9900,4416.1800
2025-11-27,2944.5300,4132.9800,2564.8400,7291.3200,6152.9800,9081.2300,17031.7400,1695.4200,2327.2400,8418.5000,2473.3500,2218.8500,2278.7800,2295.9300,8738.0400,3888.4700,5119.1100,2096.6300,9831.7300,1666.2300,5182.2400,834.5000,4903.5700,4303.2700,1928.9200,7455.3200,1953.1100,2857.2600,2408.0700,1942.3100,4448.4100
2025-11-28,2991.2200,4187.0200,2605.6000,7396.6400,6232.9500,9102.4700,17110.4600,1709.6300,2346.6900,8430.0300,2481.1000,2228.1300,2287.7700,2329.4800,8814.9700,3915.0600,5172.4000,2124.5000,9962.1500,1689.6600,5224.2500,835.6900,4909.5200,4267.6300,1932.1500,7545.7600,1980.5600,2853.3000,2417.3400,1959.2600,4451.4600
2025-11-29,2991.2200,4187.0200,2605.6000,7396.6400,6232.9500,9102.4700,17110.4600,1709.6300,2346.6900,8430.0300,2481.1000,2228.1300,2287.7700,2329.4800,8814.9700,3915.0600,5172.4000,2124.5000,9962.1500,1689.6600,5224.2500,835.6900,4909.5200,4267.6300,1932.1500,7545.7600,1980.5600,2853.3000,2417.3400,1959.2600,4451.4600
2025-11-30,2991.2200,4187.0200,2605.6000,7396.6400,6232.9500,9102.4700,17110.4600,1709.6300,2346.6900,8430.0300,2481.1000,2228.1300,2287.7700,2329.4800,8814.9700,3915.0600,5172.4000,2124.5000,9962.1500,1689.6600,5224.2500,835.6900,4909.5200,4267.6300,1932.1500,7545.7600,1980.5600,2853.3000,2417.3400,1959.2600,4451.4600
2025-12-01,2978.4300,4207.2500,2629.0300,7607.7700,6331.6800,9149.6000,17139.8400,1717.1000,2366.4300,8460.0800,2490.0100,2255.9500,2286.4400,2362.2300,8933.9000,3942.8300,5227.3700,2132.4400,10018.5900,1712.2600,5257.5800,842.8100,5047.4800,4299.9900,1932.7200,7632.3300,1993.4400,2876.5100,2447.3700,1954.8200,4470.0700
2025-12-02,2968.3700,4176.3700,2617.7100,7504.4300,6284.1700,9188.5800,17033.8200,1708.7000,2379.4400,8355.8200,2488.8700,2244.5400,2288.1100,2360.9600,8896.5500,3939.8600,5244.1500,2126.9400,9899.9400,1710.8800,5187.3700,828.0600,5061.1000,4300.1400,1921.4000,7590.7700,1974.9400,2882.5100,2464.6700,1949.1000,4440.3900
2025-12-03,2943.7800,4167.7600,2602.9400,7551.9900,6225.9200,9215.7600,16915.0200,1694.5500,2385.2800,8332.4700,2490.7700,2260.1200,2253.0300,2327.8600,8823.8200,3890.2400,5211.9200,2112.3200,9798.8200,1690.4900,5069.9800,804.3400,5003.7300,4260.5600,1903.6000,7534.4100,1971.1100,2898.9300,2461.6800,1938.4200,4408.9800
2025-12-04,2918.0400,4129.0000,2585.3900,7576.9100,6274.2500,9234.7900,16710.9500,1670.3500,2366.0700,8331.8100,2483.9100,2253.7200,2235.1400,2291.7700,8680.9800,3808.2800,5178.8300,2101.5900,9825.2100,1699.7700,5062.6800,800.9800,5028.5500,4242.1200,1909.1500,7555.6300,1988.9000,2878.4500,2449.7400,1928.6200,4325.5600
2025-12-05,2946.5800,4192.5900,2616.6400,7792.0000,6300.6400,9269.6900,16785.0400,1682.2000,2390.3600,8367.7500,2483.9600,2255.3300,2238.5200,2310.0700,8757.6900,3875.4100,5252.5100,2123.0900,9983.6200,1737.3400,5133.8000,803.4500,5090.5600,4217.3500,1975.9600,7649.8900,2035.3500,2887.2500,2461.3300,1956.2400,4362.2100
2025-12-06,2946.5800,4192.5900,2616.6400,7792.0000,6300.6400,9269.6900,16785.0400,1682.2000,2390.3600,8367.7500,2483.9600,2255.3300,2238.5200,2310.0700,8757.6900,3875.4100,5252.5100,2123.0900,9983.6200,1737.3400,5133.8000,803.4500,5090.5600,4217.3500,1975.9600,7649.8900,2035.3500,2887.2500,2461.3300,1956.2400,4362.2100
2025-12-07,2946.5800,4192.5900,2616.6400,7792.0000,6300.6400,9269.6900,16785.0400,1682.2000,2390.3600,8367.7500,2483.9600,2255.3300,2238.5200,2310.0700,8757.6900,3875.4100,5252.5100,2123.0900,9983.6200,1737.3400,5133.8000,803.4500,5090.5600,4217.3500,1975.9600,7649.8900,2035.3500,2887.2500,2461.3300,1956.2400,4362.2100
2025-12-08,2953.4700,4200.2300,2609.5500,7846.9700,6464.4600,9261.2500,16654.9000,1688.0600,2402.4900,8377.6400,2473.4900,2258.3400,2249.5300,2338.9100,8790.1200,3992.8700,5278.5600,2127.0100,10117.5000,1755.6100,5210.3800,810.6500,5334.5900,4218.1800,2013.5800,7676.4500,2062.4800,2845.8700,2440.6900,1965.3000,4366.6900
2025-12-09,2915.6600,4148.9700,2545.0700,7609.5900,6515.0400,9136.1200,16494.7400,1681.1700,2393.9000,8311.8000,2465.5800,2233.3900,2202.2900,2347.4100,8709.4400,4130.7000,5209.7800,2095.0600,10074.0800,1757.9200,5159.7500,809.1400,5453.4900,4215.4400,1986.0800,7631.7300,2050.0500,2799.6300,2411.9400,1950.4300,4341.1000
2025-12-10,2941.9500,4154.2400,2558.3500,7688.3700,6489.3400,9162.7300,16512.6200,1685.7600,2405.6000,8329.8500,2469.9800,2250.2800,2258.0200,2393.6400,8816.0700,4146.0900,5244.6500,2102.4500,9986.7900,1770.0500,5127.4700,817.2400,5519.4300,4148.8100,1992.2800,7700.7100,2066.0600,2802.3400,2405.5500,1952.7200,4346.8800
2025-12-11,2917.5200,4104.4800,2518.2700,7640.3600,6373.6400,9054.9600,16443.9000,1644.2600,2368.6600,8266.4800,2457.6900,2218.4400,2189.0000,2335.1400,8682.1300,3967.5400,5202.8200,2080.0500,9961.5000,1765.8400,5026.3600,799.8900,5346.1400,4155.9500,1972.2100,7629.0200,2038.6600,2781.6200,2385.1300,1937.3100,4300.1300
2025-12-12,2944.1000,4100.5700,2540.9800,7755.2700,6466.5500,9086.2600,16511.9900,1638.9400,2365.6000,8280.5500,2481.7500,2220.2600,2179.8700,2305.3200,8690.8100,3920.6300,5178.5100,2089.2800,10102.7000,1785.9500,5075.1400,805.5000,5409.7200,4142.6700,1991.9700,7662.0000,2063.4100,2782.1000,2374.7200,1944.3700,4290.8000
2025-12-13,2944.1000,4100.5700,2540.9800,7755.2700,6466.5500,9086.2600,16511.9900,1638.9400,2365.6000,8280.5500,2481.7500,2220.2600,2179.8700,2305.3200,8690.8100,3920.6300,5178.5100,2089.2800,10102.7000,1785.9500,5075.1400,805.5000,5409.7200,4142.6700,1991.9700,7662.0000,2063.4100,2782.1000,2374.7200,1944.3700,4290.8000
