customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C5413,Other,Teenager,Islamabad,11/16/2024,O9413,9/10/2023,Subway,Pasta,Chinese,3,460.45,Card,40,11/23/2024,4,Active,4,5/3/2025,Cancelled
C6438,Male,Senior,Lahore,1/26/2025,O10438,9/10/2023,Burger King,Pasta,Continental,3,648.85,Card,36,8/19/2025,289,Inactive,5,7/7/2025,Delivered
C6145,Male,Senior,Multan,9/30/2023,O10145,9/10/2023,Subway,Fries,Continental,1,512.77,Cash,18,1/1/2025,434,Inactive,1,1/14/2025,Cancelled
C6172,Other,Adult,Islamabad,8/4/2025,O10172,9/11/2023,Burger King,Burger,Italian,3,1443.13,Card,1,12/4/2024,0,Inactive,1,7/16/2025,Delayed
C3641,Male,Adult,Karachi,3/6/2025,O7641,9/11/2023,Burger King,Sandwich,Continental,3,191.26,Card,33,9/17/2024,393,Inactive,2,5/4/2025,Cancelled
C3998,Female,Senior,Karachi,7/3/2025,O7998,9/11/2023,Pizza Hut,Pasta,Fast Food,1,309.02,Card,2,8/31/2024,477,Active,5,3/23/2025,Cancelled
C6266,Other,Senior,Karachi,7/16/2024,O10266,9/11/2023,Pizza Hut,Burger,Dessert,3,465.95,Card,38,10/26/2024,275,Inactive,4,10/13/2024,Cancelled
C4699,Other,Senior,Islamabad,6/24/2025,O8699,9/11/2023,McDonald's,Pasta,Fast Food,5,749.95,Card,38,3/4/2025,84,Active,2,10/18/2024,Delayed
C3956,Other,Teenager,Lahore,3/30/2025,O7956,9/11/2023,Pizza Hut,Pizza,Chinese,5,365.02,Cash,49,9/25/2024,296,Inactive,4,3/27/2025,Cancelled
C6753,Other,Teenager,Multan,8/24/2024,O10753,9/11/2023,KFC,Sandwich,Dessert,5,172.45,Cash,6,1/7/2025,338,Active,5,3/13/2025,Cancelled
C1279,Female,Teenager,Karachi,3/14/2025,O5279,9/11/2023,KFC,Sandwich,Dessert,4,167.37,Cash,24,3/14/2025,442,Inactive,3,5/3/2025,Delayed
C2458,Female,Adult,Islamabad,2/11/2024,O6458,9/11/2023,Burger King,Fries,Fast Food,3,1442.35,Wallet,13,3/7/2025,188,Inactive,1,5/6/2025,Delayed
C5113,Female,Adult,Peshawar,2/21/2025,O9113,9/11/2023,Burger King,Pizza,Fast Food,5,1381.09,Wallet,23,4/14/2025,193,Inactive,1,7/10/2025,Delivered
C1800,Female,Adult,Multan,10/31/2024,O5800,9/11/2023,KFC,Burger,Chinese,4,412.61,Cash,47,6/19/2025,392,Active,2,10/2/2024,Delayed
C3333,Other,Teenager,Lahore,12/25/2023,O7333,9/11/2023,McDonald's,Burger,Dessert,5,819.6,Cash,47,11/20/2024,317,Inactive,3,2/27/2025,Delivered
C6015,Other,Adult,Islamabad,6/6/2025,O10015,9/11/2023,Burger King,Pasta,Continental,1,1423.77,Wallet,24,1/30/2025,197,Inactive,3,7/3/2025,Cancelled
C2280,Male,Teenager,Karachi,10/5/2024,O6280,9/11/2023,McDonald's,Burger,Chinese,1,739.3,Cash,14,10/29/2024,481,Inactive,2,11/29/2024,Cancelled
C5166,Female,Teenager,Karachi,6/29/2024,O9166,9/11/2023,McDonald's,Pasta,Chinese,3,898.92,Cash,27,12/31/2024,169,Active,3,11/29/2024,Delivered
C3672,Male,Adult,Karachi,11/22/2023,O7672,9/12/2023,McDonald's,Sandwich,Italian,1,1394.3,Cash,16,7/6/2025,288,Inactive,5,3/23/2025,Cancelled
C1043,Other,Senior,Multan,7/2/2025,O5043,9/12/2023,Pizza Hut,Pizza,Continental,1,664.72,Card,11,1/7/2025,356,Inactive,2,6/6/2025,Delayed
C4592,Other,Senior,Peshawar,8/24/2023,O8592,9/12/2023,KFC,Sandwich,Italian,1,1064.71,Card,12,8/13/2025,41,Active,4,12/26/2024,Delivered
C5410,Male,Senior,Multan,1/13/2024,O9410,9/12/2023,Burger King,Sandwich,Continental,2,1217.64,Cash,27,3/1/2025,115,Active,4,5/29/2025,Delayed
C1176,Other,Adult,Lahore,4/19/2025,O5176,9/12/2023,Pizza Hut,Sandwich,Dessert,2,746.63,Card,47,8/15/2025,162,Active,5,6/13/2025,Delivered
C2453,Other,Senior,Peshawar,11/20/2024,O6453,9/12/2023,Burger King,Pizza,Continental,3,889.41,Cash,24,7/24/2025,101,Active,5,6/25/2025,Cancelled
C6181,Other,Adult,Karachi,4/5/2024,O10181,9/12/2023,Subway,Fries,Chinese,5,752.8,Card,33,4/19/2025,76,Inactive,4,8/30/2024,Delivered
C5067,Male,Senior,Multan,8/10/2024,O9067,9/12/2023,Pizza Hut,Burger,Fast Food,1,582.15,Cash,13,12/25/2024,492,Active,5,11/1/2024,Delayed
C1918,Male,Teenager,Multan,11/29/2023,O5918,9/12/2023,Pizza Hut,Pasta,Continental,5,1367.65,Wallet,7,3/5/2025,297,Inactive,4,7/21/2025,Delivered
C1875,Male,Teenager,Lahore,12/26/2024,O5875,9/13/2023,KFC,Burger,Chinese,5,1454.36,Card,32,11/2/2024,80,Inactive,4,3/14/2025,Cancelled
C3778,Female,Teenager,Lahore,1/12/2024,O7778,9/13/2023,Subway,Sandwich,Chinese,4,802.86,Wallet,44,9/24/2024,97,Active,4,5/21/2025,Delayed
C5964,Male,Senior,Karachi,2/3/2025,O9964,9/13/2023,Subway,Pasta,Italian,3,1382.02,Wallet,6,3/5/2025,26,Inactive,1,6/6/2025,Cancelled
C5102,Male,Adult,Multan,3/1/2024,O9102,9/13/2023,Burger King,Pizza,Chinese,3,1275.91,Card,33,8/30/2024,368,Active,4,11/14/2024,Delayed
C5371,Other,Adult,Karachi,2/25/2024,O9371,9/13/2023,McDonald's,Fries,Fast Food,2,899.49,Card,29,1/4/2025,209,Active,3,12/20/2024,Delayed
C6700,Male,Adult,Islamabad,3/21/2024,O10700,9/13/2023,McDonald's,Fries,Dessert,4,483.89,Cash,11,10/8/2024,493,Active,2,10/31/2024,Delayed
C6335,Other,Senior,Lahore,9/21/2023,O10335,9/13/2023,Subway,Burger,Continental,1,390.24,Cash,49,2/15/2025,180,Inactive,1,10/12/2024,Delayed
C3605,Female,Adult,Lahore,3/8/2024,O7605,9/13/2023,Subway,Fries,Italian,5,1070.43,Wallet,20,8/9/2025,248,Active,4,9/1/2024,Delayed
C2306,Other,Senior,Multan,4/10/2024,O6306,9/14/2023,McDonald's,Fries,Fast Food,4,1264.25,Cash,26,8/22/2024,337,Inactive,1,12/30/2024,Cancelled
C4819,Female,Teenager,Islamabad,2/4/2025,O8819,9/14/2023,Pizza Hut,Pizza,Chinese,3,1317.92,Card,19,4/27/2025,60,Active,3,10/29/2024,Delayed
C6883,Other,Senior,Peshawar,8/19/2025,O10883,9/14/2023,Burger King,Pizza,Chinese,1,1116.09,Card,14,7/19/2025,83,Active,2,10/30/2024,Cancelled
C1905,Female,Senior,Multan,2/8/2025,O5905,9/14/2023,McDonald's,Pizza,Fast Food,5,1335.23,Wallet,11,12/30/2024,302,Active,5,5/3/2025,Delivered
C2556,Female,Senior,Islamabad,6/26/2024,O6556,9/14/2023,Pizza Hut,Pasta,Italian,1,1352.98,Wallet,42,1/29/2025,494,Active,3,7/9/2025,Delivered
C4282,Female,Senior,Lahore,8/21/2024,O8282,9/14/2023,Subway,Pasta,Fast Food,4,1125.3,Cash,1,2/10/2025,10,Inactive,2,4/25/2025,Cancelled
C3554,Male,Teenager,Karachi,5/1/2025,O7554,9/14/2023,Pizza Hut,Burger,Fast Food,2,940.68,Card,49,3/6/2025,225,Inactive,4,6/14/2025,Delivered
C6465,Female,Senior,Karachi,5/13/2025,O10465,9/14/2023,McDonald's,Pizza,Chinese,3,952.38,Card,31,2/5/2025,12,Active,3,7/17/2025,Delivered
C5563,Male,Teenager,Karachi,7/4/2024,O9563,9/14/2023,Subway,Burger,Fast Food,2,502.9,Wallet,32,4/3/2025,189,Inactive,2,5/5/2025,Delivered
C6797,Other,Senior,Peshawar,9/21/2023,O10797,9/14/2023,Subway,Pizza,Italian,3,1262.54,Card,39,10/24/2024,114,Active,1,4/27/2025,Cancelled
C3507,Male,Senior,Islamabad,10/12/2023,O7507,9/14/2023,Subway,Pasta,Fast Food,3,1023.64,Wallet,24,7/17/2025,443,Active,5,2/11/2025,Delayed
C1366,Other,Senior,Multan,10/26/2024,O5366,9/15/2023,Subway,Burger,Chinese,5,532.27,Cash,4,5/30/2025,9,Active,1,8/3/2025,Cancelled
C3821,Other,Senior,Peshawar,6/29/2025,O7821,9/15/2023,Burger King,Burger,Continental,4,1219.14,Wallet,48,5/12/2025,167,Inactive,2,1/13/2025,Delivered
C2765,Other,Teenager,Lahore,8/19/2025,O6765,9/15/2023,Pizza Hut,Fries,Fast Food,3,1435.15,Cash,31,4/23/2025,8,Active,4,9/24/2024,Delivered
C4309,Male,Teenager,Lahore,6/28/2025,O8309,9/15/2023,Pizza Hut,Fries,Italian,4,1072.07,Card,24,8/18/2025,429,Active,4,10/4/2024,Delivered
C2848,Male,Teenager,Lahore,10/13/2024,O6848,9/15/2023,McDonald's,Pizza,Dessert,1,1419.33,Cash,48,8/11/2025,155,Active,5,6/27/2025,Delayed
C3174,Other,Senior,Multan,2/28/2024,O7174,9/15/2023,McDonald's,Burger,Fast Food,3,1016.5,Card,23,6/13/2025,235,Inactive,3,1/28/2025,Delayed
C4516,Other,Senior,Islamabad,1/26/2025,O8516,9/15/2023,Subway,Burger,Continental,4,1364.01,Wallet,48,12/1/2024,165,Inactive,1,4/24/2025,Delivered
C6840,Other,Senior,Multan,5/27/2024,O10840,9/15/2023,Subway,Burger,Chinese,2,489.76,Wallet,26,9/19/2024,120,Active,5,4/25/2025,Cancelled
C1702,Female,Senior,Multan,6/24/2024,O5702,9/16/2023,Pizza Hut,Sandwich,Chinese,1,1266.44,Wallet,3,8/27/2024,437,Inactive,5,3/10/2025,Delayed
C4472,Male,Adult,Multan,8/23/2024,O8472,9/16/2023,Subway,Burger,Italian,4,1161.7,Wallet,21,10/11/2024,177,Active,5,4/17/2025,Delivered
C2711,Other,Adult,Islamabad,8/26/2023,O6711,9/16/2023,Subway,Burger,Continental,2,647.62,Wallet,16,10/17/2024,375,Inactive,5,3/22/2025,Delayed
C4540,Male,Senior,Multan,4/22/2024,O8540,9/16/2023,KFC,Sandwich,Dessert,2,179.31,Card,17,11/10/2024,210,Active,5,1/17/2025,Delayed
C4401,Male,Adult,Karachi,9/28/2024,O8401,9/16/2023,KFC,Burger,Italian,3,923.55,Cash,18,5/15/2025,275,Inactive,2,8/26/2024,Cancelled
C2277,Male,Senior,Peshawar,10/4/2023,O6277,9/16/2023,KFC,Fries,Chinese,1,184.89,Wallet,9,9/15/2024,231,Active,2,6/19/2025,Delivered
C2317,Male,Adult,Karachi,8/13/2025,O6317,9/16/2023,McDonald's,Pizza,Continental,4,1314.73,Wallet,18,2/11/2025,310,Active,5,3/28/2025,Delivered
C6262,Female,Senior,Multan,5/21/2024,O10262,9/16/2023,KFC,Pasta,Fast Food,2,257.44,Card,41,2/7/2025,98,Active,4,9/24/2024,Delivered
C5702,Other,Senior,Multan,10/20/2023,O9702,9/16/2023,Burger King,Pasta,Dessert,4,200.97,Wallet,3,9/12/2024,238,Inactive,5,6/12/2025,Delayed
C6165,Female,Teenager,Karachi,3/15/2025,O10165,9/16/2023,Burger King,Fries,Dessert,4,1074.93,Card,5,1/22/2025,215,Active,3,12/10/2024,Cancelled
C1053,Female,Senior,Islamabad,5/8/2024,O5053,9/16/2023,Subway,Sandwich,Continental,1,1094.1,Wallet,39,12/28/2024,110,Active,4,10/10/2024,Delayed
C5285,Female,Senior,Karachi,10/21/2023,O9285,9/16/2023,Pizza Hut,Burger,Fast Food,2,209.07,Wallet,23,11/1/2024,257,Active,2,9/18/2024,Delivered
C6496,Male,Adult,Lahore,5/16/2025,O10496,9/17/2023,Burger King,Pizza,Continental,2,226.01,Cash,30,11/14/2024,402,Active,1,1/15/2025,Cancelled
C1698,Male,Adult,Multan,7/24/2024,O5698,9/17/2023,McDonald's,Burger,Dessert,4,1312.55,Card,39,7/24/2025,138,Active,1,12/10/2024,Delivered
C1993,Other,Senior,Peshawar,1/13/2024,O5993,9/17/2023,Burger King,Pizza,Fast Food,1,219.65,Wallet,14,7/9/2025,394,Active,3,9/4/2024,Delayed
C6047,Female,Teenager,Multan,9/13/2024,O10047,9/17/2023,Pizza Hut,Fries,Continental,4,293.44,Wallet,30,9/18/2024,327,Inactive,1,7/5/2025,Delivered
C6159,Female,Adult,Islamabad,2/5/2024,O10159,9/17/2023,Subway,Fries,Chinese,2,831.6,Wallet,12,12/19/2024,44,Active,4,9/8/2024,Delayed
C5266,Female,Adult,Lahore,5/14/2024,O9266,9/17/2023,Pizza Hut,Pasta,Chinese,5,690.91,Cash,14,7/10/2025,307,Active,3,1/14/2025,Delayed
C3170,Male,Teenager,Islamabad,5/27/2024,O7170,9/17/2023,KFC,Pasta,Dessert,1,1352.59,Wallet,45,11/15/2024,107,Inactive,3,6/8/2025,Delivered
C3318,Male,Adult,Lahore,7/8/2025,O7318,9/18/2023,McDonald's,Pizza,Continental,4,535.89,Card,46,2/26/2025,261,Inactive,5,9/20/2024,Delayed
C3674,Female,Adult,Karachi,3/21/2024,O7674,9/18/2023,Pizza Hut,Pizza,Chinese,1,1353.56,Wallet,34,6/25/2025,385,Active,4,7/14/2025,Delivered
C6887,Male,Senior,Islamabad,10/30/2023,O10887,9/18/2023,KFC,Sandwich,Italian,1,1149.56,Wallet,43,7/8/2025,130,Inactive,1,5/20/2025,Delivered
C3291,Male,Senior,Lahore,5/6/2025,O7291,9/18/2023,McDonald's,Pizza,Italian,4,1349.15,Wallet,48,8/11/2025,275,Inactive,3,12/31/2024,Cancelled
C5086,Female,Teenager,Multan,5/16/2025,O9086,9/18/2023,Burger King,Pizza,Dessert,5,1287.99,Wallet,6,8/30/2024,186,Inactive,4,11/19/2024,Cancelled
C1197,Female,Senior,Islamabad,1/27/2025,O5197,9/18/2023,Subway,Fries,Continental,2,125.86,Wallet,7,10/22/2024,148,Inactive,4,10/17/2024,Delivered
C6356,Other,Teenager,Karachi,10/28/2024,O10356,9/18/2023,Subway,Sandwich,Continental,1,284.05,Cash,2,10/8/2024,459,Inactive,1,11/15/2024,Cancelled
C3872,Other,Teenager,Multan,12/8/2024,O7872,9/18/2023,KFC,Sandwich,Fast Food,2,972.83,Card,2,2/23/2025,403,Active,3,8/4/2025,Delayed
C6040,Male,Senior,Karachi,8/29/2024,O10040,9/18/2023,McDonald's,Fries,Dessert,4,938.61,Card,49,2/14/2025,119,Inactive,5,1/29/2025,Cancelled
C4941,Other,Senior,Karachi,12/3/2023,O8941,9/18/2023,Subway,Pasta,Fast Food,3,1214.61,Card,5,5/28/2025,330,Inactive,4,1/22/2025,Delayed
C6533,Female,Adult,Lahore,8/8/2025,O10533,9/18/2023,Subway,Fries,Continental,5,233.74,Card,15,9/23/2024,148,Active,4,10/30/2024,Cancelled
C3120,Male,Adult,Lahore,12/2/2023,O7120,9/18/2023,Subway,Fries,Chinese,5,1117.95,Cash,6,4/27/2025,477,Active,1,2/25/2025,Delivered
C1612,Other,Senior,Peshawar,9/5/2024,O5612,9/18/2023,KFC,Pasta,Continental,4,1073.05,Cash,23,4/7/2025,109,Active,5,3/7/2025,Cancelled
C3375,Other,Teenager,Multan,7/31/2025,O7375,9/18/2023,Pizza Hut,Pasta,Fast Food,2,127.52,Wallet,1,7/27/2025,204,Active,1,8/1/2025,Delayed
C1243,Other,Adult,Peshawar,12/12/2024,O5243,9/19/2023,Pizza Hut,Pasta,Fast Food,5,1487.56,Wallet,38,1/8/2025,356,Inactive,3,2/23/2025,Cancelled
C6702,Female,Senior,Peshawar,5/31/2024,O10702,9/19/2023,Subway,Sandwich,Dessert,1,839.84,Card,46,5/24/2025,426,Active,3,12/28/2024,Delivered
C3041,Other,Senior,Karachi,3/18/2025,O7041,9/19/2023,KFC,Pasta,Fast Food,2,923.22,Wallet,31,10/29/2024,431,Inactive,2,2/2/2025,Delivered
C1743,Female,Teenager,Karachi,9/15/2023,O5743,9/19/2023,KFC,Fries,Italian,3,1223.56,Cash,32,1/27/2025,200,Active,5,12/5/2024,Cancelled
C5564,Female,Senior,Islamabad,2/10/2024,O9564,9/19/2023,McDonald's,Pizza,Continental,3,1052.58,Card,2,8/18/2025,27,Inactive,1,1/27/2025,Delivered
C5858,Female,Adult,Multan,6/14/2025,O9858,9/19/2023,Subway,Burger,Chinese,2,946.03,Card,32,12/9/2024,193,Inactive,5,12/17/2024,Delayed
C1459,Other,Adult,Multan,4/5/2024,O5459,9/20/2023,Pizza Hut,Pasta,Italian,5,434.85,Wallet,14,9/12/2024,148,Inactive,5,8/20/2025,Delivered
C4875,Female,Adult,Islamabad,9/26/2024,O8875,9/20/2023,McDonald's,Pasta,Fast Food,3,356.66,Wallet,11,8/22/2024,258,Inactive,2,10/17/2024,Delayed
C1814,Female,Adult,Karachi,1/3/2024,O5814,9/20/2023,Subway,Pizza,Continental,5,695.11,Wallet,13,4/29/2025,17,Inactive,2,4/25/2025,Delayed
C1628,Other,Adult,Peshawar,8/22/2024,O5628,9/20/2023,KFC,Pasta,Dessert,1,1132.4,Cash,46,8/19/2025,426,Inactive,2,5/26/2025,Cancelled
C4264,Female,Adult,Multan,3/26/2025,O8264,9/20/2023,McDonald's,Pasta,Dessert,3,808.42,Wallet,29,3/11/2025,423,Inactive,4,10/28/2024,Cancelled
C3006,Female,Teenager,Karachi,9/10/2024,O7006,9/20/2023,McDonald's,Pizza,Continental,5,1088.13,Cash,40,3/11/2025,382,Inactive,2,4/22/2025,Cancelled
C4849,Female,Adult,Multan,7/22/2024,O8849,9/20/2023,KFC,Burger,Continental,1,1323.97,Card,36,5/1/2025,448,Inactive,5,8/2/2025,Delayed
C6104,Other,Senior,Peshawar,2/1/2024,O10104,9/20/2023,Burger King,Sandwich,Chinese,1,1336.88,Wallet,9,8/14/2025,175,Active,3,10/31/2024,Delayed
C6704,Other,Adult,Islamabad,8/22/2023,O10704,9/20/2023,Burger King,Pizza,Dessert,5,348.25,Cash,43,9/19/2024,143,Active,3,1/10/2025,Cancelled
C3632,Male,Senior,Lahore,8/6/2024,O7632,9/20/2023,Subway,Fries,Italian,1,490.52,Card,30,10/31/2024,371,Inactive,5,1/10/2025,Delayed
C5239,Female,Teenager,Lahore,9/4/2024,O9239,9/20/2023,Subway,Burger,Dessert,1,102.75,Wallet,33,12/9/2024,204,Inactive,5,11/10/2024,Cancelled
C6412,Female,Adult,Islamabad,10/14/2023,O10412,9/20/2023,Subway,Sandwich,Chinese,4,1491.6,Cash,20,6/25/2025,436,Active,4,7/28/2025,Delivered
C5015,Male,Teenager,Multan,7/31/2025,O9015,9/20/2023,KFC,Burger,Continental,2,1441.48,Wallet,2,1/15/2025,40,Active,5,5/14/2025,Delivered
C5094,Male,Teenager,Islamabad,9/2/2024,O9094,9/20/2023,Pizza Hut,Sandwich,Chinese,3,832.33,Card,19,3/10/2025,365,Inactive,3,10/22/2024,Delayed
C1892,Other,Senior,Multan,12/13/2024,O5892,9/21/2023,Burger King,Pasta,Chinese,2,681.72,Card,10,3/22/2025,397,Inactive,5,3/23/2025,Delivered
C4831,Other,Teenager,Lahore,2/1/2024,O8831,9/21/2023,KFC,Burger,Chinese,4,703.58,Cash,10,1/8/2025,342,Active,4,4/26/2025,Delivered
C3213,Other,Senior,Multan,7/10/2024,O7213,9/21/2023,KFC,Burger,Continental,3,841.78,Cash,25,2/7/2025,233,Inactive,4,9/6/2024,Delivered
C1710,Other,Teenager,Multan,11/1/2023,O5710,9/21/2023,KFC,Fries,Fast Food,3,436.54,Wallet,26,1/30/2025,391,Inactive,4,11/3/2024,Cancelled
C6698,Male,Adult,Lahore,4/5/2025,O10698,9/21/2023,Subway,Burger,Chinese,1,829.09,Cash,20,5/1/2025,228,Inactive,4,1/11/2025,Delivered
C6157,Female,Adult,Lahore,1/31/2025,O10157,9/21/2023,KFC,Pizza,Continental,2,954.85,Card,19,6/14/2025,49,Inactive,4,9/15/2024,Cancelled
C5363,Female,Teenager,Peshawar,10/25/2024,O9363,9/21/2023,Burger King,Pizza,Fast Food,4,548.53,Card,21,8/5/2025,468,Active,4,10/21/2024,Delivered
C3701,Other,Senior,Lahore,12/30/2024,O7701,9/21/2023,KFC,Burger,Continental,1,856.2,Wallet,3,6/8/2025,169,Active,2,11/21/2024,Delivered
C6705,Other,Teenager,Lahore,11/3/2023,O10705,9/21/2023,McDonald's,Sandwich,Chinese,4,1025.77,Card,19,2/28/2025,124,Inactive,5,8/17/2025,Delivered
C2180,Male,Adult,Karachi,9/20/2023,O6180,9/21/2023,Burger King,Sandwich,Fast Food,5,1065.93,Wallet,32,7/12/2025,97,Active,3,5/22/2025,Delivered
C2344,Other,Teenager,Islamabad,11/27/2023,O6344,9/22/2023,McDonald's,Fries,Continental,4,396.85,Card,1,4/25/2025,88,Active,3,5/14/2025,Delayed
C2694,Female,Senior,Karachi,1/2/2024,O6694,9/22/2023,KFC,Burger,Chinese,3,862.59,Wallet,45,1/8/2025,152,Inactive,3,1/20/2025,Delivered
C4911,Female,Adult,Peshawar,3/17/2024,O8911,9/22/2023,KFC,Pizza,Dessert,1,333.7,Cash,44,8/18/2025,361,Active,1,8/25/2024,Cancelled
C3224,Female,Senior,Multan,3/20/2024,O7224,9/22/2023,Pizza Hut,Sandwich,Italian,3,931.67,Cash,3,8/5/2025,246,Active,2,2/2/2025,Cancelled
C3267,Male,Teenager,Peshawar,1/15/2024,O7267,9/22/2023,Pizza Hut,Fries,Dessert,5,1076.91,Card,14,11/27/2024,416,Active,4,12/31/2024,Delayed
C4787,Other,Teenager,Multan,7/15/2024,O8787,9/22/2023,Subway,Sandwich,Italian,4,160.81,Cash,2,10/16/2024,152,Active,1,4/10/2025,Cancelled
C3151,Male,Teenager,Karachi,1/11/2024,O7151,9/22/2023,Burger King,Sandwich,Fast Food,4,292.18,Cash,2,7/12/2025,374,Active,5,1/7/2025,Delivered
C2408,Male,Senior,Multan,7/16/2025,O6408,9/22/2023,Burger King,Pasta,Italian,4,1395.01,Cash,19,7/14/2025,103,Active,4,6/17/2025,Delayed
C3427,Female,Senior,Karachi,2/12/2025,O7427,9/22/2023,Subway,Sandwich,Fast Food,1,1340.07,Cash,36,12/17/2024,347,Active,1,3/15/2025,Cancelled
C5097,Other,Senior,Karachi,10/8/2024,O9097,9/22/2023,KFC,Sandwich,Chinese,2,121.9,Wallet,15,8/28/2024,492,Inactive,1,12/13/2024,Delivered
C5848,Female,Teenager,Lahore,12/17/2023,O9848,9/22/2023,KFC,Pasta,Dessert,1,1399.93,Wallet,26,10/7/2024,76,Active,3,4/12/2025,Delivered
C5596,Female,Senior,Multan,7/22/2025,O9596,9/23/2023,KFC,Pasta,Continental,5,1414,Wallet,13,1/2/2025,338,Active,4,7/21/2025,Delayed
C6767,Female,Teenager,Islamabad,12/22/2024,O10767,9/23/2023,Burger King,Sandwich,Fast Food,2,224.91,Card,15,8/19/2025,443,Active,1,10/1/2024,Cancelled
C6547,Female,Senior,Islamabad,11/21/2024,O10547,9/23/2023,Burger King,Pizza,Dessert,1,262.5,Cash,18,5/26/2025,60,Active,3,11/2/2024,Delayed
C4356,Male,Adult,Peshawar,5/12/2024,O8356,9/23/2023,Burger King,Pasta,Continental,3,494.59,Card,6,8/19/2025,20,Inactive,3,6/20/2025,Delivered
C3227,Other,Adult,Multan,1/29/2024,O7227,9/23/2023,KFC,Burger,Continental,4,980,Cash,1,8/8/2025,353,Inactive,4,12/23/2024,Cancelled
C6304,Female,Teenager,Karachi,11/8/2024,O10304,9/23/2023,Burger King,Pizza,Italian,1,228.02,Cash,7,8/26/2024,458,Active,4,4/17/2025,Delayed
C1052,Other,Adult,Islamabad,9/9/2023,O5052,9/23/2023,Pizza Hut,Burger,Dessert,1,1333.52,Card,22,6/17/2025,326,Inactive,5,8/5/2025,Delivered
C6866,Male,Senior,Lahore,2/29/2024,O10866,9/23/2023,KFC,Burger,Chinese,5,1111.68,Card,42,9/20/2024,384,Inactive,5,12/20/2024,Delayed
C6373,Other,Senior,Lahore,1/27/2024,O10373,9/23/2023,Pizza Hut,Burger,Dessert,4,1071.37,Cash,8,6/24/2025,491,Active,5,6/10/2025,Delayed
C3942,Male,Teenager,Karachi,11/23/2024,O7942,9/24/2023,McDonald's,Pasta,Continental,4,1104.37,Card,6,2/25/2025,223,Active,5,12/20/2024,Delivered
C4619,Male,Adult,Islamabad,4/18/2024,O8619,9/24/2023,McDonald's,Burger,Italian,1,901.81,Cash,15,5/8/2025,26,Active,3,3/11/2025,Cancelled
C6271,Female,Teenager,Multan,1/28/2025,O10271,9/24/2023,KFC,Pasta,Dessert,5,745.64,Cash,2,5/24/2025,429,Inactive,1,7/16/2025,Delivered
C3808,Female,Teenager,Islamabad,2/13/2025,O7808,9/24/2023,Subway,Burger,Dessert,3,121.03,Card,21,4/11/2025,69,Active,5,8/15/2025,Cancelled
C4051,Male,Senior,Lahore,7/25/2025,O8051,9/24/2023,Subway,Burger,Dessert,1,1376.4,Wallet,42,7/21/2025,76,Inactive,1,2/15/2025,Cancelled
C1774,Male,Adult,Karachi,11/23/2024,O5774,9/24/2023,KFC,Sandwich,Chinese,1,1359.52,Card,6,10/14/2024,228,Active,1,12/3/2024,Cancelled
C4683,Other,Senior,Karachi,2/2/2024,O8683,9/24/2023,Subway,Pizza,Chinese,1,273.98,Card,37,9/2/2024,173,Active,5,9/25/2024,Cancelled
C2248,Male,Adult,Peshawar,12/30/2023,O6248,9/24/2023,Burger King,Pizza,Continental,2,760.42,Cash,10,5/12/2025,135,Active,3,8/13/2025,Delayed
C3431,Other,Senior,Peshawar,7/7/2025,O7431,9/24/2023,Subway,Pizza,Chinese,5,570.24,Cash,16,2/11/2025,21,Inactive,3,8/13/2025,Cancelled
C4243,Other,Senior,Multan,12/21/2023,O8243,9/24/2023,Pizza Hut,Pasta,Dessert,5,576.53,Wallet,17,9/6/2024,40,Inactive,5,1/18/2025,Delivered
C5836,Other,Adult,Multan,7/20/2025,O9836,9/25/2023,McDonald's,Pizza,Fast Food,4,195.48,Cash,6,8/8/2025,213,Inactive,5,5/3/2025,Cancelled
C1141,Male,Teenager,Lahore,2/21/2024,O5141,9/25/2023,McDonald's,Pasta,Chinese,5,751.35,Card,27,8/27/2024,214,Active,5,6/5/2025,Delivered
C2836,Female,Adult,Lahore,6/14/2025,O6836,9/25/2023,Burger King,Sandwich,Fast Food,2,714.38,Wallet,45,2/22/2025,252,Active,2,11/6/2024,Cancelled
C5866,Other,Adult,Peshawar,2/6/2025,O9866,9/25/2023,Burger King,Pasta,Fast Food,2,1435.8,Card,42,1/22/2025,451,Active,3,6/17/2025,Delivered
C4155,Other,Senior,Peshawar,1/28/2025,O8155,9/25/2023,McDonald's,Sandwich,Dessert,4,1243.61,Cash,45,11/27/2024,274,Inactive,2,10/23/2024,Delayed
C6345,Male,Senior,Multan,7/1/2024,O10345,9/25/2023,Subway,Fries,Italian,2,1164.01,Cash,5,12/18/2024,187,Inactive,3,11/24/2024,Delivered
C6055,Other,Adult,Islamabad,6/10/2024,O10055,9/26/2023,Subway,Sandwich,Continental,2,1428.87,Cash,50,4/12/2025,4,Active,4,4/14/2025,Delayed
C4195,Female,Senior,Multan,12/21/2024,O8195,9/26/2023,McDonald's,Burger,Continental,3,1025.94,Cash,9,4/14/2025,488,Inactive,3,4/7/2025,Delivered
C5798,Other,Senior,Peshawar,3/7/2025,O9798,9/26/2023,Subway,Pasta,Italian,5,1173.77,Card,19,8/22/2024,174,Inactive,4,3/13/2025,Cancelled
