year,ranking_system,rank,university_name,country,overall_score,academic_reputation,employer_reputation,faculty_student_ratio,citations_per_faculty,international_faculty_score,international_students_score
2025,QS World University Rankings,1089,University 1089,USA,59.43,57.9,64.03,60.89,60.67,54.92,54.5
2025,QS World University Rankings,1090,University 1090,South Korea,56.73,53.83,56.95,54.68,58.66,50.99,60.55
2025,QS World University Rankings,1091,University 1091,China,54.68,53.11,59.38,51.6,63.39,58.65,54.32
2025,QS World University Rankings,1092,University 1092,China,54.79,57.66,49.09,59.81,53.04,61.48,53.15
2025,QS World University Rankings,1093,University 1093,India,57.33,60.71,59.91,51.65,58.04,61.95,56.03
2025,QS World University Rankings,1094,University 1094,Singapore,56.52,56.36,53.96,52.81,65.1,59.1,55.95
2025,QS World University Rankings,1095,University 1095,USA,58.2,58.68,63.22,65.65,66.54,54.0,53.94
2025,QS World University Rankings,1096,University 1096,India,56.9,56.2,56.62,64.89,57.73,55.56,62.5
2025,QS World University Rankings,1097,University 1097,India,59.25,60.46,56.66,52.52,64.48,59.75,61.82
2025,QS World University Rankings,1098,University 1098,Italy,59.73,61.9,57.85,64.83,51.57,58.26,53.79
2025,QS World University Rankings,1099,University 1099,Netherlands,56.14,55.43,50.69,60.85,57.12,56.97,53.8
2025,QS World University Rankings,1100,University 1100,Spain,53.74,50.85,54.48,53.64,59.17,53.13,55.94
2025,QS World University Rankings,1101,University 1101,China,56.92,59.66,57.31,52.21,52.41,61.35,58.43
2025,QS World University Rankings,1102,University 1102,Japan,57.68,60.99,57.07,65.17,48.91,63.61,63.67
2025,QS World University Rankings,1103,University 1103,Netherlands,54.82,57.93,53.79,62.07,47.11,55.78,50.55
2025,QS World University Rankings,1104,University 1104,China,56.77,53.86,59.61,55.8,65.8,51.63,53.64
2025,QS World University Rankings,1105,University 1105,USA,54.48,58.15,55.76,52.78,54.07,50.14,55.74
2025,QS World University Rankings,1106,University 1106,UK,56.73,56.55,52.95,55.77,66.23,52.3,51.3
2025,QS World University Rankings,1107,University 1107,Spain,59.12,56.2,59.88,59.74,62.1,57.51,58.9
2025,QS World University Rankings,1108,University 1108,Switzerland,56.65,52.63,62.52,55.65,55.59,59.74,55.93
2025,QS World University Rankings,1109,University 1109,UK,53.3,54.53,50.95,53.14,44.9,57.52,50.37
2025,QS World University Rankings,1110,University 1110,Netherlands,55.45,58.25,61.2,47.69,47.43,51.47,60.04
2025,QS World University Rankings,1111,University 1111,Australia,57.05,58.8,54.06,63.4,53.2,52.28,61.54
2025,QS World University Rankings,1112,University 1112,Australia,57.47,55.06,54.42,50.28,65.71,51.8,60.04
2025,QS World University Rankings,1113,University 1113,Spain,53.73,53.41,50.11,50.13,58.37,48.84,55.78
2025,QS World University Rankings,1114,University 1114,India,56.09,58.96,52.08,50.06,52.08,50.47,62.24
2025,QS World University Rankings,1115,University 1115,India,57.23,57.27,60.38,53.94,65.46,54.68,57.03
2025,QS World University Rankings,1116,University 1116,Switzerland,54.92,50.21,52.83,59.44,59.24,58.56,57.89
2025,QS World University Rankings,1117,University 1117,UK,54.34,56.88,58.27,56.47,44.37,51.84,59.5
2025,QS World University Rankings,1118,University 1118,USA,55.29,52.44,55.84,47.91,54.44,62.22,58.59
2025,QS World University Rankings,1119,University 1119,Singapore,53.17,54.05,49.53,47.31,50.49,52.74,47.1
2025,QS World University Rankings,1120,University 1120,China,53.25,56.14,52.12,56.45,48.38,52.03,56.05
2025,QS World University Rankings,1121,University 1121,UK,57.69,59.67,53.04,57.14,62.3,63.61,63.32
2025,QS World University Rankings,1122,University 1122,Australia,56.69,54.19,62.29,61.24,65.64,55.15,58.96
2025,QS World University Rankings,1123,University 1123,Germany,58.48,58.01,57.9,66.05,49.36,56.7,55.27
2025,QS World University Rankings,1124,University 1124,Japan,58.91,61.21,61.69,58.33,49.36,64.51,52.54
2025,QS World University Rankings,1125,University 1125,Australia,52.62,52.82,55.26,58.3,46.32,52.25,55.75
2025,QS World University Rankings,1126,University 1126,Japan,55.62,51.54,50.07,61.25,60.94,60.51,56.23
2025,QS World University Rankings,1127,University 1127,France,55.3,56.15,59.93,62.36,62.33,50.05,59.79
2025,QS World University Rankings,1128,University 1128,Canada,56.24,58.84,60.65,62.94,61.22,57.3,63.09
2025,QS World University Rankings,1129,University 1129,Sweden,54.63,58.95,49.78,61.31,55.05,47.98,49.37
2025,QS World University Rankings,1130,University 1130,Germany,55.39,51.67,53.0,53.89,47.43,59.95,60.9
2025,QS World University Rankings,1131,University 1131,Spain,55.85,54.59,56.54,62.65,55.73,58.02,61.26
2025,QS World University Rankings,1132,University 1132,UK,53.9,50.37,50.46,61.75,61.98,59.65,46.93
2025,QS World University Rankings,1133,University 1133,China,57.68,61.19,55.65,58.09,55.2,53.69,57.5
2025,QS World University Rankings,1134,University 1134,India,54.98,59.3,53.2,58.74,54.45,48.33,50.74
2025,QS World University Rankings,1135,University 1135,Singapore,54.74,51.57,57.34,57.68,63.46,52.31,53.96
2025,QS World University Rankings,1136,University 1136,South Korea,52.43,52.69,52.38,46.98,58.07,50.71,47.93
2025,QS World University Rankings,1137,University 1137,UK,55.3,56.94,53.3,62.9,48.14,58.14,58.61
2025,QS World University Rankings,1138,University 1138,Spain,53.38,48.52,51.48,51.45,60.61,50.08,47.88
2025,QS World University Rankings,1139,University 1139,Sweden,57.14,61.9,61.17,56.28,60.05,51.65,57.49
2025,QS World University Rankings,1140,University 1140,France,54.39,53.82,49.01,51.9,52.0,57.77,60.09
2025,QS World University Rankings,1141,University 1141,Spain,55.25,53.52,59.76,61.3,52.19,60.93,48.97
2025,QS World University Rankings,1142,University 1142,Australia,55.73,50.8,57.68,51.09,64.16,52.69,57.82
2025,QS World University Rankings,1143,University 1143,Canada,55.1,58.71,49.61,49.34,57.21,51.62,48.54
2025,QS World University Rankings,1144,University 1144,Singapore,54.77,50.41,48.77,57.79,47.39,57.98,48.63
2025,QS World University Rankings,1145,University 1145,USA,57.83,53.12,59.94,55.17,58.71,56.84,57.35
2025,QS World University Rankings,1146,University 1146,India,54.68,52.68,60.26,61.82,51.74,57.37,57.44
2025,QS World University Rankings,1147,University 1147,China,51.49,50.89,45.49,52.93,43.06,45.23,52.94
2025,QS World University Rankings,1148,University 1148,Japan,53.84,57.42,55.45,50.81,46.8,59.15,59.71
2025,QS World University Rankings,1149,University 1149,South Korea,57.18,53.22,55.53,58.02,61.83,58.45,58.64
2025,QS World University Rankings,1150,University 1150,Canada,53.32,52.81,47.42,54.78,44.37,49.79,55.16
2025,QS World University Rankings,1151,University 1151,Sweden,54.35,51.04,55.32,61.03,59.84,57.23,51.6
2025,QS World University Rankings,1152,University 1152,Germany,54.19,49.98,48.28,57.84,49.97,50.58,51.39
2025,QS World University Rankings,1153,University 1153,Spain,54.23,51.17,51.98,59.63,45.74,50.86,50.81
2025,QS World University Rankings,1154,University 1154,Netherlands,54.72,59.56,57.25,55.57,52.08,52.92,53.55
2025,QS World University Rankings,1155,University 1155,Japan,50.64,45.91,56.22,48.59,50.51,47.4,47.28
2025,QS World University Rankings,1156,University 1156,Sweden,55.73,57.33,53.29,60.31,56.03,53.51,53.12
2025,QS World University Rankings,1157,University 1157,South Korea,50.46,51.73,51.15,45.25,45.38,53.63,53.27
2025,QS World University Rankings,1158,University 1158,China,57.05,60.7,56.5,51.84,55.61,55.73,61.58
2025,QS World University Rankings,1159,University 1159,Sweden,51.64,55.86,51.79,48.53,53.51,53.28,46.08
2025,QS World University Rankings,1160,University 1160,China,55.49,58.73,50.23,52.15,48.93,58.26,55.11
2025,QS World University Rankings,1161,University 1161,Spain,52.4,49.68,53.02,47.49,47.34,56.1,58.18
2025,QS World University Rankings,1162,University 1162,Singapore,49.37,53.95,45.84,55.1,41.86,49.54,46.93
2025,QS World University Rankings,1163,University 1163,France,52.18,51.67,56.98,58.01,54.79,50.46,51.29
2025,QS World University Rankings,1164,University 1164,Singapore,51.73,52.52,54.36,46.67,44.65,57.0,55.68
2025,QS World University Rankings,1165,University 1165,Spain,53.08,54.57,58.63,51.28,56.48,59.96,52.23
2025,QS World University Rankings,1166,University 1166,Netherlands,52.67,48.62,47.8,58.09,42.8,47.13,58.5
2025,QS World University Rankings,1167,University 1167,China,54.01,50.36,49.73,60.84,55.56,55.45,54.96
2025,QS World University Rankings,1168,University 1168,South Korea,53.28,55.07,48.02,48.06,55.78,48.24,48.29
2025,QS World University Rankings,1169,University 1169,UK,53.38,54.84,48.26,53.78,55.56,55.8,46.53
2025,QS World University Rankings,1170,University 1170,Singapore,51.8,50.23,49.1,57.85,44.21,53.51,47.76
2025,QS World University Rankings,1171,University 1171,USA,54.65,54.3,50.38,56.27,54.73,60.23,57.48
2025,QS World University Rankings,1172,University 1172,Canada,53.19,55.82,53.14,60.37,48.16,56.68,57.42
2025,QS World University Rankings,1173,University 1173,Italy,51.68,56.59,56.92,55.27,57.56,52.05,57.94
2025,QS World University Rankings,1174,University 1174,Netherlands,53.18,55.14,47.56,57.11,45.78,58.55,55.04
2025,QS World University Rankings,1175,University 1175,Canada,53.01,50.94,55.12,45.09,55.51,52.66,56.33
2025,QS World University Rankings,1176,University 1176,Sweden,51.53,48.82,54.43,52.29,48.15,45.53,48.97
2025,QS World University Rankings,1177,University 1177,Canada,51.2,50.49,50.84,56.08,45.35,57.94,50.47
2025,QS World University Rankings,1178,University 1178,Spain,55.03,51.62,53.88,50.76,64.44,61.86,57.63
2025,QS World University Rankings,1179,University 1179,France,54.51,51.13,58.23,60.13,57.55,52.54,57.76
2025,QS World University Rankings,1180,University 1180,Spain,54.69,51.45,60.6,48.81,56.19,59.5,61.31
2025,QS World University Rankings,1181,University 1181,Sweden,51.83,54.31,50.4,57.79,51.77,49.54,57.85
2025,QS World University Rankings,1182,University 1182,Japan,49.66,53.28,52.75,55.56,55.87,48.38,55.86
2025,QS World University Rankings,1183,University 1183,France,49.57,49.25,53.89,47.85,57.79,49.67,46.3
2025,QS World University Rankings,1184,University 1184,India,51.11,54.98,51.4,58.16,48.63,44.63,51.41
2025,QS World University Rankings,1185,University 1185,Spain,51.67,51.88,47.79,51.97,58.76,46.18,47.62
2025,QS World University Rankings,1186,University 1186,South Korea,53.52,57.07,52.53,57.13,52.79,59.8,52.57
2025,QS World University Rankings,1187,University 1187,Netherlands,50.6,50.42,52.64,54.07,43.54,56.6,53.01
2025,QS World University Rankings,1188,University 1188,South Korea,51.84,48.88,54.32,54.58,48.05,46.38,57.85
2025,QS World University Rankings,1189,University 1189,USA,55.01,51.54,60.53,47.67,59.29,58.34,50.36
2025,QS World University Rankings,1190,University 1190,Australia,53.86,55.12,50.12,51.78,44.95,59.9,55.57
2025,QS World University Rankings,1191,University 1191,Switzerland,55.54,52.85,61.28,61.53,62.75,56.73,52.46
2025,QS World University Rankings,1192,University 1192,China,48.54,48.87,47.83,50.88,56.38,53.9,51.37
2025,QS World University Rankings,1193,University 1193,Netherlands,51.09,53.47,54.03,57.05,54.83,55.86,45.78
2025,QS World University Rankings,1194,University 1194,UK,55.79,58.03,59.84,57.26,48.47,50.04,55.75
2025,QS World University Rankings,1195,University 1195,Germany,51.02,52.48,51.08,51.84,41.28,53.68,56.79
2025,QS World University Rankings,1196,University 1196,India,52.61,49.91,49.87,59.34,61.6,51.19,50.74
2025,QS World University Rankings,1197,University 1197,Spain,49.52,50.6,49.61,45.71,53.77,52.2,42.63
2025,QS World University Rankings,1198,University 1198,Netherlands,52.08,54.79,49.5,57.48,48.51,50.1,51.19
2025,QS World University Rankings,1199,University 1199,UK,51.26,54.03,50.37,47.83,59.71,50.08,45.25
2025,QS World University Rankings,1200,University 1200,Italy,53.46,55.82,56.04,52.86,48.7,47.4,58.58
2025,QS World University Rankings,1201,University 1201,Japan,54.63,56.08,59.74,51.05,63.24,60.22,54.91
2025,QS World University Rankings,1202,University 1202,Singapore,48.9,44.63,45.55,47.62,57.32,43.44,50.35
2025,QS World University Rankings,1203,University 1203,France,55.44,57.02,58.52,56.99,49.82,56.97,50.08
2025,QS World University Rankings,1204,University 1204,UK,51.17,52.07,46.73,48.65,57.9,57.34,52.47
2025,QS World University Rankings,1205,University 1205,Switzerland,52.81,52.88,58.27,50.02,55.88,54.38,56.06
2025,QS World University Rankings,1206,University 1206,France,51.78,49.7,53.87,49.9,52.14,52.67,46.4
2025,QS World University Rankings,1207,University 1207,Germany,50.28,48.82,53.72,51.74,55.55,45.59,54.15
2025,QS World University Rankings,1208,University 1208,Singapore,54.21,57.62,51.72,47.32,54.32,59.17,51.14
2025,QS World University Rankings,1209,University 1209,Singapore,50.52,53.13,53.08,53.87,46.97,55.11,51.94
2025,QS World University Rankings,1210,University 1210,Sweden,54.23,55.22,58.96,51.87,49.55,51.22,56.55
2025,QS World University Rankings,1211,University 1211,Spain,48.33,45.15,51.74,49.94,39.39,51.95,53.13
2025,QS World University Rankings,1212,University 1212,France,51.54,55.99,46.43,44.83,53.12,53.19,55.82
2025,QS World University Rankings,1213,University 1213,USA,48.69,45.11,46.22,49.38,44.43,49.63,54.42
2025,QS World University Rankings,1214,University 1214,Canada,50.17,51.08,46.44,47.03,42.1,47.17,56.46
2025,QS World University Rankings,1215,University 1215,South Korea,49.83,45.07,46.21,51.25,56.45,45.92,54.31
2025,QS World University Rankings,1216,University 1216,USA,47.41,50.77,41.59,44.16,44.91,47.34,49.58
2025,QS World University Rankings,1217,University 1217,Sweden,49.14,48.43,49.01,42.42,44.55,49.78,53.55
2025,QS World University Rankings,1218,University 1218,South Korea,52.84,56.93,47.04,53.15,55.73,56.83,49.42
2025,QS World University Rankings,1219,University 1219,USA,54.05,54.29,55.94,55.56,50.01,51.62,49.3
2025,QS World University Rankings,1220,University 1220,Netherlands,50.43,52.31,45.82,45.79,56.14,55.44,44.92
2025,QS World University Rankings,1221,University 1221,Sweden,53.06,54.49,47.38,51.31,53.55,51.68,46.09
2025,QS World University Rankings,1222,University 1222,Canada,53.74,54.59,52.79,61.55,52.61,52.39,50.93
2025,QS World University Rankings,1223,University 1223,Switzerland,48.66,53.55,54.25,53.59,55.06,45.53,42.11
2025,QS World University Rankings,1224,University 1224,Spain,52.89,50.35,53.38,59.23,49.81,52.8,52.45
2025,QS World University Rankings,1225,University 1225,Italy,50.62,52.95,52.04,53.03,60.42,44.07,49.72
2025,QS World University Rankings,1226,University 1226,Spain,52.39,56.69,51.48,47.27,57.99,51.46,49.05
2025,QS World University Rankings,1227,University 1227,UK,50.99,48.42,49.98,47.92,42.54,49.96,55.3
2025,QS World University Rankings,1228,University 1228,Spain,51.61,51.72,46.92,53.34,59.39,58.02,46.49
2025,QS World University Rankings,1229,University 1229,Switzerland,52.1,54.37,55.38,53.55,48.47,55.58,46.38
2025,QS World University Rankings,1230,University 1230,Canada,47.96,45.13,46.83,51.76,52.52,45.13,52.34
2025,QS World University Rankings,1231,University 1231,South Korea,49.82,52.21,46.67,49.29,57.08,43.86,49.44
2025,QS World University Rankings,1232,University 1232,Australia,54.02,54.68,48.45,47.61,59.64,54.23,52.9
2025,QS World University Rankings,1233,University 1233,China,48.26,51.41,44.12,48.41,54.02,49.2,47.23
2025,QS World University Rankings,1234,University 1234,France,52.45,48.55,57.46,44.54,57.81,52.65,53.82
2025,QS World University Rankings,1235,University 1235,South Korea,52.87,48.65,55.36,56.64,61.55,49.65,49.33
2025,QS World University Rankings,1236,University 1236,South Korea,52.16,47.52,57.87,47.8,45.22,53.55,47.95
2025,QS World University Rankings,1237,University 1237,India,48.7,46.11,51.1,43.89,41.11,47.95,46.45
2025,QS World University Rankings,1238,University 1238,China,54.12,55.22,54.05,53.38,53.79,48.36,55.66
2025,QS World University Rankings,1239,University 1239,Netherlands,50.77,48.3,54.23,50.03,54.86,45.01,47.23
2025,QS World University Rankings,1240,University 1240,Netherlands,48.41,53.39,52.74,43.94,40.64,44.95,46.53
2025,QS World University Rankings,1241,University 1241,Singapore,50.66,55.19,56.14,42.95,60.37,52.45,46.79
2025,QS World University Rankings,1242,University 1242,India,50.2,49.29,54.67,49.81,52.39,43.63,53.16
2025,QS World University Rankings,1243,University 1243,Sweden,51.49,53.23,53.41,48.72,54.94,45.2,48.2
2025,QS World University Rankings,1244,University 1244,Australia,51.49,51.53,52.1,48.36,49.47,58.26,54.91
2025,QS World University Rankings,1245,University 1245,Singapore,48.4,48.51,47.37,50.44,43.57,44.89,43.37
2025,QS World University Rankings,1246,University 1246,USA,50.95,49.64,46.75,49.09,43.15,47.75,46.06
2025,QS World University Rankings,1247,University 1247,Singapore,46.57,50.58,41.89,39.75,38.58,51.37,53.02
2025,QS World University Rankings,1248,University 1248,Switzerland,49.01,44.9,48.01,56.49,45.75,50.26,46.75
2025,QS World University Rankings,1249,University 1249,Australia,49.72,51.32,51.58,43.37,51.29,53.54,44.54
2025,QS World University Rankings,1250,University 1250,China,50.95,50.09,55.79,47.02,54.69,52.75,52.03
2025,QS World University Rankings,1251,University 1251,Italy,51.39,54.03,51.72,51.24,46.3,53.86,46.69
2025,QS World University Rankings,1252,University 1252,France,48.38,44.43,45.91,41.01,41.41,42.05,45.79
2025,QS World University Rankings,1253,University 1253,UK,50.4,52.71,52.38,45.71,48.71,48.7,47.68
2025,QS World University Rankings,1254,University 1254,Switzerland,48.61,48.31,49.19,50.02,54.78,42.83,54.57
2025,QS World University Rankings,1255,University 1255,Sweden,49.48,50.89,48.36,51.74,57.78,53.25,44.81
2025,QS World University Rankings,1256,University 1256,USA,50.05,52.75,49.91,44.64,53.26,52.72,47.7
2025,QS World University Rankings,1257,University 1257,South Korea,47.39,51.0,42.08,51.1,46.82,44.2,53.98
2025,QS World University Rankings,1258,University 1258,China,49.15,51.13,51.22,48.11,50.72,55.54,54.79
2025,QS World University Rankings,1259,University 1259,Singapore,49.2,45.59,52.59,55.35,53.78,42.95,49.19
2025,QS World University Rankings,1260,University 1260,Switzerland,47.94,43.89,50.32,53.9,43.2,54.08,44.21
2025,QS World University Rankings,1261,University 1261,Switzerland,50.68,55.0,49.92,47.94,46.29,46.14,45.43
2025,QS World University Rankings,1262,University 1262,India,47.77,42.83,51.91,48.1,45.34,48.33,50.12
2025,QS World University Rankings,1263,University 1263,Japan,50.01,49.86,52.78,56.65,41.89,49.33,56.22
2025,QS World University Rankings,1264,University 1264,India,49.14,47.61,52.75,55.67,44.35,55.54,50.78
2025,QS World University Rankings,1265,University 1265,India,51.88,47.45,54.76,47.46,60.72,52.32,49.71
2025,QS World University Rankings,1266,University 1266,Japan,48.16,48.77,42.91,41.07,39.29,42.08,54.51
2025,QS World University Rankings,1267,University 1267,Singapore,48.51,49.01,49.18,45.98,38.77,46.05,54.46
2025,QS World University Rankings,1268,University 1268,France,52.46,54.71,56.5,55.38,43.0,48.49,55.54
2025,QS World University Rankings,1269,University 1269,France,51.77,55.84,50.21,51.3,43.15,45.45,48.31
2025,QS World University Rankings,1270,University 1270,Italy,50.21,48.58,51.83,52.99,40.96,55.45,44.27
2025,QS World University Rankings,1271,University 1271,India,47.95,52.86,50.21,54.61,54.47,52.7,44.89
2025,QS World University Rankings,1272,University 1272,UK,46.46,49.79,43.09,46.16,37.35,52.59,44.01
2025,QS World University Rankings,1273,University 1273,India,51.22,55.07,49.33,53.17,48.77,49.66,55.81
2025,QS World University Rankings,1274,University 1274,Singapore,46.19,47.19,42.01,40.64,48.05,49.62,45.41
2025,QS World University Rankings,1275,University 1275,Netherlands,46.88,45.76,43.72,40.0,37.08,40.31,49.84
2025,QS World University Rankings,1276,University 1276,China,52.12,50.73,50.68,53.99,55.29,48.39,52.49
2025,QS World University Rankings,1277,University 1277,Japan,50.73,47.11,51.69,44.62,45.43,52.15,44.26
2025,QS World University Rankings,1278,University 1278,UK,53.9,51.92,54.99,48.29,45.37,59.7,56.61
2025,QS World University Rankings,1279,University 1279,USA,49.63,53.18,47.67,48.01,46.07,53.73,52.11
2025,QS World University Rankings,1280,University 1280,Australia,51.84,56.53,54.85,57.11,50.61,50.33,58.11
2025,QS World University Rankings,1281,University 1281,Canada,50.62,53.6,47.99,51.36,56.17,56.39,54.62
2025,QS World University Rankings,1282,University 1282,Japan,48.84,43.98,43.88,52.92,55.56,44.79,52.44
2025,QS World University Rankings,1283,University 1283,Canada,47.74,51.87,42.84,52.66,57.26,47.88,48.52
2025,QS World University Rankings,1284,University 1284,Italy,47.36,42.62,46.15,40.49,40.97,52.64,43.15
2025,QS World University Rankings,1285,University 1285,China,50.91,48.78,47.27,48.8,60.07,49.61,44.4
2025,QS World University Rankings,1286,University 1286,USA,45.17,48.76,46.96,53.02,48.83,48.13,40.52
2025,QS World University Rankings,1287,University 1287,Spain,48.15,52.09,44.26,41.21,43.57,44.34,51.12
2025,QS World University Rankings,1288,University 1288,Japan,49.11,52.76,51.89,53.95,42.7,54.82,47.9
2025,QS World University Rankings,1289,University 1289,China,48.91,46.62,53.27,48.96,56.09,44.35,54.07
2025,QS World University Rankings,1290,University 1290,Germany,49.62,50.65,54.72,56.83,55.86,44.74,42.73
2025,QS World University Rankings,1291,University 1291,China,47.17,42.62,42.96,46.88,52.46,42.59,41.05
2025,QS World University Rankings,1292,University 1292,China,43.58,39.07,38.85,36.24,35.53,40.33,45.34
2025,QS World University Rankings,1293,University 1293,USA,49.61,51.41,45.12,51.3,41.38,48.11,49.08
2025,QS World University Rankings,1294,University 1294,Canada,50.64,55.39,53.01,51.56,43.9,57.24,46.04
2025,QS World University Rankings,1295,University 1295,South Korea,46.51,50.19,48.78,53.28,46.61,41.81,42.36
2025,QS World University Rankings,1296,University 1296,UK,48.49,49.23,51.85,50.81,49.79,42.16,47.76
2025,QS World University Rankings,1297,University 1297,UK,50.99,46.74,46.0,57.87,52.03,49.47,45.26
2025,QS World University Rankings,1298,University 1298,Japan,47.4,49.81,44.01,51.03,41.58,43.05,52.29
2025,QS World University Rankings,1299,University 1299,Italy,48.53,43.57,49.31,56.2,50.06,53.95,46.83
2025,QS World University Rankings,1300,University 1300,Japan,50.29,53.76,52.97,46.62,58.16,52.38,43.78
2025,QS World University Rankings,1301,University 1301,India,48.98,50.89,43.14,45.31,56.66,52.86,42.15
2025,QS World University Rankings,1302,University 1302,Singapore,45.88,43.97,43.77,46.64,37.92,52.38,39.56
2025,QS World University Rankings,1303,University 1303,Japan,48.59,47.91,43.43,48.44,41.02,44.25,48.22
2025,QS World University Rankings,1304,University 1304,Italy,47.85,50.18,48.83,55.32,42.56,47.57,43.26
2025,QS World University Rankings,1305,University 1305,Spain,46.03,48.27,43.42,44.73,48.54,41.93,39.83
2025,QS World University Rankings,1306,University 1306,UK,49.52,53.09,44.39,48.08,49.5,46.91,42.66
2025,QS World University Rankings,1307,University 1307,South Korea,46.72,43.24,49.45,45.39,50.81,49.92,53.53
2025,QS World University Rankings,1308,University 1308,Germany,48.59,44.67,45.2,49.51,43.37,47.81,54.31
2025,QS World University Rankings,1309,University 1309,USA,46.51,44.95,47.85,48.18,45.91,51.62,48.34
2025,QS World University Rankings,1310,University 1310,India,48.84,46.13,44.63,51.23,51.48,42.2,44.64
2025,QS World University Rankings,1311,University 1311,Australia,46.81,43.96,47.88,51.86,41.53,45.9,48.71
2025,QS World University Rankings,1312,University 1312,Germany,46.34,44.76,40.63,52.56,53.03,50.8,40.9
2025,QS World University Rankings,1313,University 1313,Sweden,47.72,45.19,53.55,52.25,39.04,50.43,53.54
2025,QS World University Rankings,1314,University 1314,USA,49.33,52.49,45.0,42.38,52.96,53.75,48.48
2025,QS World University Rankings,1315,University 1315,China,47.86,43.19,44.74,45.96,54.53,49.9,52.67
2025,QS World University Rankings,1316,University 1316,Singapore,49.67,45.87,45.88,54.07,48.56,54.02,53.54
2025,QS World University Rankings,1317,University 1317,UK,47.8,44.39,51.73,46.07,51.34,49.56,54.62
2025,QS World University Rankings,1318,University 1318,Singapore,53.18,52.37,54.8,48.46,53.47,52.24,52.48
2025,QS World University Rankings,1319,University 1319,India,49.4,48.71,54.88,42.92,50.42,43.26,52.7
2025,QS World University Rankings,1320,University 1320,Italy,46.33,48.09,41.33,47.77,53.46,50.66,40.73
2025,QS World University Rankings,1321,University 1321,Netherlands,46.94,49.75,50.38,54.46,43.73,41.44,44.26
2025,QS World University Rankings,1322,University 1322,Sweden,46.6,48.43,44.19,47.03,44.84,40.6,42.04
2025,QS World University Rankings,1323,University 1323,Italy,48.76,46.88,49.8,55.72,55.55,46.08,42.37
2025,QS World University Rankings,1324,University 1324,Netherlands,47.34,44.62,46.27,43.35,39.2,43.52,50.87
2025,QS World University Rankings,1325,University 1325,Japan,44.38,45.39,47.55,39.14,40.6,41.62,42.83
2025,QS World University Rankings,1326,University 1326,France,45.97,47.88,43.53,49.66,46.91,52.3,39.64
2025,QS World University Rankings,1327,University 1327,China,48.94,46.27,54.08,41.76,53.93,50.46,54.29
2025,QS World University Rankings,1328,University 1328,Germany,49.16,52.3,44.27,50.31,51.74,48.56,44.18
2025,QS World University Rankings,1329,University 1329,Italy,46.82,43.46,49.86,47.36,44.76,51.16,48.0
2025,QS World University Rankings,1330,University 1330,Switzerland,49.12,46.17,54.36,43.68,40.95,46.61,48.11
2025,QS World University Rankings,1331,University 1331,Canada,50.51,54.74,53.93,50.81,59.54,44.72,56.78
2025,QS World University Rankings,1332,University 1332,Canada,46.24,50.05,46.93,39.0,52.16,41.53,42.69
2025,QS World University Rankings,1333,University 1333,Canada,46.6,51.57,44.42,52.39,53.32,48.7,42.23
2025,QS World University Rankings,1334,University 1334,China,43.68,39.95,49.21,49.67,42.68,45.23,47.24
2025,QS World University Rankings,1335,University 1335,Spain,48.5,52.91,52.97,48.84,54.88,52.72,44.91
2025,QS World University Rankings,1336,University 1336,Spain,47.18,42.41,41.99,45.2,55.22,53.7,53.99
2025,QS World University Rankings,1337,University 1337,China,45.22,41.18,43.62,41.39,40.25,47.01,43.95
2025,QS World University Rankings,1338,University 1338,Spain,41.83,45.28,38.19,36.96,37.17,41.75,47.14
2025,QS World University Rankings,1339,University 1339,Germany,45.93,45.56,44.79,38.8,50.5,51.87,42.46
2025,QS World University Rankings,1340,University 1340,UK,44.91,44.33,47.96,49.47,49.87,50.97,46.3
2025,QS World University Rankings,1341,University 1341,Netherlands,44.35,46.34,47.78,46.67,43.27,46.04,40.01
2025,QS World University Rankings,1342,University 1342,USA,48.98,49.27,54.66,42.61,55.22,48.75,45.85
2025,QS World University Rankings,1343,University 1343,South Korea,47.96,43.77,43.22,51.44,54.34,45.0,46.25
2025,QS World University Rankings,1344,University 1344,UK,46.61,50.79,44.06,40.25,37.37,45.11,46.76
2025,QS World University Rankings,1345,University 1345,Singapore,48.42,43.54,49.38,42.71,40.88,54.41,47.55
2025,QS World University Rankings,1346,University 1346,USA,49.02,50.79,52.94,44.98,45.25,43.4,54.82
2025,QS World University Rankings,1347,University 1347,Switzerland,48.35,45.87,43.58,55.51,44.31,42.46,47.01
2025,QS World University Rankings,1348,University 1348,India,48.5,47.4,48.67,47.73,43.88,45.8,54.98
2025,QS World University Rankings,1349,University 1349,China,45.13,44.09,41.19,48.3,41.18,47.95,43.12
2025,QS World University Rankings,1350,University 1350,Italy,45.31,43.82,49.75,45.68,42.77,44.54,48.3
2025,QS World University Rankings,1351,University 1351,Germany,43.96,46.77,41.78,44.92,47.14,50.59,41.41
2025,QS World University Rankings,1352,University 1352,Italy,47.07,43.8,43.06,44.09,52.03,51.47,46.07
2025,QS World University Rankings,1353,University 1353,Australia,47.95,45.15,48.68,48.49,45.89,48.6,46.95
2025,QS World University Rankings,1354,University 1354,Germany,48.01,45.03,45.78,55.02,40.72,49.97,43.5
2025,QS World University Rankings,1355,University 1355,India,45.68,49.69,48.77,49.12,53.71,47.77,44.81
2025,QS World University Rankings,1356,University 1356,China,45.38,49.61,48.69,52.71,35.48,51.25,50.02
