"是否SAAS","平台","账号","销售类别","销售方式","收入年度","入账年度","入账期间","订单年度","订单期间","产品线","内部交易币别","内部税率","税额原币","税额本币","预计收入期数","收入数量","收款收入金额","收入期数","收入原币","收入汇率","收入本币","前期累计收入","截止本期收入","未确认收入金额","财务代码","财务名称","销售公司代码","销售公司名称","客户代码","客户名称","Cart订单","Cart主订单","Cart支付号"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,52.7000000000,1.0000000000,4.3900000000,0.0004190000,30.8600000000,4.3900000000,8.7800000000,43.9200000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1995838188270129259",CO1839638738743463944,pay_njkfhfvxwtlejofjweuzc6rdwm
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,6.0700000000,1.0000000000,0.5100000000,0.0447970000,3.5800000000,0.5100000000,1.0200000000,5.0500000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1995838084758900861",CO1839603656712392781,pay_hil5xqjkcegupcnon5d27neute
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,53.2900000000,1.0000000000,4.4400000000,0.0447970000,31.2100000000,4.4400000000,8.8800000000,44.4100000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1995838084222030268",CO1839698093551525930,pay_k5z5cikhdwwehdi77serp4xiha
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,6.5000000000,1.0000000000,0.5400000000,1.2831530000,3.8000000000,0.5400000000,1.0800000000,5.4200000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1995838113263390929",CO1839678505937674291,pay_vb47d22gmj7e3jmjaocecatire
1,OceanPayment,"213638",收入,经销,202512,2025,11,2025,11,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,3,1.0000000000,28.7900000000,1.0000000000,9.6000000000,7.0288000000,67.4800000000,9.6000000000,19.2000000000,9.5900000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1994851463028805798",Q251128012205728605000,"251128012205728605000"
1,OceanPayment,"213638",费用,经销,202512,2024,11,2024,11,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1860043494656053491",Q241113143738933436230,"241113143738933436230"
1,OceanPayment,"213638",费用,经销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1866566183663177742",Q241204213729454469362,"241204213729454469362"
1,OceanPayment,"213638",费用,经销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1865479044640805332",Q241203053908730439461,"241203053908730439461"
1,OceanPayment,"213638",费用,经销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1866566183663177741",Q241204213729454469362,"241204213729454469362"
1,OceanPayment,"213638",收入,经销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1864754304208867544",Q241204213729454469362,"241204213729454469362"
1,OceanPayment,"213638",收入,经销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1867653377148588198",Q241212050639496205998,"241212050639496205998"
1,OceanPayment,"213638",收入,经销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1864392031564992528",Q241203053908730439461,"241203053908730439461"
1,OceanPayment,"213638",费用,经销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1869465391969865990",Q241212050639496205998,"241212050639496205998"
1,OceanPayment,"213638",费用,经销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.07.01",炜博科技有限公司,"1865479044640805333",Q241203053908730439461,"241203053908730439461"
1,Adyen,Wondershare-HK,收入,直销,202512,2024,12,2024,12,FaceMod,"",0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0004190000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000369",Wondershare AI产品线 软件,"100.15",杭州格像科技有限公司,"100.08.02",万兴全球有限公司,"1865897636670738460",AD1711967796429725769,SHQ8HCSBBJCKG3X3
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,13.3600000000,1.0000000000,1.1100000000,0.0447970000,7.8000000000,1.1100000000,2.2200000000,11.1400000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1995838216829145239",CO1839704129251442730,pay_g2nejmokljvutnrd6xueynsp3e
1,OceanPayment,"213638",收入,经销,202512,2025,11,2025,11,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,3,1.0000000000,23.7200000000,1.0000000000,7.9100000000,0.0447970000,55.6000000000,7.9100000000,15.8200000000,7.9000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1995213830510088470",Q251129074743511411002,"251129074743511411002"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,8.4100000000,1.0000000000,0.7000000000,8.2355000000,4.9200000000,0.7000000000,1.4000000000,7.0100000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1995838211624013921",CO1839727448415539274,pay_qgyolvgqlc6enedh36tvpweq2a
1,paypal,Paypal-ws@wondershare.com,收入,直销,202512,2025,11,2025,11,Boris FX,USD,0.0000000000,0.0000000000,0.0000000000,3,1.0000000000,37.4100000000,1.0000000000,12.4700000000,8.2355000000,87.6500000000,12.4700000000,24.9400000000,12.4700000000,"001.000352",Wondershare Boris FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1989159667330191579",B3XH49350YF320825W,"3XH49350YF320825W"
1,OceanPayment,"213637",收入,直销,202512,2025,11,2025,11,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,3,1.0000000000,15.6100000000,1.0000000000,5.2000000000,7.0288000000,36.5500000000,5.2000000000,10.4000000000,5.2100000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1994851434406875256",Q251128012649037123007,"251128012649037123007"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,3,1.0000000000,14.3900000000,1.0000000000,4.8000000000,7.0288000000,33.7400000000,4.8000000000,9.6000000000,4.7900000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1995838081885802844",CO1839728720036110349,pay_vbfjhslrtbyerlygqoelscqffi
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,75.5100000000,1.0000000000,6.2900000000,0.7616730000,44.2100000000,6.2900000000,12.5800000000,62.9300000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1995838113531826226",CO1839737743670259805,pay_7laexeybcdqehkn6vde677wm44
1,OceanPayment,"213637",收入,直销,202512,2025,11,2025,11,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,3,1.0000000000,14.3900000000,1.0000000000,4.8000000000,7.0288000000,33.7400000000,4.8000000000,9.6000000000,4.7900000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1995213820812857442",Q251129014819036204010,"251129014819036204010"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,11,2025,11,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,17.8700000000,1.0000000000,1.4900000000,8.2355000000,10.4700000000,1.4900000000,2.9800000000,14.8900000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1995838140044022171",CO1839714506345164820,pay_b3cn2s46yejurkkxef6mlz6nry
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,45.5100000000,1.0000000000,3.8200000000,7.0288000000,26.8500000000,41.6900000000,45.5100000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1875263676622049624",Q250102084303411261610,"250102084303411261610"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,59.9900000000,1.0000000000,4.9900000000,7.0288000000,35.0700000000,55.0000000000,59.9900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1887465979806486977",CO1728913252912861255,pay_yfwo6xiuoecullj4wbvnkmzlxa
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,40.0600000000,1.0000000000,3.3200000000,7.0288000000,23.3400000000,36.7400000000,40.0600000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1875988250145853720",Q250104112901595802288,"250104112901595802288"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,66.7400000000,1.0000000000,5.5800000000,7.0288000000,39.2200000000,61.1600000000,66.7400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1882149010974707984",Q250121044423101502346,"250121044423101502346"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,18.4900000000,1.0000000000,1.5500000000,0.0782960000,10.8900000000,16.9400000000,18.4900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1875988251286704484",Q250104025915348034616,"250104025915348034616"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,52.4300000000,1.0000000000,4.3600000000,7.0288000000,30.6500000000,48.0700000000,52.4300000000,0.0000000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1880699340268245004",Q250117073453855212900,"250117073453855212900"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,57.2300000000,1.0000000000,4.7600000000,7.0288000000,33.4600000000,52.4700000000,57.2300000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1881424057849614646",Q250119024051596147599,"250119024051596147599"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,46.9200000000,1.0000000000,3.9100000000,7.0288000000,27.4800000000,43.0100000000,46.9200000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1878524947618337182",Q250111015956125064416,"250111015956125064416"
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,62.1300000000,1.0000000000,5.1500000000,0.3898790000,36.2000000000,56.9800000000,62.1300000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1878600517286891907",DL1724888977566474328,R-30039-69ab24e8-8b93-4551-8449-37e08c1c0a2b
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,55.3900000000,1.0000000000,4.5700000000,0.0447970000,32.1200000000,50.8200000000,55.3900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1882149008755921188",Q250121192715826780917,"250121192715826780917"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,78.9800000000,1.0000000000,6.6000000000,8.2355000000,46.3900000000,72.3800000000,78.9800000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1881424056297721936",Q250119162623460179674,"250119162623460179674"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,105.5500000000,1.0000000000,8.7500000000,0.0048600000,61.5000000000,96.8000000000,105.5500000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1883960768659984818",Q250126160140918888843,"250126160140918888843"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,66.9000000000,1.0000000000,5.5200000000,7.0288000000,38.8000000000,61.3800000000,66.9000000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1881786509036622232",Q250120230136090878352,"250120230136090878352"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,61.5700000000,1.0000000000,5.1400000000,7.0288000000,36.1300000000,56.4300000000,61.5700000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1879249798603739228",Q250113005652999950738,"250113005652999950738"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,43.9600000000,1.0000000000,3.7000000000,8.2355000000,26.0100000000,40.2600000000,43.9600000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1879616303363264808",Q250114052334086982794,"250114052334086982794"
1,OceanPayment,"213637",收入,直销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,61.5400000000,1.0000000000,5.1100000000,0.0447970000,35.9200000000,56.4300000000,61.5400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1879616357318791278",Q250114120700227496860,"250114120700227496860"
