Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Ibrahim Galil,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Heba Gawad,F,Egypt,EGY,2000,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal
Heba Gawad,F,Egypt,EGY,2004,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal
Sara Gawad,F,Egypt,EGY,2000,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal
Gamal Ghani,M,Egypt,EGY,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Abdel Hadj,M,United Arab Republic,UAR,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal
Ragy Hady,M,Egypt,EGY,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal
Osman Hafeez,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Foil, Individual",No medal
Osman Hafeez,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Foil, Team",No medal
Osman Hafeez,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Team",No medal
Osman Hafeez,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal
Osman Hafeez,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's epee, Team",No medal
Mohamed Hafiz,M,United Arab Republic,UAR,1960,Roma,Water Polo,Water Polo Men's Water Polo,No medal
Moustafa Halim,M,Egypt,EGY,1976,Montreal,Weightlifting,Weightlifting Men's Flyweight,No medal
Mohamed Hamed,M,Egypt,EGY,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball,No medal
Hwad Lumomba,M,Sudan,SUD,1968,Mexico City,Boxing,Boxing Men's Featherweight,No medal
Ibrahim Hamid,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
Tamer Hamid,M,Egypt,EGY,1992,Barcelona,Football,Football Men's Football,No medal
Ahmed Mobarak,M,Egypt,EGY,1972,Munich,Basketball,Basketball Men's Basketball,No medal
Dorri Said,M,Egypt,EGY,1948,London,Water Polo,Water Polo Men's Water Polo,No medal
Dorri Said,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
Dorri Said,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 100 metres Backstroke,No medal
Dorri Said,M,Egypt,EGY,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Dorri Said,M,Egypt,EGY,1952,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,No medal
Dorri Said,M,United Arab Republic,UAR,1960,Roma,Water Polo,Water Polo Men's Water Polo,No medal
Moustafa Kader,M,United Arab Republic,UAR,1960,Roma,Athletics,Athletics Men's 100 metres,No medal
Mohamed Kerim,M,Egypt,EGY,1952,Helsinki,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Mohamed Kerim,M,United Arab Republic,UAR,1960,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Mohamed Khaled,M,Tunisia,TUN,1976,Montreal,Handball,Handball Men's Handball,No medal
Abdel Latif,M,Egypt,EGY,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Walid Maksoud,M,Egypt,EGY,2008,Beijing,Handball,Handball Men's Handball,No medal
Amir Meguid,M,Egypt,EGY,1984,Los Angeles,Basketball,Basketball Men's Basketball,No medal
Amir Meguid,M,Egypt,EGY,1988,Seoul,Basketball,Basketball Men's Basketball,No medal
Mohamed Mohamed,M,Egypt,EGY,1992,Barcelona,Handball,Handball Men's Handball,No medal
Karim Mohsen,M,Egypt,EGY,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal
Awad Awad,M,Egypt,EGY,1972,Munich,Basketball,Basketball Men's Basketball,No medal
Awad Awad,M,Egypt,EGY,1976,Montreal,Basketball,Basketball Men's Basketball,No medal
Ahmed Naeim,M,Egypt,EGY,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal
Ahmed Naeim,M,Egypt,EGY,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal
Moustafa Naser,M,Libya,LBA,1996,Atlanta,Athletics,Athletics Men's 400 metres,No medal
Ali Radi,M,Egypt,EGY,1964,Tokyo,Rowing,Rowing Men's Coxed Eights,No medal
Amin Rahman,M,United Arab Republic,UAR,1960,Roma,Water Polo,Water Polo Men's Water Polo,No medal
Amin Rahman,M,Egypt,EGY,1964,Tokyo,Water Polo,Water Polo Men's Water Polo,No medal
Mohamed Rahman,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's Sabre, Individual",No medal
Mohamed Rahman,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Individual",No medal
Mohamed Rahman,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Team",No medal
Mohamed Rahman,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal
Mohamed Rahman,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's epee, Team",No medal
Mohamed Rahman,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal
Mohamed Rahman,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
Fathi Rahman,M,Egypt,EGY,1952,Helsinki,Boxing,Boxing Men's Welterweight,No medal
Ibrahim Rahman,M,United Arab Republic,UAR,1960,Roma,Water Polo,Water Polo Men's Water Polo,No medal
Khaled Rahman,M,Egypt,EGY,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball,No medal
Sameh Rahman,M,United Arab Republic,UAR,1960,Roma,Fencing,"Fencing Men's Foil, Team",No medal
Sameh Rahman,M,Egypt,EGY,1964,Tokyo,Fencing,"Fencing Men's Foil, Individual",No medal
Sameh Rahman,M,Egypt,EGY,1964,Tokyo,Fencing,"Fencing Men's Foil, Team",No medal
Yasser Sakr,M,Egypt,EGY,2008,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal
Samy Razek,M,Egypt,EGY,2008,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Samy Razek,M,Egypt,EGY,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal
Samy Razek,M,Egypt,EGY,2016,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Mohamed Razik,M,Egypt,EGY,1992,Barcelona,Football,Football Men's Football,No medal
Ibrahim Rehim,M,Egypt,EGY,2004,Athina,Fencing,"Fencing Men's epee, Team",No medal
Kamal Rehim,M,Egypt,EGY,2000,Sydney,Rowing,Rowing Men's Coxless Fours,No medal
Reskalla Rehim,M,Egypt,EGY,2000,Sydney,Boxing,Boxing Men's Light-Flyweight,No medal
Ahmed Samad,M,Egypt,EGY,2000,Sydney,Boxing,Boxing Men's Super-Heavyweight,No medal
Ali Sami,M,Egypt,EGY,1964,Tokyo,Rowing,Rowing Men's Coxed Eights,No medal
Mohamed Sami,M,United Arab Republic,UAR,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal
Sameh Muhammad,M,Egypt,EGY,1996,Atlanta,Handball,Handball Men's Handball,No medal
Mohamed Wehab,M,Egypt,EGY,1976,Montreal,Boxing,Boxing Men's Light-Flyweight,No medal
Mahmoud Abdel-aal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Mahmoud Abdel-aal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Team All-Around,No medal
Mahmoud Abdel-aal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Mahmoud Abdel-aal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Horse Vault,No medal
Mahmoud Abdel-aal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Mahmoud Abdel-aal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Mahmoud Abdel-aal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Rings,No medal
Mahmoud Abdel-aal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Mohamed Abdel-el,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal
Shaimaa Abdel-latif-hashad,F,Egypt,EGY,2004,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Shaimaa Abdel-latif-hashad,F,Egypt,EGY,2008,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Shaimaa Abdel-latif-hashad,F,Egypt,EGY,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Sanad Abdel-nadif,M,Sudan,SUD,1972,Munich,Football,Football Men's Football,No medal
Ahmed Abdelaal,M,Egypt,EGY,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal
Mahmoud Abdelaal,M,Egypt,EGY,2016,Rio de Janeiro,Boxing,Boxing Men's Lightweight,No medal
Mohamed Abdelaal,M,Egypt,EGY,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,No medal
Moustafa Abdelal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Moustafa Abdelal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Team All-Around,No medal
Moustafa Abdelal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Moustafa Abdelal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Horse Vault,No medal
Moustafa Abdelal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Moustafa Abdelal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Moustafa Abdelal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Rings,No medal
Moustafa Abdelal,M,Egypt,EGY,1948,London,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Mahmod Abdelaly,M,Egypt,EGY,2008,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal
Ibrahim Abdelbaki,M,Egypt,EGY,2012,London,Weightlifting,Weightlifting Men's Middleweight,No medal
Ibrahim Abdelbaki,M,Egypt,EGY,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,No medal
Aziza Abdelfattah,F,Egypt,EGY,2008,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,No medal
Abdalla El-sheikh,M,Sudan,SUD,2008,Beijing,Athletics,"Athletics Men's 1,500 metres",No medal
Magdi Ahmed,M,Egypt,EGY,1984,Los Angeles,Football,Football Men's Football,No medal
Ragab Abdallah,M,Egypt,EGY,2012,London,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Ragab Abdallah,M,Egypt,EGY,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
Ben Abdelkrim,M,France,FRA,1952,Helsinki,Athletics,"Athletics Men's 5,000 metres",No medal
Mohamed Abdellah,M,Egypt,EGY,2004,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
Mohamed Abdellah,M,Egypt,EGY,2008,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
Ayoub Abdellaoui,M,Algeria,ALG,2016,Rio de Janeiro,Football,Football Men's Football,No medal
Leila Abdelmoez,F,Egypt,EGY,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,No medal
Sayed Hamed,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Ahmed Abdelrahman,M,Egypt,EGY,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,No medal
Ihab Abdelrahman,M,Egypt,EGY,2012,London,Athletics,Athletics Men's Javelin Throw,No medal
Raouf Abdelraouf,M,Egypt,EGY,2000,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Raouf Abdelraouf,M,Egypt,EGY,2000,Sydney,Gymnastics,Gymnastics Men's Horse Vault,No medal
Raouf Abdelraouf,M,Egypt,EGY,2000,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Raouf Abdelraouf,M,Egypt,EGY,2000,Sydney,Gymnastics,Gymnastics Men's Rings,No medal
Raouf Abdelraouf,M,Egypt,EGY,2000,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Abouelfetoh Abdelrazek,M,Egypt,EGY,2008,Beijing,Handball,Handball Men's Handball,No medal
Mamdouh Abdelrehim,M,Egypt,EGY,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal
El-Hachemi Abdenouz,M,Algeria,ALG,1980,Moskva,Athletics,"Athletics Men's 5,000 metres",No medal
Rda Abdenouz,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's 800 metres,No medal
Rda Abdenouz,M,Algeria,ALG,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal
Mouni Abderrahim,F,Algeria,ALG,2008,Beijing,Volleyball,Volleyball Women's Volleyball,No medal
Mouni Abderrahim,F,Algeria,ALG,2012,London,Volleyball,Volleyball Women's Volleyball,No medal
Saeid Abdevali,M,Iran,IRI,2012,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
Saeid Abdevali,M,Iran,IRI,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
Bashir Abdi,M,Belgium,BEL,2016,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",No medal
Bashir Abdi,M,Belgium,BEL,2016,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",No medal
Youcef Abdi,M,Australia,AUS,2008,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Youcef Abdi,M,Australia,AUS,2012,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Jamal Abdullah,M,Qatar,QAT,1992,Barcelona,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Jamal Abdullah,M,Qatar,QAT,1996,Atlanta,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Talal Abdillahi,M,Djibouti,DJI,1988,Seoul,Athletics,"Athletics Men's 10,000 metres",No medal
Talal Abdillahi,M,Djibouti,DJI,1992,Barcelona,Athletics,Athletics Men's Marathon,No medal
Mahmoud Abdin,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's Foil, Individual",No medal
Mahmoud Abdin,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal
Mahmoud Abdin,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's Foil, Individual",No medal
Mahmoud Abdin,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's Foil, Team",No medal
Mahmoud Abdin,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's epee, Individual",No medal
Mahmoud Abdin,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's epee, Team",No medal
Mahmoud Abdin,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Foil, Team",No medal
Abdihakim Abdirahman,M,United States,USA,2000,Sydney,Athletics,"Athletics Men's 10,000 metres",No medal
Abdihakim Abdirahman,M,United States,USA,2004,Athina,Athletics,"Athletics Men's 10,000 metres",No medal
Abdihakim Abdirahman,M,United States,USA,2008,Beijing,Athletics,"Athletics Men's 10,000 metres",No medal
Abdihakim Abdirahman,M,United States,USA,2012,London,Athletics,Athletics Men's Marathon,No medal
Ali Abdo,M,Australia,AUS,2000,Sydney,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
Ali Abdo,M,Australia,AUS,2004,Athina,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal
Ali Abdo,M,Australia,AUS,2008,Beijing,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal
Hamza Abdo,M,Palestine,PLE,2008,Beijing,Swimming,Swimming Men's 50 metres Freestyle,No medal
Reema Abdo,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,No medal
Reema Abdo,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,No medal
Reema Abdo,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
Ahmed Mustafa,M,Sudan,SUD,1972,Munich,Football,Football Men's Football,No medal
Nasrollah Abdollahi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal
Yhyacinthe Abdon,M,Cameroon,CMR,2012,London,Boxing,Boxing Men's Lightweight,No medal
Hassane Abdou,M,Comoros,COM,1996,Atlanta,Athletics,Athletics Men's 400 metres,No medal
Justin Abdou,M,Canada,CAN,2000,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
Moustafa Arfah,M,Egypt,EGY,1984,Los Angeles,Football,Football Men's Football,No medal
Raouf Abdou,M,Egypt,EGY,2004,Athina,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Mohamed El-souad,M,Egypt,EGY,1988,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Mohamed El-souad,M,Egypt,EGY,1988,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
Mohamed El-souad,M,Egypt,EGY,1992,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Mohamed El-souad,M,Egypt,EGY,1992,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
Brahim Abdoulaye,M,Chad,CHA,1996,Atlanta,Athletics,Athletics Men's 200 metres,No medal
Fawziya Abdoulkarim,F,Cameroon,CMR,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal
Alaa Abdoun,M,Egypt,EGY,1988,Seoul,Basketball,Basketball Men's Basketball,No medal
Ibrahim Abdrabbou,M,Egypt,EGY,1952,Helsinki,Boxing,Boxing Men's Bantamweight,No medal
Berik Abdrakhmanov,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Boxing,Boxing Men's Lightweight,No medal
Maizurah Rahim,F,Brunei,BRU,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,No medal
Mehdi Al-sada,M,Iraq,IRQ,1980,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Bashir Aziz,M,Kuwait,KUW,2000,Sydney,Football,Football Men's Football,No medal
Chairil Aziz,M,Malaysia,MAS,1996,Atlanta,Hockey,Hockey Men's Hockey,No medal
Chairil Aziz,M,Malaysia,MAS,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Shaimaa Aziz,F,Egypt,EGY,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal
Shaimaa Aziz,F,Egypt,EGY,2000,Sydney,Table Tennis,Table Tennis Women's Doubles,No medal
Shaimaa Aziz,F,Egypt,EGY,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal
Mohamed Hadj,M,Malaysia,MAS,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Jefri Hakeem,M,Brunei,BRU,1996,Atlanta,Shooting,Shooting Men's Skeet,No medal
Jefri Hakeem,M,Brunei,BRU,2000,Sydney,Shooting,Shooting Men's Skeet,No medal
Mohamed Hamid,M,Sudan,SUD,2000,Sydney,Swimming,Swimming Men's 50 metres Freestyle,No medal
S. Hamid,M,India,IND,1928,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,No medal
S. Hamid,M,India,IND,1928,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,No medal
Hadi Jabbar,M,Iraq,IRQ,1960,Roma,Weightlifting,Weightlifting Men's Heavyweight,No medal
Hadi Jabbar,M,Iraq,IRQ,1964,Tokyo,Weightlifting,Weightlifting Men's Heavyweight,No medal
Mohamed Jawad,M,Saudi Arabia,KSA,1984,Los Angeles,Football,Football Men's Football,No medal
Anouar Kader,M,Syria,SYR,1980,Moskva,Football,Football Men's Football,No medal
Talal Kader,M,Iraq,IRQ,1980,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Abdul Kareem,M,Kuwait,KUW,1976,Montreal,Athletics,Athletics Men's 200 metres,No medal
Abdul Kareem,M,Kuwait,KUW,1976,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Taha Karim,M,Iraq,IRQ,1960,Roma,Boxing,Boxing Men's Lightweight,No medal
Masoud Al-rahman,M,Qatar,QAT,1992,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Abdul Latheef,M,Maldives,MDV,1988,Seoul,Athletics,Athletics Men's Marathon,No medal
Fatima Al-kirashi,F,Bahrain,BRN,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,No medal
Majed Mohamed,M,Saudi Arabia,KSA,1984,Los Angeles,Football,Football Men's Football,No medal
Firouz Mohammadian,M,Iran,IRI,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal
Hussam Rahman,M,Jordan,JOR,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
Mohamed Rahman,M,Bahrain,BRN,1984,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
Suleman Rahman,M,Ethiopia,ETH,1972,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal
Zambrose Rahman,M,Malaysia,MAS,1968,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,No medal
Lala Rashid,M,Pakistan,PAK,1960,Roma,Hockey,Hockey Men's Hockey,Gold
Muhammad Rashid,M,Pakistan,PAK,1964,Tokyo,Hockey,Hockey Men's Hockey,Silver
Dana (hussain-),F,Iraq,IRQ,2008,Beijing,Athletics,Athletics Women's 100 metres,No medal
Dana (hussain-),F,Iraq,IRQ,2012,London,Athletics,Athletics Women's 100 metres,No medal
A. Razzak,M,Iraq,IRQ,1960,Roma,Athletics,Athletics Men's Long Jump,No medal
A. Razzak,M,Iraq,IRQ,1960,Roma,Athletics,Athletics Men's Triple Jump,No medal
Mohamed Razzak,M,Iraq,IRQ,1960,Roma,Athletics,Athletics Men's High Jump,No medal
Muhammad Razzaq,M,Pakistan,PAK,1948,London,Hockey,Hockey Men's Hockey,No medal
Hazim Ridha,M,Iraq,IRQ,1980,Moskva,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal
Rauf Seoud,M,Egypt,EGY,1936,Berlin,Diving,Diving Men's Platform,No medal
Rauf Seoud,M,Egypt,EGY,1948,London,Diving,Diving Men's Platform,No medal
Samir Shakour,M,Saudi Arabia,KSA,1984,Los Angeles,Football,Football Men's Football,No medal
Nabil Tahlak,M,United Arab Emirates,UAE,1996,Atlanta,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
Fahmi Al-tahri,M,North Yemen,YAR,1988,Seoul,Athletics,Athletics Men's 800 metres,No medal
Mohamed Al-salah,M,Kuwait,KUW,1980,Moskva,Swimming,Swimming Men's 400 metres Freestyle,No medal
Mohamed Al-salah,M,Kuwait,KUW,1980,Moskva,Swimming,Swimming Men's 100 metres Butterfly,No medal
Qazi Waheed,M,Pakistan,PAK,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal
Patmawati Wahid,F,Indonesia,INA,2004,Athina,Weightlifting,Weightlifting Women's Lightweight,No medal
Haidar Hassan,M,Iraq,IRQ,2004,Athina,Football,Football Men's Football,No medal
Haidar Hassan,M,Iraq,IRQ,2004,Athina,Football,Football Men's Football,No medal
Lawal Abdulai,M,Nigeria,NGR,1968,Mexico City,Athletics,Athletics Men's 100 metres,No medal
Lawal Abdulai,M,Nigeria,NGR,1968,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Lawal Abdulai,M,Nigeria,NGR,1972,Munich,Athletics,Athletics Men's 100 metres,No medal
Lawal Abdulai,M,Nigeria,NGR,1972,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Rukayatu Abdulai,F,Canada,CAN,2008,Beijing,Athletics,Athletics Women's Long Jump,No medal
Mona Hassanein,F,Egypt,EGY,2012,London,Fencing,"Fencing Women's epee, Individual",No medal
Zagalav Abdulbekov,M,Soviet Union,URS,1972,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
Roosevelt Abdulgafur,M,Philippines,PHI,1968,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,No medal
Roosevelt Abdulgafur,M,Philippines,PHI,1968,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,No medal
Roosevelt Abdulgafur,M,Philippines,PHI,1968,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal
Roosevelt Abdulgafur,M,Philippines,PHI,1968,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Roosevelt Abdulgafur,M,Philippines,PHI,1968,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
