Category,AWB Number,Dispatch Date,Delivered Date,Courier Partner,Tracking Link,Type of Return,Suborder Number Masked
"Cups, Mugs & Saucers",M00695113164,2024-11-05,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00695113164&searchBy=referenceNumber,Courier Return (RTO),8482177792395****
"Cups, Mugs & Saucers",M00685280881,2024-10-30,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280881&searchBy=referenceNumber,Courier Return (RTO),8211253551183****
"Cups, Mugs & Saucers",M00689222747,2024-11-02,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689222747&searchBy=referenceNumber,Courier Return (RTO),8267739943245****
Jars & Containers,M00689222765,2024-11-02,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689222765&searchBy=referenceNumber,Courier Return (RTO),8270394160051****
"Cups, Mugs & Saucers",M00685280861,2024-10-30,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280861&searchBy=referenceNumber,Courier Return (RTO),8199421251780****
"Cups, Mugs & Saucers",M00689448083,2024-11-02,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689448083&searchBy=referenceNumber,Courier Return (RTO),8292764131433****
"Cups, Mugs & Saucers",M00685280897,2024-10-30,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280897&searchBy=referenceNumber,Courier Return (RTO),8244522211363****
Jars & Containers,M00681147682,2024-10-28,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147682&searchBy=referenceNumber,Courier Return (RTO),8119386661052****
"Cups, Mugs & Saucers",M00687584823,2024-10-31,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00687584823&searchBy=referenceNumber,Courier Return (RTO),8210291457223****
"Cups, Mugs & Saucers",M00679512203,2024-10-28,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512203&searchBy=referenceNumber,Courier Return (RTO),8103444362978****
"Cups, Mugs & Saucers",M00679512164,2024-10-28,2024-11-18,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512164&searchBy=referenceNumber,Courier Return (RTO),8096959669389****
"Cups, Mugs & Saucers",M00699948952,2024-11-08,2024-11-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00699948952&searchBy=referenceNumber,Courier Return (RTO),8451157283269****
"Cups, Mugs & Saucers",M00695113070,2024-11-05,2024-11-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00695113070&searchBy=referenceNumber,Courier Return (RTO),8455002101082****
"Cups, Mugs & Saucers",M00685280880,2024-10-30,2024-11-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280880&searchBy=referenceNumber,Courier Return (RTO),8232593860406****
"Cups, Mugs & Saucers",M00685280872,2024-10-30,2024-11-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280872&searchBy=referenceNumber,Courier Return (RTO),8231018427946****
"Cups, Mugs & Saucers",M00681147681,2024-10-28,2024-11-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147681&searchBy=referenceNumber,Courier Return (RTO),8137102271775****
"Cups, Mugs & Saucers",M00681147691,2024-10-28,2024-11-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147691&searchBy=referenceNumber,Courier Return (RTO),8139903650810****
"Cups, Mugs & Saucers",M00669600772,2024-10-24,2024-11-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600772&searchBy=referenceNumber,Courier Return (RTO),8032533895366****
"Cups, Mugs & Saucers",M00696711737,2024-11-06,2024-11-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00696711737&searchBy=referenceNumber,Courier Return (RTO),8522405860340****
Jars & Containers,M00679512253,2024-10-28,2024-11-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512253&searchBy=referenceNumber,Courier Return (RTO),8129177950904****
"Cups, Mugs & Saucers",M00681147706,2024-10-28,2024-11-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147706&searchBy=referenceNumber,Courier Return (RTO),8142764804787****
"Cups, Mugs & Saucers",M00685280889,2024-10-30,2024-11-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280889&searchBy=referenceNumber,Courier Return (RTO),8229796273611****
"Cups, Mugs & Saucers",M00687584841,2024-10-31,2024-11-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00687584841&searchBy=referenceNumber,Courier Return (RTO),8200564897191****
"Cups, Mugs & Saucers",M00681147693,2024-10-28,2024-11-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147693&searchBy=referenceNumber,Courier Return (RTO),8125523939624****
"Cups, Mugs & Saucers",M00685280867,2024-10-30,2024-11-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280867&searchBy=referenceNumber,Courier Return (RTO),8232273982745****
"Cups, Mugs & Saucers",M00689222754,2024-11-02,2024-11-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689222754&searchBy=referenceNumber,Courier Return (RTO),8282069940147****
"Cups, Mugs & Saucers",M00685280882,2024-10-30,2024-11-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280882&searchBy=referenceNumber,Courier Return (RTO),8235185301055****
"Cups, Mugs & Saucers",M00685280875,2024-10-30,2024-11-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280875&searchBy=referenceNumber,Courier Return (RTO),8203378112094****
"Cups, Mugs & Saucers",M00687584843,2024-10-31,2024-11-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00687584843&searchBy=referenceNumber,Courier Return (RTO),8212070144423****
"Cups, Mugs & Saucers",M00679512192,2024-10-28,2024-11-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512192&searchBy=referenceNumber,Courier Return (RTO),8102240540498****
"Cups, Mugs & Saucers",M00669600778,2024-10-24,2024-11-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600778&searchBy=referenceNumber,Courier Return (RTO),8031616005850****
"Cups, Mugs & Saucers",M00687584838,2024-10-31,2024-11-13,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00687584838&searchBy=referenceNumber,Courier Return (RTO),8234628274556****
"Cups, Mugs & Saucers",M00689222749,2024-11-02,2024-11-13,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689222749&searchBy=referenceNumber,Courier Return (RTO),8275662782137****
"Cups, Mugs & Saucers",M00679512191,2024-10-28,2024-11-13,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512191&searchBy=referenceNumber,Courier Return (RTO),8083022705289****
Jars & Containers,M00669600771,2024-10-24,2024-11-13,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600771&searchBy=referenceNumber,Courier Return (RTO),8034077763712****
"Cups, Mugs & Saucers",M00683285708,2024-10-29,2024-11-13,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00683285708&searchBy=referenceNumber,Courier Return (RTO),8235788008422****
"Cups, Mugs & Saucers",M00693054363,2024-11-04,2024-11-12,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00693054363&searchBy=referenceNumber,Courier Return (RTO),8412971693636****
"Cups, Mugs & Saucers",M00689448098,2024-11-02,2024-11-12,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689448098&searchBy=referenceNumber,Courier Return (RTO),8322965336961****
"Cups, Mugs & Saucers",M00683285721,2024-10-29,2024-11-12,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00683285721&searchBy=referenceNumber,Courier Return (RTO),8180395815016****
"Cups, Mugs & Saucers",M00655544605,2024-10-19,2024-11-11,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544605&searchBy=referenceNumber,Courier Return (RTO),7872207488514****
Jars & Containers,M00683285738,2024-10-29,2024-11-11,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00683285738&searchBy=referenceNumber,Courier Return (RTO),8166499371201****
"Cups, Mugs & Saucers",M00669600738,2024-10-24,2024-11-11,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600738&searchBy=referenceNumber,Courier Return (RTO),8011450575486****
"Cups, Mugs & Saucers",M00669600754,2024-10-24,2024-11-11,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600754&searchBy=referenceNumber,Courier Return (RTO),8022822262896****
Jars & Containers,M00658876838,2024-10-20,2024-11-11,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876838&searchBy=referenceNumber,Courier Return (RTO),7916298832302****
"Cups, Mugs & Saucers",M00669600759,2024-10-24,2024-11-09,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600759&searchBy=referenceNumber,Courier Return (RTO),8024237103605****
"Cups, Mugs & Saucers",M00658876841,2024-10-20,2024-11-09,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876841&searchBy=referenceNumber,Courier Return (RTO),7916835917161****
"Cups, Mugs & Saucers",M00658876829,2024-10-20,2024-11-09,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876829&searchBy=referenceNumber,Courier Return (RTO),7918060868954****
"Cups, Mugs & Saucers",M00669600753,2024-10-24,2024-11-08,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600753&searchBy=referenceNumber,Courier Return (RTO),8022795835845****
"Cups, Mugs & Saucers",M00669600758,2024-10-24,2024-11-08,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600758&searchBy=referenceNumber,Courier Return (RTO),8028656531373****
"Cups, Mugs & Saucers",M00655544576,2024-10-19,2024-11-08,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544576&searchBy=referenceNumber,Courier Return (RTO),7869481436280****
"Cups, Mugs & Saucers",M00655544583,2024-10-19,2024-11-08,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544583&searchBy=referenceNumber,Courier Return (RTO),7874658566143****
"Cups, Mugs & Saucers",M00658876827,2024-10-20,2024-11-08,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876827&searchBy=referenceNumber,Courier Return (RTO),7917314556835****
"Cups, Mugs & Saucers",M00658876816,2024-10-20,2024-11-07,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876816&searchBy=referenceNumber,Courier Return (RTO),7905037193916****
"Cups, Mugs & Saucers",M00650365076,2024-10-17,2024-11-07,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365076&searchBy=referenceNumber,Courier Return (RTO),7818723694581****
"Cups, Mugs & Saucers",M00623763337,2024-10-06,2024-11-07,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00623763337&searchBy=referenceNumber,Courier Return (RTO),7402319872700****
"Cups, Mugs & Saucers",M00679512154,2024-10-28,2024-11-06,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512154&searchBy=referenceNumber,Courier Return (RTO),8122521327415****
"Cups, Mugs & Saucers",M00652721759,2024-10-18,2024-11-06,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00652721759&searchBy=referenceNumber,Courier Return (RTO),7836178678880****
"Cups, Mugs & Saucers",M00658876802,2024-10-20,2024-11-06,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876802&searchBy=referenceNumber,Courier Return (RTO),7903847905667****
"Cups, Mugs & Saucers",M00655544574,2024-10-19,2024-11-06,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544574&searchBy=referenceNumber,Courier Return (RTO),7867532328723****
"Cups, Mugs & Saucers",M00647525462,2024-10-16,2024-11-06,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00647525462&searchBy=referenceNumber,Courier Return (RTO),7780154788726****
"Cups, Mugs & Saucers",M00650365104,2024-10-17,2024-11-06,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365104&searchBy=referenceNumber,Courier Return (RTO),7816215770771****
"Cups, Mugs & Saucers",M00602330133,2024-09-29,2024-11-06,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00602330133&searchBy=referenceNumber,Courier Return (RTO),7149594583292****
"Cups, Mugs & Saucers",M00669600727,2024-10-24,2024-11-04,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600727&searchBy=referenceNumber,Courier Return (RTO),7940173795398****
"Cups, Mugs & Saucers",M00650365290,2024-10-17,2024-11-04,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365290&searchBy=referenceNumber,Courier Return (RTO),7810788179854****
"Cups, Mugs & Saucers",M00650365048,2024-10-17,2024-11-04,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365048&searchBy=referenceNumber,Courier Return (RTO),7814328749301****
"Cups, Mugs & Saucers",M00643363918,2024-10-15,2024-11-04,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00643363918&searchBy=referenceNumber,Courier Return (RTO),7689704873078****
"Cups, Mugs & Saucers",M00640908815,2024-10-14,2024-11-04,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00640908815&searchBy=referenceNumber,Courier Return (RTO),7667252740926****
"Cups, Mugs & Saucers",M00638392521,2024-10-12,2024-11-04,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00638392521&searchBy=referenceNumber,Courier Return (RTO),7616450562466****
"Cups, Mugs & Saucers",M00605492976,2024-09-30,2024-11-04,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605492976&searchBy=referenceNumber,Courier Return (RTO),7193457545564****
"Cups, Mugs & Saucers",M00590846670,2024-09-25,2024-11-04,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00590846670&searchBy=referenceNumber,Courier Return (RTO),7001144746738****
"Cups, Mugs & Saucers",M00650365329,2024-10-17,2024-11-03,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365329&searchBy=referenceNumber,Courier Return (RTO),7817275256517****
"Cups, Mugs & Saucers",M00643363916,2024-10-15,2024-10-31,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00643363916&searchBy=referenceNumber,Courier Return (RTO),7694887259700****
"Cups, Mugs & Saucers",M00647525475,2024-10-16,2024-10-31,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00647525475&searchBy=referenceNumber,Courier Return (RTO),7774184394115****
"Cups, Mugs & Saucers",M00655544599,2024-10-19,2024-10-30,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544599&searchBy=referenceNumber,Courier Return (RTO),7884892838421****
Lunch Boxes,M00655544579,2024-10-19,2024-10-30,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544579&searchBy=referenceNumber,Courier Return (RTO),7855920407556****
"Cups, Mugs & Saucers",M00640908805,2024-10-14,2024-10-30,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00640908805&searchBy=referenceNumber,Courier Return (RTO),7653536430449****
"Cups, Mugs & Saucers",M00623763353,2024-10-06,2024-10-30,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00623763353&searchBy=referenceNumber,Courier Return (RTO),7401421155178****
"Cups, Mugs & Saucers",M00626905289,2024-10-07,2024-10-30,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905289&searchBy=referenceNumber,Courier Return (RTO),7428818911781****
"Cups, Mugs & Saucers",M00602330058,2024-09-29,2024-10-30,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00602330058&searchBy=referenceNumber,Courier Return (RTO),7160827773717****
"Cups, Mugs & Saucers",M00626905325,2024-10-07,2024-10-29,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905325&searchBy=referenceNumber,Courier Return (RTO),7439395891412****
"Cups, Mugs & Saucers",M00626905278,2024-10-07,2024-10-28,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905278&searchBy=referenceNumber,Courier Return (RTO),7441003383574****
Jars & Containers,M00626905305,2024-10-07,2024-10-28,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905305&searchBy=referenceNumber,Courier Return (RTO),7452249136791****
"Cups, Mugs & Saucers",M00644678110,2024-10-15,2024-10-27,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00644678110&searchBy=referenceNumber,Courier Return (RTO),7731292720769****
"Cups, Mugs & Saucers",M00634354337,2024-10-10,2024-10-26,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00634354337&searchBy=referenceNumber,Courier Return (RTO),7562275657941****
"Cups, Mugs & Saucers",M00640908807,2024-10-14,2024-10-26,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00640908807&searchBy=referenceNumber,Courier Return (RTO),7693667807069****
"Cups, Mugs & Saucers",M00626905269,2024-10-07,2024-10-26,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905269&searchBy=referenceNumber,Courier Return (RTO),7456366341666****
"Cups, Mugs & Saucers",M00640908794,2024-10-14,2024-10-25,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00640908794&searchBy=referenceNumber,Courier Return (RTO),7671176127281****
"Cups, Mugs & Saucers",M00640908793,2024-10-14,2024-10-25,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00640908793&searchBy=referenceNumber,Courier Return (RTO),7690120833493****
"Cups, Mugs & Saucers",M00636693485,2024-10-11,2024-10-25,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00636693485&searchBy=referenceNumber,Courier Return (RTO),7577528662021****
"Cups, Mugs & Saucers",M00605493018,2024-09-30,2024-10-25,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605493018&searchBy=referenceNumber,Courier Return (RTO),7183289939297****
"Cups, Mugs & Saucers",M00615432480,2024-10-03,2024-10-25,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00615432480&searchBy=referenceNumber,Courier Return (RTO),7303761351199****
"Cups, Mugs & Saucers",M00640908810,2024-10-14,2024-10-24,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00640908810&searchBy=referenceNumber,Courier Return (RTO),7654664459797****
Graters & Slicers,M00631888675,2024-10-09,2024-10-24,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00631888675&searchBy=referenceNumber,Courier Return (RTO),7471589875727****
"Cups, Mugs & Saucers",M00630071221,2024-10-08,2024-10-24,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00630071221&searchBy=referenceNumber,Courier Return (RTO),7479396472038****
Jars & Containers,M00609729164,2024-10-01,2024-10-24,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00609729164&searchBy=referenceNumber,Courier Return (RTO),7216293080951****
"Cups, Mugs & Saucers",M00626905280,2024-10-07,2024-10-23,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905280&searchBy=referenceNumber,Courier Return (RTO),7438340029051****
"Cups, Mugs & Saucers",M00609729160,2024-10-01,2024-10-23,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00609729160&searchBy=referenceNumber,Courier Return (RTO),7227489743433****
"Cups, Mugs & Saucers",M00622160769,2024-10-05,2024-10-23,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00622160769&searchBy=referenceNumber,Courier Return (RTO),7366300878139****
"Cups, Mugs & Saucers",M00590846636,2024-09-25,2024-10-22,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00590846636&searchBy=referenceNumber,Courier Return (RTO),7009387018152****
"Cups, Mugs & Saucers",M00602330089,2024-09-29,2024-10-22,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00602330089&searchBy=referenceNumber,Courier Return (RTO),7157288050584****
"Cups, Mugs & Saucers",M00595736613,2024-09-27,2024-10-22,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00595736613&searchBy=referenceNumber,Courier Return (RTO),7081614448701****
"Cups, Mugs & Saucers",M00589500642,2024-09-24,2024-10-22,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00589500642&searchBy=referenceNumber,Courier Return (RTO),6930851659885****
"Cups, Mugs & Saucers",M00609729094,2024-10-01,2024-10-20,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00609729094&searchBy=referenceNumber,Courier Return (RTO),7234366944909****
"Cups, Mugs & Saucers",M00626905288,2024-10-07,2024-10-20,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905288&searchBy=referenceNumber,Courier Return (RTO),7434125595327****
"Cups, Mugs & Saucers",M00623763334,2024-10-06,2024-10-20,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00623763334&searchBy=referenceNumber,Courier Return (RTO),7400425833635****
"Cups, Mugs & Saucers",M00609729139,2024-10-01,2024-10-20,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00609729139&searchBy=referenceNumber,Courier Return (RTO),7226059019951****
"Cups, Mugs & Saucers",M00626905239,2024-10-07,2024-10-19,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905239&searchBy=referenceNumber,Courier Return (RTO),7454897331406****
"Cups, Mugs & Saucers",M00626905285,2024-10-07,2024-10-19,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905285&searchBy=referenceNumber,Courier Return (RTO),7437198367772****
Jars & Containers,M00626905307,2024-10-07,2024-10-19,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00626905307&searchBy=referenceNumber,Courier Return (RTO),7439438713562****
"Cups, Mugs & Saucers",M00622160774,2024-10-05,2024-10-19,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00622160774&searchBy=referenceNumber,Courier Return (RTO),7377542020965****
"Cups, Mugs & Saucers",M00595736616,2024-09-27,2024-10-19,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00595736616&searchBy=referenceNumber,Courier Return (RTO),7081486090819****
"Cups, Mugs & Saucers",M00623763359,2024-10-06,2024-10-17,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00623763359&searchBy=referenceNumber,Courier Return (RTO),7401755027229****
"Cups, Mugs & Saucers",M00605492998,2024-09-30,2024-10-17,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605492998&searchBy=referenceNumber,Courier Return (RTO),7191561773679****
"Cups, Mugs & Saucers",M00595736682,2024-09-27,2024-10-17,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00595736682&searchBy=referenceNumber,Courier Return (RTO),7082368889051****
"Cups, Mugs & Saucers",M00590846665,2024-09-25,2024-10-17,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00590846665&searchBy=referenceNumber,Courier Return (RTO),7000835754035****
"Cups, Mugs & Saucers",M00605493057,2024-09-30,2024-10-17,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605493057&searchBy=referenceNumber,Courier Return (RTO),7156883305117****
"Cups, Mugs & Saucers",M00602330070,2024-09-29,2024-10-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00602330070&searchBy=referenceNumber,Courier Return (RTO),7146338947498****
Jars & Containers,M00618813384,2024-10-04,2024-10-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00618813384&searchBy=referenceNumber,Courier Return (RTO),7334647946860****
"Cups, Mugs & Saucers",M00609729138,2024-10-01,2024-10-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00609729138&searchBy=referenceNumber,Courier Return (RTO),7216843210058****
"Cups, Mugs & Saucers",M00599898136,2024-09-28,2024-10-16,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00599898136&searchBy=referenceNumber,Courier Return (RTO),7127265065935****
"Cups, Mugs & Saucers",M00622160738,2024-10-05,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00622160738&searchBy=referenceNumber,Courier Return (RTO),7379641656832****
"Cups, Mugs & Saucers",M00615432485,2024-10-03,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00615432485&searchBy=referenceNumber,Courier Return (RTO),7308712137989****
"Cups, Mugs & Saucers",M00602330100,2024-10-01,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00602330100&searchBy=referenceNumber,Courier Return (RTO),7144155747942****
"Cups, Mugs & Saucers",M00602330094,2024-09-29,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00602330094&searchBy=referenceNumber,Courier Return (RTO),7151959833122****
Jars & Containers,M00605493059,2024-09-30,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605493059&searchBy=referenceNumber,Courier Return (RTO),7186054657572****
"Cups, Mugs & Saucers",M00595736618,2024-09-27,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00595736618&searchBy=referenceNumber,Courier Return (RTO),7074089582684****
"Cups, Mugs & Saucers",M00590846625,2024-09-25,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00590846625&searchBy=referenceNumber,Courier Return (RTO),7005408227389****
"Cups, Mugs & Saucers",M00605492923,2024-09-30,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605492923&searchBy=referenceNumber,Courier Return (RTO),7177666997065****
Jars & Containers,M00590846685,2024-09-25,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00590846685&searchBy=referenceNumber,Courier Return (RTO),7004234970670****
"Cups, Mugs & Saucers",M00552699440,2024-09-03,2024-10-15,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00552699440&searchBy=referenceNumber,Courier Return (RTO),6174649288471****
Graters & Slicers,M00612386184,2024-10-02,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00612386184&searchBy=referenceNumber,Courier Return (RTO),7238804459821****
"Cups, Mugs & Saucers",M00615432497,2024-10-03,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00615432497&searchBy=referenceNumber,Courier Return (RTO),7294208322430****
"Cups, Mugs & Saucers",M00605492957,2024-09-30,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605492957&searchBy=referenceNumber,Courier Return (RTO),7187540558953****
"Cups, Mugs & Saucers",M00605493020,2024-09-30,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605493020&searchBy=referenceNumber,Courier Return (RTO),7186955117598****
"Cups, Mugs & Saucers",M00602330114,2024-09-29,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00602330114&searchBy=referenceNumber,Courier Return (RTO),7154166070313****
Jars & Containers,M00605493033,2024-09-30,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605493033&searchBy=referenceNumber,Courier Return (RTO),7191028368532****
"Cups, Mugs & Saucers",M00599898128,2024-09-28,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00599898128&searchBy=referenceNumber,Courier Return (RTO),7129290388399****
"Cups, Mugs & Saucers",M00580886512,2024-09-19,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00580886512&searchBy=referenceNumber,Courier Return (RTO),6780661778125****
"Cups, Mugs & Saucers",M00570247247,2024-09-13,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00570247247&searchBy=referenceNumber,Courier Return (RTO),6570391399543****
"Cups, Mugs & Saucers",M00570247246,2024-09-13,2024-10-14,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00570247246&searchBy=referenceNumber,Courier Return (RTO),6572825399452****
